gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj,category
0610010F05Rik,chr11,23633135,23633766,3.29051701799228,48.751228979986784,14.815674471038754,both,127,1746.055965,-0.581833564,1.41552e-14,down-regulated
2310009A05Rik,chr9,73039433,73039967,5.456561217687887,117.30160344965884,21.497349478901867,both,285,193.7435042,-0.678751348,0.000439789,down-regulated
4930430F08Rik,chr10,100588950,100589339,2.501385690988881,147.1181310677117,58.81465285329548,both,80,579.4785879,-0.740028117,1.56956e-10,down-regulated
9130401M01Rik,chr15,58033858,58034371,2.4904375942412127,183.39197611662965,73.63845476019871,both,46,130.0980006,-0.575600299,0.024182319,down-regulated
Abce1,chr8,79711304,79711930,3.415079527779064,82.62468098010991,24.194072292613168,both,190,12337.90966,-0.593385324,2.64936e-19,down-regulated
Abracl,chr10,18022557,18023138,2.088542024252312,129.9616443615641,62.22601357906111,both,114,259.2855218,-1.687552074,5.68465e-22,down-regulated
Actr2,chr11,20112370,20113193,2.720552481059494,100.79622820372032,37.04991133435741,both,280,11743.87146,-0.537641011,2.7242899999999997e-20,down-regulated
Actr6,chr10,89732032,89732462,5.841593114037974,139.7775105495656,23.92797783427696,both,167,410.4573121,-0.941660178,5.28359e-12,down-regulated
Acyp2,chr11,30649110,30649612,5.335080323598658,271.20091174043176,50.8335198892562,both,25,158.2897278,-0.523555709,0.011235832,down-regulated
Adamts9,chr6,92943066,92943760,2.7306682868573424,93.8031788762499,34.351729694786776,both,268,1971.312066,-0.603689664,1.88806e-15,down-regulated
Adamtsl3,chr7,82335315,82336476,3.721453298547089,79.37106579877957,21.32797577488537,both,379,398.9711206,-1.4717603,6.71615e-23,down-regulated
Airn,chr17,12741440,12742489,3.349733177153717,94.85289144090213,28.31655132648476,both,129,339.1003887,-0.791754263,4.05347e-09,down-regulated
Alg6,chr4,99715351,99715891,2.414374386073628,168.0742390680024,69.61399194651533,both,313,568.0916849,-0.681346847,1.30477e-10,down-regulated
Alkbh3,chr2,94010469,94010904,2.93292792991454,28.271760359408884,9.639432347126467,both,97,374.0765402,-0.591425513,5.53846e-06,down-regulated
Amz2,chr11,109425484,109426357,2.0828830694403506,38.73383542744444,18.5962601529292,both,462,1482.336302,-0.532481386,8.69296e-11,down-regulated
