seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr3,10331002,10331481,0,55980,Impa1
chr6,29507708,29508070,0,333088,Kcp
chr4,127168784,127169662,0,242667,Dlgap3
chr1,86303140,86303984,0,227327,B3gnt7
chr7,57590812,57592071,0,14402,Gabrb3
chr2,168281225,168281610,-93,241794,Kcng1
chr9,40876202,40876450,2075,244813,Bsx
chr1,46425460,46425706,0,100101919,Dnah7c
chr2,127831452,127831991,0,12235,Bub1
chr13,58273349,58274853,0,56278,Gkap1
chrX,9272617,9273270,0,22439,Xk
chr4,117494359,117496709,0,66743,Rnf220
chr4,141663589,141664374,0,69582,Plekhm2
chr6,128362433,128363264,0,14235,Foxm1
chr14,18326947,18327379,0,22194,Ube2e1
chr18,12941420,12941956,0,64291,Osbpl1a
chr1,93444931,93445766,0,110611,Hdlbp
chr12,87299398,87300330,0,217738,Ism2
chr12,103241818,103242793,0,170952,Prima1
chr16,17146855,17147974,0,69101,Ydjc
chr18,53462842,53463091,-1425,225518,Prdm6
chr7,30717057,30717302,-530,11944,Atp4a
chr4,132796274,132796477,0,230787,Themis2
chr16,8737708,8739261,0,252870,Usp7
chr9,90163082,90163971,0,108153,Adamts7
chr12,70111228,70112213,0,18080,Nin
chr13,72628317,72631991,0,16372,Irx2
chr5,9266123,9266516,0,231014,Elapor2
chr9,98954655,98954857,0,768252,Foxl2os
chr19,4711753,4712638,0,20743,Sptbn2
chr4,115938918,115940209,0,140477,Dmbx1
chr2,79255402,79255897,0,16401,Itga4
chr1,75360355,75360970,26,13346,Des
chr4,149104062,149104416,0,13347,Dffa
chr4,129696537,129697004,0,230770,Tmem39b
chr2,5063758,5064198,0,71648,Optn
chr6,120916390,120916975,0,12122,Bid
chr17,45546788,45547088,2589,210573,Tmem151b
chr6,131293024,131293292,0,66441,Magohb
chr9,76567128,76567371,-12,208994,Fam83b
chr2,9882253,9883100,0,381347,Gata3os
chr19,37434266,37435575,0,15242,Hhex
chr11,53636240,53636498,-1538,16163,Il13
chr4,108879020,108879386,0,69908,Rab3b
chr7,19586349,19586906,0,53609,Clasrp
chr15,97705428,97705912,0,71919,Rpap3
chr6,72898699,72900420,0,74287,Kcmf1
chr4,141722774,141723537,0,68817,Ddi2
chr15,25843038,25843573,0,66270,Retreg1
chr10,45485681,45486868,0,380669,Lin28b
chr17,26095146,26095524,0,56520,Nme4
chr5,115279608,115279892,0,52064,Coq5
chr2,34753853,34754548,0,66691,Gapvd1
chr2,127133630,127134104,0,215387,Ncaph
chr2,120352722,120353179,0,269338,Vps39
chr12,73545288,73546556,0,238257,Tmem30b
chr8,64849319,64850354,0,77113,Klhl2
chr19,24555538,24556407,0,18719,Pip5k1b
chr2,152293709,152294303,0,67231,Tbc1d20
chr3,87617117,87617798,0,213498,Arhgef11
chr14,32201399,32202470,0,26430,Parg
chr18,58836179,58837975,0,240322,Adamts19
chr5,106457148,106459518,0,104382,Barhl2
chr4,57782104,57782377,0,11641,NA
chr11,76201857,76202461,0,116972,Tlcd3a
chr11,11115678,11116517,0,319922,Vwc2
chr10,76623280,76623496,0,12834,Col6a2
chr2,119167445,119168086,0,320415,Gchfr
chr13,55830597,55831485,0,18740,Pitx1
chr6,92214564,92214984,0,78287,Rbsn
chr14,62292586,62293023,0,239133,Dleu7
chr8,3476035,3476340,186,76406,Saxo5
chr3,158031331,158031830,0,69207,Srsf11
chr2,112367726,112368064,0,68032,Emc4
chr1,136948567,136949197,0,26424,Nr5a2
chr1,91398097,91399067,0,67444,Ilkap
chr19,6933720,6934328,-166,16528,Kcnk4
chr17,8433485,8434837,0,20997,T
chr7,24611072,24611408,0,232970,Phldb3
chr9,65587762,65588282,536,208084,Pif1
chr5,115565123,115565739,0,231659,Gcn1
chr6,85076195,85076474,3,108176,Npm3-ps1
chr2,82053062,82053782,0,241514,Zfp804a
chr11,4745938,4746987,0,192650,Cabp7
chr14,8666062,8666337,0,74430,Cfap20dc
chr6,84587610,84588092,0,232174,Cyp26b1
chr6,52158323,52158942,0,105242658,Hotairm1
chr2,38710278,38712535,0,26423,Nr5a1
chr13,3917723,3918274,0,238463,Tubal3
chr2,147364897,147366395,0,18503,Pax1
chr13,10360202,10360659,0,12671,Chrm3
chr4,115056381,115057895,0,21349,Tal1
chr6,146795952,146796187,0,272322,Bmal2
chr2,152626972,152627572,19,19700,Rem1
chr13,103333880,103334916,0,328329,Mast4
chr11,5740728,5741332,0,72046,Urgcp
chr5,93043785,93045616,0,78088,Sowahb
chr6,83711102,83712235,0,24113,Vax2
chr19,44755576,44757507,0,18504,Pax2
