seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr11,76997416,76997717,-886,15567,Slc6a4
chr4,148558393,148558893,0,50912,Exosc10
chr1,136345398,136346321,0,67886,Camsap2
chr13,114387746,114388137,0,17993,Ndufs4
chr12,27338810,27339694,2880,20666,Sox11
chr3,103279249,103280584,0,94093,Trim33
chr6,48395584,48396016,0,77827,Krba1
chr5,24444881,24445355,0,66587,Fastk
chr9,55148920,55150136,0,109161,Ube2q2
chr18,67289191,67289598,0,114663,Impa2
chr3,55242455,55242935,0,13175,Dclk1
chr9,44767215,44767886,0,213827,Arcn1
chr1,131244662,131245555,0,54354,Rassf5
chr3,20154660,20155227,0,27357,Gyg1
chr1,165707783,165708059,0,226594,Rcsd1
chr3,62338718,62339974,0,622434,Arhgef26
chr11,62248497,62249444,0,11541,Adora2b
chr8,95331537,95332497,0,101985,Usb1
chr1,132190087,132191155,-276,213409,Lemd1
chr12,102743358,102744050,0,320351,Lyset
chr14,70890502,70890733,0,14586,Gfra2
chr14,70890937,70891230,409,14586,Gfra2
chr1,93753866,93755348,0,66615,Atg4b
chr4,119173964,119174255,0,195522,Zfp691
chr1,186704280,186704525,0,21808,Tgfb2
chr17,23726212,23726871,0,268930,Pkmyt1
chr7,121981364,121981845,0,233824,Cog7
chr2,18698656,18699226,0,381350,Spag6
chr4,117867952,117868245,2856,381546,Ccdc24
chr5,33782232,33782883,0,56384,Letm1
chr11,57801485,57802434,0,50724,Sap30l
chr15,76069103,76069883,0,105782,Scrib
chr13,77708636,77708971,0,68675,Fam172a
chrX,142965784,142967008,0,56068,Ammecr1
chr4,89294132,89295553,0,12578,Cdkn2a
chr5,124249215,124250237,0,19679,Pitpnm2
chr17,37002645,37003006,0,22715,Zfp57
chr6,85511434,85513948,0,13656,Egr4
chr7,28267751,28268511,0,386655,Eid2
chr5,35678972,35679421,0,78558,Htra3
chr8,13757502,13757876,0,69957,Cdc16
chr15,85878996,85879453,0,72026,Trmu
chr4,137913447,137913936,0,230857,Ece1
chr6,118138867,118139255,0,78752,Csgalnact2
chr15,100578247,100578501,1730,19009,Pou6f1
chr6,39117719,39118857,0,243771,Parp12
chr3,53016871,53017305,0,67542,Cog6
chr11,78188606,78189478,0,19376,Rab34
chr9,28403242,28403710,-87,330908,Opcml
chr14,31641076,31641345,0,56794,Hacl1
chr7,5051495,5051839,0,68992,Zfp580
chr5,108448630,108448906,0,243197,Slc49a3
chr13,24761559,24762170,0,57441,Gmnn
chr1,71556948,71557367,0,108147,Atic
chr5,128599949,128602095,0,319616,Fzd10os
chr8,58912481,58913003,0,270049,Galntl6
chr5,98030523,98031323,0,71914,Antxr2
chr8,105264400,105264676,0,50788,Fbxl8
chr14,14120450,14121052,0,66413,Psmd6
chr17,17373975,17374290,-19,67045,Riok2
chr18,61536383,61536677,0,328967,Arhgef37
chr7,35586064,35586613,0,245886,Ankrd27
chr7,35584485,35585570,12,243923,Rgs9bp
chr16,32913971,32914673,0,70144,Lrch3
chr2,114201165,114201500,0,228491,Zfp770
chr9,67048090,67049644,0,22003,Tpm1
chr11,79145639,79146666,0,16706,Ksr1
chr15,102100163,102100797,0,209039,Tns2
chr10,82698982,82699824,0,67933,Hcfc2
chr5,88565088,88565864,48,52822,Rufy3
chr5,88564675,88564909,-131,52822,Rufy3
chr19,36553947,36555055,0,226098,Hectd2
chr9,111117912,111118651,0,71268,Lrrfip2
chr3,95855674,95856024,0,70767,Prpf3
chr7,16944548,16944930,0,434128,Pnma8b
chr9,108347630,108348310,0,22258,Usp4
chr2,118676925,118677681,0,214230,Pak6
chr3,107895765,107896270,0,14866,Gstm5
chr2,104409871,104410866,0,241589,D430041D05Rik
chr7,16946660,16947083,1978,434128,Pnma8b
chr3,96708345,96708616,0,78373,Nudt17
chr2,60209423,60210426,0,407823,Baz2b
chr8,25719972,25720494,0,71910,Plpp5
chr11,82870804,82871362,0,67338,Rffl
chr11,105292203,105292937,0,17534,Mrc2
chr15,50889914,50890144,0,83925,Trps1
chr11,115265304,115265510,0,14813,Grin2c
chr1,192834625,192835051,0,320952,A730013G03Rik
chr19,44069463,44069874,0,226144,Erlin1
chrX,99042589,99043122,8,236920,Stard8
chr10,21158976,21161316,0,17863,Myb
chr3,97227607,97227810,-72,77578,Bcl9
chr1,36511763,36513006,0,94218,Cnnm3
chr4,32983046,32984008,0,52187,Rragd
chr18,67464726,67465471,0,225655,Prelid3a
chr11,75679121,75679708,0,12928,Crk
chr10,85386746,85388256,0,74007,Abtb3
chr11,16507843,16508363,0,20335,Sec61g
chr16,38712700,38713353,0,12549,Arhgap31
chr4,24850856,24851200,0,212390,Klhl32
chr11,78343381,78343848,0,22248,Unc119
chr10,71284732,71285593,0,216080,Ube2d1
chr9,102834708,102835546,0,20187,Ryk
chr14,77874781,77874982,0,66148,Dnajc15
chr4,117288987,117289472,0,66743,Rnf220
chr14,54575687,54577650,0,16475,Ajuba
chr5,35056882,35057359,0,231134,Dok7
chr17,80944609,80945206,0,68027,Tmem178
chr5,118559671,118561458,0,76199,Med13l
chr1,186705139,186705716,0,21808,Tgfb2
chr9,102505893,102506472,143,16716,Ky
chr2,12418773,12419494,0,66960,Mindy3
chr2,32586939,32587317,0,20448,St6galnac4
chr1,58795582,58795852,105,12370,Casp8
chr9,60794393,60794987,0,72565,Uaca
chr1,133660887,133661444,0,70579,Zc3h11a
chr9,51278564,51279283,0,100502940,Pou2af3
chr1,89580254,89581800,18,347722,Agap1
chr9,118606598,118607327,0,104099,Itga9
chr18,84085367,84086150,254,110796,Tshz1
chr18,84087394,84088726,0,110796,Tshz1
chr8,106168691,106169168,0,330836,Slc7a6
chr8,90347708,90348205,0,244579,Tox3
chr15,83366863,83367533,0,69291,1700001L05Rik
chr9,59680104,59680737,0,546134,Gramd2a
chr17,71310456,71311277,0,246707,Emilin2
chr6,55037878,55038424,0,353172,Gars
chr8,123858992,123859990,0,73420,Ccsap
chr15,93336072,93337374,0,67057,Yaf2
chr15,99780771,99780975,2998,65970,Lima1
chr16,57166841,57167420,0,52633,Nit2
chr5,28457778,28459206,0,654796,9530036O11Rik
chr5,143364173,143364513,265,170935,Grid2ip
chr8,88272328,88272854,0,11513,Adcy7
chr4,130006650,130006973,-2903,230775,Adgrb2
chr5,115272661,115272883,9,50849,Rnf10
chr7,105633073,105633815,0,55992,Trim3
chr11,120950831,120951111,-27,80879,Slc16a3
chrX,133688630,133689081,0,279653,Pcdh19
chr4,150281120,150281719,0,68703,Rere
chr17,56990083,56990700,0,53895,Clpp
chr3,102935374,102936230,0,20957,Sycp1
chr4,58911438,58912955,0,230249,Ecpas
chr10,9900396,9901332,0,78808,Stxbp5
chr1,135429953,135430720,0,226432,Ipo9
chr9,118506139,118507181,0,54214,Golga4
chr6,100704747,100705181,0,232313,Gxylt2
chr11,107131627,107132223,0,207165,Bptf
chr19,37207046,37208023,0,208922,Cpeb3
chr6,146888055,146888732,0,67533,Ppfibp1
chr18,43437867,43438427,0,22240,Dpysl3
chr7,58658108,58658874,0,11982,Atp10a
chr2,127656112,127656491,0,17153,Mal
chr7,19179263,19179866,-1304,72205,Eml2
chr13,75707246,75708619,0,192657,Ell2
chr2,121866748,121867632,0,319996,Golm2
chr11,50236431,50237500,57,17001,Ltc4s
chr15,87544014,87545233,0,106014,Tafa5
chr18,75696578,75697554,0,269037,Ctif
chr18,75697675,75697888,-121,269037,Ctif
chr17,34951984,34952575,0,68763,1110038B12Rik
chr2,25271939,25272495,0,68475,Ssna1
chr3,84479312,84480891,0,229474,Fhdc1
chr4,33209289,33209766,26,272009,Srsf12
chrX,133686621,133687857,0,279653,Pcdh19
chr15,102326046,102326371,0,56612,Pfdn5
chr17,71551812,71552520,0,70891,Spdya
chr10,93160440,93161666,0,237459,Cdk17
chr10,44003488,44004455,0,11630,Crybg1
chr15,86185289,86185821,0,102638208,Gm15569
chr2,122702203,122702926,0,22785,Slc30a4
chr17,57087448,57087687,95,22153,Tubb4a
chr4,20008266,20008787,0,50500,Ttpa
chr10,62230649,62231487,0,70423,Tspan15
chr13,55836019,55836358,0,18740,Pitx1
