gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Tcea1,chr1,4857814,+,4855314,4858314,4857465,4858372,622,83,1,60.5444,480.144,1,43.4212,340.727,common
Pcmtd1,chr1,7088920,+,7086420,7089420,7088491,7089271,639,85,1,103.016,948.468,1,104.962,1069.34,common
Gm26901,chr1,7397869,-,7397369,7400369,7397746,7398594,641,64,1,109.522,1024.5,1,60.0715,522.966,common
Rrs1,chr1,9545408,+,9542908,9545908,9545269,9546268,657,97,2,28.487650000000002,76.8826,1,53.7859,444.006,common
Adhfe1,chr1,9547948,+,9545448,9548448,9545269,9546268,657,97,3,33.55356666666667,76.8826,2,44.211,246.465,common
Mybl1,chr1,9700209,-,9699709,9702709,9699785,9700881,659,87,1,27.1094,162.92,1,19.6493,111.306,common
Vcpip1,chr1,9748382,-,9747882,9750882,9747560,9748645,659,89,2,26.141535,9.21068,1,64.1524,569.671,common
1700034P13Rik,chr1,9747648,+,9745148,9748148,9747560,9748645,659,89,2,26.141535,9.21068,1,64.1524,569.671,common
Cops5,chr1,10038168,-,10037668,10040668,10039745,10040279,661,60,1,12.089,64.062,2,19.5394,46.8672,common
Cspp1,chr1,10037987,+,10035487,10038487,10037950,10038215,661,31,1,12.089,64.062,1,28.1419,185.212,common
Prex2,chr1,10993465,+,10990965,10993965,10993486,10994005,668,56,1,12.6511,53.5938,1,24.3224,153.853,common
Gm38178,chr1,11416918,+,11414418,11417418,11414060,11414465,672,44,1,8.51728,36.3669,1,24.8121,158.24,common
Slco5a1,chr1,12992650,-,12992150,12995150,12991485,12992784,684,98,1,7.8304,31.5554,2,14.0393,50.2046,common
Ncoa2,chr1,13374083,-,13373583,13376583,13372746,13374794,687,188,1,49.3178,475.463,1,84.9251,802.013,common
Gm29570,chr1,13376070,+,13373570,13376570,13372746,13374794,687,188,1,49.3178,475.463,1,84.9251,802.013,common
Lactb2,chr1,13660546,-,13660046,13663046,13660231,13660732,689,49,2,15.18125,59.5142,2,24.1147,109.856,common
Eya1,chr1,14310235,-,14309735,14312735,14309747,14310036,694,35,1,11.5395,59.5486,1,12.0796,54.7467,common
Terf1,chr1,15805646,+,15803146,15806146,15805591,15806108,705,60,2,12.3682,35.3887,1,34.4696,244.852,common
Rpl7,chr1,16104662,-,16104162,16107162,16104765,16106291,707,169,1,26.1013,199.768,2,24.39765,117.63,common
Rdh10,chr1,16105774,+,16103274,16106274,16104765,16106291,707,169,1,26.1013,199.768,3,20.72693333333333,64.12,common
Ube2w,chr1,16619489,-,16618989,16621989,16618558,16619401,711,107,2,15.82065,24.3027,1,24.1592,152.396,common
Gm38342,chr1,16618560,+,16616060,16619060,16618558,16619401,711,107,2,15.82065,24.3027,1,24.1592,152.396,common
Tceb1,chr1,16657042,-,16656542,16659542,16656764,16657043,712,25,1,39.9763,359.096,1,39.7708,193.594,common
D030040B21Rik,chr1,16657552,+,16655052,16658052,16656764,16657043,712,25,1,39.9763,359.096,1,39.7708,193.594,common
Mcm3,chr1,20820312,-,20819812,20822812,20819888,20820297,743,45,1,71.2784,707.33,1,49.1345,401.61,common
Gm20587,chr1,20821331,+,20818831,20821831,20819888,20820297,743,45,1,71.2784,707.33,1,49.1345,401.61,common
6720483E21Rik,chr1,20890473,-,20889973,20892973,20890434,20890811,744,33,1,19.0952,127.708,1,27.0974,179.051,common
Paqr8,chr1,20890606,+,20888106,20891106,20890434,20890811,744,33,1,19.0952,127.708,1,27.0974,179.051,common
Efhc1,chr1,20951626,+,20949126,20952126,20951662,20951890,744,20,1,74.0991,623.573,1,51.2566,424.69,common
Tram2,chr1,21079229,-,21078729,21081729,21078869,21079694,745,72,1,55.3032,426.571,2,19.552509999999998,38.2951,common
Gm28287,chr1,21080114,+,21077614,21080614,21078869,21079694,745,72,1,55.3032,426.571,2,19.552509999999998,38.2951,common
Kcnq5,chr1,21961942,-,21961442,21964442,21961003,21962124,752,99,1,9.2172,32.5894,2,13.024149999999999,38.4253,common
Gm6420,chr1,23256407,-,23255907,23258907,23256018,23257054,762,114,2,24.2867,50.1154,1,33.304,233.617,common
Smap1,chr1,23922317,-,23921817,23924817,23921719,23922554,767,76,1,16.9886,83.3698,1,21.3841,128.104,common
Sdhaf4,chr1,24005656,-,24005156,24008156,24005371,24005714,768,38,1,13.7354,60.7163,1,14.3649,71.3801,common
Gm26524,chr1,24005505,+,24003005,24006005,24005371,24005714,768,38,1,13.7354,60.7163,1,14.3649,71.3801,common
Fam135a,chr1,24100341,-,24099841,24102841,24099641,24100556,768,108,1,29.4117,217.027,1,51.7877,422.42,common
Gm37580,chr1,24100625,+,24098125,24101125,24099641,24100556,768,108,1,29.4117,217.027,1,51.7877,422.42,common
Lmbrd1,chr1,24678630,+,24676130,24679130,24678516,24679083,773,54,1,23.766,174.989,1,29.141,194.397,common
Adgrb3,chr1,25829707,-,25829207,25832207,25829845,25830680,782,75,4,17.529674999999997,16.3246,1,14.8546,75.077,common
Gm9884,chr1,25830657,+,25828157,25831157,25829845,25830680,782,75,3,12.768666666666666,16.3246,1,14.0524,44.6281,common
Ptp4a1,chr1,30949770,-,30949270,30952270,30948826,30950216,821,145,1,20.8811,145.398,1,24.9754,159.708,common
Bag2,chr1,33757795,-,33757295,33760295,33757611,33757949,842,44,1,12.7759,69.8176,2,12.016805,14.5281,common
Zfp451,chr1,33814595,-,33814095,33817095,33814130,33814690,842,62,1,18.9766,98.0388,1,13.6546,64.9237,common
Bend6,chr1,33907816,-,33907316,33910316,33907457,33907693,843,20,2,8.130625,19.2544,2,6.1111249999999995,13.5798,common
Ccdc115,chr1,34439672,-,34439172,34442172,34439241,34440138,847,64,1,192.738,2686.34,1,154.913,1738.87,common
Imp4,chr1,34439851,+,34437351,34440351,34439241,34440138,847,64,1,192.738,2686.34,1,154.913,1738.87,common
Arhgef4,chr1,34678188,+,34675688,34678688,34678070,34678419,849,37,2,12.229865,13.5579,2,17.278,67.7264,common
Fam168b,chr1,34843065,-,34842565,34845565,34842534,34843165,850,71,2,10.48933,7.0332,2,19.8159,112.673,common
Hs6st1,chr1,36068400,+,36065900,36068900,36068460,36069216,860,81,1,23.4948,133.218,1,12.3225,55.5075,common
Uggt1,chr1,36244720,-,36244220,36247220,36243891,36244412,861,53,1,12.3638,66.3488,3,14.472133333333332,64.12,common
Arid5a,chr1,36307733,+,36305233,36308233,36307616,36308213,862,61,1,97.3992,1147.59,1,32.3049,224.073,common
Lman2l,chr1,36445271,-,36444771,36447771,36444875,36445308,863,44,1,18.6151,95.3309,1,28.8931,195.768,common
Cnnm4,chr1,36471620,+,36469120,36472120,36471266,36472155,863,72,2,15.81382,14.6189,1,15.1811,77.5665,common
Gm37909,chr1,36473952,+,36471452,36474452,36471266,36472155,863,72,1,25.8443,152.383,1,15.1811,77.5665,common
Cnnm3,chr1,36511867,+,36509367,36512367,36511763,36513006,863,128,1,44.8209,323.151,2,26.27525,52.463,common
Ankrd39,chr1,36547445,-,36546945,36549945,36546910,36547290,863,38,1,23.4948,133.218,1,36.7285,272.001,common
Sema4c,chr1,36558349,-,36557849,36560849,36556807,36558424,863,139,1,18.6831,123.698,3,13.044073333333335,21.2404,common
D430040D24Rik,chr1,36557701,+,36555201,36558201,36556807,36558424,863,139,1,18.6831,123.698,2,16.15245,67.3352,common
Fam178b,chr1,36683183,-,36682683,36685683,36683084,36683438,864,32,1,13.1933,57.128,1,19.0988,108.822,common
