gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Mrpl15,chr1,4785739,-,4785239,4788239,4785376,4785814,621,49,0,0.0,1.0,1,14.0384,68.9394,endo_only
Lypla1,chr1,4807788,+,4805288,4808288,4807559,4808103,621,73,0,0.0,1.0,1,10.4908,43.2048,endo_only
Gm37988,chr1,4807892,+,4805392,4808392,4807559,4808103,621,73,0,0.0,1.0,1,10.4908,43.2048,endo_only
Npbwr1,chr1,5917398,-,5916898,5919898,5916428,5917474,630,85,0,0.0,1.0,1,8.65903,31.7294,endo_only
4732440D04Rik,chr1,6215293,-,6214793,6217793,6214430,6215332,632,107,0,0.0,1.0,1,26.5139,111.402,endo_only
Sntg1,chr1,9299878,-,9299378,9302378,9299215,9300020,655,61,0,0.0,1.0,1,7.67217,26.4066,endo_only
A830018L16Rik,chr1,11414105,+,11411605,11414605,11414060,11414465,672,44,0,0.0,1.0,1,24.8121,158.24,endo_only
4930444P10Rik,chr1,16093325,-,16092825,16095825,16092956,16093371,707,41,0,0.0,1.0,1,13.059,61.7428,endo_only
Stau2,chr1,16520112,-,16519612,16522612,16519743,16520093,711,45,0,0.0,1.0,2,10.74457,13.5798,endo_only
Gm7654,chr1,16663662,-,16663162,16666162,16665146,16665626,712,56,0,0.0,1.0,1,18.8249,68.591,endo_only
Tmem70,chr1,16665207,+,16662707,16665707,16665146,16665626,712,56,0,0.0,1.0,1,18.8249,68.591,endo_only
Gdap1,chr1,17145362,+,17142862,17145862,17145467,17145795,715,23,0,0.0,1.0,1,11.9894,53.2137,endo_only
B3gat2,chr1,23761753,+,23759253,23762253,23761822,23763204,766,131,0,0.0,1.0,2,7.827635,24.9263,endo_only
Col19a1,chr1,24587472,-,24586972,24589972,24586521,24587177,772,71,0,0.0,1.0,2,8.89646,22.7149,endo_only
Phf3,chr1,30873921,-,30873421,30876421,30873108,30874026,820,137,0,0.0,1.0,2,19.11775,101.844,endo_only
Khdrbs2,chr1,32172714,+,32170214,32173214,32172540,32173046,830,50,0,0.0,1.0,1,14.8546,75.077,endo_only
Prim2,chr1,33669795,-,33669295,33672295,33669553,33670569,841,73,0,0.0,1.0,2,16.97675,70.1574,endo_only
1700001G17Rik,chr1,33669824,+,33667324,33670324,33669553,33670569,841,73,0,0.0,1.0,2,16.97675,70.1574,endo_only
Rab23,chr1,33719887,+,33717387,33720387,33719825,33720450,842,91,0,0.0,1.0,1,12.7325,59.3879,endo_only
Gm26788,chr1,34178446,-,34177946,34180946,34177942,34178193,845,25,0,0.0,1.0,1,10.4908,43.2048,endo_only
Ptpn18,chr1,34459762,+,34457262,34460262,34459407,34459964,847,43,0,0.0,1.0,1,24.6579,100.675,endo_only
Gm28417,chr1,34473148,-,34472648,34475648,34472754,34472966,848,19,0,0.0,1.0,1,5.71332,15.7912,endo_only
Gm37224,chr1,34752775,+,34750275,34753275,34750258,34751085,850,81,0,0.0,1.0,1,18.6502,103.184,endo_only
Gm37845,chr1,34753123,+,34750623,34753623,34750258,34751085,850,81,0,0.0,1.0,2,13.161185000000001,26.4066,endo_only
Kansl3,chr1,36369181,-,36368681,36371681,36368684,36369330,862,74,0,0.0,1.0,1,13.8752,67.7264,endo_only
Fer1l5,chr1,36372291,+,36369791,36372791,36368684,36369330,862,74,0,0.0,1.0,1,13.8752,67.7264,endo_only
