gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Tcea1,chr1,4857814,+,4855314,4858314,4857465,4858372,622,83,1,9.62058,12.5532,1,8.35113,9.46804,common
Pcmtd1,chr1,7088920,+,7086420,7089420,7088491,7089271,639,85,1,27.2583,54.6862,1,14.1342,22.0677,common
Gm26901,chr1,7397869,-,7397369,7400369,7397746,7398594,641,64,1,19.2412,34.2749,1,14.1342,22.0677,common
Mybl1,chr1,9700209,-,9699709,9702709,9699785,9700881,659,87,1,10.4223,14.2024,1,6.28185,6.0421,common
Vcpip1,chr1,9748382,-,9747882,9750882,9747560,9748645,659,89,1,9.39068,11.8234,1,10.208,13.5659,common
1700034P13Rik,chr1,9747648,+,9745148,9748148,9747560,9748645,659,89,1,9.39068,11.8234,1,10.208,13.5659,common
Ncoa2,chr1,13374083,-,13373583,13376583,13372746,13374794,687,188,1,18.5436,32.7422,1,18.0603,31.2212,common
Gm29570,chr1,13376070,+,13373570,13376570,13372746,13374794,687,188,1,18.5436,32.7422,1,18.0603,31.2212,common
Tceb1,chr1,16657042,-,16656542,16659542,16656764,16657043,712,25,1,11.1261,15.5553,1,9.42278,11.9662,common
D030040B21Rik,chr1,16657552,+,16655052,16658052,16656764,16657043,712,25,1,11.1261,15.5553,1,9.42278,11.9662,common
Efhc1,chr1,20951626,+,20949126,20952126,20951662,20951890,744,20,1,11.8679,17.1592,1,11.7785,16.875,common
Gm6420,chr1,23256407,-,23255907,23258907,23256018,23257054,762,114,1,9.39068,11.8234,1,10.2514,12.4808,common
Fam135a,chr1,24100341,-,24099841,24102841,24099641,24100556,768,108,1,6.41372,6.38721,1,7.7177,8.10044,common
Gm37580,chr1,24100625,+,24098125,24101125,24099641,24100556,768,108,1,6.41372,6.38721,1,7.7177,8.10044,common
Lmbrd1,chr1,24678630,+,24676130,24679130,24678516,24679083,773,54,1,9.64265,12.4439,1,8.98457,9.46804,common
Ptp4a1,chr1,30949770,-,30949270,30952270,30948826,30950216,821,145,1,8.01715,9.37127,1,5.49662,4.70524,common
Ccdc115,chr1,34439672,-,34439172,34442172,34439241,34440138,847,64,1,41.5376,95.9494,1,31.4093,65.7112,common
Imp4,chr1,34439851,+,34437351,34440351,34439241,34440138,847,64,1,41.5376,95.9494,1,31.4093,65.7112,common
Ankrd39,chr1,36547445,-,36546945,36549945,36546910,36547290,863,38,1,5.612,4.98619,1,7.85231,8.90224,common
Sema4c,chr1,36558349,-,36557849,36560849,36556807,36558424,863,139,1,7.41742,8.0672,1,7.85231,8.90224,common
D430040D24Rik,chr1,36557701,+,36555201,36558201,36556807,36558424,863,139,1,7.41742,8.0672,1,7.85231,8.90224,common
Mgat4a,chr1,37541016,-,37540516,37543516,37540315,37540920,871,56,1,5.1922,4.1414,1,7.06708,7.44357,common
Gm26805,chr1,37865299,+,37862799,37865799,37864612,37865324,873,78,1,15.5766,25.59,1,8.09373,9.29643,common
Txndc9,chr1,37997893,-,37997393,38000393,37997823,37998675,874,101,1,15.5766,25.59,1,8.98457,9.46804,common
Eif5b,chr1,37998010,+,37995510,37998510,37997823,37998675,874,101,1,15.5766,25.59,1,8.98457,9.46804,common
Rpl31,chr1,39367842,+,39365342,39368342,39367434,39368617,885,100,1,5.612,4.98619,1,7.85231,8.90224,common
Tbc1d8,chr1,39478755,-,39478255,39481255,39478123,39478997,886,81,1,6.41372,6.38721,1,7.06708,7.44357,common
Pantr1,chr1,42694842,-,42694342,42697342,42696574,42698657,910,158,1,14.4309,22.9355,1,13.4186,18.8658,common
Gm20646,chr1,42694925,+,42692425,42695425,42694733,42695261,910,44,1,14.4309,22.9355,1,4.71139,3.44848,common
Pou3f3,chr1,42695768,+,42693268,42696268,42694733,42695261,910,44,1,14.4309,22.9355,2,9.064995,3.44848,common
Mrps9,chr1,42851233,+,42848733,42851733,42851139,42851682,911,36,1,8.90091,10.9433,1,9.618,10.955,common
Uxs1,chr1,43827800,-,43827300,43830300,43827314,43828135,919,95,1,16.0343,26.6177,1,11.7785,16.875,common
