gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Gm26901,chr1,7397869,-,7397369,7400369,7397746,7398594,641,64,0,0.0,1.0,1,6.79817,6.3495,endo_only
Mybl1,chr1,9700209,-,9699709,9702709,9699785,9700881,659,87,0,0.0,1.0,1,4.98813,1.30416,endo_only
Vcpip1,chr1,9748382,-,9747882,9750882,9747560,9748645,659,89,0,0.0,1.0,1,6.61297,4.07683,endo_only
1700034P13Rik,chr1,9747648,+,9745148,9748148,9747560,9748645,659,89,0,0.0,1.0,1,6.61297,4.07683,endo_only
Lactb2,chr1,13660546,-,13660046,13663046,13660231,13660732,689,49,0,0.0,1.0,1,4.8508,2.54427,endo_only
Rpl7,chr1,16104662,-,16104162,16107162,16104765,16106291,707,169,0,0.0,1.0,1,4.71404,2.00321,endo_only
Rdh10,chr1,16105774,+,16103274,16106274,16104765,16106291,707,169,0,0.0,1.0,1,4.71404,2.00321,endo_only
Efhc1,chr1,20951626,+,20949126,20952126,20951662,20951890,744,20,0,0.0,1.0,1,7.04457,2.54037,endo_only
B3gat2,chr1,23761753,+,23759253,23762253,23761822,23763204,766,131,0,0.0,1.0,1,4.78919,2.29198,endo_only
Ptpn18,chr1,34459762,+,34457262,34460262,34459407,34459964,847,43,0,0.0,1.0,1,5.80287,2.41776,endo_only
Hs6st1,chr1,36068400,+,36065900,36068900,36068460,36069216,860,81,0,0.0,1.0,1,5.0127,3.08846,endo_only
Cnnm3,chr1,36511867,+,36509367,36512367,36511763,36513006,863,128,0,0.0,1.0,1,4.60957,2.13647,endo_only
Ankrd39,chr1,36547445,-,36546945,36549945,36546910,36547290,863,38,0,0.0,1.0,1,5.57684,4.15122,endo_only
Tbc1d8,chr1,39478755,-,39478255,39481255,39478123,39478997,886,81,0,0.0,1.0,1,5.10515,2.97412,endo_only
Nabp1,chr1,51478425,-,51477925,51480925,51478159,51478621,977,48,0,0.0,1.0,1,6.06221,2.9242,endo_only
Pms1,chr1,53297018,-,53296518,53299518,53296788,53297379,991,63,0,0.0,1.0,1,5.09689,1.93079,endo_only
Ormdl1,chr1,53297095,+,53294595,53297595,53296788,53297379,991,63,0,0.0,1.0,1,5.09689,1.93079,endo_only
Gm28778,chr1,53297111,+,53294611,53297611,53296788,53297379,991,63,0,0.0,1.0,1,5.09689,1.93079,endo_only
Pgap1,chr1,54557684,-,54557184,54560184,54557255,54557805,1001,49,0,0.0,1.0,1,5.15897,1.50516,endo_only
E330011M16Rik,chr1,55053112,-,55052612,55055612,55052507,55053297,1005,90,0,0.0,1.0,1,5.76783,2.60663,endo_only
Coq10b,chr1,55052770,+,55050270,55053270,55052507,55053297,1005,90,0,0.0,1.0,1,5.76783,2.60663,endo_only
Spats2l,chr1,57774162,+,57771662,57774662,57774698,57775632,1025,108,0,0.0,1.0,1,5.03324,2.99744,endo_only
Bzw1,chr1,58392898,+,58390398,58393398,58392748,58393897,1030,95,0,0.0,1.0,1,3.94711,1.94085,endo_only
Fam117b,chr1,59913006,+,59910506,59913506,59912548,59913890,1042,118,0,0.0,1.0,1,4.52692,2.36646,endo_only
Wdr12,chr1,60098645,-,60098145,60101145,60098156,60098777,1043,62,0,0.0,1.0,1,7.88777,4.12864,endo_only
Carf,chr1,60098247,+,60095747,60098747,60098156,60098777,1043,62,0,0.0,1.0,1,7.88777,4.12864,endo_only
Nbeal1,chr1,60180599,+,60178099,60181099,60180214,60180489,1044,30,0,0.0,1.0,1,6.45502,3.31042,endo_only
Cyp20a1,chr1,60343323,+,60340823,60343823,60343255,60343657,1045,51,0,0.0,1.0,1,4.01976,2.05327,endo_only
Rpe,chr1,66700831,+,66698331,66701331,66700752,66701351,1093,60,0,0.0,1.0,1,4.76225,1.55418,endo_only
Lancl1,chr1,67038872,-,67038372,67041372,67038520,67038937,1096,42,0,0.0,1.0,1,5.12676,1.50153,endo_only
Erbb4,chr1,69108059,-,69107559,69110559,69107034,69108055,1112,91,0,0.0,1.0,1,5.53,2.00854,endo_only
Gm24497,chr1,72244213,+,72241713,72244713,72243822,72244197,1136,39,0,0.0,1.0,1,4.84602,1.86319,endo_only
Nhej1,chr1,75125200,-,75124700,75127700,75124739,75125149,1158,38,0,0.0,1.0,1,6.89044,1.89442,endo_only
Epha4,chr1,77515088,-,77514588,77517588,77514349,77515453,1176,77,0,0.0,1.0,1,4.97945,2.21014,endo_only
Gm28386,chr1,77515280,+,77512780,77515780,77514349,77515453,1176,77,0,0.0,1.0,1,4.97945,2.21014,endo_only
Wdfy1,chr1,79776143,-,79775643,79778643,79775983,79776386,1193,37,0,0.0,1.0,1,3.91711,1.89442,endo_only
Mrpl44,chr1,79776018,+,79773518,79776518,79775983,79776386,1193,37,0,0.0,1.0,1,3.91711,1.89442,endo_only
Rhbdd1,chr1,82316452,+,82313952,82316952,82316445,82316916,1213,56,0,0.0,1.0,1,4.4701,1.78537,endo_only
C430014B12Rik,chr1,82725169,-,82724669,82727669,82724792,82725181,1216,43,0,0.0,1.0,1,4.45752,2.19299,endo_only
Mff,chr1,82724890,+,82722390,82725390,82724792,82725181,1216,43,0,0.0,1.0,1,4.45752,2.19299,endo_only
Ncl,chr1,86359400,-,86358900,86361900,86358611,86360007,1243,155,0,0.0,1.0,1,5.47881,3.32397,endo_only
Snord82,chr1,86356330,-,86355830,86358830,86358611,86360007,1243,155,0,0.0,1.0,1,5.47881,3.32397,endo_only
C130036L24Rik,chr1,86359574,+,86357074,86360074,86358611,86360007,1243,155,0,0.0,1.0,1,5.47881,3.32397,endo_only
Hes6,chr1,91414038,-,91413538,91416538,91414213,91414442,1282,26,0,0.0,1.0,1,5.06428,1.30416,endo_only
Gpc1,chr1,92831645,+,92829145,92832145,92831686,92832865,1293,112,0,0.0,1.0,1,3.95899,1.30416,endo_only
Gm28536,chr1,93635193,+,93632693,93635693,93635101,93635978,1299,95,0,0.0,1.0,1,5.38815,2.63681,endo_only
Thap4,chr1,93754864,-,93754364,93757364,93753866,93755348,1300,174,0,0.0,1.0,1,5.46243,1.30416,endo_only
2900060B14Rik,chr1,118459267,-,118458767,118461767,118459277,118459794,1488,37,0,0.0,1.0,1,4.90362,1.89442,endo_only
Gm22710,chr1,118459265,-,118458765,118461765,118459277,118459794,1488,37,0,0.0,1.0,1,4.90362,1.89442,endo_only
Mgat5,chr1,127205015,+,127202515,127205515,127204918,127205651,1555,61,0,0.0,1.0,1,6.73694,2.60385,endo_only
Gm29427,chr1,130715799,-,130715299,130718299,130716676,130717833,1582,93,0,0.0,1.0,1,4.13517,1.90921,endo_only
Yod1,chr1,130717327,+,130714827,130717827,130716676,130717833,1582,93,0,0.0,1.0,1,4.13517,1.90921,endo_only
Adipor1,chr1,134415378,+,134412878,134415878,134415248,134415959,1610,84,0,0.0,1.0,1,4.36542,1.55551,endo_only
Gm4793,chr1,135584773,+,135582273,135585273,135584707,135585354,1619,48,0,0.0,1.0,1,3.91711,1.60534,endo_only
Gm38399,chr1,135688105,-,135687605,135690605,135687731,135688484,1620,80,0,0.0,1.0,1,4.67877,1.30416,endo_only
Gm15850,chr1,136131183,-,136130683,136133683,136131275,136131926,1623,69,0,0.0,1.0,1,4.3439,1.31096,endo_only
Kif21b,chr1,136131389,+,136128889,136131889,136131275,136131926,1623,69,0,0.0,1.0,1,4.3439,1.31096,endo_only
9230116N13Rik,chr1,136415519,-,136415019,136418019,136415222,136415678,1625,67,0,0.0,1.0,1,6.14186,3.22783,endo_only
Ddx59,chr1,136415271,+,136412771,136415771,136415222,136415678,1625,67,0,0.0,1.0,1,6.14186,3.22783,endo_only
Lamc1,chr1,153332786,-,153332286,153335286,153332003,153333079,1754,101,0,0.0,1.0,1,6.22984,2.09012,endo_only
Pigc,chr1,161969186,+,161966686,161969686,161969118,161969514,1820,38,0,0.0,1.0,1,4.89605,1.90541,endo_only
Gm38304,chr1,161969200,+,161966700,161969700,161969118,161969514,1820,38,0,0.0,1.0,1,4.89605,1.90541,endo_only
Slc19a2,chr1,164249046,+,164246546,164249546,164249039,164249686,1838,75,0,0.0,1.0,1,7.44609,2.47724,endo_only
Blzf1,chr1,164307489,-,164306989,164309989,164307457,164307684,1838,20,0,0.0,1.0,1,6.04798,2.55732,endo_only
Mpzl1,chr1,165634538,-,165634038,165637038,165634115,165634787,1848,53,0,0.0,1.0,1,5.91504,3.42895,endo_only
Gm15853,chr1,166379918,-,166379418,166382418,166379307,166379976,1854,67,0,0.0,1.0,1,5.57569,2.35118,endo_only
Tada1,chr1,166379097,+,166376597,166379597,166379307,166379976,1854,67,0,0.0,1.0,1,5.57569,2.35118,endo_only
Gm15853,chr1,166380493,-,166379993,166382993,166379307,166379976,1854,67,0,0.0,1.0,1,5.57569,2.35118,endo_only
Aldh9a1,chr1,167349991,+,167347491,167350491,167350131,167350541,1861,43,0,0.0,1.0,1,5.14354,2.0217,endo_only
Hsd17b7,chr1,169969241,-,169968741,169971741,169968945,169969431,1881,43,0,0.0,1.0,1,6.10252,2.79681,endo_only
3110045C21Rik,chr1,169969409,+,169966909,169969909,169968945,169969431,1881,43,0,0.0,1.0,1,6.10252,2.79681,endo_only
Adss,chr1,177796511,-,177796011,177799011,177795934,177796483,1941,52,0,0.0,1.0,1,9.86209,3.11759,endo_only
Gm10517,chr1,182409021,-,182408521,182411521,182408662,182409611,1976,98,0,0.0,1.0,1,4.43164,1.40756,endo_only
Trp53bp2,chr1,182409172,+,182406672,182409672,182408662,182409611,1976,98,0,0.0,1.0,1,4.43164,1.40756,endo_only
Rps6kc1,chr1,190911770,-,190911270,190914270,190911493,190911931,2041,37,0,0.0,1.0,1,4.6723,1.30416,endo_only
Rcor3,chr1,192138062,-,192137562,192140562,192136724,192138612,2050,139,0,0.0,1.0,1,4.70072,1.55144,endo_only
Gm37055,chr1,192136689,+,192134189,192137189,192136724,192138612,2050,139,0,0.0,1.0,1,4.70072,1.55144,endo_only
Gm10516,chr1,192136896,+,192134396,192137396,192136724,192138612,2050,139,0,0.0,1.0,1,4.70072,1.55144,endo_only
A730013G03Rik,chr1,192835214,-,192834714,192837714,192834625,192835051,2056,42,0,0.0,1.0,1,5.49435,1.30416,endo_only
Upf2,chr2,5951469,+,5948969,5951969,5951291,5951958,630,60,0,0.0,1.0,1,7.11166,3.45498,endo_only
Rsu1,chr2,13271415,-,13270915,13273915,13271249,13271505,686,19,0,0.0,1.0,1,6.99064,4.77274,endo_only
Gm13270,chr2,13271601,+,13269101,13272101,13271249,13271505,686,19,0,0.0,1.0,1,6.99064,4.77274,endo_only
Nebl,chr2,17731464,-,17730964,17733964,17730836,17731438,720,51,0,0.0,1.0,1,4.23815,1.30416,endo_only
Gm38287,chr2,25183339,-,25182839,25185839,25185724,25186230,777,48,0,0.0,1.0,1,4.66371,2.08809,endo_only
Camsap1,chr2,25983282,-,25982782,25985782,25982204,25983940,783,136,0,0.0,1.0,1,9.13291,5.53182,endo_only
Gm25541,chr2,27539930,-,27539430,27542430,27540220,27540520,795,33,0,0.0,1.0,1,6.7648,3.36022,endo_only
Gm13421,chr2,27540426,+,27537926,27540926,27540220,27540520,795,33,0,0.0,1.0,1,6.7648,3.36022,endo_only
Slc25a25,chr2,32451445,-,32450945,32453945,32450913,32451589,832,95,0,0.0,1.0,1,19.5053,14.6472,endo_only
Naif1,chr2,32450457,+,32447957,32450957,32450913,32451589,832,95,0,0.0,1.0,1,19.5053,14.6472,endo_only
Gm13523,chr2,32876001,-,32875501,32878501,32876322,32876567,835,26,0,0.0,1.0,1,4.83796,1.89442,endo_only
Fam129b,chr2,32876114,+,32873614,32876614,32876322,32876567,835,26,0,0.0,1.0,1,4.83796,1.89442,endo_only
Gm27197,chr2,38348316,-,38347816,38350816,38348031,38348469,877,34,0,0.0,1.0,1,3.91711,1.30416,endo_only
Zeb2os,chr2,45111138,+,45108638,45111638,45109314,45110333,929,109,0,0.0,1.0,1,4.41192,2.35676,endo_only
Gm27761,chr2,45111171,+,45108671,45111671,45109314,45110333,929,109,0,0.0,1.0,1,4.41192,2.35676,endo_only
Orc4,chr2,48950277,-,48949777,48952777,48948963,48949341,958,34,0,0.0,1.0,1,5.75752,2.95766,endo_only
Mbd5,chr2,48949508,+,48947008,48950008,48948963,48949341,958,34,0,0.0,1.0,1,5.75752,2.95766,endo_only
Dync1i2,chr2,71211706,+,71209206,71212206,71211781,71212304,1128,52,0,0.0,1.0,1,5.20904,2.29198,endo_only
Gpr155,chr2,73386572,-,73386072,73389072,73386327,73386908,1144,46,0,0.0,1.0,1,9.41829,5.77032,endo_only
D230022J07Rik,chr2,73386970,+,73384470,73387470,73386327,73386908,1144,46,0,0.0,1.0,1,9.41829,5.77032,endo_only
Nfe2l2,chr2,75704641,-,75704141,75707141,75703586,75704951,1162,106,0,0.0,1.0,1,4.95873,1.84813,endo_only
E030042O20Rik,chr2,75704770,+,75702270,75705270,75703586,75704951,1162,106,0,0.0,1.0,1,4.95873,1.84813,endo_only
Prkra,chr2,76648015,-,76647515,76650515,76647565,76648459,1169,69,0,0.0,1.0,1,8.06037,6.95322,endo_only
Dfnb59,chr2,76648476,+,76645976,76648976,76647565,76648459,1169,69,0,0.0,1.0,1,8.06037,6.95322,endo_only
Tnks1bp1,chr2,85048022,+,85045522,85048522,85048092,85048627,1233,49,0,0.0,1.0,1,9.02583,3.9141,endo_only
Ptprj,chr2,90580647,-,90580147,90583147,90579592,90580877,1276,139,0,0.0,1.0,1,4.09315,2.16683,endo_only
Trp53i11,chr2,93187548,+,93185048,93188048,93187374,93188704,1295,120,0,0.0,1.0,1,4.37567,1.30416,endo_only
Hsd17b12,chr2,94157964,-,94157464,94160464,94157596,94158274,1303,61,0,0.0,1.0,1,13.8073,12.288,endo_only
Elp4,chr2,105904564,-,105904064,105907064,105904321,105904844,1392,39,0,0.0,1.0,1,4.51896,2.07533,endo_only
Immp1l,chr2,105904638,+,105902138,105905138,105904321,105904844,1392,39,0,0.0,1.0,1,4.51896,2.07533,endo_only
Rpusd2,chr2,119034790,+,119032290,119035290,119034782,119035433,1493,53,0,0.0,1.0,1,5.66048,2.86793,endo_only
Exd1,chr2,119547627,-,119547127,119550127,119547471,119547988,1497,49,0,0.0,1.0,1,5.74919,2.73761,endo_only
Chp1,chr2,119547697,+,119545197,119548197,119547471,119547988,1497,49,0,0.0,1.0,1,5.74919,2.73761,endo_only
Ppip5k1,chr2,121355396,-,121354896,121357896,121355040,121355434,1510,47,0,0.0,1.0,1,5.31645,1.30416,endo_only
Ckmt1,chr2,121357714,+,121355214,121358214,121355040,121355434,1510,47,0,0.0,1.0,1,5.31645,1.30416,endo_only
Fam227b,chr2,126152004,-,126151504,126154504,126151922,126152502,1547,53,0,0.0,1.0,1,5.40219,2.52703,endo_only
Dtwd1,chr2,126152141,+,126149641,126152641,126151922,126152502,1547,53,0,0.0,1.0,1,5.40219,2.52703,endo_only
Usp8,chr2,126707328,+,126704828,126707828,126707136,126707658,1551,59,0,0.0,1.0,1,5.19436,2.15318,endo_only
Sppl2a,chr2,126933235,-,126932735,126935735,126932979,126933301,1553,29,0,0.0,1.0,1,5.82352,2.85296,endo_only
Ncaph,chr2,127133954,-,127133454,127136454,127133630,127134104,1554,49,0,0.0,1.0,1,4.26086,1.7103,endo_only
Gm14022,chr2,129065686,-,129065186,129068186,129065868,129066352,1569,52,0,0.0,1.0,1,4.29399,1.41431,endo_only
Ttl,chr2,129065942,+,129063442,129066442,129065868,129066352,1569,52,0,0.0,1.0,1,4.29399,1.41431,endo_only
Rnf24,chr2,131352892,-,131352392,131355392,131352450,131353160,1587,71,0,0.0,1.0,1,3.98131,1.30416,endo_only
Pcna,chr2,132253314,-,132252814,132255814,132252581,132253554,1594,82,0,0.0,1.0,1,4.8035,1.30416,endo_only
AV099323,chr2,132253357,+,132250857,132253857,132252581,132253554,1594,82,0,0.0,1.0,1,4.8035,1.30416,endo_only
Jag1,chr2,137116644,-,137116144,137119144,137115363,137117627,1631,171,0,0.0,1.0,1,5.48697,2.05836,endo_only
Dzank1,chr2,144527414,-,144526914,144529914,144527315,144528079,1687,69,0,0.0,1.0,1,5.67191,1.30416,endo_only
Polr3f,chr2,144527718,+,144525218,144528218,144527315,144528079,1687,69,0,0.0,1.0,1,5.67191,1.30416,endo_only
Nxt1,chr2,148672601,+,148670101,148673101,148672581,148672875,1719,39,0,0.0,1.0,1,5.42409,2.2959,endo_only
Gzf1,chr2,148681023,+,148678523,148681523,148680939,148681444,1719,45,0,0.0,1.0,1,4.88419,1.63454,endo_only
Pygb,chr2,150786735,+,150784235,150787235,150786624,150787229,1735,52,0,0.0,1.0,1,4.32127,1.85548,endo_only
2500004C02Rik,chr2,153346073,-,153345573,153348573,153345424,153346759,1754,113,0,0.0,1.0,1,6.08866,2.77473,endo_only
Asxl1,chr2,153345845,+,153343345,153346345,153345424,153346759,1754,113,0,0.0,1.0,1,6.08866,2.77473,endo_only
Cbfa2t2,chr2,154436481,+,154433981,154436981,154436129,154436995,1763,83,0,0.0,1.0,1,4.98584,3.053,endo_only
Dynlrb1,chr2,155236533,+,155234033,155237033,155236468,155236906,1769,44,0,0.0,1.0,1,6.30178,2.822,endo_only
Gss,chr2,155592810,-,155592310,155595310,155592468,155592799,1772,38,0,0.0,1.0,1,4.22371,1.30416,endo_only
Gssos1,chr2,155592319,+,155589819,155592819,155592468,155592799,1772,38,0,0.0,1.0,1,4.22371,1.30416,endo_only
Nfs1,chr2,156144186,-,156143686,156146686,156143881,156144601,1776,73,0,0.0,1.0,1,3.91711,1.41951,endo_only
Romo1,chr2,156144039,+,156141539,156144539,156143881,156144601,1776,73,0,0.0,1.0,1,3.91711,1.41951,endo_only
Rbm39,chr2,156180238,-,156179738,156182738,156179356,156180438,1776,108,0,0.0,1.0,1,9.49354,4.87462,endo_only
Gm14230,chr2,156839892,-,156839392,156842392,156839861,156841293,1781,153,0,0.0,1.0,1,4.05908,1.33312,endo_only
Tgif2,chr2,156840007,+,156837507,156840507,156839861,156841293,1781,153,0,0.0,1.0,1,4.05908,1.33312,endo_only
Mroh8,chr2,157279549,-,157279049,157282049,157278862,157279666,1784,93,0,0.0,1.0,1,7.84907,3.09019,endo_only
Rpn2,chr2,157279017,+,157276517,157279517,157278862,157279666,1784,93,0,0.0,1.0,1,7.84907,3.09019,endo_only
Dhx35,chr2,158794807,+,158792307,158795307,158794640,158795062,1796,34,0,0.0,1.0,1,6.19241,1.8996,endo_only
Srsf6,chr2,162931528,+,162929028,162932028,162930968,162932371,1828,154,0,0.0,1.0,1,4.94138,2.90433,endo_only
Gm14302,chr2,164460955,-,164460455,164463455,164460802,164461692,1839,90,0,0.0,1.0,1,4.51128,1.91947,endo_only
Gm20458,chr2,164460967,+,164458467,164461467,164460802,164461692,1839,90,0,0.0,1.0,1,4.51128,1.91947,endo_only
Slc35c2,chr2,165287869,-,165287369,165290369,165287401,165287882,1846,41,0,0.0,1.0,1,9.62404,4.02234,endo_only
