chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr2,127208233,127208604,90.49540171749936,46.817196380238,1.9329521781380818,0.2,both,both,False,3,2,"69.52345953459215,80.22727955482321,121.73546606308275","25.774772157582458,67.85962060289354",1982,371,CpG:,1555,3,2,19.3223;28.5391;22.327,7.39977;14.7033,127207457,127209439
chr2,127247484,127248719,74.63403090474077,70.11032208306762,1.0645227220082287,0.8,both,both,False,3,2,"54.87217193090051,59.04996654397589,109.97995423934593","52.32090858568013,87.89973558045509",2838,1235,CpG:,1555,3,2,14.4136;28.9637;15.6043,13.7998;22.0589,127246230,127249068
chr2,127269730,127270849,57.71591569784289,50.827671964598416,1.1355215272901373,0.8,both,both,False,3,2,"57.59994050656416,28.510347319365742,87.03745926759876","52.598266877196664,49.05707705200017",2396,1119,CpG:,1555,3,2,8.90137;17.5003;11.9776,12.5007;11.3663,127269053,127271449
chr2,127335968,127336736,20.281100862119803,19.93097717604951,1.0175668098446788,0.8,both,both,False,3,2,"19.497281330550265,8.6268689299296,32.71915232587955","19.64281437163819,20.21913998046083",2004,768,CpG:,1556,3,2,3.40199;5.26625;3.08015,5.949;4.58673,127335780,127337784
chr2,127362915,127363630,21.688571614450296,17.696835472332516,1.2255621434893553,0.4,both,exo_only,False,3,2,"17.47278778692192,23.5732645775171,24.01966247891187","13.575178006094816,21.81849293857022",2638,715,CpG:,1556,2,0,"7.05833;10.065,5.80257",,127362045,127364683
chr2,127444312,127444599,40.695533359058125,45.90683617294019,0.8864808980899914,1.0,both,exo_only,False,3,2,"33.731550535745804,33.93638106577914,54.418668475649426","22.92992298737233,68.88374935850806",1617,287,CpG:,1557,3,1,6.0159;9.33914;6.48176,7.50045,127443576,127445193
chr2,127482109,127482724,31.48075537085411,20.356227429842633,1.5464926140834276,0.2,both,both,False,3,2,"37.116111066239775,30.467401888372972,26.858753157949586","21.234813345832713,19.477641513852557",4481,615,CpG:,1557,3,2,5.5331;12.38;6.13503,7.25711;7.52307,127481201,127485682
chr2,127584568,127584792,57.11583421816522,42.78119641550414,1.3350686517375219,0.4,both,both,False,3,2,"62.63150268130832,42.374109584484074,66.34189038870325","55.74342554544349,29.818967285564785",1494,224,CpG:,1558,3,2,6.63245;10.7457;8.40826,11.8141;7.84112,127583691,127585185
chr2,127587174,127587659,63.25991850896758,51.16943980187786,1.2362831946939943,0.8,both,both,False,3,2,"75.32059891199579,31.490565533054117,82.96859108185282","67.82645677449752,34.5124228292582",1960,485,CpG:,1558,3,2,8.13539;17.4503;12.4399,11.67;8.22253,127586763,127588723
chr2,127656112,127656491,14.164194838882883,7.7650763495182025,1.8240895776590433,1.0,exo_only,exo_only,False,3,1,"12.639905925733874,7.639693102715915,22.212985488198857","0.0,15.530152699036405",2489,379,CpG:,1558,2,1,4.76907;2.85639,3.41307,127655266,127657755
chr2,127788653,127788974,16.684261884556648,48.32213531840931,0.34527161878544793,0.2,both,both,False,3,2,"14.955531480722662,18.14794486260128,16.949309310346006","69.85236893877975,26.791901698038878",1749,321,CpG:,1559,3,2,3.99446;8.51245;4.77891,11.1424;7.41485,127787577,127789326
chr2,127792199,127792560,149.0302467484539,88.41215885169731,1.6856306721164613,0.4,both,both,False,3,2,"125.14066061982795,145.67295774223726,176.27712188329642","49.803890587974564,127.02042711542008",1034,361,CpG:,1559,3,2,19.6137;31.5507;13.2083,11.5079;15.3939,127792002,127793036
chr2,127831452,127831991,30.453887747588507,44.492528923586306,0.684471943590609,0.4,both,both,False,3,2,"38.28571698011137,28.51284071978401,24.56310554287013","29.778494589469013,59.20656325770359",1632,539,CpG:,1560,3,2,5.77475;5.42559;5.40779,7.73349;7.25595,127831580,127833212
chr2,128125625,128128313,57.60775986108274,57.67344807085313,0.9988610320352325,0.8,both,both,False,3,2,"43.273415498176945,45.0402870865351,84.50957699853616","38.75734918914498,76.58954695256126",7784,2688,CpG:,1562,3,2,"6.3488,11.0164;19.9848;7.70561,12.8281",14.2216;11.313,128120600,128128384
