gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Tcea1,chr1,4857814,+,4855314,4858314,4857465,4858372,622,83,1,23.06875,132.7115,1,36.5987,225.826,common
Tcea1,chr1,4858038,+,4855538,4858538,4857465,4858372,622,83,1,23.06875,132.7115,1,36.5987,225.826,common
Pcmtd1,chr1,7088920,+,7086420,7089420,7088491,7089271,639,85,1,46.69696666666666,359.39833333333337,1,57.21653333333334,424.266,common
Pcmtd1,chr1,7088930,+,7086430,7089430,7088491,7089271,639,85,1,46.69696666666666,359.39833333333337,1,57.21653333333334,424.266,common
Pcmtd1,chr1,7089104,+,7086604,7089604,7088491,7089271,639,85,1,46.69696666666666,359.39833333333337,1,57.21653333333334,424.266,common
Pcmtd1,chr1,7089166,+,7086666,7089666,7088491,7089271,639,85,1,46.69696666666666,359.39833333333337,1,57.21653333333334,424.266,common
Gm26901,chr1,7397801,-,7397301,7400301,7397746,7398594,641,64,1,40.470866666666666,298.059,1,47.1747,307.3,common
Gm26901,chr1,7397795,-,7397295,7400295,7397746,7398594,641,64,1,40.470866666666666,298.059,1,47.1747,307.3,common
Gm26901,chr1,7397869,-,7397369,7400369,7397746,7398594,641,64,1,40.470866666666666,298.059,1,47.1747,307.3,common
Vcpip1,chr1,9748382,-,9747882,9750882,9747560,9748645,659,89,1,37.77275,294.1495,1,26.90615,130.984,common
1700034P13Rik,chr1,9747648,+,9745148,9748148,9747560,9748645,659,89,1,37.77275,294.1495,1,26.90615,130.984,common
1700034P13Rik,chr1,9747956,+,9745456,9748456,9747560,9748645,659,89,1,37.77275,294.1495,1,26.90615,130.984,common
1700034P13Rik,chr1,9748481,+,9745981,9748981,9747560,9748645,659,89,1,37.77275,294.1495,1,26.90615,130.984,common
1700034P13Rik,chr1,9748587,+,9746087,9749087,9747560,9748645,659,89,1,37.77275,294.1495,1,26.90615,130.984,common
1700034P13Rik,chr1,9748589,+,9746089,9749089,9747560,9748645,659,89,1,37.77275,294.1495,1,26.90615,130.984,common
1700034P13Rik,chr1,9748626,+,9746126,9749126,9747560,9748645,659,89,1,37.77275,294.1495,1,26.90615,130.984,common
Cops5,chr1,10038127,-,10037627,10040627,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cops5,chr1,10037941,-,10037441,10040441,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cops5,chr1,10038149,-,10037649,10040649,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cops5,chr1,10037938,-,10037438,10040438,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cops5,chr1,10038168,-,10037668,10040668,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cops5,chr1,10037945,-,10037445,10040445,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cspp1,chr1,10039767,+,10037267,10040267,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cspp1,chr1,10039773,+,10037273,10040273,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cspp1,chr1,10039773,+,10037273,10040273,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cspp1,chr1,10039777,+,10037277,10040277,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cspp1,chr1,10039785,+,10037285,10040285,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cspp1,chr1,10039823,+,10037323,10040323,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Cspp1,chr1,10040155,+,10037655,10040655,10039745,10040279,661,60,1,10.10718,45.001000000000005,1,9.305675,34.55275,common
Slco5a1,chr1,12991135,-,12990635,12993635,12991485,12992784,684,98,1,9.82886,36.74103,1,10.770833333333334,37.0164,common
Slco5a1,chr1,12991177,-,12990677,12993677,12991485,12992784,684,98,1,9.82886,36.74103,1,10.770833333333334,37.0164,common
Slco5a1,chr1,12991135,-,12990635,12993635,12991485,12992784,684,98,1,9.82886,36.74103,1,10.770833333333334,37.0164,common
