seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr9,110638398,110638630,0,235627,Nbeal2
chr5,135250228,135251487,0,14371,Fzd9
chr11,94979093,94979302,-2766,20391,Sgca
chr5,137778761,137779753,0,69871,Ppp1r35
chr15,89146448,89146977,0,19094,Mapk11
chr14,78731811,78733108,0,380921,Dgkh
chr11,54860578,54860923,0,75530,Lyrm7
chr15,89140089,89140792,0,29857,Mapk12
chr4,122995640,122997012,0,16918,Mycl
chr14,62555511,62555970,0,629059,Fam124a
chr6,127109179,127109769,0,319801,Tigar
chr9,54068195,54068504,0,244882,Tnfaip8l3
chr1,86587037,86587467,0,26895,Cops7b
chr8,105297551,105297981,0,104394,E2f4
chr9,21073089,21073581,0,100009600,Zglp1
chr2,132144516,132145099,9,54338,Slc23a2
chr7,44863502,44863797,176,84113,Ptov1
chr16,44331980,44332745,0,320007,Sidt1
chr2,165034047,165035034,0,228869,Ncoa5
chr9,103111653,103112627,0,270192,Rab6b
chr1,131867226,131867488,0,226422,Rab29
chr7,46100675,46100883,0,16514,Kcnj11
chr6,39377419,39377777,0,72144,Slc37a3
chr7,62348253,62348744,1684,17984,Ndn
chrX,166170285,166170559,0,237221,Gemin8
chr7,30625946,30626244,0,110323,Cox6b1
chr3,108225838,108226768,0,17306,Sypl2
chr13,22042605,22043584,0,319167,H2ac11
chr13,22041016,22041460,0,319158,H4c9
chr2,19909595,19910329,0,208618,Etl4
chr7,105810668,105811337,0,27397,Mrpl17
chr10,60277457,60277947,0,19156,Psap
chr2,181864189,181864721,0,67005,Polr3k
chr7,80534669,80535136,0,12144,Blm
chr2,109693466,109694207,0,12064,Bdnf
chr7,80363079,80363296,166,140481,Man2a2
chrX,23692796,23693484,0,72404,Wdr44
chr3,53016871,53017305,0,67542,Cog6
chr12,106010171,106010924,0,22367,Vrk1
chr6,91877944,91878509,0,232236,Ccdc174
chr4,133479733,133479960,-172,100342,Tent5b
chr4,133480087,133480540,0,100342,Tent5b
chr2,160645668,160646951,0,21969,Top1
chr2,29935285,29935687,0,74412,Gle1
chr13,74259940,74260238,434,11624,Ahrr
chr12,73111840,73113164,261,20474,Six4
chr4,101419138,101420526,0,11639,Ak4
chr11,53859024,53859418,0,622459,Gm12216
chr6,148211419,148212430,0,67456,Ergic2
chr14,65833654,65834070,0,71988,Esco2
chrX,102070951,102071451,0,331474,Rtl5
chr8,85080302,85080604,28,67836,Wdr83
chr4,107434249,107435969,0,230587,Glis1
chr12,11436442,11436740,0,26950,Vsnl1
chrX,153139746,153140122,0,245670,Rragb
chr2,22895408,22896016,0,56075,Pdss1
chr8,123318347,123318618,0,14087,Fanca
chr4,130274890,130275645,0,230779,Serinc2
chr19,5388177,5388899,0,20227,Sart1
chr7,5080074,5080680,0,13854,Epn1
chr2,32213733,32214145,1535,227723,Prrc2b
chr17,56603535,56603798,-561,224903,Safb
chr14,56571498,56572019,0,219103,Cenpj
chr2,92388981,92389543,-1535,102466783,Mir7000
chr17,45595310,45595950,0,63959,Slc29a1
chr17,65772281,65772887,0,106572,Rab31
chr11,95120006,95121863,0,13393,Dlx3
chr4,41568936,41569852,0,68922,Dnai1
chr10,62791646,62792545,0,67500,Ccar1
chr3,35753871,35754721,0,76295,Atp11b
chr6,24527063,24527824,0,68202,Ndufa5
chr14,55900147,55900461,0,654795,Sdr39u1
chr4,139604975,139605198,1789,212647,Aldh4a1
chr7,141060684,141061593,0,330671,B4galnt4
chr1,74098213,74098786,-1345,21961,Tns1
chr9,44134631,44135365,0,84004,Mcam
chr1,136050821,136051352,17,226439,Ascl5
chr16,39984466,39984898,0,268890,Lsamp
chr7,19532718,19532966,16,232947,Ppp1r37
chr10,71284732,71285593,0,216080,Ube2d1
chr3,158561302,158562304,0,242274,Lrrc7
chr14,47373718,47374202,0,16854,Lgals3
chr10,80656107,80656330,0,208198,Btbd2
chr17,45549017,45549715,0,210573,Tmem151b
chr7,19394038,19394312,377,13871,Ercc2
chr10,78009316,78009964,0,18641,Pfkl
chr5,140388972,140389469,0,231834,Snx8
chr5,137553400,137553723,0,83766,Actl6b
chr16,9993620,9994261,9,14811,Grin2a
chr7,12478243,12478755,0,67370,Zfp606
chr10,78780348,78780675,0,20513,Slc1a6
chr17,36942898,36943413,0,386454,Rnf39
chr6,72355133,72355938,0,232086,Tmem150a
chr17,26916788,26917604,0,16580,Kifc5b
chr1,172172578,172172820,-1134,98193,Dcaf8
chr11,100738077,100738578,0,19345,Rab5c
chr10,83337154,83337977,0,338365,Slc41a2
chr6,56704409,56704725,0,66373,Lsm5
chr17,47672400,47672829,0,112694759,Gm20517
chr10,26078147,26078929,0,100040851,Gm9767
chr11,96075794,96076044,-124,11951,Atp5mc1
chr1,136234222,136234663,0,67313,Inava
chr4,33209289,33209766,26,272009,Srsf12
chr5,143357576,143357873,238,170935,Grid2ip
chr15,102470312,102471244,0,18521,Pcbp2
chr11,120932612,120932994,0,71276,Ccdc57
chr2,63184084,63184301,0,170738,Kcnh7
chr11,79660415,79661069,0,268451,Rab11fip4
