chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr7,127717034,127717466,9.242458883673521,30.46844454524387,0.30334528137624506,0.1,both,nsc_only,False,3,3,"10.523940605835213,4.33511596576493,12.868320079420423","31.634183675528995,22.94777369335232,36.823376266850296",2181,432,CpG:,1559,0,3,,6.88315;7.19555;4.61723,127715737,127717918
chr7,127745854,127746160,315.9416083972164,101.08962180708096,3.1253614639112817,0.1,both,nsc_only,False,3,3,"278.1596710350295,345.59779331494684,324.0673608416727","108.47484601412734,118.5423391451901,76.25168026192547",3650,306,CpG:,1559,0,3,,16.2799;21.4291;20.7918,127743528,127747178
chr7,127746480,127747131,315.9416083972164,101.08962180708096,3.1253614639112817,0.1,both,nsc_only,False,3,3,"278.1596710350295,345.59779331494684,324.0673608416727","108.47484601412734,118.5423391451901,76.25168026192547",3650,651,CpG:,1559,0,2,,16.2799;20.7918,127743528,127747178
chr7,127769765,127770211,71.67488482579357,19.14526093548615,3.743740295173655,0.1,both,nsc_only,False,3,3,"63.259682757205695,91.78649552699561,59.978476193179425","15.976427033688589,15.763064893778216,25.69629087899164",6988,446,CpG:,1559,0,3,,6.6729;5.95206;8.07059,127765576,127772564
chr7,127776587,127777720,51.269847615581675,21.77230273254715,2.354819710408445,0.1,both,nsc_only,False,3,3,"48.957361471902104,60.87647169981562,43.97570967502731","25.032144626880108,20.91760761552414,19.367155955237205",2919,1133,CpG:,1559,0,3,,5.70345;5.22789;4.09011,127775633,127778552
chr7,127824263,127824550,17.76167318799809,15.837651918165482,1.1214839977399547,1.0,both,nsc_only,False,3,3,"17.929356144925308,22.33478937466511,13.020874044403845","22.99744539589338,4.66709980534342,19.848410553259644",5197,287,CpG:,1560,0,2,,6.58856;4.51434,127820990,127826187
chr7,127841412,127842351,96.6953512034176,26.16494022652667,3.695607571286765,0.1,both,nsc_only,False,3,3,"81.57279685019907,126.1132421788349,82.40001458121884","11.152248356291043,33.80533257376763,33.53723974952134",3720,939,CpG:,1560,0,3,,4.99117;6.76846;7.35031,127839482,127843202
chr7,127875449,127877185,61.86446081978564,38.367631189109346,1.612412830879845,0.2,both,nsc_only,False,3,3,"71.32968383252985,53.10940550942042,61.15429311740665","59.17998970676585,33.83757299162948,22.08533086893272",2455,1736,CpG:,1560,0,3,,9.45366;7.42864;6.82096,127874458,127876913
chr7,127895403,127895688,81.35620576642158,42.13558695858095,1.9308193296653084,0.1,both,nsc_only,False,3,3,"72.33771405241038,111.81861811955069,59.912285127303676","26.322566806482325,55.966948931437756,44.117245137822785",1816,285,CpG:,1560,0,3,,6.97076;10.7528;9.15801,127895074,127896890
chr7,127904064,127904271,44.53160184804176,60.480448399189015,0.736297481693917,0.2,both,nsc_only,False,3,3,"53.46391823671866,43.11738936048775,37.013497946918875","45.68427601874163,78.52151291497087,57.23555626385454",1656,207,CpG:,1560,0,3,,8.01029;13.3793;15.2891,127903794,127905450
