chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr12,86947870,86948080,103.71002834756972,42.446301512305396,2.4433230847569525,0.1,both,nsc_only,False,3,3,"82.48557707265432,140.75774422257467,87.88676374748015","25.53284018658909,62.17776781366891,39.6282965366582",4890,210,CpG:,1248,0,3,,12.2031;11.4908;8.40774,86944447,86949337
chr12,87147049,87148157,169.51171738795267,54.57383933353626,3.106098443101212,0.1,both,nsc_only,False,3,3,"106.97256843190652,250.82714836561266,150.7354353663388","36.46780845819007,71.75039832404123,55.50331121837748",2043,1108,CpG:,1249,0,3,,6.9757;6.99313;13.8191,87146725,87148768
chr12,87199698,87200536,31.026594017555954,15.15500411720169,2.0472837735714777,0.4,both,nsc_only,False,3,3,"18.73486814846178,51.26328426115319,23.0816296430529","20.067769412834103,5.540498530497404,19.856744408273563",1785,838,CpG:,1250,0,2,,5.93152;4.73803,87198809,87200594
chr12,87266607,87266905,92.61781492810321,77.06977331522563,1.2017398124331315,0.2,both,nsc_only,False,3,3,"89.21805264682163,110.08457083339081,78.55082130409721","75.72933600237943,81.86140240583205,73.6185815374654",4256,298,CpG:,1250,0,3,,12.8655;12.6601;19.9249,87264773,87269029
chr12,87299398,87300330,16.48915700159701,41.71837906767939,0.3952492251639687,0.1,both,nsc_only,False,3,3,"9.927881163169895,16.286960780171068,23.252629061450065","35.710821885329025,34.292972136406874,55.15134318130229",1326,932,CpG:,1251,0,3,,6.87727;7.32745;4.32127,87299489,87300815
chr12,87387720,87388413,230.96973558199343,66.18833873359841,3.489583512763842,0.1,both,nsc_only,False,3,3,"176.62391509763233,265.8354886102427,250.4498030381053","86.1301390038735,57.3438762900717,55.091000906850034",3056,693,CpG:,1251,0,3,,22.5583;12.2574;19.772,87386945,87390001
chr12,87443393,87444025,40.13299578085713,26.463644711748472,1.5165331993381916,0.7,both,nsc_only,False,3,3,"32.42050680120488,42.73760967347575,45.240870867890756","16.985726578124815,10.633175644381293,51.77203191273931",1334,632,CpG:,1252,0,2,,3.69944;7.8408,87442755,87444089
chr12,87471872,87472369,71.58207357631444,23.111964971270258,3.097186832244503,0.1,both,nsc_only,False,3,3,"54.174033181818004,110.45897655327524,50.113210993850096","16.188650965690613,19.030913906026505,34.11633004209366",2152,497,CpG:,1252,0,3,,7.68724;8.54121;13.6194,87470485,87472637
chr12,88360491,88360828,131.21045532046796,40.28172728282061,3.257319488790311,0.1,both,nsc_only,False,3,3,"86.76875654424013,187.82955649211394,119.03305292504979","40.962603151926245,40.58308263190234,39.29949606463324",1397,337,CpG:,1259,0,3,,6.21253;8.64622;8.93294,88359902,88361299
chr12,91588236,91588626,104.06558092687747,34.28833065190858,3.0350145063444463,0.1,both,nsc_only,False,3,3,"72.4214477322008,160.94491556698907,78.83037948144256","24.98707901520269,43.96688589161049,33.91102704891256",3493,390,CpG:,1283,0,3,,10.5488;6.13261;9.08997,91587493,91590986
