chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr4,117681897,117682403,14.115478596832029,13.48524345429523,1.0467351697930274,1.0,both,nsc_only,False,3,3,"12.156386313355894,10.692456283454522,19.497593193685677","14.932083283446623,0.17665372206987162,25.346993357369197",2658,506,CpG:,1482,0,2,,4.36835;5.01186,117682050,117684708
chr4,117835339,117836733,74.72337423270842,31.03440000008295,2.4077595904064104,0.1,both,nsc_only,False,3,3,"54.53339966100179,94.07192997605416,75.56479306106932","30.312694151815997,47.079900468099254,15.710605380333591",3135,1394,CpG:,1484,0,3,,"6.45312,5.00478;5.10915;7.77266,18.8329",117834822,117837957
chr4,117867952,117868245,20.024612512339534,20.136610203933923,0.9944381059940014,1.0,both,nsc_only,False,3,3,"16.684953941280263,27.6449184376089,15.74396515812944","27.548951836631577,11.43651506260914,21.424363712561043",4352,293,CpG:,1484,0,2,,6.09484;4.1867,117864561,117868913
chr4,117891595,117891862,79.84795705600293,36.803062693564755,2.1696008759065815,0.7,both,nsc_only,False,3,3,"113.14765579552994,25.545038260135453,100.85117711234338","43.6990994620569,32.65562588406592,34.05446273457144",776,267,CpG:,1484,0,2,,5.59914;8.92719,117891587,117892363
chr4,117914815,117915305,54.87512836516277,20.39966189273217,2.6900018565853414,0.1,both,nsc_only,False,3,3,"37.23399851204089,90.58526549446132,36.806121088986124","10.049393948097274,28.019818896954913,23.129772833144326",3392,490,CpG:,1484,0,3,,3.03992;4.88619;6.65905,117913653,117917045
chr4,117926606,117927224,11.168486423525657,12.275046999721802,0.9098528440484811,1.0,both,nsc_only,False,3,3,"15.593534195000053,6.543474082569019,11.368450993007897","6.291184162662789,12.106216753912602,18.427740082590013",5756,618,CpG:,1484,0,2,,4.94336;4.66368,117923408,117929164
chr4,118134376,118135144,65.00481063354275,34.660459200541176,1.8754745936120716,0.1,both,nsc_only,False,3,3,"57.03283221177433,71.58947737547366,66.39212231338024","24.701087837633878,37.96507715142292,41.31521261256674",1472,768,CpG:,1486,0,3,,6.83229;14.0278;7.40373,118134093,118135565
chr4,118290455,118291235,13.312098455405946,11.804265079980093,1.1277363194751635,0.7,both,nsc_only,False,3,3,"14.66501925613371,8.624000404653827,16.647275705430303","11.548024712009303,11.782569923342281,12.082200604588694",3906,780,CpG:,1487,0,2,,3.53317;3.59566,118289215,118293121
chr4,118359956,118360289,24.529558766098702,20.96716270734247,1.1699035824961057,0.7,both,nsc_only,False,3,3,"21.933639224663374,27.089269091589674,24.565767982043052","27.870565291067855,19.80052403256598,15.230398798393582",3417,333,CpG:,1488,0,3,,6.00792;4.06395;5.76576,118359528,118362945
chr4,118409119,118409651,16.55637100870891,11.12902923049038,1.4876743214357957,0.7,both,nsc_only,False,3,3,"11.727530466356585,22.427155271653206,15.514427288116947","3.0686429380088724,18.33212381998698,11.98632093347529",1860,532,CpG:,1488,0,2,,3.15517;4.07866,118408703,118410563
chr4,118436948,118437578,77.08480303727306,26.68765862317092,2.888406365118371,0.1,both,nsc_only,False,3,3,"64.37752026658448,88.41537761522893,78.4615112300058","32.56327145721314,13.31380027474709,34.18590413755253",2884,630,CpG:,1488,0,3,,11.4894;9.48626;5.92317,118436740,118439624
chr4,118620740,118621282,59.381410586576955,19.254901530770322,3.083963347809513,0.1,both,nsc_only,False,3,3,"36.61347677411132,81.10713261134589,60.42362237427365","19.27274693066801,33.40686163451541,5.085096027127546",2010,542,CpG:,1490,0,3,,6.01122;5.47484;5.46185,118620034,118622044
chr4,119108685,119109270,98.13807988548587,58.1363799834507,1.6880665757555284,0.1,both,nsc_only,False,3,3,"73.22999624913881,138.6192697631782,82.5649736441406","59.312287234377365,71.40041512337588,43.696437592598876",2269,585,CpG:,1493,0,3,,7.62585;13.2722;12.8396,119107450,119109719
