chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr2,127208233,127208604,131.22228647322206,38.046981515338764,3.4489539313472046,0.1,both,nsc_only,False,3,3,"112.58692506889798,179.68859890325746,101.39133544751067","67.88712454838539,35.78744629247865,10.466373705152256",1340,371,CpG:,1555,0,2,,7.28644;7.91925,127207288,127208628
chr2,127247484,127248719,45.20631969903683,34.524020788604204,1.3094164198267044,1.0,both,nsc_only,False,3,3,"30.371026465495394,72.37756606522923,32.870366566385876","35.22074196846916,40.88812319052858,27.46319720681487",4461,1235,CpG:,1555,0,3,,11.2707;9.92511;9.43047,127244089,127248550
chr2,127269730,127270849,51.48333451185827,34.16334943121316,1.5069756147744926,0.7,both,nsc_only,False,3,3,"25.96861204061056,76.69795969296308,51.78343180200115","37.58119406705396,30.37727804208512,34.5315761845004",2719,1119,CpG:,1555,0,3,,7.16069;7.39026;6.70756,127268970,127271689
chr2,127335968,127336736,17.194504636940064,20.103746680742614,0.8552885643655014,1.0,both,nsc_only,False,3,3,"8.736208426665959,26.030327526121077,16.81697795803315","19.13922997617778,1.7568643095926206,39.41514575645744",2539,768,CpG:,1556,0,2,,4.86104;7.78663,127335597,127338136
chr2,127362915,127363630,26.938112123859213,16.94866552939462,1.5893942845906996,0.4,both,nsc_only,False,3,3,"27.306990817181724,30.60784903143206,22.899496522963855","28.96192881496424,7.982138618864325,13.901929154355301",1989,715,CpG:,1556,0,3,,5.00252;4.23402;6.53329,127362243,127364232
chr2,127444312,127444599,21.965679437671536,24.978635687279137,0.8793786703433923,0.4,both,nsc_only,False,3,3,"18.738204397093185,27.21336273477713,19.94547118114429","25.482476945607054,28.701313557695045,20.752116558535306",3327,287,CpG:,1557,0,3,,5.92908;9.58001;6.48515,127442247,127445574
chr2,127482109,127482724,27.046114799777893,17.861399912130363,1.5142214458459013,0.4,both,nsc_only,False,3,3,"31.620173437610774,20.942082282210972,28.576088679511933","26.00762392639978,21.87213343044326,5.704442379548041",2631,615,CpG:,1557,0,2,,4.9925;2.53319,127480497,127483128
chr2,127584568,127584792,74.41222030323175,63.06666535264922,1.179897809518574,0.7,both,nsc_only,False,3,3,"54.69105389839193,87.07810062302956,81.46750638827376","58.56280804956523,60.17221095198292,70.4649770563995",1121,224,CpG:,1558,0,3,,8.3773;8.86454;17.5965,127584101,127585222
chr2,127587174,127587659,59.513632212231606,37.63224701996128,1.581453060208278,0.4,both,nsc_only,False,3,3,"30.492661143753036,78.58688516743615,69.46135032550562","8.707765197029367,45.602819786904995,58.586156075949454",2106,485,CpG:,1558,0,3,,5.74412;10.7772;6.74442,127586842,127588948
chr2,127656112,127656491,13.53281676958125,13.978705886729424,0.9681022606268957,1.0,both,nsc_only,False,3,3,"6.655464850289735,23.18266220128325,10.760323257170763","16.02211229087922,10.707521180848818,15.206484188460237",2146,379,CpG:,1558,0,2,,7.05282;3.56064,127656061,127658207
