chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr18,32240120,32240537,62.00881604225092,26.8785491105088,2.3070001207024644,0.1,both,nsc_only,False,3,3,"52.314199275400235,77.76555882786162,55.9466900234909","41.076398096555906,17.690315953546214,21.86893328142428",1639,417,CpG:,830,0,3,,6.67755;11.2819;4.8057,32239626,32241265
chr18,32377246,32377767,70.45983592747127,61.32614441031698,1.1489363403647748,1.0,both,nsc_only,False,3,3,"51.819498330681434,103.04344432256295,56.51656512916948","31.608675240232156,64.74191030600274,87.62784768471604",1733,521,CpG:,832,0,3,,7.51436;8.82795;8.71227,32376336,32378069
chr18,32837201,32837621,62.80866836709552,23.14268447810828,2.7139750544717103,0.1,both,nsc_only,False,3,3,"46.71797731823483,87.09922174440513,54.6088060386466","31.59944234315816,12.326055422606046,25.502555668560635",2308,420,CpG:,835,0,3,,9.64638;5.48379;6.83555,32836647,32838955
chr18,32939145,32939664,40.355114355959365,18.175954029792177,2.2202473823279574,0.2,both,nsc_only,False,3,3,"24.819678450052717,51.360718637989685,44.88494597983571","13.49750443855218,25.342939292097515,15.68741835872684",2825,519,CpG:,836,0,2,,4.40297;5.66142,32937254,32940079
chr18,33213715,33214111,228.2020131576107,111.53938550547166,2.0459321353031488,0.1,both,nsc_only,False,3,3,"145.96838984407228,347.5589068155179,191.0787428132419","105.64004021239006,136.37961290074492,92.59850340327998",1740,396,CpG:,838,0,3,,15.4403;18.0838;17.5557,33212947,33214687
chr18,33463801,33464445,28.729704182815798,17.521611628614085,1.6396724680221806,0.1,both,nsc_only,False,3,3,"29.61240481745038,25.721429750704555,30.855277980292463","16.649213770440102,11.789724909344224,24.125896206057934",9302,644,CpG:,840,0,3,,5.13663;6.98882;5.10114,33458275,33467577
chr18,33794657,33795151,158.8037410410536,64.17604362634971,2.474501886804552,0.1,both,nsc_only,False,3,3,"143.3307031219714,210.68092789679739,122.399592104392","63.80992868348597,60.35543330496279,68.36276889060035",1121,494,CpG:,842,0,3,,9.85083;8.65153;6.70544,33794385,33795506
chr18,34005895,34007537,45.84009304210906,24.428315438161345,1.8765147010709848,0.2,both,nsc_only,False,3,3,"53.454039731197305,59.71379822784114,24.352441167288728","35.44661656558348,20.74389022374219,17.09443952515836",3251,1642,CpG:,844,0,3,,"8.87175;4.9516,11.6842;4.73234",34004319,34007570
chr18,34220798,34221561,42.42751362699994,22.31823203902684,1.90102484609036,0.1,both,nsc_only,False,3,3,"42.52360729197668,38.76064441087921,45.998289178143914","30.90548681654244,17.434949481917297,18.614259818620777",2689,763,CpG:,846,0,3,,8.57754;6.9351;6.01278,34219614,34222303
chr18,34330875,34331538,163.8033983930811,42.96829632653131,3.812192067106432,0.1,both,nsc_only,False,3,3,"94.44476730587246,285.0897066133516,111.87572126001925","50.82538045419229,51.9790779354336,26.10043058996802",1110,663,CpG:,846,0,3,,12.6697;8.54635;8.58348,34330347,34331457
chr18,34372891,34373534,33.708911377924856,16.135739827287686,2.089083719664257,0.1,both,nsc_only,False,3,3,"29.240756968970555,49.13377273233155,22.752204432472446","13.879082996386458,20.09010889778378,14.43802758769282",2536,643,CpG:,847,0,2,,3.72215;6.35718,34372053,34374589
chr18,34409135,34409492,23.206148762664128,23.20608118376138,1.0000029121204141,1.0,both,nsc_only,False,3,3,"24.524201168742266,21.540234169515134,23.55401094973498","11.660998139593403,35.36012810770989,22.597117303980838",3194,357,CpG:,847,0,2,,8.61104;9.61903,34407417,34410611
