seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr15,58214479,58215086,0,67731,Fbxo32
chr17,24220509,24220795,0,72016,Tedc2
chr2,25242073,25242509,0,67859,Cysrt1
chr2,25240768,25241033,-780,67859,Cysrt1
chr1,21961003,21962124,0,226922,Kcnq5
chr13,51566991,51567736,0,20418,Shc3
chr5,123683511,123684372,0,56430,Clip1
chr5,17574439,17574843,0,20348,Sema3c
chr12,4038394,4039169,0,668212,Efr3b
chr11,70255144,70255347,0,11684,Alox12
chr4,141147759,141148594,0,213499,Fbxo42
chr13,21179978,21181148,0,19720,Trim27
chr2,133551963,133553485,0,12156,Bmp2
chr3,96557677,96557953,0,100038464,Gm15441
chr12,4841210,4841687,0,14226,Fkbp1b
chr1,136259769,136260914,0,383563,Gpr25
chr1,92831686,92832865,0,14733,Gpc1
chr17,32787855,32788134,116,208292,Zfp871
chr18,61398498,61400742,0,170826,Ppargc1b
chr7,110614179,110615131,0,319934,Sbf2
chr10,18022557,18023138,0,73112,Abracl
chr3,54755446,54755887,0,55994,Smad9
chr2,104027697,104028455,0,57443,Fbxo3
chr8,25240392,25240967,0,320165,Tacc1
chr15,31367028,31368006,0,67434,Ankrd33b
chr6,17463387,17464161,0,17295,Met
chr2,153632538,153632819,0,99311,Commd7
chr5,112342859,112343309,0,192232,Hps4
chr5,35105423,35105823,0,16976,Lrpap1
chr4,107434249,107435969,0,230587,Glis1
chr19,5447472,5448842,0,14283,Fosl1
chr10,71159022,71160060,0,83675,Bicc1
chr6,58831481,58831768,0,73998,Herc3
chr1,66700752,66701351,0,66646,Rpe
chr2,132879247,132879758,1133,320974,Lrrn4
chr13,64369856,64370443,0,13039,Ctsl
chr2,5137609,5138093,0,74186,Ccdc3
chr2,50066300,50067004,0,320343,Lypd6
chr2,3118208,3118863,0,269233,Fam171a1
chr19,8770964,8771322,0,66836,Tmem223
chr19,4476634,4477151,0,171180,Syt12
chr10,95501716,95501973,0,67270,Mrpl42
chr19,28963841,28964659,0,381218,Spata6l
chr1,84284316,84284612,0,98496,Pid1
chr18,82692850,82693170,0,329002,Zfp236
chr18,82692090,82692423,-291,329002,Zfp236
chr8,77517280,77518435,0,78514,Arhgap10
chr4,125085003,125085719,0,70088,Meaf6
chrX,12158454,12160573,0,71458,Bcor
chr8,119992170,119992439,0,78892,Crispld2
chr6,29396379,29396656,0,232664,Ccdc136
chr10,94311884,94312475,0,319880,Tmcc3
chr11,60811138,60811369,0,20425,Shmt1
