seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr7,45215793,45216153,0,21677,Tead2
chr4,149698416,149698655,0,18707,Pik3cd
chr12,73044615,73046874,0,20471,Six1
chr9,108110489,108110745,-76,12217,Bsn
chr16,94083472,94086127,0,20465,Sim2
chr4,133887572,133888035,0,20111,Rps6ka1
chr3,131110256,131112543,0,16842,Lef1
chr17,32924784,32924988,506,170716,Cyp4f13
chr5,9266123,9266516,0,231014,Elapor2
chr3,107458206,107460358,0,99738,Kcnc4
chr6,85076195,85076474,3,108176,Npm3-ps1
chr13,10360202,10360659,0,12671,Chrm3
chr2,74691475,74691821,-103,15430,Hoxd10
chr12,70111228,70112213,0,18080,Nin
chr4,115056381,115057895,0,21349,Tal1
chr6,128362433,128363264,0,14235,Foxm1
chr11,69834023,69834340,0,216856,Nlgn2
chr9,30942520,30943344,0,30806,Adamts8
chr17,15830543,15831266,0,68799,Rgmb
chr2,114013363,114013823,0,100303644,Actc1dt
chr9,65398450,65398657,0,70784,Rasl12
chr12,57545269,57546149,0,15375,Foxa1
chr6,52259986,52261198,0,15398,Hoxa13
chr2,21368771,21369010,1204,241263,Gpr158
chr7,102236147,102236390,244,233575,Pgap2
chr11,69800877,69801634,82,14166,Fgf11
chr2,127831452,127831991,0,12235,Bub1
chr7,87246447,87246851,0,50490,Nox4
chr19,7268378,7269070,99,104383,Rcor2
chr7,30717057,30717302,-530,11944,Atp4a
chr8,40898981,40899274,543,11988,Slc7a2
chr12,30002417,30002806,2453,69675,Pxdn
chr4,127168784,127169662,0,242667,Dlgap3
chr16,36693838,36694122,0,106347,Ildr1
chr11,73160238,73160574,0,94045,P2rx5
chr11,53457053,53457547,0,71774,Shroom1
chr9,71215304,71216666,0,19378,Aldh1a2
chr7,122288861,122289880,0,18751,Prkcb
chr11,11113908,11114582,0,319922,Vwc2
chr3,89159735,89160229,0,15168,Hcn3
chr7,139187769,139188689,0,57740,Stk32c
chr15,76009062,76009905,0,105732,Fam83h
chr11,76027028,76028044,0,76566,Rflnb
chr19,24999191,24999943,0,76088,Dock8
chr7,141099954,141100625,0,24058,Sigirr
chr1,4491701,4493673,62,20671,Sox17
chr6,88196376,88197401,-933,14461,Gata2
chr19,37434266,37435575,0,15242,Hhex
chr7,140047766,140049321,0,17703,Msx3
chr5,72503656,72504432,0,53419,Corin
chr13,58273349,58274853,0,56278,Gkap1
chr11,116282865,116283520,1379,14428,Galr2
chr9,54699059,54700046,0,58233,Dnaja4
chr3,87617117,87617798,0,213498,Arhgef11
chr2,112367726,112368064,0,68032,Emc4
chr6,52245220,52246577,0,15396,Hoxa11
chr2,152293709,152294303,0,67231,Tbc1d20
chrX,60890797,60891120,2310,20675,Sox3
chr4,143394306,143394853,0,83491,Pramel1
chr7,45488581,45488888,0,71755,Dhdh
chrX,101254032,101255222,0,54601,Foxo4
chr8,64849319,64850354,0,77113,Klhl2
chr2,127143234,127143506,0,73338,Itpripl1
chr17,35126171,35126539,0,114585,D17H6S53E
chr6,52216854,52217758,0,15404,Hoxa7
chr6,52158323,52158942,0,105242658,Hotairm1
chr14,32165537,32165807,0,27057,Ncoa4
chr11,69332081,69332319,1757,16499,Kcnab3
chr2,77816346,77817237,0,241494,Zfp385b
chr17,8433485,8434837,0,20997,T
chr15,89410048,89410386,0,75459,Syce3
chr11,76201857,76202461,0,116972,Tlcd3a
chr13,3917723,3918274,0,238463,Tubal3
chr14,45657105,45658428,0,100628600,Mir5131
chr19,45235943,45236264,-131,16814,Lbx1
chr18,46211930,46212233,374,28105,Trim36
chr12,31264945,31266363,0,16777,Lamb1
chr2,152143213,152144174,0,21407,Tcf15
chr3,89168711,89168913,1547,105943584,Gm45927
chr4,41098028,41098306,0,11828,Aqp3
chr1,16519743,16520093,0,29819,Stau2
chr5,93043785,93045616,0,78088,Sowahb
chr9,40686054,40686647,19,71566,Clmp
chr14,8666062,8666337,0,74430,Cfap20dc
chr9,69759172,69761245,0,319970,B230323A14Rik
chr2,120352722,120353179,0,269338,Vps39
chr8,3476035,3476340,186,76406,Saxo5
chr5,150952564,150953491,0,16591,Kl
chr6,146795952,146796187,0,272322,Bmal2
chr8,109340687,109340906,0,384864,Gm1943
chr17,36144897,36145990,0,675325,2410017I17Rik
