seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr1,33906988,33907242,526,320705,Bend6
chr1,34750258,34751085,0,226970,Arhgef4
chr1,34801701,34802059,0,226970,Arhgef4
chr1,36683084,36683438,0,381337,Fam178b
chr1,37875331,37875824,2769,623661,Lipt1
chr1,52952626,52952957,0,67080,1700019D03Rik
chr1,54194342,54195242,0,329152,Hecw2
chr1,56970858,56971119,-293,329160,9130024F11Rik
chr1,74124244,74124923,0,21961,Tns1
chr1,74303866,74304355,0,69660,Tmbim1
chr1,74771686,74772209,0,22420,Wnt6
chr1,74782669,74783024,230,22420,Wnt6
chr1,74854859,74856469,0,12570,Cdk5r2
chr1,75450376,75450680,0,241118,Asic4
chr1,75486710,75486948,285,98733,Obsl1
chr1,75503722,75503961,-42,98733,Obsl1
chr1,86045856,86046583,0,72792,2810459M11Rik
chr1,88205329,88205799,0,15504,Dnajb3
chr1,91366303,91366752,0,227358,Erfe
chr1,92848434,92848783,-1595,387167,Mir149
chr1,93101580,93102109,0,16560,Kif1a
chr1,118321756,118322057,0,67949,Nifk
chr1,132067625,132068248,0,213006,Mfsd4a
chr1,134405951,134406174,0,72017,Cyb5r1
chr1,134708873,134709423,0,20980,Syt2
chr1,135918709,135919286,0,18772,Pkp1
chr1,136215816,136216116,-2988,76422,Mroh3
chr1,170885006,170885507,0,80915,Dusp12
chr1,172325700,172326579,1529,16524,Kcnj9
chr1,172500078,172500860,0,21346,Tagln2
chr1,174503311,174503629,1486,54418,Fmn2
chr1,177448273,177448537,2452,30928,Zbtb18
chr1,183221214,183221544,0,68897,Disp1
chr1,186704280,186704525,0,21808,Tgfb2
chr1,190172743,190173199,-2029,19130,Prox1
chr1,191184726,191185191,-1386,11910,Atf3
chr1,191317791,191318143,51,66208,Nenf
chr10,22158441,22158777,0,379043,Raet1e
chr10,22159928,22160147,1342,667281,H60b
chr10,24223586,24223967,41,59012,Moxd1
chr10,40141759,40142438,0,72472,Slc16a10
chr10,61146271,61146676,222,20397,Sgpl1
chr10,61418357,61418682,385,18119,Nodal
chr10,61715274,61715578,0,71361,Aifm2
chr10,61978049,61979302,0,12817,Col13a1
chr10,75837191,75837515,0,14872,Gstt2
chr10,77902087,77902537,0,237387,Lrrc3
chr10,79533372,79533914,0,50784,Plpp2
chr10,79612281,79612492,1508,237397,C2cd4c
chr10,79819404,79819707,-1282,78906,Misp
chr10,79916807,79917184,0,109284,R3hdm4
chr10,79978323,79978597,176,216157,Tmem259
chr10,80057643,80057877,1645,625249,Gpx4
chr10,80171798,80172032,0,12696,Cirbp
chr10,80348380,80348711,0,66548,Adamtsl5
chr10,80349019,80349330,-607,66548,Adamtsl5
chr10,80606488,80606948,0,56214,Scamp4
chr10,80638388,80638765,118,103236,Csnk1g2
chr10,80754885,80755679,0,208266,Dot1l
chr10,80843648,80844303,0,237403,Lingo3
chr10,81135307,81135560,87,16969,Zbtb7a
chr10,81363994,81364952,0,432479,Tektip1
chr10,81502810,81503100,-2678,13611,S1pr4
chr10,88459494,88459991,0,20962,Sycp3
chr10,127049020,127049263,349,13115,Cyp27b1
chr10,128092858,128093472,75,116848,Baz2a
chr10,128743785,128744155,0,13139,Dgka
chr10,128747783,128748685,0,78428,Pym1
chr11,4266612,4267106,0,16878,Lif
chr11,5151984,5152559,0,140703,Emid1
chr11,19019691,19020072,-706,17268,Meis1
chr11,21238584,21239663,0,245944,Vps54
chr11,22002804,22003059,0,18423,Otx1
chr11,22860385,22860709,0,53625,B3gnt2
chr11,29514876,29515194,0,67939,Prorsd1
chr11,31371323,31371818,-1249,20856,Stc2
chr11,44620335,44620646,-1115,13591,Ebf1
chr11,45851701,45852544,0,216705,Clint1
chr11,50225692,50225946,357,103534,Mgat4b
chr11,51289767,51290464,0,237759,Col23a1
chr11,52396333,52396823,0,213673,9530068E07Rik
chr11,58009211,58010092,147,73158,Larp1
chr11,58938387,58938749,35,108660,Rnf187
chr11,58961795,58962215,0,382523,H3f4
chr11,60140708,60140913,449,19377,Rai1
chr11,60210359,60210771,0,20787,Srebf1
chr11,60222754,60222963,-173,20787,Srebf1
chr11,60476668,60477169,-2746,17910,Myo15a
chr11,69008297,69008533,0,237823,Pfas
chr11,69399725,69400065,-1491,67020,Tmem88
chr11,69981202,69981639,0,54351,Elp5
chr11,70026854,70027135,0,13385,Dlg4
chr11,70226432,70226878,2799,12029,Bcl6b
chr11,70615352,70615727,0,11448,Chrne
chr11,72042198,72042405,-50,109212,Pimreg
chr11,72051015,72051352,697,327958,Pitpnm3
chr11,75515372,75515591,1797,380713,Scarf1
chr11,76243391,76243955,0,276919,Gemin4
chr11,78037972,78038225,0,14252,Flot2
chr11,79660415,79661069,0,268451,Rab11fip4
chr11,83941927,83942374,0,78394,Ddx52
chr11,84129616,84129832,0,107476,Acaca
chr11,84522678,84522898,0,16869,Lhx1
chr11,85829287,85829622,2587,69909,2610027K06Rik
chr11,87086373,87086794,0,74133,Smg8
chr11,87817142,87817416,89,76113,Lpo
chr11,88294375,88294588,317,74297,Ccdc182
chr11,88999234,89000002,0,217069,Trim25
chr11,89301374,89302842,0,18121,Nog
chr11,96034863,96035086,0,27681,Snf8
chr11,96943705,96943914,0,103711,Pnpo
chr11,97150598,97151802,0,73174,Tbkbp1
chr11,97500137,97500979,0,100141474,4933428G20Rik
