seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr1,3671654,3672156,-156,497097,Xkr4
chr1,4491701,4493673,62,20671,Sox17
chr1,4807559,4808103,0,18777,Lypla1
chr1,6359082,6359442,0,620393,Alkal1
chr1,9797821,9798652,0,170755,Sgk3
chr1,9848165,9848530,0,170755,Sgk3
chr1,10993486,10994005,21,109294,Prex2
chr1,14755151,14755803,0,17681,Msc
chr1,16092956,16093371,0,75799,4930444P10Rik
chr1,16519743,16520093,0,29819,Stau2
chr1,17145467,17145795,0,14545,Gdap1
chr1,23921719,23922554,0,98366,Smap1
chr1,34472754,34472966,34,19253,Ptpn18
chr1,34678070,34678419,0,226970,Arhgef4
chr1,37029247,37029486,0,70853,Vwa3b
chr1,37719313,37720128,0,72097,Cracdl
chr1,38835801,38836776,0,381338,Lonrf2
chr1,38897864,38898202,0,98388,Chst10
chr1,40266556,40266876,0,16177,Il1r1
chr1,42696574,42698657,806,18993,Pou3f3
chr1,43445846,43446568,95,17974,Nck2
chr1,52500031,52500252,48,17936,Nab1
chr1,52500508,52500827,0,17936,Nab1
chr1,52630541,52630942,0,227094,Nemp2
chr1,58795582,58795852,105,12370,Casp8
chr1,60042646,60043499,0,70375,Ica1l
chr1,63445715,63446529,0,23792,Adam23
chr1,64956498,64956870,0,241075,Plekhm3
chr1,66175311,66175645,0,17756,Map2
chr1,72536961,72537217,-31,381270,Marchf4
chr1,72824693,72824937,190,16008,Igfbp2
chr1,72825362,72825653,40,16008,Igfbp2
chr1,74236580,74237193,30,76709,Arpc2
chr1,74748732,74749045,0,241113,Prkag3
chr1,74881947,74882612,1996,260298,Fev
chr1,75360355,75360970,26,13346,Des
chr1,75381924,75382387,0,11790,Speg
chr1,75387985,75389104,2375,11790,Speg
chr1,75521431,75521985,0,71728,Stk11ip
chr1,78196631,78197287,0,18505,Pax3
chr1,86018289,86018836,221,70060,Spata3
chr1,86303140,86303984,0,227327,B3gnt7
chr1,86587037,86587467,0,26895,Cops7b
chr1,86669612,86670874,0,18159,Nppc
chr1,87153912,87155085,0,13599,Ecel1
chr1,87264206,87264956,0,98363,Efhd1
chr1,87475331,87475685,2792,73234,Snorc
chr1,95667365,95667768,0,20452,St8sia4
chr1,105355962,105356898,0,100504568,Gm17634
chr1,106712493,106712947,232,12043,Bcl2
chr1,121567592,121568081,0,66942,Ddx18
chr1,124045451,124046133,0,269109,Dpp10
chr1,127677228,127678137,0,72160,Tmem163
chr1,131244662,131245555,0,54354,Rassf5
chr1,131962972,131963459,5,212980,Slc45a3
chr1,132190087,132191155,-276,213409,Lemd1
chr1,133274094,133274355,0,240753,Plekha6
chr1,133363428,133364312,0,214253,Etnk2
chr1,133423057,133424444,0,20668,Sox13
chr1,134361776,134362168,0,57439,Tmem183a
chr1,134560080,134561744,0,75605,Kdm5b
chr1,135283531,135284122,0,215615,Rnpep
chr1,135584707,135585354,0,215714,Gm4793
chr1,136466216,136466630,0,381293,Kif14
chr1,136952915,136953134,496,26424,Nr5a2
chr1,138841498,138842069,360,16876,Lhx9
chr1,150993278,150993599,0,545370,Hmcn1
chr1,152386313,152386744,0,66637,Tsen15
chr1,152954930,152956251,0,226518,Nmnat2
chr1,153425155,153425591,0,71836,Shcbp1l
chr1,160792029,160793170,0,29809,Rabgap1l
chr1,161969118,161969514,0,67292,Pigc
chr1,166253979,166254247,0,100039795,Ildr2
chr1,167688274,167689255,0,110648,Lmx1a
chr1,170867512,170867858,0,226641,Atf6
chr1,171270155,171270714,0,57370,B4galt3
chr1,172082539,172083159,0,12847,Copa
chr1,172340865,172341194,-16,16513,Kcnj10
chr1,172481968,172482213,0,93842,Igsf9
chr1,181150891,181151345,0,98417,Cnih4
chr1,182763892,182764150,0,96935,Susd4
chr1,186967389,186968306,0,110957,D1Pas1
chr1,187608997,187609682,0,26381,Esrrg
chr1,191062647,191063355,0,381318,Nsl1
chr1,191097856,191098676,0,381319,Batf3
chr1,191717734,191719135,0,226856,Lpgat1
chr1,191821249,191821971,0,18005,Nek2
chr10,4266346,4266776,0,83397,Akap12
chr10,4712270,4712922,0,13982,Esr1
chr10,7589694,7590651,0,237253,Lrp11
chr10,12964008,12964687,0,74732,Stx11
chr10,13473745,13474522,0,215789,Phactr2
chr10,14544965,14545639,0,215798,Adgrg6
chr10,18844886,18845426,0,64058,Perp
chr10,21882249,21882569,0,20393,Sgk1
chr10,22273321,22274267,0,667281,H60b
chr10,26373691,26375527,0,237339,L3mbtl3
chr10,28074518,28075101,0,19272,Ptprk
chr10,29535491,29535850,17,72780,Rspo3
chr10,30600366,30600787,0,73681,Trmt11
chr10,31445574,31445999,0,21987,Tpd52l1
chr10,31608595,31609655,0,268291,Rnf217
chr10,33950923,33951152,43,72580,Zup1
chr10,34206827,34207451,0,212898,Dse
chr10,40683153,40683657,0,327747,Mettl24
chr10,42579588,42579891,454,21907,Nr2e1
chr10,45289301,45289796,0,102638854,Gm15934
chr10,49783017,49783368,0,14806,Grik2
chr10,50894242,50895332,-319,20464,Sim1
chr10,52022400,52022994,0,215031,Vgll2
chr10,54074629,54076165,0,100502920,Gm16998
chr10,59223221,59223431,1268,268301,Sowahc
chr10,60185807,60186648,2059,53374,Chst3
chr10,60303323,60303537,2112,22295,Cdh23
chr10,60752587,60752945,0,71279,Slc29a3
chr10,61089319,61089587,0,13180,Pcbd1
chr10,61273127,61273655,0,237360,Adamts14
chr10,61595130,61595395,-97,237362,Npffr1
chr10,61783121,61784365,0,404634,Macroh2a2
chr10,62110704,62111095,0,69894,Fam241b
chr10,62886788,62887349,0,52463,Tet1
chr10,73099128,73100203,0,11994,Pcdh15
chr10,75893226,75893591,0,70377,Derl3
chr10,76623280,76623496,0,12834,Col6a2
chr10,77165549,77166182,366,12822,Col18a1
chr10,77265782,77266000,451,80294,Pofut2
chr10,77622079,77622864,0,22213,Ube2g2
chr10,78752389,78752951,114,70976,Tektl1
chr10,79554454,79555255,0,70427,Mier2
chr10,79613778,79614090,0,237397,C2cd4c
chr10,79874255,79874713,0,19152,Prtn3
chr10,79926584,79927836,0,13496,Arid3a
chr10,80102314,80102764,0,216161,Sbno2
chr10,80131424,80132234,2447,100503659,Cbarp
chr10,80292310,80292903,0,20054,Rps15
chr10,80494785,80496182,0,246086,Onecut3
chr10,80583842,80584060,2564,216169,Abhd17a
chr10,80586522,80586986,0,216169,Abhd17a
chr10,80656107,80656330,0,208198,Btbd2
chr10,80854966,80855743,0,66094,Lsm7
chr10,80897899,80898248,2534,30055,Timm13
chr10,80928679,80928886,-1187,17873,Gadd45b
chr10,81031112,81031665,2247,106947,Slc39a3
chr10,81257266,81257857,0,17179,Matk
chr10,81322538,81322776,-660,70312,Cactin
chr10,81342975,81343543,0,209047,Gipc3
chr10,81482358,81482796,0,319586,Celf5
chr10,81649033,81649387,0,100233208,Gm10778
chr10,85957403,85957884,0,28088,Rtcb
chr10,86021770,86022417,0,69754,Fbxo7
chr10,88146618,88147197,0,69736,Nup37
chr10,88885817,88886555,0,216225,Slc5a8
chr10,89744948,89745809,0,75089,Bltp3b
chr10,89873018,89873556,0,77531,Anks1b
chr10,93640822,93641527,0,57764,Ntn4
chr10,103028165,103028662,0,216285,Alx1
chr10,103367568,103367772,-36,103098,Slc6a15
chr10,107271870,107272607,0,108030,Lin7a
chr10,108332143,108333308,0,114774,Pawr
chr10,112270163,112270423,-698,268345,Kcnc2
chr10,112271836,112272249,715,268345,Kcnc2
chr10,114800439,114802201,0,102633245,Gm15723
chr10,116113438,116114341,0,619332,Taf7l2
chr10,116301376,116301579,4,19263,Ptprb
chr10,121310231,121311024,165,74694,Tbc1d30
chr10,121351001,121351542,0,74694,Tbc1d30
chr10,121606018,121606232,-1420,73192,Xpot
chr10,121739650,121740164,0,270802,Kics2
chr10,123264440,123265789,0,268354,Tafa2
chr10,125388967,125389366,99,20503,Slc16a7
chr10,127180239,127180475,107,216441,Slc26a10
chr10,127189837,127190100,0,52666,Arhgef25
chr10,127195381,127195717,0,80904,Dtx3
chr10,127262819,127263131,0,16572,Kif5a
chr10,127544437,127544693,-1229,16971,Lrp1
chr10,127739625,127740040,87,320080,Zbtb39
chr10,128589595,128590569,0,13867,Erbb3
chr10,128933615,128934211,0,16404,Itga7
chr11,3517025,3517261,2158,114679,Selenom
chr11,3863606,3863857,46,74309,Osbp2
chr11,4218123,4218614,0,71962,Castor1
chr11,4745938,4746987,0,192650,Cabp7
chr11,4986840,4987274,0,11764,Ap1b1
chr11,5059843,5060049,877,75668,Rasl10a
chr11,5902021,5902327,0,103988,Gck
chr11,6064996,6066085,0,12323,Camk2b
chr11,6199825,6200401,14,209586,Nudcd3
chr11,7063695,7064250,206,432530,Adcy1
chr11,8624300,8624839,48,319939,Tns3
chr11,8664109,8664649,0,319939,Tns3
chr11,11113908,11114582,0,319922,Vwc2
chr11,12025554,12026332,0,14783,Grb10
chr11,12036489,12038108,0,14783,Grb10
chr11,24076383,24077912,-144,14025,Bcl11a
chr11,24079023,24079963,-707,14025,Bcl11a
chr11,26210158,26210727,0,70626,5730522E02Rik
chr11,28583291,28583837,158,216613,Ccdc85a
chr11,29526389,29526598,0,76784,Mtif2
chr11,30885287,30885607,0,237716,Gpr75
chr11,32213278,32213481,-2008,13650,Rhbdf1
chr11,33680415,33680640,0,70357,Kcnip1
chr11,33843429,33843784,0,70357,Kcnip1
chr11,35979922,35980712,0,211652,Wwc1
chr11,43705280,43705531,37,70802,Pwwp2a
chr11,44518688,44519302,0,74315,Rnf145
chr11,49250478,49250859,0,17308,Mgat1
chr11,50230966,50231322,218,103534,Mgat4b
chr11,50601699,50603537,0,216725,Adamts2
chr11,51650412,51651139,0,212706,N4bp3
chr11,51856327,51858489,0,76901,Jade2
chr11,53350332,53351295,0,93736,Aff4
chr11,53636240,53636498,-1538,16163,Il13
chr11,54100795,54101372,0,18452,P4ha2
chr11,54303909,54304468,0,216739,Acsl6
chr11,54902772,54903033,0,14778,Gpx3
chr11,55033250,55033507,0,11749,Anxa6
chr11,57829424,57829675,2472,15110,Hand1
chr11,58977273,58977598,-495,94091,Trim11
chr11,59202288,59202800,0,67212,Mrpl55
chr11,59288913,59290817,0,22416,Wnt3a
chr11,59306411,59307671,0,216795,Wnt9a
chr11,59472154,59472406,68,237775,Zfp867
chr11,59847975,59848407,0,103850,Nt5m
chr11,59963850,59964242,702,19416,Rasd1
chr11,61022205,61023254,0,16515,Kcnj12
chr11,61683994,61685104,0,69640,Fam83g
chr11,61956737,61957371,0,432572,Specc1
chr11,62458276,62458613,0,20185,Ncor1
chr11,63923390,63923670,-1100,54710,Hs3st3b1
chr11,66525225,66526886,0,380702,Shisa6
chr11,67454957,67455972,0,14457,Gas7
chr11,67921482,67922542,0,216835,Usp43
chr11,69045640,69046110,0,20877,Aurkb
chr11,69134239,69134576,0,23801,Aloxe3
chr11,69560008,69560394,0,13643,Efnb3
chr11,69834023,69834340,0,216856,Nlgn2
chr11,69935339,69936437,0,53422,Ybx2
chr11,70239632,70239850,0,104457,0610010K14Rik
chr11,70255144,70255347,0,11684,Alox12
chr11,70520033,70520530,394,216871,Gltpd2
chr11,71033181,71033484,29,103712,6330403K07Rik
chr11,72488845,72490209,0,216892,Spns2
chr11,73160238,73160574,0,94045,P2rx5
chr11,74619243,74620034,0,432582,Ccdc92b
chr11,75178612,75178864,0,246257,Ovca2
chr11,75794962,75796258,0,102641247,Gm12339
chr11,76027028,76028044,0,76566,Rflnb
chr11,76672704,76673210,234,320522,Bhlha9
chr11,77216004,77216692,0,237860,Ssh2
chr11,77489423,77490134,0,268445,Ankrd13b
chr11,77493562,77493993,0,216963,Git1
chr11,77766609,77766836,0,360013,Myo18a
chr11,78924996,78925388,0,18126,Nos2
chr11,79590882,79591553,0,268451,Rab11fip4
chr11,80089321,80089678,0,237877,Atad5
chr11,80154031,80154685,0,216991,Adap2
chr11,80300847,80301762,0,246104,Rhbdl3
chr11,80779562,80780232,0,338367,Myo1d
chr11,82387062,82389805,0,270893,Tmem132e
chr11,82890524,82890733,0,19364,Rad51d
chr11,83964325,83964792,0,217030,Synrg
chr11,84524913,84525813,0,16869,Lhx1
chr11,84525952,84526193,268,78365,Lhx1os
chr11,84957719,84958248,0,12351,Car4
chr11,87578373,87578695,0,18952,Septin4
chr11,87853132,87853340,0,380718,Mks1
chr11,87871383,87871613,155,13861,Epx
chr11,90687348,90687819,0,71943,Tom1l1
chr11,94485985,94486306,0,217116,Spata20
chr11,94521255,94521557,185,104601,Mycbpap
chr11,94629603,94630167,0,98238,Lrrc59
chr11,95009815,95010566,0,217125,Samd14
chr11,95076076,95077153,0,16400,Itga3
chr11,95118223,95118488,-1631,13393,Dlx3
chr11,95513408,95514993,0,104079,Nxph3
chr11,95585240,95585487,2248,18053,Ngfr
chr11,95586294,95586774,961,18053,Ngfr
chr11,96849886,96850425,0,387170,Mir152
chr11,97041351,97041751,0,107732,Mrpl10
chr11,97114566,97115340,0,57765,Tbx21
chr11,97698897,97700716,0,22658,Pcgf2
chr11,98327044,98328778,870,18013,Neurod2
chr11,98348383,98349199,0,19049,Ppp1r1b
chr11,98384216,98384438,405,21393,Tcap
chr11,98386680,98386882,0,18948,Pnmt
chr11,98741717,98742336,0,21833,Thra
chr11,98982168,98983029,0,353155,Gjd3
chr11,99041011,99041815,0,16010,Igfbp4
chr11,100576356,100576618,465,12799,Cnp
chr11,101164012,101164528,796,217198,Plekhh3
chr11,101246227,101246682,0,28084,Vps25
chr11,101253628,101254071,0,28084,Vps25
chr11,101263778,101263994,-1314,69847,Wnk4
chr11,101963804,101964286,2729,74499,Sost
chr11,102145529,102146014,0,217214,Nags
chr11,102761370,102761910,0,11488,Adam11
chr11,103080195,103080630,-1901,72469,Plcd3
chr11,103218288,103218500,0,328019,Spata32
chr11,103363137,103363411,53,544817,Arhgap27
chr11,104132524,104133862,0,12921,Crhr1
chr11,105967810,105968352,0,11421,Ace
chr11,108922545,108923014,-167,12006,Axin2
chr11,109472253,109472605,83,104681,Slc16a6
chr11,110337365,110337948,0,217265,Abca5
chr11,113618682,113619757,0,20606,Sstr2
chr11,113649454,113650104,0,69806,Slc39a11
chr11,114786357,114786681,-1222,286942,Kif19a
chr11,115154019,115154286,0,58222,Rab37
chr11,115266607,115267269,0,14813,Grin2c
chr11,115321831,115322047,0,16470,Ush1g
chr11,115367036,115367842,0,217310,Hid1
chr11,115447896,115448233,0,100628623,Mir3968
chr11,115823817,115824689,0,217325,Llgl2
chr11,116109510,116110468,0,217333,Trim47
chr11,116281204,116281662,0,14428,Galr2
chr11,116580701,116581652,0,217342,Ube2o
chr11,117266079,117266736,0,53860,Septin9
chr11,117809662,117810160,0,20973,Syngr2
chr11,120046796,120047187,0,11302,Aatk
chr11,120437167,120437794,0,217365,Nploc4
chr11,120624451,120625069,0,102465565,Mir6936
chr11,120948948,120949654,0,80879,Slc16a3
chr11,121703380,121703627,617,210029,Metrnl
chr12,3981728,3982058,0,668212,Efr3b
chr12,4133130,4133736,0,104111,Adcy3
chr12,4874228,4874458,0,432628,Mfsd2b
chr12,5373700,5376059,0,208439,Klhl29
chr12,8208073,8208367,0,68832,Ldah
chr12,11436442,11436740,0,26950,Vsnl1
chr12,12262143,12262431,0,76820,Cyria
chr12,16810837,16811404,0,50496,E2f6
chr12,17175491,17176726,162,382571,Kcnf1
chr12,17324455,17324844,0,68775,Atp6v1c2
chr12,20990202,20991305,0,211914,Asap2
chr12,24498555,24498845,0,21340,Taf1b
chr12,26469171,26469850,0,22169,Cmpk2
chr12,27338810,27339694,2880,20666,Sox11
chr12,30002417,30002806,2453,69675,Pxdn
chr12,30373158,30373471,0,268534,Sntg2
chr12,31559063,31559923,46,23985,Slc26a4
chr12,35534505,35534998,0,11622,Ahr
chr12,36317125,36317388,2986,66042,Sostdc1
chr12,49391301,49391696,642,67293,3110039M20Rik
chr12,56691494,56691803,0,18511,Pax9
chr12,56692444,56692694,677,18511,Pax9
chr12,61522900,61523369,0,238205,Lrfn5
chr12,64917786,64918353,0,217648,Gm527
chr12,69582645,69583101,0,207965,Vcpkmt
chr12,70111228,70112213,0,18080,Nin
chr12,71309568,71310456,0,59036,Dact1
chr12,72408265,72408741,313,104001,Rtn1
chr12,73111840,73113164,261,20474,Six4
chr12,73545288,73546556,0,238257,Tmem30b
chr12,75176643,75176970,362,238271,Kcnh5
chr12,79006770,79007452,0,268567,Tmem229b
chr12,79029008,79029561,0,211945,Plekhh1
chr12,81532339,81532927,0,105940408,S2bpcox16
chr12,84053476,84053925,380,171281,Acot3
chr12,84417169,84417669,0,66381,Rnf113a2
chr12,84875601,84876670,0,100303738,D030025P21Rik
chr12,84970578,84970972,0,68497,Arel1
chr12,86082526,86082847,0,76411,Ift43
chr12,86678450,86679180,0,238328,Vash1
chr12,87299398,87300330,0,217738,Ism2
chr12,87443393,87444025,0,211064,Alkbh1
chr12,88360491,88360828,0,72113,Adck1
chr12,100908048,100908251,0,238377,Gpr68
chr12,102128707,102129471,0,238384,Slc24a4
chr12,105009553,105010194,0,212073,Syne3
chr12,108893867,108894413,0,212198,Wdr25
chr12,110277822,110279918,0,100526515,Mir1247
chr12,111166356,111166931,0,22031,Traf3
chr12,111274093,111275908,0,93835,Amn
chr12,111442352,111442913,0,21928,Tnfaip2
chr12,111712542,111713550,0,68020,Coa8
chr12,111908096,111908669,0,21981,Ppp1r13b
chr12,112673671,112674433,0,11651,Akt1
chr12,112721844,112722765,0,217882,Cep170b
chr12,112941836,112942123,0,66174,Nudt14
chr12,113098723,113099001,322,116870,Mta1
chr12,113151930,113152237,0,12925,Crip1
chr12,116077685,116077984,0,22355,Vipr2
chr12,116485731,116486504,0,19276,Ptprn2
chr12,117843434,117844257,0,217946,Cdca7l
chr12,118198504,118199025,18,13411,Dnah11
chr12,118848513,118849904,927,320145,Sp8
chr12,119237786,119238102,668,320910,Itgb8
chr13,3478175,3478490,0,76937,2810429I04Rik
chr13,12105934,12107026,0,20191,Ryr2
chr13,13783981,13784944,0,14706,Gng4
chr13,17943717,17944457,0,56044,Rala
chr13,21362790,21363031,0,22758,Zscan12
chr13,22041016,22041460,0,319158,H4c9
chr13,23464124,23464494,915,12231,Btn1a1
chr13,23533919,23534232,13,319173,H2ac10
chr13,23543013,23543275,117,319182,H2bc9
chr13,24638734,24638949,21,193385,Ripor2
chr13,24761559,24762170,0,57441,Gmnn
chr13,24802079,24802349,59,79555,BC005537
chr13,30136321,30136780,0,218121,Mboat1
chr13,30973747,30974136,0,66482,Exoc2
chr13,31557823,31560098,1689,15220,Foxq1
chr13,31807182,31808773,549,17300,Foxc1
chr13,33935548,33935844,0,68808,1110046J04Rik
chr13,37825913,37827866,0,68750,Rreb1
chr13,47122519,47123195,0,218215,Rnf144b
chr13,48659889,48660124,-2874,12022,Barx1
chr13,49247724,49248279,0,66329,Susd3
chr13,49383202,49383461,113,76895,Bicd2
chr13,50417796,50418121,0,109082,Fbxw17
chr13,51100417,51101588,0,20729,Spin1
chr13,51792760,51793703,0,20354,Sema4d
chr13,51848024,51848252,1280,23882,Gadd45g
chr13,52582830,52583565,0,20963,Syk
chr13,52978361,52978809,2264,18030,Nfil3
chr13,54192027,54192345,0,15466,Hrh2
chr13,54468513,54468952,0,73666,Thoc3
chr13,54765863,54766389,0,104069,Sncb
chr13,55321562,55322338,0,19336,Rab24
chr13,55329913,55330332,-90,17121,Mxd3
chr13,55487321,55488154,0,56320,Dbn1
chr13,55830597,55831485,0,18740,Pitx1
chr13,55836019,55836358,0,18740,Pitx1
