chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,peak_width_exo,peak_width_endo,significant
chr1,10232143,10233428,15.460478359444984,17.241126126840573,0.8967209128745065,0.6666666666666666,endo_only,0.0,580.5,False
chr1,12990718,12991200,16.539268341755267,23.688323899477208,0.6982034023150233,0.6666666666666666,endo_only,0.0,326.0,False
chr1,33907457,33907693,25.42177565896005,53.96621284275801,0.4710683651830782,1.0,endo_only,0.0,626.0,False
chr1,34750258,34751085,70.98697293439228,46.98244284515153,1.5109255423000627,0.6666666666666666,endo_only,0.0,704.5,False
chr1,39193418,39194435,13.450433283102631,19.517503916109803,0.6891472055502244,0.6666666666666666,endo_only,0.0,429.0,False
chr1,52952626,52952957,33.07366186956422,29.2433679409679,1.1309799177826692,0.6666666666666666,endo_only,0.0,532.0,False
chr1,54194342,54195242,6.83078808420169,35.116071653338146,0.1945202798204323,0.6666666666666666,endo_only,0.0,544.5,False
chr1,56970858,56971119,0.0,42.8832798819663,0.0,1.0,endo_only,0.0,792.0,False
chr1,58713384,58713657,25.75748479567237,63.94097498885302,0.4028322183101326,0.6666666666666666,endo_only,0.0,1362.0,False
chr1,74124244,74124923,56.517829136367006,34.1126482460618,1.656799810108317,0.5,endo_only,0.0,323.5,False
chr1,74771686,74772209,24.18419850106221,39.2762422971194,0.6157462396252691,0.5,endo_only,0.0,573.0,False
chr1,74782669,74783024,0.0,27.24983551528581,0.0,1.0,endo_only,0.0,677.0,False
chr1,75421988,75423440,24.62362147462817,55.201210838586974,0.446070314410851,1.0,endo_only,0.0,466.1666666666667,False
chr1,75450376,75450680,0.0,19.625652537253902,0.0,1.0,endo_only,0.0,462.5,False
chr1,86045856,86046583,99.7732675167684,36.94835095116013,2.700344262959201,0.6666666666666666,endo_only,0.0,596.0,False
chr1,87098682,87098940,5.464631814449587,29.69347890361589,0.1840347448740382,0.6666666666666666,endo_only,0.0,501.5,False
chr1,88205329,88205799,13.2512785228665,8.616247057882989,1.5379408730791824,0.6666666666666666,endo_only,0.0,348.0,False
chr1,93100328,93100711,66.74521842766526,143.0404291790758,0.4666178562992515,1.0,endo_only,0.0,1229.5,False
chr1,93101580,93102109,168.75345842209995,71.52569164025444,2.359340462876783,0.5,endo_only,0.0,580.6666666666666,False
chr1,118321756,118322057,31.817175513641686,35.33070033969358,0.9005532074861111,0.5,endo_only,0.0,337.3333333333333,False
chr1,120602843,120603990,10.929257903774172,94.25560830807404,0.1159533963013844,0.8,endo_only,0.0,522.5,False
chr1,121177908,121178195,2.327483336825361,23.935149405733696,0.0972412286788487,0.6666666666666666,endo_only,0.0,429.5,False
chr1,128590909,128591764,160.18940842322732,110.0481360641607,1.4556303646054765,0.6666666666666666,endo_only,0.0,968.5,False
chr1,132067625,132068248,36.87222955909254,49.514647683228304,0.7446731681296396,0.5,endo_only,0.0,480.0,False
chr1,132391390,132391882,15.250972304714535,21.54281614415756,0.7079377274846502,0.6666666666666666,endo_only,0.0,323.0,False
chr1,134405951,134406174,0.0,19.523398767383743,0.0,1.0,endo_only,0.0,410.0,False
chr1,135729162,135729379,14.380366123810989,19.51186235743727,0.7370063328849629,1.0,endo_only,0.0,416.0,False
chr1,156204683,156205085,8.954146692547464,8.28793284973724,1.0803835956310075,0.6666666666666666,endo_only,0.0,260.5,False
chr1,163929784,163930411,22.905039560815823,21.14506599334704,1.083233297452112,0.6666666666666666,endo_only,0.0,336.0,False
chr1,167661214,167661453,57.43768298995988,62.36317535527692,0.9210192178756617,0.5,endo_only,0.0,403.3333333333333,False
chr1,170885006,170885507,6.059320148545575,52.62452924239568,0.1151425055155463,0.6666666666666666,endo_only,0.0,631.0,False
chr1,171195925,171196155,16.23398991608374,40.16655233103723,0.4041668745250888,1.0,endo_only,0.0,556.0,False
chr1,172325700,172326579,0.0,17.987099200755868,0.0,1.0,endo_only,0.0,267.5,False
chr1,172500078,172500860,22.930011680467384,25.11079078600518,0.9131537065430376,0.5,endo_only,0.0,306.3333333333333,False
chr1,177448273,177448537,30.1787705979726,40.16002989679861,0.7514628518834425,0.5,endo_only,0.0,365.0,False
chr1,178276097,178276585,23.985535599472342,16.720942253672707,1.4344607639682505,0.6666666666666666,endo_only,0.0,285.5,False
chr1,178336419,178338012,14.366714585155371,122.1742346040686,0.117592016284888,0.8,endo_only,0.0,649.0,False
chr1,183221214,183221544,30.09370022984849,21.415958145402,1.4051998059358184,0.6666666666666666,endo_only,0.0,430.0,False
chr1,186704280,186704525,39.9890653648634,25.16340511199262,1.5891754389712949,0.6666666666666666,endo_only,0.0,573.5,False
chr1,191125896,191126160,30.109413921779502,30.95432266798041,0.9727046605004576,0.6666666666666666,endo_only,0.0,505.5,False
chr1,191317791,191318143,5.776943554966476,66.34362489378661,0.0870760915493406,0.6666666666666666,endo_only,0.0,836.5,False
chr1,192854886,192855455,3.1194084648996387,30.695716133100515,0.1016235767679596,0.6666666666666666,endo_only,0.0,691.0,False
chr10,22158441,22158777,0.0,23.05466674334712,0.0,1.0,endo_only,0.0,277.3333333333333,False
chr10,37136112,37137316,32.80399958459499,64.64469699875549,0.5074507439523851,1.0,endo_only,0.0,569.3333333333334,False
chr10,42614054,42614404,21.71388823858204,13.269404092892074,1.6363875940904808,0.6666666666666666,endo_only,0.0,365.5,False
chr10,56115144,56115940,0.0,15.354327166649629,0.0,1.0,endo_only,0.0,347.0,False
chr10,61418357,61418682,4.40997812560742,41.4542863242836,0.1063817162623323,0.6666666666666666,endo_only,0.0,587.5,False
chr10,61715274,61715578,71.15828385107794,26.109856735554214,2.7253417960804263,0.6666666666666666,endo_only,0.0,498.5,False
chr10,61978049,61979302,0.0,19.00141353471913,0.0,1.0,endo_only,0.0,301.0,False
chr10,75837191,75837515,0.0,16.54769442204398,0.0,1.0,endo_only,0.0,332.0,False
chr10,79533372,79533914,2.4895153437929665,9.27907451527207,0.2682934962636165,0.6666666666666666,endo_only,0.0,307.0,False
chr10,79612281,79612492,77.61002395861654,37.72012439873144,2.057523011807104,0.6666666666666666,endo_only,0.0,588.5,False
chr10,79916807,79917184,16.995330099637794,23.547204735558605,0.7217557366362541,1.0,endo_only,0.0,232.0,False
chr10,79959868,79960557,6.134311944441447,39.50338090492401,0.1552857452683706,0.6666666666666666,endo_only,0.0,506.0,False
chr10,80057643,80057877,30.992832489970606,10.620902079303422,2.9180979410746333,0.6666666666666666,endo_only,0.0,239.5,False
chr10,80171798,80172032,4.208323391022366,40.41863724159636,0.1041183888973728,0.6666666666666666,endo_only,0.0,568.0,False
chr10,80341167,80343018,80.21248980155669,124.05292861323976,0.6465989211075818,0.6666666666666666,endo_only,0.0,774.0,False
chr10,80348380,80348711,15.57481032431656,21.93833564670573,0.7099358207993903,0.6666666666666666,endo_only,0.0,574.0,False
chr10,80381560,80382565,9.816702107884606,24.58525924997028,0.3992921940774926,1.0,endo_only,0.0,431.0,False
chr10,80568989,80569260,0.0,28.67371867042089,0.0,1.0,endo_only,0.0,574.5,False
chr10,80606488,80606948,12.150769563893787,24.93920564144248,0.4872155809045645,1.0,endo_only,0.0,424.5,False
chr10,80807029,80807650,35.06471216556867,24.087387761067934,1.45572913565344,0.6666666666666666,endo_only,0.0,483.0,False
chr10,81105725,81106291,6.447232647890751,39.268515672754894,0.1641832531083913,0.6666666666666666,endo_only,0.0,620.5,False
chr10,81135307,81135560,0.0,3.8939650137473,0.0,1.0,endo_only,0.0,216.5,False
chr10,81357375,81357954,45.21308417821234,63.51541397761967,0.711844280730716,0.5,endo_only,0.0,502.3333333333333,False
chr10,81363994,81364952,0.0,49.60598991583621,0.0,1.0,endo_only,0.0,440.0,False
chr10,81420266,81420785,34.437527279788675,28.66570072398853,1.2013495714399216,0.6666666666666666,endo_only,0.0,439.0,False
chr10,81430029,81431239,0.0,43.2631484330924,0.0,1.0,endo_only,0.0,436.0,False
chr10,82083367,82083670,0.0,38.31087414423659,0.0,1.0,endo_only,0.0,680.0,False
