chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr1,3671654,3672156,15.331181772053242,5.96500325061026,2.570188334848729,0.1,both,exo_only,False,3,3,"14.398215172280159,21.305724717144454,10.289605426735111","10.282046731029238,6.968618375914438,0.6443446448871067",1792,502,CpG:,613,2,0,5.54931;6.06037,,3670396,3672188
chr1,4491701,4493673,8.716315026376762,10.776052608676984,0.8088597321210458,1.0,both,exo_only,False,2,2,"12.917271586025462,0.0,13.231673493104822","0.0,27.234050478654748,5.094107347376206",1360,1972,CpG:,619,2,1,6.0982;5.8282,4.1282,4492093,4493453
chr1,4571641,4572075,25.02629598952432,0.0760221349879581,329.1974895665385,0.5,exo_only,exo_only,False,3,1,"30.021045078151403,13.556918122386204,31.500924768035347","0.22806640496387434,0.0,0.0",786,434,CpG:,619,3,0,4.35039;6.82732;3.40697,,4571438,4572224
chr1,4785376,4785814,25.444772706893744,24.5237922277383,1.037554570296585,1.0,both,both,False,3,3,"43.13485337533006,25.311575742503305,7.887889002847865","36.00965611506565,11.335664996729886,26.22605557141936",2211,438,CpG:,621,3,3,2.96862;6.6373;7.27926,12.2007;6.57158;5.01142,4784061,4786272
chr1,4807559,4808103,18.25352192567844,5.436936917355637,3.3573172179743453,0.1,both,exo_only,False,3,3,"13.67224773939918,13.221223759008389,27.86709427862775","8.57153564399364,1.2887255350748699,6.450549572998402",3264,544,CpG:,621,3,1,4.55161;7.91139;6.13029,3.25084,4806809,4810073
chr1,4857465,4858372,69.40337491953187,54.707110040048086,1.268635372417323,0.4,both,both,False,3,3,"78.62794185061745,59.77581555842211,69.80636734955608","75.0896745982442,29.687022687603996,59.34463283429605",2087,907,CpG:,622,3,3,11.705;12.0307;12.3294,17.8706;16.6995;10.3864,4856462,4858549
chr1,5018557,5019711,50.69883959004594,28.63511886750716,1.77051262907712,0.1,both,both,False,3,3,"49.418891015353,47.99381189215889,54.683815862625956","34.649599624871925,24.763349773776444,26.492407203873103",8482,1154,CpG:,623,3,2,5.71049;9.62622;8.27909,5.56539;6.07982,5016896,5025378
chr1,5083039,5083536,25.8404667699902,25.30268566442486,1.0212539140191528,0.7,both,both,False,3,3,"12.02084992273729,30.664599467997462,34.835950919235835","0.9749872637674398,34.91086650079095,40.022203228716194",1681,497,CpG:,623,3,2,5.7882;2.98168;3.66315,9.40735;8.7388,5082687,5084368
chr1,5916428,5917474,22.673849175329394,11.482324208781703,1.9746741829488137,0.1,both,both,False,3,3,"13.792523746660668,29.404534005602123,24.824489773725386","13.759156732212745,12.310947595697213,8.37686829843515",3138,1046,CpG:,630,3,2,4.46753;4.51845;7.00061,5.96407;7.65304,5914531,5917669
chr1,6214430,6215332,38.43189499859798,17.47941955122204,2.198694006169735,0.4,both,both,False,3,3,"29.38226682041847,30.41989229563763,55.49352587973784","7.6315053467540475,31.451746396986724,13.355006909925345",2406,902,CpG:,632,3,2,11.9757;7.31797;7.22298,8.29497;7.27982,6213301,6215707
chr1,6359082,6359442,39.527655806967886,0.0,inf,1.0,exo_only,exo_only,False,2,0,"98.53909743704448,0.0,20.043869983859178","0.0,0.0,0.0",328,360,CpG:,633,2,0,2.38625;9.47173,,6359199,6359527
chr1,6441200,6441612,9.658334936859672,10.687892457906829,0.9036706698629348,1.0,both,endo_only,False,2,2,"0.0,23.23614182815053,5.738862982428485","26.39055982958369,5.673117544136796,0.0",1071,412,CpG:,634,0,2,,2.10084;4.74667,6440818,6441889
chr1,7088491,7089271,45.39058799483991,35.54778910895055,1.276889199936517,0.1,both,both,False,3,3,"39.68693708126167,50.160948783159256,46.3238781200988","38.81135170022026,28.312563775606186,39.519451851025224",7168,780,CpG:,639,3,3,14.9838;15.1461;22.7351,30.6814;21.6811;9.7098,7086674,7093842
chr1,7397746,7398594,86.2949221985238,82.89516751858102,1.0410127005193726,0.7,both,both,False,3,3,"78.65419885294847,103.40350574087232,76.8270620017506","73.64163819488003,107.00201347950315,68.04185088135986",2949,848,CpG:,641,3,3,12.6481;19.1885;19.724,22.8459;16.4478;12.4801,7395499,7398448
chr1,9299215,9300020,27.929906323544817,6.064782635979519,4.605260897208376,0.8,both,both,False,3,2,"2.9035825687234285,31.967825935936816,48.9183104659742","0.0,7.991124772533928,10.20322313540463",1358,805,CpG:,655,2,2,6.06512;7.58041,3.78959;3.75149,9298334,9299692
chr1,9545269,9546268,47.72191939931927,38.25279379001125,1.2475407590172052,0.7,both,both,False,3,3,"69.00069087149035,33.136885152952104,41.02818217351537","38.627356603774686,32.91111643258854,43.21990833367054",1804,999,CpG:,657,3,3,10.754;15.5653;8.94036,8.61646;9.22749;9.15815,9544854,9546658
chr1,9699785,9700881,19.139674631940988,17.222721068010244,1.1113037571915,1.0,both,both,False,3,3,"26.205775047223586,9.787736417125943,21.425512431473432","22.622447748775965,13.505871387940665,15.53984406731411",2643,1096,CpG:,659,3,3,6.60314;6.49095;4.9516,6.64764;6.01232;4.58179,9698649,9701292
chr1,9747560,9748645,51.48065735875093,47.69820827083033,1.0792996052691093,1.0,both,both,False,3,3,"44.43746739881951,67.96482327480444,42.03968140262885","53.3657157677132,66.85235257596777,22.876556468810012",2980,1085,CpG:,659,3,3,11.8304;12.3511;12.9218,7.40115;16.1036;13.1427,9746409,9749389
chr1,9797821,9798652,26.72610293898552,7.88976203265639,3.387440942878116,0.1,both,exo_only,False,3,3,"42.946682640252384,24.559416066723234,12.672210109980945","4.343699274227686,11.1896458124703,8.135941011271187",2202,831,CpG:,659,2,1,4.40763;5.8661,4.15678,9796998,9799200
chr1,9848165,9848530,13.151957765775526,4.642772664562348,2.83278090830564,0.6666666666666666,both,exo_only,False,2,2,"32.15305455511067,7.302818742215908,0.0","12.871600824237419,1.056717169449626,0.0",2170,365,CpG:,660,2,1,4.81425;4.45832,4.56072,9846776,9848946
chr1,9943785,9944196,10.901920537853345,12.526575956482418,0.8703033115934345,1.0,both,both,False,3,3,"9.82712568028361,9.161294800755865,13.717341132520554","12.696296427879078,2.5573557669734206,22.32607567459475",3437,411,CpG:,660,3,2,3.99124;3.07723;8.04821,6.9039;3.77832,9941156,9944593
chr1,9967118,9968330,10.39061623336692,9.795207305072736,1.060785740388142,0.4,both,both,False,3,2,"7.985256524194437,17.989410825939213,5.197181349967108","18.02837372529558,0.0,11.35724818992263",1627,1212,CpG:,661,3,2,2.91653;4.6543;7.93657,2.92268;4.37581,9967079,9968706
chr1,10037950,10038215,31.43326614721431,17.876076105990155,1.758398541203415,0.1,both,both,False,3,3,"30.149552678130394,34.00376353152963,30.14648223198292","26.016031575313836,15.219687855742698,12.392508886913921",5375,265,CpG:,661,3,2,12.4143;8.62636;9.67042,3.80861;5.39723,10035146,10040521
chr1,10039745,10040279,48.1517181902351,27.626850561896543,1.7429318655904569,0.1,both,both,False,3,3,"48.42303637163386,50.39776040469966,45.634357794371766","42.00545801060735,24.562285318429065,16.312808356653214",3329,534,CpG:,661,2,3,8.62636;6.22265,8.02955;3.80861;5.39723,10037192,10040521
chr1,10232143,10233428,11.56610261650784,9.111616722232364,1.2693798443350373,0.7,both,both,False,3,3,"17.16132447317869,15.586420964894804,1.9505624114500297","14.01863797379424,6.454297210632748,6.861914982270106",3021,1285,CpG:,663,2,2,5.17661;4.41114,3.7353;3.57229,10231604,10234625
chr1,10993486,10994005,19.562027910505,14.3649996350399,1.3617840868431503,0.7,both,exo_only,False,3,3,"28.3323959470105,28.568338656183283,1.785349128321218","11.9422305292084,12.71474636617688,18.43802200973442",4233,519,CpG:,668,2,0,5.7319;4.23168,,10990495,10994728
chr1,11414060,11414465,37.0951865461682,11.379509078762178,3.2598230986431345,0.1,both,both,False,3,3,"33.89147392410146,48.36865977508561,29.025425939317522","1.1080011127445104,21.789874494108012,11.24065162943401",1849,405,CpG:,672,3,2,5.93233;5.97211;12.8411,4.6978;5.07452,11413535,11415384
chr1,12990718,12991200,18.890119290575,11.800362486993114,1.6008083913859874,0.1,both,both,False,3,3,"15.892533894223266,17.482810386620116,23.295013590881616","12.584433655300163,14.485602875906649,8.331050929772527",6696,482,CpG:,684,3,3,7.27954;6.20584;5.40993,9.49119;5.27742;3.97828,12988795,12995491
chr1,12991485,12992784,18.890119290575,11.800362486993114,1.6008083913859874,0.1,both,both,False,3,3,"15.892533894223266,17.482810386620116,23.295013590881616","12.584433655300163,14.485602875906649,8.331050929772527",6696,1299,CpG:,684,3,2,7.27954;6.20584;5.40993,5.27742;4.0006,12988795,12995491
chr1,13372746,13374794,52.693073728739,29.76542689210972,1.7702777762850426,0.2,both,both,False,3,3,"68.06404420516695,52.30339358342013,37.711783397629894","41.339459508905755,24.837024992474884,23.119796174948508",4441,2048,CpG:,687,3,3,10.2599;30.8464;13.6102,15.0256;13.4634;10.0848,13370800,13375241
chr1,13589162,13590177,20.813752572713884,15.21071800228045,1.3683609524279792,0.4,both,both,False,3,3,"27.211602216102296,8.126385831687063,27.103269670352294","25.185786993860834,7.41444982009561,13.031917192884906",3270,1015,CpG:,688,3,3,6.38103;5.17867;5.39263,4.2414;2.87404;4.85341,13587855,13591125
chr1,13660231,13660732,52.10941140727615,30.317879881707004,1.7187683179231,0.4,both,both,False,3,3,"68.13101485024863,41.37011973768297,46.82709963389682","18.965944122976715,20.98598370567173,51.001711816472564",2209,501,CpG:,689,3,3,9.824;10.3965;9.26424,10.2327;7.18907;4.23076,13658629,13660838
chr1,14309747,14310036,29.032300129453564,12.822949613701669,2.2640890749841027,0.2,both,both,False,3,3,"40.377189171833436,29.479439148567728,17.240272067959527","20.633812102329735,16.387969062676866,1.4470676760984011",2319,289,CpG:,694,3,2,5.66233;6.56601;6.49769,4.31184;6.94407,14308466,14310785
chr1,14755151,14755803,16.894350527884864,1.5642291518960878,10.800431961906794,0.6666666666666666,exo_only,exo_only,False,2,1,"29.285288120023452,0.0,21.397763463631144","4.692687455688263,0.0,0.0",1146,652,CpG:,697,2,0,4.14992;8.80177,,14754924,14756070
chr1,15805591,15806108,41.85134253440389,19.96396182182574,2.0963445486381174,0.1,both,both,False,3,3,"42.91123160572121,50.478177134042205,32.16461886344827","22.52757199211305,23.658560439854174,13.705753033509998",3308,517,CpG:,705,3,3,9.65892;13.1439;12.7609,5.3603;5.36481;4.08853,15803978,15807286
chr1,16092956,16093371,20.422363764856343,9.277833572281471,2.2011996233549995,0.2,both,exo_only,False,3,3,"12.239958861145594,21.958843128882307,27.068289304541135","14.85973225764619,5.666987030941575,7.306781428256648",2442,415,CpG:,707,3,1,4.87109;5.8596;6.89606,5.64766,16091835,16094277
chr1,16104765,16106291,30.831332539592424,21.93797314318375,1.4053865568329356,0.2,both,both,False,3,3,"31.502232516077427,33.79113967084669,27.200625431853158","19.206292154521154,30.473232268248164,16.134395006781936",6196,1526,CpG:,707,3,3,8.18449;6.92512;6.02836,9.45338;9.26645;10.7681,16102343,16108539
chr1,16519743,16520093,21.13927257193268,8.328978555097825,2.5380390202822887,0.1,both,exo_only,False,3,3,"26.959775927097855,21.329958122131966,15.128083666568209","11.785175091623397,2.2827817166075866,10.918978857062488",3455,350,CpG:,711,3,1,7.27826;5.57207;6.8938,4.61853,16518613,16522068
chr1,16618558,16619401,28.579855166049622,27.03257998229439,1.05723742183575,1.0,both,both,False,3,3,"21.398462021064102,26.33625558479545,38.00484789228931","29.67568682731222,19.157885171703455,32.264167947867485",2910,843,CpG:,711,3,3,8.56858;8.25819;7.09724,7.1011;11.1471;6.48353,16617353,16620263
chr1,16656764,16657043,69.14942514102825,42.72781785570502,1.6183701534805952,0.1,both,both,False,3,3,"65.9148402762239,76.61804087757194,64.9153942692889","60.6570156504638,38.82311131164105,28.703326605010208",3425,279,CpG:,712,3,3,18.268;11.9923;12.3579,12.5766;14.9319;15.3009,16655014,16658439
chr1,16665146,16665626,21.676197890649764,30.060269887309005,0.7210912600555569,1.0,both,both,False,3,3,"4.804798591474772,15.56437864959964,44.65941643087488","4.548908895567844,37.770406402315686,47.86149436404348",988,480,CpG:,712,3,2,10.9803;8.8576;2.79156,12.1063;10.0469,16664940,16665928
chr1,17091517,17091971,18.636132744544472,0.0,inf,1.0,exo_only,exo_only,False,2,0,"18.06756362446978,0.0,37.84083460916364","0.0,0.0,0.0",1467,454,CpG:,715,2,0,5.67863;7.84621,,17090590,17092057
chr1,17096764,17098139,8.966081580092771,6.576295383916935,1.3633939865323454,0.2,both,both,False,2,3,"16.565260732732334,0.0,10.332984007545983","8.34498064775331,7.511014355661427,3.872891148336065",2455,1375,CpG:,715,2,2,5.78353;6.37112,2.83538;3.70482,17096420,17098875
chr1,17145467,17145795,17.429608625682544,7.0935845762610406,2.457094637880461,1.0,exo_only,exo_only,False,3,1,"36.84489859269384,6.213091121396299,9.230836162957493","0.0,0.0,21.28075372878312",1417,328,CpG:,715,2,0,7.61708;3.42752,,17144293,17145710
chr1,20819888,20820297,36.61551823673928,37.48649527944399,0.9767655782112468,1.0,both,both,False,3,3,"44.35394456888058,16.509585178836954,48.983024962500316","34.297868023888064,20.273604671767398,57.88801314267653",1702,409,CpG:,743,3,3,13.3446;13.9922;17.0254,14.9976;23.844;11.8841,20820005,20821707
chr1,20890434,20890811,26.076511390250896,28.61609344895137,0.9112533629640652,0.7,both,both,False,3,3,"12.754081843244371,42.218586878618005,23.256865448890316","31.574999416124218,29.220966734428853,25.052314196301037",10406,377,CpG:,744,3,3,7.97747;6.37274;8.58949,7.84833;5.80963;5.67528,20889026,20899432
chr1,20935285,20935502,9.262187459359083,18.190485686469057,0.5091775788179607,0.7,both,both,False,3,3,"6.442220826205187,15.65857943352993,5.685762118342132","30.281160088888143,18.88706064901528,5.40323632150375",3309,217,CpG:,744,2,2,7.39983;7.35596,5.93336;5.15782,20933675,20936984
chr1,20951662,20951890,35.48191506611072,19.19379032614134,1.8486142894759807,0.4,both,both,False,3,3,"25.71977107833615,51.51309381910365,29.212880300892344","30.801884201928008,16.87605418531157,9.903432591184437",6950,228,CpG:,744,3,3,13.1705;9.35154;10.6561,24.6269;7.6708;20.6398,20946774,20953724
chr1,21078869,21079694,31.045559189546044,22.12952629071596,1.402902112846882,0.1,both,both,False,3,3,"31.110521877970776,35.6040861943847,26.422069496282653","23.321627638300036,21.8806196404569,21.18633159339095",4475,825,CpG:,745,3,3,7.53989;8.555;8.44412,17.8751;7.95525;6.74584,21076107,21080582
chr1,21961003,21962124,26.539536840783367,15.74344037242389,1.6857520473904706,0.2,both,both,False,3,3,"21.258591149998622,28.416043234023157,29.943976138328317","24.57779110446335,16.54936699245287,6.103163020355451",4715,1121,CpG:,752,3,3,8.28653;5.19248;7.08888,3.36852;4.67185;6.04933,21959744,21964459
chr1,22805682,22806364,6.758170621287408,10.9080409315345,0.6195586048590941,0.4,both,both,False,3,3,"4.405221207791968,13.014729872980325,2.8545607830899313","13.438937872851636,8.197526073238855,11.087658848513014",3077,682,CpG:,758,2,2,3.81479;5.26569,4.5201;6.4337,22803788,22806865
chr1,23256018,23257054,25.98824902737215,25.28870724836506,1.027662219825504,1.0,both,both,False,3,3,"38.81594964364266,17.33550547547481,21.81329196299897","20.47651493218809,37.61441253516385,17.775194277743246",3318,1036,CpG:,762,3,3,5.74409;12.4573;6.00355,14.0833;7.18975;4.482,23254975,23258293
