chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr4,117681897,117682403,10.18915677620484,14.242220253020792,0.7154191267364867,0.7,both,both,False,3,3,"18.342466039657594,0.1269042143950591,12.098100074561867","0.7059687298697395,27.391368757711874,14.629323271480766",3700,506,CpG:,1482,2,2,4.36835;5.01186,7.68836;7.78243,117681008,117684708
chr4,117835339,117836733,23.550110496736707,28.63780853871315,0.8223433180964671,1.0,both,both,False,3,3,"11.799741732222694,35.177418006034124,23.673171751953305","23.263033620743524,19.369768451792854,43.28062354360308",4200,1394,CpG:,1484,3,3,"6.45312,5.00478;5.10915;7.77266,18.8329",11.3043;8.7084;5.28772,117833757,117837957
chr4,117867952,117868245,20.136610203933916,9.511807756206275,2.1170118993201013,0.2,both,exo_only,False,3,3,"21.424363712561043,11.43651506260914,27.548951836631577","15.148952121791595,9.343267065637251,4.043204081189983",4352,293,CpG:,1484,2,0,6.09484;4.1867,,117864561,117868913
chr4,117886857,117887462,19.14125874819714,9.305639034750639,2.0569526366450193,0.7,both,endo_only,False,3,3,"2.931281130024697,31.362700296520075,23.12979481804664","18.65803501078191,4.7446443915266014,4.514237701943408",2358,605,CpG:,1484,1,2,6.06837,3.75149;5.31077,117886615,117888973
chr4,117891595,117891862,36.803062693564755,32.474524883162935,1.133290258317098,0.7,both,both,False,3,3,"34.05446273457144,32.65562588406592,43.6990994620569","22.721084933920004,57.707083958018686,16.995405757550113",776,267,CpG:,1484,2,2,5.59914;8.92719,10.9501;3.92274,117891587,117892363
chr4,117914815,117915305,20.399661892732173,19.456803098602116,1.048459080834189,1.0,both,both,False,3,3,"23.129772833144326,28.019818896954913,10.049393948097274","21.46764016481784,13.201851429734027,23.700917701254475",3392,490,CpG:,1484,3,3,3.03992;4.88619;6.65905,6.01267;6.36297;8.63098,117913653,117917045
chr4,117926606,117927224,12.275046999721802,5.169917728079672,2.374321535728051,0.4,both,exo_only,False,3,3,"18.427740082590013,12.106216753912602,6.291184162662789","6.370578054838333,8.260913877374518,0.8782612520261636",5756,618,CpG:,1484,2,1,4.94336;4.66368,3.79148,117923408,117929164
chr4,117929412,117929815,13.014043846442783,14.081005579491354,0.9242268794635964,1.0,both,endo_only,False,3,3,"21.28665239321225,13.292735264142502,4.4627438819736005","18.9023487366906,22.23144760451652,1.109220397266944",2147,403,CpG:,1484,0,2,,5.47637;4.48147,117928362,117930509
chr4,118134376,118135144,21.31917263384378,31.689633042518334,0.6727491165719593,0.4,both,both,False,3,3,"23.56548783552,22.054798616984954,18.33723144902639","30.118687928551925,20.642811178995274,44.3074000200078",2876,768,CpG:,1486,3,3,6.83229;14.0278;7.40373,8.75392;8.55011;7.41714,118133908,118136784
chr4,118290455,118291235,11.804265079980093,8.772764664580135,1.3455581599765898,0.1,both,exo_only,False,3,3,"12.082200604588694,11.782569923342281,11.548024712009303","9.203634284669414,7.279978797915527,9.834680911155463",3906,780,CpG:,1487,2,0,3.53317;3.59566,,118289215,118293121
