chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr15,79834017,79834501,32.41986974802128,20.4327600240229,1.5866613081103615,0.4,both,both,False,3,3,"29.903767540391843,47.625695551543046,19.730146152128945","30.97702180113165,16.765236325427455,13.556021945509602",3821,484,CpG:,1194,3,3,5.81253;5.86237;10.9975,7.12459;6.65298;8.20689,79832248,79836069
chr15,79883409,79883635,19.634878674558717,13.794878802554912,1.4233455005724438,0.2,both,both,False,3,3,"25.77699163263226,19.98698258418412,13.140661806859766","17.613964353359204,11.41096494048411,12.35970711382142",3877,226,CpG:,1194,3,3,6.39207;6.33328;11.0079,5.32073;8.18985;4.47,79882487,79886364
chr15,79927777,79928048,21.71498359888744,13.498757159878338,1.6086654009474124,1.0,both,both,False,3,3,"39.500462515999764,10.23948843754522,15.404999843117336","15.994438314970084,6.711190136996183,17.790643027668747",3091,271,CpG:,1194,2,3,3.57464;12.0561,4.53783;2.67606;5.4094,79925809,79928900
chr15,79932385,79932801,13.458603905327053,7.0640655754788915,1.9052206921811676,0.4,both,exo_only,False,2,3,"23.32649730669812,17.049314409283035,0.0","19.31775008037822,0.5268068787053968,1.347639767353054",3948,416,CpG:,1194,2,1,5.70099;4.85117,6.70287,79931039,79934987
chr15,80012334,80014805,9.979807432348078,11.268178877933716,0.8856628511543571,1.0,both,both,False,3,3,"16.95547789660367,9.204907373700824,3.77903702673974","12.188399848752207,14.86809196571251,6.748044819336433",3850,2471,CpG:,1195,2,2,6.50329;6.19589,"3.20706,3.98091;4.95259",80011854,80015704
chr15,80083159,80083585,30.355499163334954,38.9489343967489,0.7793666151202522,0.7,both,both,False,3,3,"36.519709192054,22.575992373871408,31.97079592407945","56.44679218644979,13.494874267133298,46.905136736663614",4588,426,CpG:,1195,3,3,12.7687;7.22047;10.993,12.153;6.53934;13.899,80080481,80085069
chr15,80091111,80091883,21.81375820111189,15.891038153417709,1.372708188761121,0.7,both,both,False,3,3,"10.886529908771385,39.06637415080123,15.488370543763057","7.877472130985676,25.981122423555647,13.814519905711805",2799,772,CpG:,1196,3,3,4.42172;2.96901;5.39017,4.28705;6.90723;6.15755,80090187,80092986
chr15,80133017,80133591,30.012918277355084,42.9046404562294,0.699526157502095,0.7,both,both,False,3,3,"39.58278674243101,23.408557597947087,27.04741049168715","69.72453846860287,34.37857823747146,24.610804662613887",2948,574,CpG:,1196,3,3,5.67697;9.17503;5.23232,5.39701;5.99544;8.19117,80131997,80134945
chr15,80233876,80234421,16.07253447687763,24.97798067681998,0.6434681283821009,0.7,both,both,False,3,3,"10.748113196476423,16.938484643773652,20.531005590382826","25.009960950270195,39.96462047221391,9.959360607975823",3439,545,CpG:,1197,3,3,8.99223;6.15142;6.77796,8.85248;7.99485;8.0643,80230857,80234296
chr15,80255094,80256136,48.290317662429665,29.410924963541316,1.6419176793076662,0.2,both,both,False,3,3,"45.99624676735323,59.5101503358371,39.364555884098664","41.56476470298389,22.8051882900417,23.862821897598373",2622,1042,CpG:,1197,3,3,10.2531;7.99342;10.5099,6.11038;5.23085;6.59435,80253677,80256299
