chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr18,32240120,32240537,20.261702291068783,13.304585939847,1.5229111512884699,0.2,both,both,False,3,3,"29.182529168281274,13.171108342440702,18.43146936248438","12.645283817496418,14.836831055669032,12.431642946375545",3663,417,CpG:,830,3,3,6.67755;11.2819;4.8057,4.04741;4.3868;4.04353,32237714,32241377
chr18,32377246,32377767,45.41786275270357,18.442958426152792,2.462612651574347,0.2,both,both,False,3,3,"64.9733930795931,47.75642028718229,23.523774891335346","10.76777157646347,16.14397994455347,28.417123757441434",2364,521,CpG:,832,3,3,7.51436;8.82795;8.71227,8.87637;6.44688;5.58965,32375895,32378259
chr18,32837201,32837621,23.14268447810828,17.50197672675208,1.3222897527188617,0.4,both,both,False,3,3,"25.502555668560635,12.326055422606046,31.59944234315816","22.512986884683215,20.073179291687143,9.919764003885888",2308,420,CpG:,835,3,3,9.64638;5.48379;6.83555,7.05558;8.73821;6.88261,32836647,32838955
chr18,32939145,32939664,17.42969247796915,16.486361752020976,1.0572188539919996,1.0,both,both,False,3,3,"14.992204622260934,24.397532473720297,12.899340337926223","22.729414091381233,18.667085019112925,8.062586145568766",2956,519,CpG:,836,2,2,4.40297;5.66142,6.34538;3.97018,32937241,32940197
chr18,33213715,33214111,74.57982109874483,42.187558266613024,1.7678155400087907,0.1,both,both,False,3,3,"61.879274174553906,91.25660438289036,70.60358473879023","34.66099482543992,59.02011911692679,32.88156085747236",2609,396,CpG:,838,3,3,15.4403;18.0838;17.5557,10.3641;7.62511;8.57113,33212603,33215212
chr18,33463801,33464445,17.521611628614085,13.983513038893,1.253019293498022,0.4,both,both,False,3,3,"24.125896206057934,11.789724909344224,16.649213770440102","16.143762293643167,16.607517356694167,9.199259466341658",9302,644,CpG:,840,3,3,5.13663;6.98882;5.10114,4.8149;10.2867;6.37872,33458275,33467577
chr18,33794657,33795151,26.911445348666835,28.46805366976425,0.9453208730335267,1.0,both,both,False,3,3,"35.08356594559378,24.157101213932037,21.49366888647469","46.897411657067444,24.323893181979656,14.18285617024566",3328,494,CpG:,842,3,3,9.85083;8.65153;6.70544,5.77622;3.96158;6.69486,33793928,33797256
chr18,34005895,34007537,19.08265523692613,18.521789321033808,1.0302814110543514,0.7,both,both,False,3,3,"13.918900821760891,15.995822371296457,27.333242517721043","11.164305670437821,13.756799235289645,30.64426305737396",4216,1642,CpG:,844,3,3,"8.87175;4.9516,11.6842;4.73234","11.0354;4.26141;4.84413,5.13583",34004319,34008535
chr18,34220798,34221561,20.486435577126134,37.035784341976225,0.5531524697293067,0.4,both,both,False,3,3,"17.05408676397658,16.090107855073843,28.315112112327977","35.95683050805503,16.975309081459372,58.175213436414275",2935,763,CpG:,846,3,3,8.57754;6.9351;6.01278,10.6627;5.80822;6.31447,34219614,34222549
chr18,34330875,34331538,32.900141502834316,21.680113838810552,1.5175262338308522,1.0,both,both,False,3,3,"20.05607660189733,39.763457276589456,38.880890630016154","20.604294308952262,44.03816174885719,0.3978854586222022",1451,663,CpG:,846,3,2,12.6697;8.54635;8.58348,5.63716;4.26659,34330006,34331457
