chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr12,49383077,49385808,43.27528808650819,5.311279013704172,8.147809214098753,0.5,both,endo_only,False,3,1,"50.50962022778697,22.390619521388498,56.925624510349095","0.0,0.0,15.933837041112517",713,2731,CpG:,961,0,1,,6.26102,49382414,49383127
chr8,14962535,14962751,28.79943372805913,3.926201646405507,7.335189662106483,0.2,both,endo_only,False,3,2,"13.90019996282531,45.02634027382223,27.471760947529862","7.515718426646256,0.0,4.262886512570265",1312,216,CpG:,699,0,1,,3.18382,14961353,14962665
chr17,6316722,6317055,39.68567752764944,9.807756551484925,4.046356301700913,0.1,both,endo_only,False,3,3,"34.11591483296931,43.90720083451875,41.03391691546027","12.332644686548873,13.989066709853645,3.101558258052249",1303,333,CpG:,633,0,2,,8.74633;4.63397,6316663,6317966
chr5,8660244,8660528,39.46405403570497,10.920617203734237,3.613720113018015,0.6666666666666666,both,endo_only,False,2,2,"116.48091634822218,0.0,1.9112457588927387","31.842469766695206,0.0,0.9193818445075048",365,284,CpG:,651,0,1,,4.60076,8660117,8660482
chr1,176274633,176275572,20.881346434354786,7.824869487020705,2.668587184615815,1.0,both,endo_only,False,2,1,"3.7368917961915336,58.90714750687281,0.0","23.474608461062115,0.0,0.0",240,939,CpG:,1929,0,1,,2.17626,176274975,176275215
chr4,135152075,135153102,22.61877296595502,8.892087871507014,2.5436965190630345,0.4,both,endo_only,False,3,3,"34.21524679824396,30.93335377133885,2.7077183282822506","14.771255555440828,1.1625659677378104,10.742442091342406",2186,1027,CpG:,1616,0,1,,3.72261,135152136,135154322
chr8,108792263,108792751,29.403747662549137,12.509926272216548,2.35043332971932,0.2,both,endo_only,False,3,3,"30.525333417811915,40.89294900363329,16.79296056620219","23.183580573369355,9.908506737560778,4.4376915057195125",2084,488,CpG:,1415,0,1,,3.56873,108790731,108792815
chr7,144284660,144284867,30.925171709838725,13.543352700613596,2.2834206856650514,1.0,both,endo_only,False,2,1,"0.0,3.2835300152118387,89.49198511430434","0.0,40.63005810184079,0.0",286,207,CpG:,1685,0,1,,4.05161,144284374,144284660
chr14,66867432,66867760,41.35150570306458,19.517556306937447,2.1186825365205344,0.1,both,endo_only,False,3,3,"44.186530028850676,33.36706102204676,46.500926058296315","28.127336709149784,22.624926522536175,7.80040568912638",3035,328,CpG:,1095,0,1,,5.28469,66866313,66869348
chr6,135732972,135733232,22.79245482157008,11.725380630060558,1.9438562841309115,0.4,both,endo_only,False,3,3,"13.249946075112812,36.379794526756356,18.747623862841078","13.130908556232393,19.2203618099201,2.824871524029186",3270,260,CpG:,1620,0,1,,5.65297,135731813,135735083
chr11,103199382,103199794,35.86335789402395,20.777554590501666,1.7260625035449877,0.4,both,endo_only,False,3,3,"52.42667913642778,25.36971219689529,29.793682348748767","13.086286232467348,19.035183570545573,30.211193968492058",2316,412,CpG:,1372,0,1,,4.72271,103199615,103201931
chr2,105672527,105672800,45.7951749952764,27.64878377430584,1.6563178825187277,0.1,both,endo_only,False,3,3,"47.01101432905326,43.174421963573614,47.200088693202325","35.85392206979514,21.635115733993466,25.457313519128906",5693,273,CpG:,1391,0,1,,6.92361,105671757,105677450
chr6,52206446,52206654,22.72459333573736,13.95425646186672,1.6285062122684673,0.4,both,endo_only,False,3,3,"24.820994300008845,29.35162246876255,14.00116323844068","23.947215585244077,14.862948354472403,3.0526054458836773",6980,208,CpG:,983,0,2,,4.57344;4.40372,52200303,52207283
chr10,62725705,62726253,23.5701584280084,14.955764688847625,1.57599152690497,1.0,both,endo_only,False,2,2,"1.5463000535964966,0.0,69.16417523042871","0.0,14.444775922582783,30.422518143960094",218,548,CpG:,1063,0,1,,2.34948,62725915,62726133
chr15,76197966,76198334,31.76980626619861,20.40218267809753,1.557176835805153,0.2,both,endo_only,False,3,3,"18.636231286070544,41.27024036019264,35.402947152332665","14.587673589098443,18.386553442307736,28.232321002886415",1189,368,CpG:,1166,0,1,,5.43216,76197940,76199129
chr3,108086240,108086696,29.46673755351118,20.026813755801808,1.4713642376074232,1.0,both,endo_only,False,3,3,"24.756047343828175,41.21644363808216,22.427721678623204","25.36793905754176,27.46712083071809,7.245381379145578",2638,456,CpG:,1409,0,2,,6.97248;4.98594,108085034,108087672
chr1,40681006,40682084,25.032171608745188,17.021887571915336,1.4705872955033576,1.0,both,endo_only,False,1,1,"75.09651482623556,0.0,0.0","0.0,0.0,51.06566271574601",230,1078,CpG:,895,0,1,,3.97605,40680865,40681095
chr17,55944973,55945222,56.00571272909989,38.35494794134508,1.460195248204939,0.4,both,endo_only,False,3,3,"56.79260052609862,46.57151311740541,64.65302454379567","58.885940409543224,45.405352998198126,10.773550416293897",456,249,CpG:,1011,0,1,,6.8037,55945211,55945667
chr7,141099954,141100625,35.52813075333045,24.609178987129656,1.4436942724465247,1.0,both,endo_only,False,2,1,"19.9423612715706,86.64203098842076,0.0","0.0,0.0,73.82753696138897",252,671,CpG:,1661,0,1,,6.16273,141100084,141100336
chr6,83135740,83136072,34.49512220983005,23.91162838965309,1.44260866084539,0.2,both,endo_only,False,3,3,"38.09606335933198,30.289989904628758,35.09931336552942","34.933462485332896,19.510368888118442,17.291053795507924",2644,332,CpG:,1219,0,2,,3.43862;5.7282,83135893,83138537
chr2,9881092,9881434,33.15777960313295,23.100062615737144,1.435397823577495,0.2,both,endo_only,False,3,3,"40.82831623961434,31.986248787527785,26.658773782256738","31.34846458787564,23.14258643127408,14.809136828061707",5492,342,CpG:,660,0,2,,6.2566;8.58424,9877373,9882865
chr10,79716261,79718040,23.30302107769312,16.28029671320296,1.4313634135915276,0.6666666666666666,both,endo_only,False,2,2,"14.21374555550101,0.0,55.69531767757834","0.0,45.71518299095935,3.1257071486495343",557,1779,CpG:,1193,0,1,,4.22221,79717938,79718495
chr11,120188049,120188407,21.385724937831167,16.142068233659998,1.3248441666995878,0.7,both,endo_only,False,3,3,"19.560460952842476,21.70097326046632,22.89574060018471","24.895000525959826,8.612589629343791,14.918614545676373",10677,358,CpG:,1501,0,2,,4.024;5.68061,120184017,120194694
chr8,87662427,87663031,42.98873953215164,33.02597510392376,1.301664504889796,0.7,both,endo_only,False,3,3,"48.58013510616063,56.71135840468741,23.674725085606873","86.15661578864629,0.003233712097815482,12.91807581102716",1355,604,CpG:,1253,0,1,,11.6533,87662978,87664333
chr8,111910100,111910333,23.91053836824604,18.694633115624665,1.279005488920882,0.4,both,endo_only,False,3,3,"28.72622435074606,32.87070335907418,10.134687394917862","24.61944690274093,9.093620097205354,22.370832346927713",4555,233,CpG:,1438,0,1,,5.83576,111909632,111914187
chr9,119486563,119486773,23.49126487234952,18.86985341820417,1.2449097696586753,1.0,both,endo_only,False,3,3,"45.610320789849474,19.091453535763964,5.772020291435106","20.77523913397219,31.107808733696096,4.726512386944222",4166,210,CpG:,1496,0,1,,5.59614,119483342,119487508
chr6,115774520,115774734,20.02744929745104,16.52146354986844,1.2122079401137873,1.0,both,endo_only,False,3,3,"0.44860926305610055,16.700630539023432,42.9331080902736","25.26040961303607,24.205839694464952,0.09814134210429187",1103,214,CpG:,1468,0,1,,3.19109,115774530,115775633
chr12,111445534,111446079,20.992116144973075,17.334400168328244,1.2110090883518343,0.5,both,endo_only,False,3,1,"45.051603979173166,15.105656643356177,2.8190878123898786","0.0,0.0,52.00320050498473",733,545,CpG:,1435,0,1,,6.40124,111446064,111446797
chr5,24425082,24425798,37.7448957134365,31.65448008549579,1.1924029588068124,0.4,both,endo_only,False,3,3,"37.511776718065924,45.45216217715489,30.27074824508868","37.3126278766676,36.15960208993209,21.491210289887693",6080,716,CpG:,771,0,1,,7.68977,24421165,24427245
chr3,30599720,30599987,66.98950494598272,57.30467415628245,1.1690059481585673,1.0,both,endo_only,False,3,3,"92.08965714333834,68.25069422516863,40.62816346944121","72.62803760711488,49.075970568143816,50.21001429358866",3931,267,CpG:,818,0,2,,11.5464;13.8414,30598934,30602865
chr11,32226389,32226811,32.64521124931991,28.30919945776825,1.153166174763088,0.7,both,endo_only,False,3,3,"55.06523172599065,15.029850044018357,27.84055197795071","52.798014833864286,10.683101181568045,21.446482357872426",2465,422,CpG:,830,0,1,,7.71842,32224639,32227104
chr2,32594072,32594295,20.281460308699447,17.8941739875184,1.1334113730450053,1.0,both,endo_only,False,2,2,"0.0,10.028183558988854,50.81619736710949","1.43954226956565,52.24297969298955,0.0",338,223,CpG:,833,0,1,,8.14496,32594192,32594530
chr1,190172743,190173199,26.54040420516176,23.44065085353125,1.1322383653508297,1.0,both,endo_only,False,3,3,"25.350634670992104,24.282172407374166,29.988405537118993","27.522640438260748,27.671210419007775,15.128101703325227",7011,456,CpG:,2035,0,2,,5.9093;7.36519,190167837,190174848
chr7,45699965,45700335,33.071054166783604,30.01923731951461,1.101662038072003,1.0,both,endo_only,False,3,3,"31.995070850890873,51.05067532570014,16.167416323759813","43.83537948522225,34.48924237446082,11.733090098860762",3143,370,CpG:,933,0,1,,4.84831,45698867,45702010
chr4,127987754,127988323,23.903915700955867,21.74829861403253,1.0991165849420734,0.7,both,endo_only,False,3,3,"31.29980385534722,22.122693947591316,18.28924929992906","28.368212964342927,21.556857206569664,15.319825671185022",5568,569,CpG:,1561,0,2,,4.60789;8.05691,127984401,127989969
chr4,48047189,48047577,41.71955994945103,38.20951424962711,1.0918631332733617,1.0,both,endo_only,False,3,3,"29.91551421434739,58.547391153971354,36.69577448003432","50.58645518018685,40.7201179299074,23.321969638787063",6375,388,CpG:,951,0,2,,4.10639;8.02219,48042654,48049029
