chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr8,117436558,117436900,0.0,4.846090157826741,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","14.538270473480225,0.0,0.0",384,342,CpG:,1480,0,1,,2.19801,117436316,117436700
chr11,76601278,76601611,0.0,14.573649132570951,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","0.0,9.00204197785861,34.718905419854245",722,333,CpG:,1169,0,1,,4.15678,76600916,76601638
chr13,78179318,78179663,0.0,7.219887963024587,0.0,1.0,endo_only,both,False,0,2,"0.0,0.0,0.0","0.0,8.03976396433179,13.619899924741972",763,345,CpG:,1181,1,1,6.10269,2.2509,78178950,78179713
chr17,23557751,23558165,0.0,8.044470455335533,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","24.1334113660066,0.0,0.0",276,414,CpG:,764,0,1,,2.47276,23558046,23558322
chr3,95356816,95357319,0.0,13.50230558964244,0.0,1.0,endo_only,endo_only,False,0,3,"0.0,0.0,0.0","10.647786572105007,24.035169019197163,5.823961177625154",285,503,CpG:,1312,0,1,,5.95079,95356972,95357257
chr1,74884301,74885613,0.0,11.788319376762024,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","0.0,34.80454740877859,0.5604107215074834",998,1312,CpG:,1156,0,1,,4.99421,74884048,74885046
chr4,117729384,117729589,0.0,11.730986039748949,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","35.192958119246846,0.0,0.0",439,205,CpG:,1483,0,1,,4.54215,117729055,117729494
chr5,35396989,35398130,0.0,6.801152851055195,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","0.0,0.0,20.403458553165585",385,1141,CpG:,855,0,1,,3.79344,35397929,35398314
chr11,48753673,48753878,0.0,4.0308887613562,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","0.45729730810437885,0.0,11.635368975964221",728,205,CpG:,956,0,1,,6.76724,48753715,48754443
chr14,104473079,104473450,0.0,7.280473983545098,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","0.0,8.896443735209587,12.944978215425706",417,371,CpG:,1382,0,1,,4.84291,104473175,104473592
chr12,3930250,3930622,0.0,31.48355700922947,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","94.45067102768841,0.0,0.0",238,372,CpG:,614,0,1,,7.96778,3930035,3930273
chr17,47909566,47909907,0.0,11.83644481125917,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","0.0,29.914174674459293,5.595159759318214",563,341,CpG:,950,0,1,,2.9421,47909278,47909841
chr8,78434795,78435860,0.0,18.28346749556319,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","50.40770179514765,4.442700691541922,0.0",359,1065,CpG:,1183,0,1,,3.82968,78435384,78435743
chr17,48031560,48031922,0.0,6.316945853219291,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","1.206890100583061,17.743947459074814,0.0",679,362,CpG:,951,0,1,,4.21264,48031693,48032372
chrX,139610568,139611192,0.0,4.235765912780259,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","12.707297738340777,0.0,0.0",1214,624,CpG:,1650,0,1,,2.60263,139610704,139611918
chr4,147738466,147739154,0.0,11.95985689602048,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","0.0,35.87957068806144,0.0",297,688,CpG:,1712,0,1,,3.12397,147738741,147739038
chr4,143349995,143350733,0.0,18.0935972793635,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","52.78194880642734,0.0,1.4988430316631611",455,738,CpG:,1678,0,1,,4.53581,143350676,143351131
chr12,112928400,112929942,0.0,25.79525161820817,0.0,1.0,endo_only,endo_only,False,0,3,"0.0,0.0,0.0","36.7220458984375,27.77286986722291,12.890839088964098",262,1542,CpG:,1446,0,1,,2.55101,112928167,112928429
chr7,123982572,123983871,0.0,6.2127532958984375,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","0.0,18.638259887695312,0.0",339,1299,CpG:,1530,0,1,,2.2509,123983707,123984046
chr11,96124323,96124578,0.0,10.31781907601476,0.0,1.0,endo_only,exo_only,False,0,3,"0.0,0.0,0.0","0.06832333774905902,3.5445939957388775,27.34053989455634",506,255,CpG:,1318,1,0,4.51364,,96124243,96124749
chr6,83368001,83368474,0.0,22.610619097959106,0.0,1.0,endo_only,endo_only,False,0,3,"0.0,0.0,0.0","4.752241602483785,55.009947663538995,8.069668027854522",901,473,CpG:,1221,0,1,,4.89035,83368038,83368939
chr7,45357719,45357941,0.0,15.38929833493753,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","0.0,4.640175659044654,41.52771934576794",226,222,CpG:,931,0,1,,3.25313,45357887,45358113
chr5,27049331,27049871,0.0,17.686400344020637,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","0.0,0.0,53.05920103206191",215,540,CpG:,791,0,1,,3.92141,27049388,27049603
chr11,65269835,65270263,0.0,16.216316719612436,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","45.85585374566188,2.7930964131754235,0.0",251,428,CpG:,1082,0,1,,4.12072,65269772,65270023
chr14,15438703,15439065,0.0,9.535505609371228,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","1.1533929535987795,27.453123874514905,0.0",383,362,CpG:,702,0,1,,3.60143,15439005,15439388
chr8,106336590,106336927,0.0,6.366911656042306,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","0.0,19.10073496812692,0.0",489,337,CpG:,1396,0,1,,4.94276,106336165,106336654
chr14,44858992,44859201,0.0,16.39774879719476,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","0.0,0.0,49.19324639158429",424,209,CpG:,927,0,1,,7.36764,44859109,44859533
chr7,44351977,44353713,0.0,15.683482117123075,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","47.050446351369224,0.0,0.0",696,1736,CpG:,923,0,1,,5.44471,44353185,44353881
chr11,59249720,59250030,0.0,15.742833168924404,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","0.0,47.22849950677321,0.0",253,310,CpG:,1037,0,1,,4.20167,59249736,59249989
chr8,87943718,87944082,0.0,16.40463969188688,0.0,1.0,endo_only,endo_only,False,0,3,"0.0,0.0,0.0","17.04156568641042,31.324104598805874,0.8482487904443448",553,364,CpG:,1255,0,1,,5.95612,87943424,87943977
chr18,37732639,37733134,0.0,12.81462857944553,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","32.17988110105987,0.0,6.264004637276717",1106,495,CpG:,872,0,1,,5.9127,37732559,37733665
chr10,22819309,22819799,0.0,33.13737958691496,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","59.42070408356496,39.99143467717992,0.0",273,490,CpG:,759,0,1,,3.90155,22819071,22819344
chr7,19429373,19429601,0.0,24.57656983557938,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","72.19164773496554,0.0,1.5380617717726042",339,228,CpG:,733,0,1,,6.97414,19429541,19429880
chr3,99240888,99241581,0.0,16.866519097307417,0.0,1.0,endo_only,endo_only,False,0,2,"0.0,0.0,0.0","7.82093149693168,0.0,42.778625794990575",796,693,CpG:,1342,0,1,,5.14481,99240566,99241362
chr6,136328529,136328742,0.0,14.627512322531809,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","0.0,0.0,43.88253696759542",192,213,CpG:,1625,0,1,,2.89167,136328416,136328608
chr7,128009919,128010402,0.0,16.405461334558733,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","49.2163840036762,0.0,0.0",1109,483,CpG:,1561,0,1,,5.82185,128009505,128010614
chr10,80304774,80305091,0.0,20.330593212932147,0.0,1.0,endo_only,endo_only,False,0,1,"0.0,0.0,0.0","0.0,0.0,60.99177963879644",196,317,CpG:,1197,0,1,,3.97605,80304832,80305028
