chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr2,74655439,74656362,3.0634629720102544,0.0,inf,1.0,exo_only,exo_only,False,2,0,"0.0,1.4745040734608967,7.715884842569866","0.0,0.0",1008,923,CpG:,1154,1,0,2.71689,,74655205,74656213
chr7,127611029,127612140,34.37258763021978,0.0,inf,1.0,exo_only,exo_only,False,3,0,"17.59617966164347,45.272487695577446,40.249095533438435","0.0,0.0",1555,1111,CpG:,1558,3,0,5.34262;12.5264;3.80722,,127610655,127612210
chrX,137570910,137571192,41.89765442742242,0.0,inf,1.0,exo_only,exo_only,False,3,0,"10.627945384644626,9.43682131516306,105.62819658245957","0.0,0.0",285,282,CpG:,1634,1,0,8.2265,,137570727,137571012
chr5,65379604,65379952,19.28090462363716,0.0,inf,1.0,exo_only,exo_only,False,3,0,"23.162961189641006,22.104460136834966,12.575292544435497","0.0,0.0",1892,348,CpG:,1083,2,0,3.90874;2.98497,,65378193,65380085
chr6,18030271,18030637,9.957831580689486,0.0,inf,1.0,exo_only,exo_only,False,2,0,"7.770318294732312,22.103176447336146,0.0","0.0,0.0",534,366,CpG:,722,1,0,2.88726,,18029943,18030477
chr15,102954317,102955305,38.353162793145664,0.0,inf,1.0,exo_only,exo_only,False,1,0,"0.0,0.0,115.05948837943698","0.0,0.0",184,988,CpG:,1370,1,0,6.90305,,102955238,102955422
chr1,55362481,55363657,10.22706283017545,0.0,inf,1.0,exo_only,exo_only,False,3,0,"8.440226328092221,7.222608017688644,15.018354144745487","0.0,0.0",1741,1176,CpG:,1007,3,0,2.82914;3.92056;2.40629,,55362295,55364036
chr7,27517121,27517401,28.39491495917408,0.0,inf,1.0,exo_only,exo_only,False,3,0,"3.3811692605471477,12.099147865892123,69.70442775108295","0.0,0.0",179,280,CpG:,794,1,0,3.86571,,27517294,27517473
chr18,37515304,37515787,22.170719871096527,0.0,inf,1.0,exo_only,exo_only,False,3,0,"24.87354616572099,8.76569963851065,32.872913809057934","0.0,0.0",689,483,CpG:,871,2,0,6.90305;4.40081,,37515164,37515853
chr18,36993686,36994023,38.36087566910766,0.0,inf,1.0,exo_only,exo_only,False,3,0,"7.512997586693338,10.99125801472986,96.57837140589977","0.0,0.0",1199,337,CpG:,867,1,0,11.1635,,36993603,36994802
chr9,98954655,98954857,15.001344901985592,0.0,inf,1.0,exo_only,exo_only,False,3,0,"12.761459000905354,31.22016098300616,1.0224147220452626","0.0,0.0",480,202,CpG:,1339,2,0,2.94065;2.67365,,98954548,98955028
chr18,37012133,37012411,11.49951351436115,0.0,inf,1.0,exo_only,exo_only,False,3,0,"0.030075107884203266,3.4077405409935193,31.06072489420573","0.0,0.0",936,278,CpG:,867,1,0,4.54199,,37012224,37013160
chr7,35185306,35185532,11.504367422805473,0.0,inf,1.0,exo_only,exo_only,False,3,0,"11.568389798325171,11.920488604321106,11.02422386577014","0.0,0.0",2995,226,CpG:,853,3,0,4.00704;4.57807;3.0451,,35183848,35186843
chr7,44852574,44852781,48.20143387982255,0.0,inf,1.0,exo_only,exo_only,False,3,0,"35.031467013888886,11.340721317202027,98.23211330837674","0.0,0.0",171,207,CpG:,927,1,0,5.24632,,44852546,44852717
chr18,37309100,37309533,23.002410407926217,0.0,inf,1.0,exo_only,exo_only,False,2,0,"0.0,3.219735626314507,65.78749559746414","0.0,0.0",244,433,CpG:,869,1,0,4.9702,,37309065,37309309
chr7,111598917,111599119,5.338992489395292,0.0,inf,1.0,exo_only,exo_only,False,2,0,"1.0660450049405972,14.950932463245278,0.0","0.0,0.0",845,202,CpG:,1436,1,0,3.1434,,111598989,111599834
chr16,35735397,35735624,74.37433955313145,0.0,inf,1.0,exo_only,exo_only,False,3,0,"6.27718848743658,20.663402930073353,196.18242724188443","0.0,0.0",174,227,CpG:,857,1,0,9.9404,,35735423,35735597
chr18,36947609,36948159,44.66609953527581,0.0,inf,1.0,exo_only,exo_only,False,3,0,"8.226557344062144,16.406704937486342,109.36503632427895","0.0,0.0",219,550,CpG:,866,1,0,7.10857,,36947481,36947700
chr18,36953981,36954702,13.094618260004872,0.0,inf,1.0,exo_only,exo_only,False,2,0,"15.624076861513858,23.65977791850076,0.0","0.0,0.0",836,721,CpG:,866,1,0,3.01708,,36954048,36954884
chr18,36960437,36960908,28.157767862620588,0.0,inf,1.0,exo_only,exo_only,False,3,0,"43.251029746476995,21.598630321118257,19.623643520266512","0.0,0.0",258,471,CpG:,866,1,0,3.24465,,36960282,36960540
chr18,37475092,37475418,24.499649868958382,0.0,inf,1.0,exo_only,exo_only,False,3,0,"32.43869998201411,21.604324215016465,19.455925409844582","0.0,0.0",235,326,CpG:,870,1,0,2.7112,,37475359,37475594
chr12,86244152,86244456,30.27982493194879,0.0,inf,1.0,exo_only,exo_only,False,2,0,"0.0,5.495556365742403,85.34391843010397","0.0,0.0",340,304,CpG:,1242,1,0,5.95936,,86243878,86244218
chr7,120597744,120598024,15.030213753167285,0.0,inf,1.0,exo_only,exo_only,False,3,0,"23.4953735813559,14.870338681586217,6.724928996559732","0.0,0.0",1478,280,CpG:,1505,2,0,3.1677;4.0979,,120596705,120598183
chr15,78967704,78968007,31.234864392879285,0.0,inf,1.0,exo_only,exo_only,False,3,0,"7.99637991938332,48.36896737388278,37.33924588537174","0.0,0.0",1123,303,CpG:,1187,2,0,4.61514;3.70689,,78967331,78968454
chr16,23431240,23431460,30.385388910195456,0.0,inf,1.0,exo_only,exo_only,False,3,0,"10.033629628239721,16.10480567496689,65.01773142737974","0.0,0.0",622,220,CpG:,763,2,0,2.71129;10.3759,,23430785,23431407
chr16,36509682,36509885,12.082145328481232,0.0,inf,1.0,exo_only,exo_only,False,2,0,"20.009990400569453,16.236445584874243,0.0","0.0,0.0",314,203,CpG:,863,1,0,2.40629,,36509695,36510009
chr16,36693838,36694122,11.376637667553195,0.0,inf,1.0,exo_only,exo_only,False,3,0,"12.964494878135067,18.77341069798911,2.392007426535414","0.0,0.0",1318,284,CpG:,864,1,0,2.90631,,36693709,36695027
chr5,139548854,139549076,28.12929124952112,0.0,inf,1.0,exo_only,exo_only,False,2,0,"0.31868208579297336,0.0,84.0691916627704","0.0,0.0",212,222,CpG:,1649,1,0,5.52244,,139548848,139549060
chr4,143394306,143394853,17.457015265202514,0.0,inf,1.0,exo_only,exo_only,False,3,0,"7.700517416727991,38.57529789603496,6.095230482844588","0.0,0.0",983,547,CpG:,1679,2,0,4.11794;3.66439,,143394233,143395216
chr5,101647591,101648431,14.786679369056197,0.0,inf,1.0,exo_only,exo_only,False,3,0,"14.723985554478693,12.841777057512433,16.794275495177466","0.0,0.0",1128,840,CpG:,1360,3,0,3.46783;3.15744;3.79923,,101648101,101649229
chr15,73058048,73058500,32.27657730845125,0.0,inf,1.0,exo_only,exo_only,False,3,0,"13.289967937439256,62.03846416156001,21.501299826354497","0.0,0.0",631,452,CpG:,1142,3,0,6.35879;9.18796;4.17516,,73058048,73058679
chr7,19426082,19426334,12.548387149839195,0.0,inf,1.0,exo_only,exo_only,False,3,0,"25.986279120426452,10.140539205653909,1.5183431234372273","0.0,0.0",761,252,CpG:,733,1,0,2.83672,,19425367,19426128
chr7,45240663,45241222,24.648922683000563,0.0,inf,1.0,exo_only,exo_only,False,3,0,"16.81978468298912,12.011306688785552,45.11567667722702","0.0,0.0",800,559,CpG:,930,1,0,4.90781,,45240697,45241497
chr10,81031112,81031665,30.371140333044497,0.0,inf,1.0,exo_only,exo_only,False,3,0,"14.91176063781018,36.811028433846424,39.390631927476896","0.0,0.0",1144,553,CpG:,1203,3,0,4.00765;4.7888;2.90505,,81030652,81031796
chr9,105644568,105644931,12.986545573564388,0.0,inf,1.0,exo_only,exo_only,False,3,0,"18.198548121071756,15.1686911124019,5.59239748721951","0.0,0.0",852,363,CpG:,1391,1,0,2.63881,,105644476,105645328
chrX,7922053,7923087,3.1724728856767928,0.0,inf,1.0,exo_only,exo_only,False,1,0,"0.0,9.517418657030378,0.0","0.0,0.0",644,1034,CpG:,645,1,0,2.52041,,7921950,7922594
chr4,132113502,132113980,41.27544352345001,0.0,inf,1.0,exo_only,exo_only,False,3,0,"28.319584327831603,28.325254510219832,67.18149173229858","0.0,0.0",798,478,CpG:,1592,3,0,4.2983;11.8697;5.46805,,132113265,132114063
chr2,25425477,25425795,9.58910164206919,0.0,inf,1.0,exo_only,exo_only,False,2,0,"11.847759288569492,16.91954563763808,0.0","0.0,0.0",594,318,CpG:,778,1,0,2.98588,,25424910,25425504
chr4,131173993,131174213,26.25864449543593,0.0,inf,1.0,exo_only,exo_only,False,3,0,"3.9716021521895994,12.723116377560464,62.08121495655773","0.0,0.0",1621,220,CpG:,1585,2,0,2.73744;13.7317,,131173062,131174683
chr5,127632192,127632757,22.1633402438646,0.0,inf,1.0,exo_only,exo_only,False,3,0,"10.35866687431764,7.742961368132173,48.388392489143975","0.0,0.0",890,565,CpG:,1558,1,0,4.3926,,127631857,127632747
chr1,171437430,171437953,10.231388554028571,0.0,inf,1.0,exo_only,exo_only,False,1,0,"0.0,30.69416566208572,0.0","0.0,0.0",289,523,CpG:,1892,1,0,3.30738,,171437797,171438086
chr5,111752939,111753142,11.66085015374261,0.0,inf,1.0,exo_only,exo_only,False,3,0,"2.358535753714072,16.010720374133136,16.613294333380622","0.0,0.0",370,203,CpG:,1437,1,0,3.17837,,111752923,111753293
chr9,114384736,114385011,49.3625762200769,0.0,inf,1.0,exo_only,exo_only,False,3,0,"4.767646348545317,9.382277621010136,133.93780469067525","0.0,0.0",173,275,CpG:,1457,1,0,6.99882,,114384676,114384849
chr6,76497806,76498103,25.69757602780217,0.0,inf,1.0,exo_only,exo_only,False,3,0,"0.1820666232512365,48.6160517071017,28.294609753053578","0.0,0.0",201,297,CpG:,1168,1,0,3.13035,,76498047,76498248
chr12,20920409,20921531,21.43926905352781,0.0,inf,1.0,exo_only,exo_only,False,3,0,"7.0346129125519115,7.507902317327024,49.7752919307045","0.0,0.0",477,1122,CpG:,744,1,0,3.58959,,20920662,20921139
chr11,67695538,67695753,34.43044964272341,0.0,inf,1.0,exo_only,exo_only,False,3,0,"3.422586534520705,39.088135901114924,60.78062649253461","0.0,0.0",556,215,CpG:,1101,2,0,3.90538;5.73557,,67695307,67695863
chr7,16218183,16218393,37.46160247136111,0.0,inf,1.0,exo_only,exo_only,False,2,0,"0.0,3.3363402743837725,109.04846713969957","0.0,0.0",268,210,CpG:,708,1,0,7.67166,,16218111,16218379
chr8,110365437,110365643,43.360924950941104,0.0,inf,1.0,exo_only,exo_only,False,3,0,"1.0738818521852846,13.071725133613304,115.93716786702474","0.0,0.0",270,206,CpG:,1427,1,0,7.30599,,110365337,110365607
chr7,16140564,16141134,22.38693266991765,0.0,inf,1.0,exo_only,exo_only,False,3,0,"8.236088553603453,26.328972920464253,32.59573653568525","0.0,0.0",431,570,CpG:,708,1,0,3.5775,,16140422,16140853
chr18,61035675,61036479,16.719599279812616,0.0,inf,1.0,exo_only,exo_only,False,2,0,"33.145930813325215,17.012867026112634,0.0","0.0,0.0",639,804,CpG:,1050,1,0,3.16973,,61035238,61035877
