chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr4,43010203,43010566,39.97790731167196,39.97907327084987,0.99997083576275,1.0,both,both,False,3,2,"41.8374609186872,45.988389850477425,32.10787116585126","29.448597936260946,50.50954860543879",1756,363,CpG:,913,3,2,11.4544;12.613;6.82679,14.7376;11.9331,43009216,43010972
chr17,25579040,25579410,47.265557023394166,47.27179887908109,0.9998679581519018,0.8,both,both,False,3,2,"36.996445644447526,39.62279259136306,65.17743283437191","63.206030060444085,31.337567697718097",3102,370,CpG:,780,3,2,11.1252;14.0527;12.9739,20.3329;9.67465,25577532,25580634
chr7,99248980,99249269,24.545548724904624,24.55039513459788,0.9998025934138052,0.8,both,both,False,3,2,"27.25766120727221,20.225480458653756,26.1535045087879","20.46533775387702,28.635452515318736",4513,289,CpG:,1342,1,2,5.16701,11.9361;7.38864,99247621,99252134
chr2,37442973,37443493,68.97776251842325,68.99722611433945,0.9997179075592988,1.0,both,both,False,3,2,"47.04881987936812,66.16176213908362,93.72270553681801","30.015622335907477,107.97882989277143",1724,520,CpG:,870,3,2,9.02861;12.9235;9.25748,7.20361;18.2595,37442010,37443734
chr11,119040750,119043113,86.76376728336818,86.79182615246265,0.9996767106957148,0.8,both,both,False,3,2,"73.09290244568804,73.21024373057136,113.98815567384517","82.02385238221454,91.55979992271075",4925,2363,CpG:,1493,3,2,18.3845;47.5523;23.1681,18.8298;15.3098,119037724,119042649
chr15,58415331,58415902,70.16282298765809,70.18724909790386,0.9996519864995465,1.0,both,both,False,3,2,"52.36052029815305,68.59455978604498,89.53338887877624","44.176924541094046,96.19757365471368",2152,571,CpG:,1030,3,2,17.0163;24.4146;15.7562,29.1346;14.2591,58414246,58416398
chr13,23683595,23684586,76.0198832801792,76.05430437166575,0.9995474142881072,0.8,both,both,False,3,2,"59.4758933806291,67.71672119895919,100.8670352609493","70.92336945876343,81.18523928456806",4273,991,CpG:,765,3,2,26.5436;36.6511;17.1873,15.7224;21.6343,23682099,23686372
chr4,132422003,132422738,86.1869501876484,86.22652209321308,0.999541070373662,0.8,both,both,False,3,2,"71.18980847817313,65.6164392107361,121.75460287403595","98.94247842357618,73.51056576284996",3741,735,CpG:,1595,3,2,17.2245;24.5808;14.3256,18.7473;23.625,132420529,132424270
chr10,128645754,128645956,35.40904397043162,35.42757662454488,0.9994768862033756,1.0,both,both,False,3,2,"30.061845200828575,36.88401999133319,39.28126671913309","50.6078872121102,20.247266036979564",2957,202,CpG:,1566,3,2,5.30533;6.62132;4.68226,11.8291;5.38336,128644732,128647689
chr7,97081447,97082397,42.60504307022874,42.6277124361916,0.9994682012083854,1.0,both,both,False,3,2,"42.35806635146852,34.207785125613285,51.249277733604416","41.97216716175158,43.283257710631624",3394,950,CpG:,1325,3,2,6.01195;10.0319;6.5685,10.9426;11.7987,97081100,97084494
chr5,146844947,146845583,33.41399672873024,33.43181910792919,0.999466903696104,0.8,both,both,False,3,2,"22.44273638099457,25.141334540831533,52.65791926436461","22.11289737282114,44.75074084303724",4724,636,CpG:,1705,3,2,6.47955;14.6743;5.42993,9.38363;8.14369,146843217,146847941
chr15,81585125,81586774,52.28452153925112,52.31315499932103,0.9994526527778668,0.8,both,both,False,3,2,"47.05852666312532,41.00874737986372,68.78629057476432","40.839313093058905,63.78699690558316",3211,1649,CpG:,1207,3,2,8.46154;14.8267;10.251,7.38285;16.7426,81583895,81587106
chr6,121184143,121184504,45.94962263112262,45.97523460714213,0.9994429179918632,1.0,both,both,False,3,2,"50.29781243565155,48.08271235836099,39.46834309935532","63.22826447354381,28.722204740740455",3203,361,CpG:,1509,3,2,6.98658;9.11948;8.7423,13.7033;6.11188,121183272,121186475
chr2,109890585,109891268,53.19740569407276,53.2295495344366,0.9993961278905236,0.8,both,both,False,3,2,"49.36316105256598,46.31588359364805,63.913172436004224","52.85056704541722,53.608532023455986",2739,683,CpG:,1423,3,2,9.29373;17.72;7.92961,7.87088;10.147,109889740,109892479
chr5,137787640,137788510,253.0623149582944,253.22941242520668,0.9993401340495482,1.0,both,both,False,3,2,"223.74362556482066,248.20226371400258,287.2410555960599","274.63957815017875,231.8192467002346",5475,870,CpG:,1636,3,2,38.4272;50.0705;45.7403,58.0508;35.9455,137783279,137788754
chr5,137785605,137786950,253.0623149582944,253.22941242520668,0.9993401340495482,1.0,both,both,False,3,2,"223.74362556482066,248.20226371400258,287.2410555960599","274.63957815017875,231.8192467002346",5475,1345,CpG:,1636,3,2,38.4272;50.0705;45.7403,58.0508;35.9455,137783279,137788754
chr7,92874008,92874727,78.07558095430134,78.12741861921369,0.99933649843002,1.0,both,both,False,3,2,"68.08383913843439,78.96480849173271,87.17809523273694","54.84018514411111,101.41465209431625",6270,719,CpG:,1293,3,2,24.2607;29.3029;23.5978,15.0001;24.844,92873060,92879330
chr12,32060616,32061258,59.597565414049086,59.6380044283143,0.9993219254290472,0.8,both,both,False,3,2,"68.29170562801009,42.43424766865278,68.06674294548439","45.16291937859866,74.11308947802993",2549,642,CpG:,829,3,2,14.0652;12.5059;9.58484,10.8631;16.9242,32059294,32061843
chr8,125012729,125013474,49.15688510094919,49.19135363184566,0.999299296962746,0.8,both,both,False,3,2,"37.57402926049637,28.14416176671765,81.75246427563356","59.30256379832788,39.08014346536343",1674,745,CpG:,1538,3,2,9.49491;17.2995;11.5335,9.63759;6.98349,125012336,125014010
chr8,124948141,124949698,11.587171754636133,11.598343061501794,0.9990368187243276,1.0,both,both,False,3,2,"10.55966701687373,11.272092578602726,12.929755668431941","9.800291979647072,13.396394143356517",4031,1557,CpG:,1538,3,2,4.59734;8.60364;3.84593,4.59341;4.42378,124948400,124952431
chr19,32485651,32486656,26.495459439523028,26.52454714202104,0.9989033666685329,0.8,both,both,False,3,2,"22.52593790353437,12.43796179862712,44.52247861640759","10.711046234410553,42.338048049631524",2455,1005,CpG:,832,3,2,6.25459;9.53565;5.86924,8.00676;6.79402,32485173,32487628
chr10,78752389,78752951,57.52486816964309,57.58806679534446,0.9989025742793908,1.0,both,both,False,3,2,"49.11841722922104,49.79133284995492,73.6648544297533","41.080479333336605,74.09565425735231",818,562,CpG:,1185,3,2,5.74651;15.3925;4.75971,5.28726;7.95575,78752347,78753165
chr6,17636840,17637325,97.5372774305406,97.64601738119654,0.9988863862185856,1.0,both,both,False,3,2,"112.32366781222997,79.98345948851167,100.30470499088024","54.27257735814367,141.0194574042494",1624,485,CpG:,719,3,2,23.3005;46.6402;27.0953,21.9451;30.8085,17636596,17638220
chr2,128125625,128128313,57.60775986108274,57.67344807085313,0.9988610320352324,0.8,both,both,False,3,2,"43.273415498176945,45.0402870865351,84.50957699853616","38.75734918914498,76.58954695256126",7784,2688,CpG:,1562,3,2,"6.3488,11.0164;19.9848;7.70561,12.8281",14.2216;11.313,128120600,128128384
chr15,51991000,51991973,111.66540723815912,111.79341868225856,0.998854928620948,1.0,both,both,False,3,2,"114.03155293147462,74.7896401499974,146.17502863300535","81.30186296315334,142.28497440136377",1834,973,CpG:,981,3,2,20.3344;45.2428;27.374,20.0296;24.403,51990577,51992411
chr2,28533436,28533726,41.454436008490426,41.50743579566523,0.9987231254795956,0.8,both,both,False,3,2,"38.82113623275127,31.240022366643544,54.30214942607647","39.99108316337093,43.02378842795952",6801,290,CpG:,802,3,2,5.53959;13.0536;7.10352,10.425;6.48087,28529891,28536692
chr7,83882224,83884593,33.78198662711623,33.825654587736885,0.9987090283646282,1.0,both,both,False,3,2,"32.47699934220007,32.629157190340436,36.239803348808216","39.52901599525747,28.122293180216303",2715,2369,CpG:,1224,3,2,"3.22759,4.85038;5.03335;5.35943",10.1262;5.76108,83882258,83884973
chr12,76765449,76765686,65.46950066692175,65.56525978531663,0.9985394838866128,0.8,both,both,False,3,2,"88.61053163728818,55.94287563055547,51.855094732921586","50.853937042716474,80.27658252791677",2018,237,CpG:,1170,3,2,7.49875;10.297;12.1659,6.37389;10.1801,76764883,76766901
