chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,peak_width_exo,peak_width_endo,significant
chr15,79834017,79834501,237.53072120980724,120.6949447268579,1.9680254359232514,0.12418808667114138,both,963.6666666666666,774.0,False
chr15,79883409,79883635,120.4684437338018,138.51321498138853,0.8697252731444337,0.8081974613229053,both,524.3333333333334,611.6666666666666,False
chr15,79927777,79928048,73.02354989006136,66.86574048536555,1.0920921440486182,0.3734170503556904,both,414.6666666666667,472.0,False
chr15,79932385,79932801,24.190815510793346,41.08055735935606,0.5888628846775836,0.30052231149547204,both,513.0,314.5,False
chr15,79933429,79933638,0.0,6.654928115400491,0.0,1.0,endo_only,0.0,297.0,False
chr15,80001637,80001856,3.9919957212312287,0.0,inf,1.0,exo_only,265.0,0.0,False
chr15,80012334,80014805,34.314140001856266,56.920522145693674,0.6028430293388007,0.14075892055904962,both,434.6666666666667,426.1666666666667,False
chr15,80083159,80083585,275.2401304161013,445.97748810577485,0.6171614885431641,0.12418808667114138,both,968.3333333333334,1084.6666666666667,False
chr15,80091111,80091883,116.1866365394364,47.53351098513556,2.444310006382018,0.448587350680282,both,793.3333333333334,669.5,False
chr15,80133017,80133591,79.3146937528645,201.226248780129,0.3941567973049488,0.004624228801499123,both,529.6666666666666,1180.6666666666667,False
chr15,80173238,80174282,45.12965663835988,14.131449178829888,3.193561825631298,0.6084078002329985,both,412.25,602.0,False
chr15,80211358,80211956,19.111361521173844,11.678899876790185,1.6364008359344193,0.0901835622153236,both,240.0,369.0,False
chr15,80212122,80212389,22.71223578450081,10.664985521607148,2.1296077466290093,0.1939308522824107,both,511.0,255.0,False
chr15,80233876,80234421,232.8564800149289,195.01365126358579,1.1940522035567331,0.3734170503556904,both,671.6666666666666,683.3333333333334,False
chr15,80255094,80256136,537.490932803213,320.7245512813768,1.675864634172217,0.6764349997242503,both,888.5,904.1666666666666,False
chr15,80263905,80264458,100.13034072028505,44.14634153923833,2.268145835624608,0.448587350680282,both,497.0,395.5,False
chr15,80287124,80288381,5.052409615492986,0.0,inf,1.0,exo_only,277.0,0.0,False
chr15,80372166,80372656,7.952015814474804,12.377820579445924,0.6424407078318439,1.0,both,268.0,341.0,False
chr15,80671431,80672139,0.0,54.21395171037924,0.0,1.0,endo_only,0.0,589.6666666666666,False
chr15,80710963,80712149,1282.4275949864932,2198.122598107579,0.5834195035757189,0.005973373171628854,both,721.5,1694.3333333333333,False
chr15,80948113,80948758,82.26010405241304,91.2968915697022,0.9010175772480724,0.3734170503556904,both,671.0,427.0,False
chr15,80977727,80978251,69.71405144785716,37.60672767597264,1.8537654232648975,0.01117972337651951,both,418.6666666666667,369.6666666666667,False
chr15,81190166,81191037,1177.3979890862747,1009.6227746613768,1.1661761388862975,0.4281670513257515,both,886.8333333333334,947.5,False
chr15,81360570,81360946,585.8568241676367,334.19211453146426,1.7530540030515236,0.004624228801499123,both,1119.6666666666667,890.0,False
chr15,81399335,81400166,137.7520516216617,160.96099019090306,0.8558101652971004,0.8081974613229053,both,802.3333333333334,716.0,False
chr15,81466197,81466957,599.3320064025414,666.7624163025189,0.8988689100475882,0.12418808667114138,both,1102.3333333333333,1146.0,False
chr15,81523003,81523405,78.43743187484547,15.627221554476646,5.019282001052575,0.0901835622153236,both,666.5,711.0,False
chr15,81585125,81586774,264.58608928840346,236.5468249410395,1.118535788228622,0.6990386719717612,both,709.3333333333334,576.3888888905445,False
chr15,81663844,81664100,138.37850403036748,152.37640501637028,0.9081360333675088,0.3734170503556904,both,653.6666666666666,743.3333333333334,False
chr15,81664283,81664525,105.44758092473838,152.37640501637028,0.6920204011468167,0.12418808667114138,both,599.0,743.3333333333334,False
chr15,81693572,81695044,184.19481084192003,80.94672854624844,2.275506547947536,0.6198391186854187,both,590.3333333333334,469.5,False
chr15,81729285,81730210,657.7722510651919,685.4848096446448,0.959572322844296,0.8081974613229053,both,710.6666666666666,862.3333333333334,False
chr15,81745014,81745344,64.3643486677281,15.338987645843957,4.19612755116648,0.448587350680282,both,529.0,399.0,False
chr15,81745743,81746031,14.981570597692246,5.554132541124449,2.697373619870293,0.1939308522824107,both,459.0,256.0,False
chr15,81771790,81772012,0.0,5.137429468543373,0.0,1.0,endo_only,0.0,377.0,False
chr15,81810601,81811771,953.331601710776,1138.017809802401,0.8377123745333187,0.12418808667114138,both,1975.0,1574.6666666666667,False
chr15,81856168,81856385,190.89883660105224,108.37907073106994,1.761399459446792,1.0,both,508.0,562.0,False
chr15,81857785,81858553,8.052460949136949,410.0441645120705,0.019638033280436815,0.0901835622153236,both,360.0,2018.0,False
chr15,81859067,81859271,50.471961814796124,396.3845206296151,0.12733080932279273,1.0,both,530.5,1615.0,False
