chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr9,102353238,102354708,1470,1365,CpG:,28.128733761402486,10.64300774057436,2.6429308750915643,0.2,both,False,3,3,3,3,"47.37362247567599,15.114469229769545,21.898109578761925","16.969661392484394,1.7288207894279843,13.2305410398107",1,1,8.77435;7.89403;8.63263,16.561;20.8806,102353238,102354708,1470,13.88713434117344,6.485486463529465,0.49369923505867164,0.6093659444411407,3,2
chr9,102505893,102506472,579,1367,CpG:,9.807146203058098,11.045019184918532,0.8879247775729813,1.0,both,False,3,3,3,3,"16.784965897265288,0.40547978692721826,12.230992924981784","17.382044438047526,0.4036089711032795,15.349404145604794",1,1,2.91653;7.09833,3.08782;5.29252,102505893,102506472,579,6.90305082352359,7.570231838970065,0.7038796690285964,0.6853977989741177,2,2
chr9,102625775,102626648,873,1367,CpG:,79.79075185994967,94.94019175067392,0.8404317538086633,0.7,both,False,3,3,3,3,"66.42183241456371,105.38192788787178,67.56849527741352","167.17795903139233,62.343874992510436,55.29874122811893",1,1,8.70907;7.1977;10.0843,8.33855;6.97834;13.4128,102625775,102626648,873,18.1017481070997,51.160725455613374,0.22686524045884732,0.5388732054593751,3,3
chr9,102689979,102690345,366,1368,CpG:,81.01114751580417,92.96349271485933,0.87142968868741,1.0,both,False,3,3,3,3,"68.22734104544739,10.555934864315178,164.25016663764995","46.6693423641184,154.77519926477652,77.44593651568303",1,1,8.51837;5.47985;6.26528,7.30804;9.37259;7.55284,102689979,102690345,366,63.39320942079174,45.47757679598697,0.782524521189193,0.4891982375864178,3,3
chr9,102717597,102718950,1353,1368,CpG:,31.14658546477123,28.92935433990411,1.0766429523042882,0.7,both,False,3,3,3,3,"44.14441966534718,21.222558809577848,28.072777919388663","53.61352358953387,15.764955399746553,17.4095840304319",1,1,5.42151;11.1813;8.57488,5.71815;6.98417;7.98737,102717597,102718950,1353,9.606912299393276,17.46725239777745,0.30844190963594725,0.6037899149959165,3,3
chr9,102834708,102835546,838,1369,CpG:,22.5812131560029,28.997640798370707,0.7787258733569689,0.8,both,False,2,3,3,3,"36.3029251166915,31.440714351317194,0.0","45.930554765505555,1.952061145573072,39.1103064840335",0,1,4.36821;6.17784,12.6656;6.2698,102834708,102835546,838,16.090238533126417,19.32574243027672,0.7125497829530497,0.6664591290255094,2,2
chr9,103008326,103008896,570,1370,CpG:,16.023591092873733,15.467103505552862,1.0359787847234025,1.0,both,False,2,3,3,3,"1.4432132720947266,0.0,46.62756000652648","40.25044827377587,4.099812373780368,2.051049869102344",1,1,5.11089;4.56676,5.29136;4.87448,103008326,103008896,570,21.64829325201805,17.544419632760704,1.3510263165443497,1.1343054390540583,2,2
chr9,103111653,103112627,974,1371,CpG:,14.416355042160577,12.341237499483801,1.1681450132341729,1.0,both,False,3,3,3,3,"10.828862614210626,31.579178666187264,0.8410238460838427","12.7202037496978,16.734913271800202,7.5685954769534005",0,1,3.11001;8.21463,3.67181;6.27104;3.62326,103111653,103112627,974,12.802632981190769,3.7517157890874615,0.8880631022022915,0.30399834613379617,2,3
chr9,103201715,103202140,425,1372,CpG:,146.92800218170763,64.35179460562911,2.2831997628369987,0.7,both,False,3,3,3,3,"91.52276620303883,336.1733779009651,13.087862441119025","51.33788737128763,76.25818400663488,65.45931243896484",1,1,5.02964;7.66391;28.6477,5.828;6.82495;4.1146,103201715,103202140,425,137.59449530020595,10.203765413212006,0.9364756428801174,0.15856225107231806,3,3
chr9,103304907,103305617,710,1373,CpG:,27.052387883181865,20.4937588097344,1.3200305582952485,0.2,both,False,3,3,3,3,"30.117983742834816,30.751864097487758,20.287315809223013","25.94044483345999,16.6606400023044,18.880191593438806",1,1,5.57421;5.17081;4.40073,8.53373;4.80359,103304907,103305617,710,4.790622868368104,3.9565467937931746,0.17708687636208167,0.193061059736579,3,2
chr9,103364567,103366089,1522,1373,CpG:,112.59764495618606,205.54684966217778,0.5477955275950157,0.1,both,False,3,3,3,3,"128.7635694217431,124.5666942734286,84.46267117338644","183.80107083113842,203.88011410577852,228.95936404961637",1,1,15.822;26.1255;20.9551,55.8099;54.6871;24.7947,103364567,103366089,1522,19.968074562022768,18.47342897538213,0.1773400728744614,0.08987454201192452,3,3
