chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr1,3670619,3671074,44.531091003629996,13.042663117553488,3.4142636823685004,0.1,both,both,False,3,3,"43.611977159783706,52.05083147360805,37.93046437749823","8.58457662022296,18.074157164901866,12.46925556753564",2159,455,CpG:,613,3,1,6.08946;8.05807;5.49517,6.06037,3670396,3672555
chr1,3671654,3672156,44.531091003629996,13.042663117553488,3.4142636823685004,0.1,both,both,False,3,3,"43.611977159783706,52.05083147360805,37.93046437749823","8.58457662022296,18.074157164901866,12.46925556753564",2159,502,CpG:,613,3,2,6.08946;8.05807;5.49517,5.54931;6.06037,3670396,3672555
chr1,4491701,4493673,3.420399064671482,28.438006794492008,0.12027562583373316,0.3333333333333333,both,nsc_only,False,2,2,"2.429280403817054,0.0,7.831916790197392","44.398371658702885,0.0,40.91564872477314",404,1972,CpG:,619,0,2,,6.0982;5.8282,4492305,4492709
chr1,4496947,4497608,10.043227346589035,4.446821611056131,2.258518156343075,1.0,both,neu_only,False,2,1,"24.89710185653509,0.0,5.232580183232011","0.0,0.0,13.340464833168392",1119,661,CpG:,619,1,0,3.0083,,4496514,4497633
chr1,4571641,4572075,18.511282168979662,25.026295989524318,0.7396732691377199,0.7,both,both,False,3,3,"13.692992781864778,18.217554917468977,23.623298807605227","31.500924768035347,13.556918122386204,30.021045078151403",786,434,CpG:,619,3,3,3.91321;3.39512;3.76449,4.35039;6.82732;3.40697,4571438,4572224
chr1,4689184,4689397,13.678152084046964,16.816615214358468,0.8133712943832002,0.7,both,nsc_only,False,3,3,"16.09082100247927,12.548913172345676,12.394722077315949","1.1483404868653306,31.44594961638209,17.855555539827975",2094,213,CpG:,620,0,1,,4.55124,4687954,4690048
chr1,4785376,4785814,53.11587856349532,25.27127191944386,2.101828460902582,0.1,both,both,False,3,3,"55.76285252373141,46.45094047384572,57.13384269290883","7.870091419357685,25.255789091440743,42.687935247533154",2216,438,CpG:,621,3,3,11.1372;19.5773;9.32821,2.96862;6.6373;7.27926,4784076,4786292
chr1,4807559,4808103,25.412540205553466,18.25352192567844,1.392199286747176,1.0,both,both,False,3,3,"13.185962966844148,38.42622091080628,24.62543673900997","27.86709427862775,13.221223759008389,13.67224773939918",3264,544,CpG:,621,3,3,5.73973;10.656;7.12485,4.55161;7.91139;6.13029,4806809,4810073
chr1,4857465,4858372,247.26411063938926,78.95112285187257,3.1318631288285044,0.1,both,both,False,3,3,"189.87408656760437,339.9830328144439,211.93521253611942","79.80616550915862,68.3573299016038,88.68987314485524",1825,907,CpG:,622,3,3,29.3285;79.6005;27.7321,11.705;12.0307;12.3294,4856826,4858651
chr1,5018557,5019711,105.19663851219464,50.69883959004594,2.07493187936492,0.1,both,both,False,3,3,"94.61541985219397,125.62345255323525,95.35104313115473","54.683815862625956,47.99381189215889,49.418891015353",8482,1154,CpG:,623,3,3,15.309;13.2677;13.0886,5.71049;9.62622;8.27909,5016896,5025378
chr1,5083039,5083536,49.297301682550334,25.84046676999019,1.9077558513688198,0.4,both,both,False,3,3,"27.044548534481812,84.10968708183566,36.73766943133352","34.835950919235835,30.664599467997462,12.02084992273729",1681,497,CpG:,623,3,3,6.81593;18.2543;7.26942,5.7882;2.98168;3.66315,5082687,5084368
chr1,5916428,5917474,36.57394174990071,21.499281824935675,1.701170394793415,0.1,both,both,False,3,3,"45.49744221311889,27.978065526683228,36.24631750990003","23.499019279019684,27.83451816276907,13.164308033018271",3315,1046,CpG:,630,3,3,6.82153;5.62003;6.54346,4.46753;4.51845;7.00061,5914531,5917846
chr1,6214430,6215332,32.47579212728591,41.66213021738563,0.779503879370377,0.4,both,both,False,3,3,"20.387843902625796,19.907485893856006,57.13204658537592","60.19020170678722,33.057931735909726,31.738257209459942",2214,902,CpG:,632,3,3,4.78768;5.42762;7.29308,11.9757;7.31797;7.22298,6213301,6215515
chr1,6359082,6359442,13.795679260192893,8.414232900211136,1.6395647023089557,0.4,both,both,False,3,3,"7.3361729462768155,5.3280838094854825,28.72278102481638","3.5847270200140735,3.328296657216978,18.329675023402356",1834,360,CpG:,633,1,2,3.38918,2.38625;9.47173,6359199,6361033
chr1,6382891,6383203,16.228946208953857,1.7048634549452795,9.519205870639507,0.2,both,neu_only,False,3,2,"11.990580008719204,18.418601733926348,18.277656884216018","0.8040043295277238,0.0,4.3105860353081145",1055,312,CpG:,633,2,0,3.80831;2.49945,,6382639,6383694
chr1,6441200,6441612,17.041377098450365,10.068222491383201,1.6925904362001412,1.0,both,neu_only,False,3,2,"20.97586604634024,2.9262292841348843,27.222035964875975","5.782775523267152,24.42189195088245,0.0",1019,412,CpG:,634,2,0,3.58938;3.39285,,6440875,6441894
chr1,7088491,7089271,160.12630822699586,82.60731521155613,1.9384034914694264,0.1,both,both,False,3,3,"131.434983512645,193.58638260289968,155.35755856544296","85.8230959847165,88.48064174144328,73.5182079085086",3869,780,CpG:,639,3,3,40.7211;70.6934;35.9912,14.9838;15.1461;22.7351,7086674,7090543
chr1,7397746,7398594,303.49071643296105,101.69485449038955,2.9843271614262625,0.1,both,both,False,3,3,"231.8454930631576,357.02861541583974,321.5980408198859","76.04551807834257,129.9773939542873,99.06165143853875",2325,848,CpG:,641,3,3,37.7001;57.3224;40.249,12.6481;19.1885;19.724,7396309,7398634
chr1,9299215,9300020,45.494588835007356,24.46891434773816,1.8592810530317931,0.2,both,both,False,3,3,"26.198769379154964,73.09465127989303,37.19034584597408","35.20528662235546,23.038914486788965,15.162541934070045",1935,805,CpG:,655,3,2,3.92184;8.41471;4.45924,6.06512;7.58041,9298188,9300123
chr1,9545269,9546268,119.54871572917766,48.40451783674158,2.4697842489081436,0.1,both,both,False,3,3,"118.44618909628659,90.59174081590918,149.6082172753372","41.633726078134345,33.64037187165199,69.9394555604384",1777,999,CpG:,657,3,3,28.2449;22.9812;17.6922,10.754;15.5653;8.94036,9544862,9546639
chr1,9699785,9700881,40.558673738705515,30.822288514687656,1.3158878101922318,0.7,both,both,False,3,3,"35.6156436491653,64.09354983668624,21.966827730265003","34.39697519006601,15.79303257049076,42.2768577835062",1638,1096,CpG:,659,3,3,9.81078;10.7157;8.58567,6.60314;6.49095;4.9516,9699646,9701284
chr1,9747560,9748645,157.79526959033103,61.586680978380826,2.56216550532611,0.1,both,both,False,3,3,"141.87109718545162,169.1091430807478,162.40556850479365","50.373241085578606,81.22750517044098,53.15929667912289",2487,1085,CpG:,659,3,3,21.2749;35.0145;30.1339,11.8304;12.3511;12.9218,9746409,9748896
chr1,9797821,9798652,21.81234719816064,26.72610293898552,0.8161439491555218,1.0,both,both,False,3,3,"16.790861815782595,30.595238884398334,18.050940894300997","12.672210109980945,24.559416066723234,42.946682640252384",2202,831,CpG:,659,3,2,3.19753;9.98479;3.80069,4.40763;5.8661,9796998,9799200
chr1,9848165,9848530,12.089709392887412,10.303751132281326,1.1733308809265333,1.0,both,both,False,3,2,"9.89463679847356,12.592729329829199,13.781762050359477","0.0,8.054713184091243,22.856540212752734",3061,365,CpG:,660,2,2,4.68338;4.52774,4.81425;4.45832,9846776,9849837
chr1,9943785,9944196,24.750409191490238,10.77590245050356,2.2968293658164702,0.1,both,both,False,3,3,"21.861963393273857,31.35275903930012,21.03650514189674","13.4320517015593,9.00462213336912,9.891033516582262",3510,411,CpG:,660,3,3,7.53276;16.0119;10.9557,3.99124;3.07723;8.04821,9941156,9944666
chr1,9967118,9968330,13.54217979902826,11.260864062158111,1.202587982971614,1.0,both,both,False,3,3,"19.015780077132682,6.513032290756668,15.097727029195426","7.0704425872604455,17.88006405117803,8.832085548035858",1693,1212,CpG:,661,2,3,2.76839;3.35538,2.91653;4.6543;7.93657,9967758,9969451
chr1,10037950,10038215,58.26521324721627,31.43326614721431,1.8536162603764252,0.1,both,both,False,3,3,"53.68598900037413,69.23504532570063,51.87460541557407","30.14648223198292,34.00376353152963,30.149552678130394",5375,265,CpG:,661,3,3,25.2317;27.8733;12.4392,12.4143;8.62636;9.67042,10035146,10040521
chr1,10039745,10040279,103.40980740021563,52.05245199079095,1.9866462278954842,0.1,both,both,False,3,3,"97.91184900398541,112.61895638007623,99.69861681658523","50.7275323488903,50.50391671923196,54.92590690425057",2926,534,CpG:,661,3,2,6.34974;11.1719;12.4392,8.62636;6.22265,10037595,10040521
chr1,10232143,10233428,22.0140337442231,13.916275105765488,1.5818912443821065,1.0,both,both,False,3,3,"13.850884906756573,36.11308075105533,16.078135574857395","2.36083695712762,18.86481479765513,20.523173562513712",2496,1285,CpG:,663,3,2,3.59555;4.65202;5.35991,5.17661;4.41114,10231604,10234100
chr1,10993486,10994005,44.61542052065329,19.06674791483766,2.3399596365321305,0.1,both,both,False,3,3,"37.89261985738555,37.222714026595554,58.730927677978755","4.389846932050288,26.392356510611926,26.418040301850766",4582,519,CpG:,668,3,2,4.31784;8.64435;8.97252,5.7319;4.23168,10990495,10995077
chr1,11414060,11414465,64.94317864510002,37.35150188400656,1.7387032748181905,0.1,both,both,False,3,3,"53.039700702640616,81.79488752839134,59.99494770426809","28.807306796456306,48.005180850313096,35.24201800525029",1863,405,CpG:,672,3,3,7.0809;13.3219;13.0492,5.93233;5.97211;12.8411,11413640,11415503
chr1,12990718,12991200,20.821874240242522,18.890119290575,1.102262718405984,0.4,both,both,False,3,3,"24.60786751621978,17.53427605546361,20.323479149044175","23.295013590881616,17.482810386620116,15.892533894223266",6696,482,CpG:,684,3,3,5.51015;6.84753;4.95083,7.27954;6.20584;5.40993,12988795,12995491
chr1,12991485,12992784,20.821874240242522,18.890119290575,1.102262718405984,0.4,both,both,False,3,3,"24.60786751621978,17.53427605546361,20.323479149044175","23.295013590881616,17.482810386620116,15.892533894223266",6696,1299,CpG:,684,3,3,5.51015;6.84753;4.95083,7.27954;6.20584;5.40993,12988795,12995491
chr1,13126298,13126669,15.646928743225857,13.386866393389587,1.1688268399356168,0.7,both,nsc_only,False,3,3,"17.774005830222755,9.704227893333124,19.462552506121686","7.6674889281328635,9.401572844431099,23.091537407604797",5166,371,CpG:,685,0,1,,6.24226,13124556,13129722
chr1,13372746,13374794,92.37977220452409,48.858184794361854,1.8907737279503791,0.2,both,both,False,3,3,"69.96656296567217,145.1717786104912,62.00097503740886","35.37137845479525,48.34492457324403,62.85825135504629",4810,2048,CpG:,687,3,3,18.5905;32.4436;14.8222,10.2599;30.8464;13.6102,13371226,13376036
chr1,13589162,13590177,20.628566580780753,22.008946991105997,0.9372809425692621,0.7,both,both,False,3,3,"16.787624760954714,23.816924203420434,21.28115077796711","28.712940000768533,8.61929343808521,28.69460753446425",3083,1015,CpG:,688,3,3,9.12976;12.7149;8.74937,6.38103;5.17867;5.39263,13588042,13591125
chr1,13660231,13660732,53.49408504402977,35.049030468956765,1.5262643310892707,0.4,both,both,False,3,3,"40.57805296935901,74.90257108756553,45.001631075164774","30.640564225622807,26.903862364826,47.60266481642147",3412,501,CpG:,689,3,3,7.91832;18.2006;6.99686,9.824;10.3965;9.26424,13657725,13661137
chr1,14309747,14310036,71.56766198481492,28.334857573924754,2.5257816030342535,0.1,both,both,False,3,3,"56.4625478000937,79.61347363048174,78.6269645238693","16.77725175224429,28.755444980097877,39.4718759894321",2383,289,CpG:,694,3,3,9.90059;24.1129;10.0557,5.66233;6.56601;6.49769,14308432,14310815
chr1,14506541,14507148,23.573784351965344,25.1137671816891,0.938679736154973,1.0,both,both,False,3,3,"33.96677650323435,3.8549840257640953,32.899592526897585","22.20542255616142,14.208494382437847,38.92738460646804",1547,607,CpG:,695,2,1,3.58594;3.68251,9.81014,14506198,14507745
chr1,14755151,14755803,10.867697096852664,8.161444659368765,1.3315898778260185,0.6666666666666666,both,both,False,2,2,"11.583191820021556,0.0,21.019899470536433","11.294089598592828,0.0,13.190244379513468",2882,652,CpG:,697,2,2,3.05422;3.21655,4.14992;8.80177,14754924,14757806
