chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr15,79834017,79834501,38.053762509687395,32.41986974802128,1.1737790066849352,0.7,both,both,False,3,3,"27.376191950070083,50.85797012566709,35.927125453325004","19.730146152128945,47.625695551543046,29.903767540391843",3821,484,CpG:,1194,3,3,11.4812;23.412;12.7883,5.81253;5.86237;10.9975,79832248,79836069
chr15,79883409,79883635,84.46971061323762,24.466406275088904,3.4524772319849286,0.1,both,both,False,3,3,"82.6184544698038,91.56100797367857,79.22966939623052","16.936950074865464,24.60991900652013,31.852349743881124",3008,226,CpG:,1194,3,3,19.9942;46.599;15.6117,6.39207;6.33328;11.0079,79882613,79885621
chr15,79927777,79928048,31.50321982680745,23.473614481257375,1.3420694052874282,0.7,both,both,False,3,3,"23.236472316053675,41.15206864716635,30.121118517202316","14.84412758405541,11.287138397951585,44.28957746176514",3198,271,CpG:,1194,3,2,6.17333;10.9541;5.44103,3.57464;12.0561,79926735,79929933
chr15,79932385,79932801,26.069328586246076,16.28704947936761,1.6006170190168962,0.4,both,both,False,3,3,"22.70018978609733,17.695260995365043,37.81253497727585","0.14366292573265857,16.738379280910237,31.979106231459934",2759,416,CpG:,1194,3,2,7.14788;8.4777;8.88764,5.70099;4.85117,79930452,79933211
chr15,80001637,80001856,14.394363859157485,11.000816985951444,1.3084813498433578,0.7,both,both,False,3,3,"21.23848030284878,7.323771857874023,14.620839416749648","6.96666967822586,17.548425179824807,8.487356099803662",3353,219,CpG:,1195,2,1,3.82037;2.92588,4.90154,80000835,80004188
chr15,80012334,80014805,18.336935998646965,12.3559133460088,1.4840615570171631,0.7,both,both,False,3,3,"23.39890566969424,16.385406254779955,15.226496071466695","2.6567529986512866,9.334806776946973,25.07618026242814",6833,2471,CpG:,1195,3,2,"6.48322,3.33654;6.46844;5.15575",6.50329;6.19589,80009736,80016569
chr15,80083159,80083585,83.35426008183184,37.604415406613406,2.2166083206062157,0.1,both,both,False,3,3,"58.18125365419117,102.42780628310568,89.45372030819864","39.84841393634244,27.916295907316698,45.04853637618107",3681,426,CpG:,1195,3,3,12.4064;31.5214;22.328,12.7687;7.22047;10.993,80080481,80084162
chr15,80091111,80091883,15.227704776201213,22.738184069979962,0.6696974890050942,0.7,both,both,False,3,3,"17.09826290583272,16.002886553242693,12.581964869528223","14.695137509467877,36.966457487522874,16.55295721294914",2958,772,CpG:,1196,2,3,4.06682;6.97721,4.42172;2.96901;5.39017,80090187,80093145
chr15,80133017,80133591,53.7044938862655,23.059903271196415,2.328912365965842,0.1,both,both,False,3,3,"45.513688693194524,74.55056928096268,41.04922368463929","20.784120261282215,18.030109592488262,30.365479959818767",3851,574,CpG:,1196,3,3,6.25482;21.4271;6.93144,5.67697;9.17503;5.23232,80131997,80135848
chr15,80173238,80174282,21.279822799243743,10.478941255262962,2.0307225969566467,0.2,both,both,False,3,3,"25.03436895632427,21.780030590269387,17.025068851137565","7.000399223508923,5.099890258779845,19.336534283500114",2483,1044,CpG:,1196,3,1,"4.60678;9.68127,6.72423;4.29791",5.18291,80172002,80174485
