seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr8,31111750,31112293,0,68867,Rnf122
chr1,75168558,75168942,0,68818,Zfand2b
chr4,123663954,123665073,0,11426,Macf1
chr6,146724800,146725620,0,232533,Stk38l
chr17,46496688,46496998,0,381101,Dnph1
chrX,12761454,12762429,0,26896,Med14
chr13,108214190,108215029,0,74559,Elovl7
chr5,142815002,142818661,0,231861,Tnrc18
chr9,111117912,111118651,0,71268,Lrrfip2
chr5,64159356,64160492,0,57915,Tbc1d1
chr12,85177183,85177532,0,18654,Pgf
chr11,88863935,88864835,0,11640,Akap1
chr19,46304454,46305820,0,100503392,4833438C02Rik
chr19,46308960,46309322,2839,18034,Nfkb2
chr2,112454873,112455342,0,73024,Emc7
chr4,107889687,107890217,0,74098,Czib
chr3,123385717,123386044,0,210529,Mettl14
chr2,104742453,104742951,0,211896,Depdc7
chr4,98382928,98383269,0,94043,Tm2d1
chr11,120823573,120824995,0,14104,Fasn
chr10,82698982,82699824,0,67933,Hcfc2
chr12,86678450,86679180,0,238328,Vash1
chr8,121906790,121908048,0,20539,Slc7a5
chr7,126377002,126377542,0,73658,Spns1
chr2,180920342,180921136,0,228994,Ythdf1
chr18,9212147,9214929,0,14370,Fzd8
chr16,35541306,35542689,0,20357,Sema5b
chr4,4792494,4793432,0,242291,Bpnt2
chr7,29983728,29984208,0,243905,Zfp568
chr9,110100923,110101134,0,72831,Dhx30
chr5,105699721,105700810,0,231549,Lrrc8d
chr11,53706712,53707411,0,19360,Rad50
chr11,58949026,58949335,106,78303,H2bc27
chr7,29281337,29282228,0,20733,Spint2
chr7,128744716,128745257,0,207352,Sec23ip
chr19,12501007,12501800,0,207521,Dtx4
chr13,63431481,63431843,0,14088,Fancc
chr13,32338259,32338807,0,218138,Gmds
chr2,167661296,167661907,0,407243,Peds1
chr14,45529495,45530466,0,218952,Fermt2
chr2,157006760,157007187,0,66934,Dsn1
chr11,4135223,4135533,0,71673,Rnf215
chr13,112463722,112464553,0,16195,Il6st
chr7,102249755,102250036,52,56212,Rhog
chr7,29859939,29860162,0,233058,Zfp420
chr12,31498907,31500161,0,104836,Cbll1
chr11,5707307,5707799,0,64660,Mrps24
chr14,8080222,8080665,0,67053,Rpp14
chr3,88552932,88553220,0,83409,Lamtor2
chr3,88553384,88553676,-82,94232,Ubqln4
chr3,88554046,88554299,250,94232,Ubqln4
chr11,68399534,68400614,209,18208,Ntn1
chr13,42051762,42052794,0,110521,Hivep1
chr10,71347544,71348544,0,69718,Ipmk
chr10,123196325,123197341,0,14479,Usp15
chr5,5379912,5380844,0,18647,Cdk14
chr9,103761233,103762090,0,81907,Tmem108
chr6,12748826,12749436,0,330267,Thsd7a
chr19,5771021,5771380,0,78891,Scyl1
chr16,20301978,20302472,0,381038,Parl
chr7,16286230,16286796,0,243846,Ccdc9
chr11,69117977,69118214,-2190,84653,Hes7
chr8,3587582,3588213,0,69697,Camsap3
chr14,122406527,122407139,0,328479,Gm5089
chr15,75929488,75929942,0,22122,Gfus
chr9,64737300,64737817,0,53869,Rab11a
chr11,69935339,69936437,0,53422,Ybx2
chr8,94214505,94215014,0,71805,Nup93
chr12,82616747,82617728,0,50779,Rgs6
chr2,158610743,158611614,0,22348,Slc32a1
chr9,107580721,107580925,0,109685,Hyal3
chr10,42761467,42762322,0,140740,Sec63
chr1,5083039,5083536,0,108664,Atp6v1h
chr2,151494132,151494799,0,386649,Nsfl1c
chr3,123267163,123268114,0,69608,Sec24d
chr2,25372155,25372991,0,72080,Sapcd2
chr9,114978046,114979085,0,74486,Osbpl10
chr7,12834896,12835208,0,65020,Zfp110
chr11,62458276,62458613,0,20185,Ncor1
chr11,62456785,62457797,0,20185,Ncor1
chr12,65075474,65075975,0,104806,Fancm
chr12,65073471,65074221,0,30795,Fkbp3
chr19,5845806,5846028,-328,66961,Neat1
