seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr7,127611029,127612140,2220,320683,Zfp629
chrX,137570910,137571192,0,60367,Il1rapl2
chr6,18030271,18030637,0,22413,Wnt2
chr15,102954317,102955305,0,109663,Hoxc11
chr1,55362481,55363657,0,75388,Boll
chr18,37515304,37515787,1683,93892,Pcdhb21
chr18,36993686,36994023,1315,353235,Pcdha8
chr9,98954655,98954857,0,768252,Foxl2os
chr18,37012133,37012411,0,12942,Pcdha11
chr7,35185306,35185532,-853,53896,Slc7a10
chr7,44852574,44852781,3,67605,Akt1s1
chr18,37309100,37309533,1645,93875,Pcdhb4
chr18,36947609,36948159,1504,192163,Pcdha3
chr18,36953981,36954702,1240,100384868,Gm37013
chr18,36960437,36960908,0,12941,Pcdha5
chr18,37475092,37475418,1552,93886,Pcdhb15
chr12,86244152,86244456,2277,70373,Gpatch2l
chr7,120597744,120598024,119,78552,E130201H02Rik
chr16,23431240,23431460,2107,239766,Rtp1
chr16,36693838,36694122,0,106347,Ildr1
chr4,143394306,143394853,0,83491,Pramel1
chr15,73058048,73058500,-2238,76510,Trappc9
chr7,19426082,19426334,2118,232944,Mark4
chr7,45240663,45241222,0,381884,Slc6a16
chr10,81031112,81031665,2247,106947,Slc39a3
chr9,105644568,105644931,1367,75669,Pik3r4
chrX,7922053,7923087,2231,30052,Pcsk1n
chr2,25425477,25425795,829,14347,Fut7
chr5,127632192,127632757,0,319804,Glt1d1
chr1,171437430,171437953,0,16456,F11r
chr11,67695538,67695753,212,19674,Rcvrn
chr18,61035675,61036479,0,12590,Cdx1
chr7,30453876,30454191,2291,243911,Kirrel2
chr11,6474938,6475777,140,19291,Purb
chr7,29232164,29232722,0,52150,Kcnk6
chr11,96299099,96299616,0,15414,Hoxb6
chr11,96345653,96346273,1650,102632302,Hoxb3os
chr19,6184250,6184665,0,622554,Majin
chr10,62132778,62133047,-43,11925,Neurog3
chr10,62133624,62133888,526,11925,Neurog3
chr16,97610392,97611183,0,50528,Tmprss2
chr11,58640474,58640762,9,216781,Trim58
chr12,12392418,12392711,0,70858,4921511I17Rik
chr8,45044282,45044515,41,14107,Fat1
chr5,147306136,147307352,0,12591,Cdx2
chr8,71725501,71725746,0,74015,Fcho1
chrX,101849379,101850502,0,100042480,Nhsl2
chr15,85978642,85979038,0,12614,Celsr1
chr1,171063939,171065960,0,102466998,Mir6546
chr3,102935374,102936230,0,20957,Sycp1
chr7,121864993,121865211,0,20277,Scnn1b
chr5,72586974,72587608,0,545758,Slc10a4-ps
chr11,49169118,49169636,1039,237754,Btnl9
chr9,40876202,40876450,2075,244813,Bsx
chr2,178407225,178407650,0,320558,Sycp2
chr2,168755929,168756239,0,99377,Sall4
chr18,37743738,37744233,1644,93703,Pcdhgb6
chr12,108002606,108003243,171,58208,Bcl11b
chr18,46465553,46465857,0,72076,Mospd4
chr11,48849541,48849747,1639,94089,Trim7
chr5,72503656,72504432,0,53419,Corin
chr3,108940042,108940443,0,66715,Henmt1
chrX,97072492,97072696,0,245526,Pgr15l
chr10,122448598,122449321,99,54140,Avpr1a
chr5,134221730,134222230,0,17969,Ncf1
