seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr4,43010203,43010566,0,60534,Fancg
chr17,25579040,25579410,0,76483,Lmf1
chr2,37442973,37443493,0,227800,Rabgap1
chr11,119040750,119043113,0,30951,Cbx8
chr15,58415331,58415902,0,210998,Fam91a1
chr13,23683595,23684586,0,319164,H2ac6
chr4,132422003,132422738,0,100169,Phactr4
chr10,128645754,128645956,0,102633634,Gm26876
chr7,97081447,97082397,0,14389,Gab2
chr5,146844947,146845583,0,68895,Rasl11a
chr15,81585125,81586774,0,328572,Ep300
chr6,121184143,121184504,245,74043,Pex26
chr2,109890585,109891268,0,22343,Lin7c
chr5,137787640,137788510,0,231803,Mepce
chr5,137785605,137786950,0,231803,Mepce
chr7,92874008,92874727,0,74041,Ddias
chr12,32060616,32061258,0,19088,Prkar2b
chr8,125012729,125013474,0,53424,Tsnax
chr19,32485651,32486656,0,17330,Minpp1
chr10,78752389,78752951,114,70976,Tektl1
chr6,17636840,17637325,0,12343,Capza2
chr2,128125625,128128313,0,12125,Bcl2l11
chr15,51991000,51991973,0,19357,Rad21
chr2,28533436,28533726,0,19730,Ralgds
chr7,83882224,83884593,0,67943,Mesd
chr12,76765449,76765686,0,110606,Fntb
chr17,14202986,14203913,181,240025,Dact2
chr11,58322902,58323440,0,319475,Zfp672
chr14,16249278,16249697,0,59007,Ngly1
chr9,7763787,7764494,0,71929,Tmem123
chr18,7004628,7004906,0,210719,Mkx
chr2,151632027,151632439,32,241727,Snph
chr13,100650928,100651791,0,102216272,Ak6
chr2,3474434,3475299,0,64707,Suv39h2
chr9,45055132,45055428,0,319742,Mpzl3
chr4,6990149,6991184,0,252838,Tox
chr18,74961155,74961619,0,16891,Lipg
chr14,46881984,46885050,0,74480,Samd4
chr2,71544134,71546923,0,13392,Dlx2
chr7,127588715,127589145,0,233900,Rnf40
chr13,93498263,93499789,0,57748,Jmy
chr5,123228198,123228485,8,67151,Psmd9
chr8,11550493,11550785,0,71941,Cars2
chr9,123112851,123113510,0,66446,Exosc7
chr9,113988685,113989106,2398,72179,Fbxl2
chr7,4811708,4812740,0,77891,Ube2s
chr7,31126519,31127179,0,20266,Scn1b
chr14,31138756,31138962,733,70021,Nt5dc2
chr5,107986728,107987456,0,67266,Dipk1a
chr19,6057665,6058189,0,14109,Fau
chr11,11808710,11809131,0,60530,Fignl1
chr16,92696818,92698891,0,12394,Runx1
chr13,77708636,77708971,0,68675,Arb2a
chr1,171328889,171329488,0,21945,Dedd
chr8,84990547,84990799,0,170833,Hook2
chr7,44351977,44353713,1215,243961,Shank1
chr9,56950605,56950953,0,66069,Snupn
chr2,180954407,180954641,0,58237,Nkain4
chr2,181497117,181497534,0,66314,Tpd52l2
chr12,111376967,111378223,0,217866,Cdc42bpb
chr2,92433817,92434385,0,12953,Cry2
chr15,76904006,76904671,0,26961,Rpl8
chr7,30534887,30535458,0,233071,Arhgap33
chr5,96209932,96210313,0,94061,Mrpl1
chr18,57877983,57879658,0,20496,Slc12a2
chr12,79130664,79131107,0,11847,Arg2
chr13,17694572,17695766,0,192136,Sugct
chr12,113187654,113189171,1724,69195,Tmem121
chr15,80133017,80133591,0,66513,Tab1
chr11,70226432,70226878,2799,12029,Bcl6b
chr7,28290928,28291283,0,280621,Selenov
chr10,128909881,128910349,182,12512,Cd63
chr12,111670537,111672509,0,12709,Ckb
chr16,94313259,94313779,0,110948,Hlcs
chr3,30995675,30996205,0,18759,Prkci
chr7,127875449,127877185,0,233905,Zfp646
chr2,157134669,157135329,0,56045,Samhd1
chr5,108268697,108269329,0,13486,Dr1
chr2,94241114,94241613,0,102465777,Mir129b
chr5,66259949,66260315,0,70918,Nsun7
chr8,13104514,13105956,0,234069,Pcid2
chr16,20097597,20098386,5,75785,Klhl24
chr5,114127428,114128285,0,231642,Alkbh2
chr17,45506771,45507118,0,224805,Aars2
chr16,17146855,17147974,0,69101,Ydjc
chr7,25237591,25237946,0,606496,Gsk3a
chr1,130716676,130717833,0,18640,Pfkfb2
chr1,130715566,130715870,0,18640,Pfkfb2
chr13,41605447,41606526,0,621976,Tmem170b
chr9,88522877,88523429,0,72655,Snhg5
chr10,81430029,81431239,0,18029,Nfic
chr4,34687020,34687476,0,24060,Slc35a1
chr8,41374361,41374963,0,11886,Asah1
chr6,37299800,37300061,0,320127,Dgki
chr4,125489950,125491912,0,14807,Grik3
chr3,36863001,36863537,0,229227,Bltp1
chr7,142372041,142372448,0,320802,Ifitm10
chr6,50596371,50596701,0,70821,Spmip4
chr2,180582594,180583042,0,73247,Mrgbp
chr7,127406331,127406680,103,233893,Zfp764
chr13,34077688,34078152,0,22151,Tubb2a
chr7,16614337,16615609,0,232906,Arhgap35
chr6,72788139,72789661,0,21415,Tcf7l1
chr10,57486189,57487019,0,15500,Hsf2
chr3,135212474,135212868,0,229841,Cenpe
chr16,4077466,4078059,0,68015,Trap1
chr11,80300847,80301762,0,246104,Rhbdl3
chrX,42148875,42150543,0,20843,Stag2
chr2,85037055,85037622,0,20833,Ssrp1
chr17,66101245,66101770,0,72900,Ndufv2
chr5,92505196,92505869,0,12492,Scarb2
chr10,18844886,18845426,0,64058,Perp
chr13,78198238,78199754,3,13865,Nr2f1
chr7,19458055,19458728,67,232944,Mark4
chr16,67620133,67620701,0,239857,Cadm2
chr4,41713321,41713777,0,69961,Rpp25l
chr2,84743416,84743679,-2238,387149,Mir130a
chr10,34206827,34207451,0,212898,Dse
chr2,166793660,166794219,0,76367,Trp53rkb
chr9,108854053,108854666,0,171429,Slc26a6
chr1,63176547,63177427,0,227197,Ndufs1
chr10,88379072,88379755,0,432486,Gnptab
chr10,80167530,80168342,0,12696,Cirbp
chr4,45529581,45531015,0,230126,Shb
chr5,88553761,88554718,0,65961,Utp3
chr10,71237637,71238173,0,21780,Tfam
