seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr1,3670619,3671074,424,497097,Xkr4
chr1,5916428,5917474,0,226304,Npbwr1
chr1,6359082,6359442,0,620393,Alkal1
chr1,9848165,9848530,0,170755,Sgk3
chr1,10993486,10994005,21,109294,Prex2
chr1,14755151,14755803,0,17681,Msc
chr1,15286418,15287178,-76,98741,Kcnb2
chr1,17145467,17145795,0,14545,Gdap1
chr1,23761822,23763204,0,280645,B3gat2
chr1,23921719,23922554,0,98366,Smap1
chr1,32172540,32173046,0,170771,Khdrbs2
chr1,33907902,33908106,-86,320705,Bend6
chr1,33908265,33908468,40,13518,Dst
chr1,34472754,34472966,34,19253,Ptpn18
chr1,34579529,34579840,0,211383,Amer3
chr1,34849895,34850178,0,226971,Plekhb2
chr1,36068460,36069216,60,50785,Hs6st1
chr1,36368684,36369330,0,226976,Kansl3
chr1,36779084,36779320,100,22637,Zap70
chr1,37029247,37029486,0,70853,Vwa3b
chr1,37540315,37540920,96,269181,Mgat4a
chr1,37719313,37720128,0,72097,Cracdl
chr1,38897864,38898202,0,98388,Chst10
chr1,40266556,40266876,0,16177,Il1r1
chr1,42696574,42698657,806,18993,Pou3f3
chr1,43092247,43092816,0,73122,Tgfbrap1
chr1,43445846,43446568,95,17974,Nck2
chr1,52630541,52630942,0,227094,Nemp2
chr1,52726791,52727529,0,98682,Mfsd6
chr1,55362481,55363657,0,75388,Boll
chr1,60042646,60043499,0,70375,Ica1l
chr1,63445715,63446529,0,23792,Adam23
chr1,66468022,66468623,0,329178,Unc80
chr1,66677401,66677639,-2060,329178,Unc80
chr1,72824693,72824937,190,16008,Igfbp2
chr1,72825362,72825653,40,16008,Igfbp2
chr1,74036952,74037248,0,21961,Tns1
chr1,74098213,74098786,-1345,21961,Tns1
chr1,74236580,74237193,30,76709,Arpc2
chr1,74748732,74749045,0,241113,Prkag3
chr1,74791733,74792242,217,22409,Wnt10a
chr1,74854859,74856469,0,12570,Cdk5r2
chr1,74881947,74882612,1996,260298,Fev
chr1,74950631,74952093,0,16147,Ihh
chr1,75360355,75360970,26,13346,Des
chr1,75387985,75389104,2375,11790,Speg
chr1,75486710,75486948,285,98733,Obsl1
chr1,84284316,84284612,0,98496,Pid1
chr1,86018289,86018836,221,70060,Spata3
chr1,86703618,86704161,0,208718,Dis3l2
chr1,87153912,87155085,0,13599,Ecel1
chr1,87509540,87510557,0,23956,Neu2
chr1,92831246,92831553,-92,14733,Gpc1
chr1,93305704,93305961,0,69821,Mterf4
chr1,93753866,93755348,0,66615,Atg4b
chr1,106712493,106712947,232,12043,Bcl2
chr1,109982432,109983228,0,241201,Cdh7
chr1,120340460,120341881,0,226359,C1ql2
chr1,121527415,121527955,510,15564,Htr5b
chr1,124045451,124046133,0,269109,Dpp10
chr1,127677228,127678137,0,72160,Tmem163
chr1,131137776,131138378,0,226419,Dyrk3
chr1,131244662,131245555,0,54354,Rassf5
chr1,132139305,132139560,45,18557,Cdk18
chr1,132190087,132191155,-276,213409,Lemd1
chr1,133274094,133274355,0,240753,Plekha6
chr1,133363428,133364312,0,214253,Etnk2
chr1,133423057,133424444,0,20668,Sox13
chr1,134361776,134362168,0,57439,Tmem183a
chr1,134560080,134561744,0,75605,Kdm5b
chr1,134646666,134647253,0,20980,Syt2
chr1,134708873,134709423,0,20980,Syt2
chr1,135283531,135284122,0,215615,Rnpep
chr1,135584707,135585354,0,215714,Gm4793
chr1,136234222,136234663,0,67313,Inava
chr1,136466216,136466630,0,381293,Kif14
chr1,136952915,136953134,496,26424,Nr5a2
chr1,138841498,138842069,360,16876,Lhx9
chr1,138847193,138847449,130,16876,Lhx9
chr1,152386313,152386744,0,66637,Tsen15
chr1,153185935,153186287,0,16782,Lamc2
chr1,153486981,153487778,0,13211,Dhx9
chr1,155244091,155244947,0,207792,BC034090
chr1,158362548,158362875,0,11899,Astn1
chr1,160792029,160793170,0,29809,Rabgap1l
chr1,165707783,165708059,0,226594,Rcsd1
chr1,166253979,166254247,0,100039795,Ildr2
chr1,167688274,167689255,0,110648,Lmx1a
chr1,171287538,171288060,0,30941,Usp21
chr1,171345438,171345901,0,18637,Pfdn2
chr1,171437430,171437953,0,16456,F11r
chr1,172325700,172326579,1529,16524,Kcnj9
chr1,172340865,172341194,-16,16513,Kcnj10
chr1,172481968,172482213,0,93842,Igsf9
chr1,173367181,173367799,0,94332,Cadm3
chr1,175492098,175492716,0,24012,Rgs7
chr1,180696595,180697327,0,27217,Mixl1
chr1,180894424,180894798,0,320202,Lefty2
chr1,181352377,181352907,0,72978,Cnih3
chr1,181923509,181923713,51,13800,Enah
chr1,182340986,182341585,0,67948,Fbxo28
chr1,186967389,186968306,0,110957,D1Pas1
chr1,187608997,187609682,0,26381,Esrrg
chr1,191097856,191098676,0,381319,Batf3
chr1,191717734,191719135,0,226856,Lpgat1
chr1,191821249,191821971,0,18005,Nek2
chr1,192190665,192191086,0,16510,Kcnh1
chr1,193035479,193036021,0,329324,Syt14
chr10,4712270,4712922,0,13982,Esr1
chr10,7589694,7590651,0,237253,Lrp11
chr10,13473745,13474522,0,215789,Phactr2
chr10,14544965,14545639,0,215798,Adgrg6
chr10,18844886,18845426,0,64058,Perp
chr10,19356883,19357579,350,94222,Olig3
chr10,19933613,19935110,0,26408,Map3k5
chr10,21882249,21882569,0,20393,Sgk1
chr10,22159928,22160147,1342,667281,H60b
chr10,22273321,22274267,0,667281,H60b
chr10,23348465,23348670,1217,14051,Eya4
chr10,23349734,23350605,0,14051,Eya4
chr10,29196623,29197487,-1467,212448,9330159F19Rik
chr10,33950923,33951152,43,72580,Zup1
chr10,34127459,34127727,257,215900,Calhm6
chr10,34206827,34207451,0,212898,Dse
chr10,40141759,40142438,0,72472,Slc16a10
chr10,40683153,40683657,0,327747,Mettl24
chr10,41070803,41071589,696,140741,Gpr6
chr10,42579588,42579891,454,21907,Nr2e1
chr10,44003488,44004455,0,11630,Crybg1
chr10,45289301,45289796,0,102638854,Gm15934
chr10,50894242,50895332,-319,20464,Sim1
chr10,52022400,52022994,0,215031,Vgll2
chr10,53379252,53379454,493,100038725,Cep85l
chr10,54074629,54076165,0,100502920,Gm16998
chr10,57632017,57632220,0,18768,Pkib
chr10,59223221,59223431,1268,268301,Sowahc
chr10,60185807,60186648,2059,53374,Chst3
chr10,60303323,60303537,2112,22295,Cdh23
chr10,60686587,60687780,0,22295,Cdh23
chr10,61273127,61273655,0,237360,Adamts14
chr10,61452172,61452946,0,13688,Eif4ebp2
chr10,63338175,63339425,0,93759,Sirt1
chr10,69398413,69399546,0,11735,Ank3
chr10,73099128,73100203,0,11994,Pcdh15
chr10,75559849,75560355,0,192734,Lrrc75b
chr10,75893226,75893591,0,70377,Derl3
chr10,75935823,75936353,143,17385,Mmp11
chr10,77165549,77166182,366,12822,Col18a1
chr10,77265782,77266000,451,80294,Pofut2
chr10,79554454,79555255,0,70427,Mier2
chr10,79613778,79614090,0,237397,C2cd4c
chr10,79735082,79736163,605,216151,Polrmt
chr10,79818987,79819210,-1779,78906,Misp
chr10,79916807,79917184,0,109284,R3hdm4
chr10,79970818,79971364,103,170483,Grin3b
chr10,79978323,79978597,176,216157,Tmem259
chr10,80102314,80102764,0,216161,Sbno2
chr10,80138769,80139545,0,100503659,Cbarp
chr10,80322999,80323834,0,18551,Pcsk4
chr10,80349019,80349330,-607,66548,Adamtsl5
