chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr3,27709973,27711161,19.94387241575877,24.93060586233092,0.7999754408653628,0.8,both,both,False,3,2,"23.913077056041807,15.834030011232011,20.0845101800025","18.606494695642333,31.254717029019503",5238,1188,CpG:,796,3,2,6.63273;7.44052;5.7883,5.158;5.33922,27707442,27712680
chr8,31111750,31112293,58.74398936684697,73.43749387607278,0.7999182197853676,0.2,both,both,False,3,2,"56.98825291147843,55.70334712267338,63.540368066389114","68.68238413473202,78.19260361741355",6589,543,CpG:,822,3,2,10.8188;17.8003;12.2108,17.4844;16.1427,31110824,31117413
chr1,75168558,75168942,60.74371005657829,75.94459221242694,0.799842467870131,0.8,both,both,False,3,2,"65.2315644363627,68.78968229666594,48.20988343670624","54.514507550370034,97.37467687448384",1228,384,CpG:,1158,3,2,9.39334;7.94252;7.55148,9.71846;12.3794,75168180,75169408
chr13,73763572,73763966,15.801124797527374,19.7582470414776,0.7997230100603957,0.4,both,both,False,3,2,"11.570850542850335,20.35443574663577,15.47808810309602","15.69083016309766,23.82566391985754",4457,394,CpG:,1147,3,2,3.79572;7.60947;6.11937,7.89784;9.29561,73760497,73764954
chr6,146724800,146725620,32.14692709211564,40.20230777722115,0.7996288986755697,0.2,both,both,False,3,2,"34.60049189728726,25.931995920781656,35.90829345827801","41.82242408715715,38.582191467285156",3947,820,CpG:,1704,3,2,15.7962;13.4091;10.965,9.64817;7.8707,146724358,146728305
chr17,46496688,46496998,24.202378372011093,30.27613562618485,0.7993879625469521,0.8,both,both,False,3,2,"16.67491149598505,12.231975276267942,43.70024834378029","24.64287135383609,35.90939989853361",2511,310,CpG:,939,3,2,5.88918;14.5147;4.20797,9.71872;5.2727,46495408,46497919
chrX,12761454,12762429,49.36190995154683,61.75036273833375,0.7993784613171779,0.8,both,both,False,3,2,"51.20675324042863,35.53845412839236,61.340522485819484","51.091696692593715,72.40902878407378",2824,975,CpG:,682,3,2,13.2601;18.1253;11.3826,16.5444;14.9765,12760681,12763505
chr13,108214190,108215029,25.56009559427045,31.97573403878645,0.7993591503877955,0.8,both,both,False,3,2,"23.052901718780845,19.504113129487703,34.12327193454281","42.62722477982313,21.324243297749774",3641,839,CpG:,1410,3,2,3.25748;6.52794;4.04849,10.1222;5.46297,108213580,108217221
chr5,142815002,142818661,53.1248447901714,66.46528238168791,0.7992871298596637,0.4,both,both,False,3,2,"48.17308084044128,47.15276980185422,64.0486837282187","79.62152080826039,53.30904395511545",15596,3659,CpG:,1674,3,2,"2.94643,12.118;18.9725;10.3379","10.1845,17.7889;14.645",142810129,142825725
chr5,64159356,64160492,29.26233993629958,36.61571945995593,0.7991742445017846,0.8,both,both,False,3,2,"23.80188047664197,17.050940596741643,46.934198735515125","28.453016320018524,44.77842259989334",4463,1136,CpG:,1074,3,2,4.50351;7.40801;4.30764,8.65514;8.95592,64157959,64162422
