chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr7,5080074,5080680,54.79364050973302,18.65769545096064,2.936785020087345,0.4,both,both,False,3,2,"41.631639748652916,24.26251063867742,98.48677114186872","6.060877625514516,31.254513276406758",2252,606,CpG:,623,3,2,8.73793;16.0345;14.2226,6.44738;13.2885,5078905,5081157
chr14,56571498,56572019,223.90553219999424,76.43115893283456,2.9295059152086886,0.2,both,both,False,3,2,"91.89308110497711,130.35372253276077,449.4697929622448","61.070979695463386,91.79133817020575",699,521,CpG:,1016,3,2,23.9314;37.1659;22.1732,12.8104;22.78,56571605,56572304
chr2,92388981,92389543,49.32653505840233,16.849896953651758,2.927408707251004,0.2,both,both,False,3,2,"32.154486888372006,38.02633632911333,77.79878195772166","13.783247541439414,19.916546365864104",10505,562,CpG:,1289,3,2,8.96273;15.7168;9.28171,10.2834;19.8388,92382963,92393468
chr11,95120006,95121863,28.392014531959035,9.752814289652854,2.911161198063747,0.2,both,both,False,3,2,"27.432094079235714,32.370636073802515,25.373313442838885","10.74552601107965,8.760102568226056",2344,1857,CpG:,1310,2,2,4.06286;3.61549,7.97088;3.60771,95121194,95123538
chr4,41568936,41569852,185.4104221828044,63.81135447427171,2.9056023604319603,0.2,both,both,False,3,2,"187.58574700471453,126.58076292344005,242.06475662025872","51.28473036582891,76.33797858271451",2468,916,CpG:,902,3,2,22.1866;104.408;24.008,14.9874;16.02,41567903,41570371
chr10,62791646,62792545,209.81550380653275,72.28558730051847,2.902591120056208,0.2,both,both,False,3,2,"157.43266123043512,147.81204815522463,324.20180203393846","54.01491451311207,90.55626008792487",2495,899,CpG:,1064,3,2,30.8161;71.6213;27.4585,20.2969;16.2493,62790820,62793315
chr3,35753871,35754721,39.23700817875749,13.530001591570423,2.9000002633557163,0.2,both,both,False,3,2,"26.92678844775691,31.07466026311594,59.70957582539963","12.018749352245177,15.041253830895672",2103,850,CpG:,857,3,2,5.94249;11.2838;6.13187,6.73211;6.40426,35752688,35754791
chr6,24527063,24527824,207.84303737702967,71.87286954684991,2.8918149322192903,0.2,both,both,False,3,2,"196.36550873841512,194.73973229837287,232.42387109430098","15.533992412886493,128.21174668081332",1087,761,CpG:,772,3,2,18.2763;27.6077;22.6199,17.0788;18.9257,24527048,24528135
chr1,136050821,136051352,30.37074816594593,10.598089217579664,2.8656814962048265,0.2,both,both,False,3,2,"29.684953611600235,30.29652806171276,31.130762824524798","2.042472082750549,19.15370635240878",5322,531,CpG:,1622,3,2,9.22769;8.4868;5.34974,5.06515;12.8889,136047412,136052734
chr16,39984466,39984898,96.19296429068952,33.602652857038706,2.8626598233163043,0.2,both,both,False,3,2,"82.88683604367574,83.7821977496677,121.90985907872518","27.84537278281318,39.35993293126424",2250,432,CpG:,890,3,2,9.75854;17.6772;11.8011,12.2152;7.35642,39983957,39986207
