seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr3,93520766,93520982,278,20195,S100a11
chr19,46317590,46318210,0,73728,Psd
chr18,34860474,34861222,0,13653,Egr1
chr18,34859826,34860053,3,13653,Egr1
chr13,45001613,45002231,0,94245,Dtnbp1
chr10,57632017,57632220,0,18768,Pkib
chr5,127616676,127617504,0,100561,Slc15a4
chr11,106216095,106217365,0,67163,Ccdc47
chr4,148151586,148151984,0,50762,Fbxo6
chr1,36307616,36308213,0,214855,Arid5a
chr8,119840183,119840679,0,72042,Cotl1
chr13,111755265,111755501,-561,26401,Map3k1
chr5,114813704,114814150,0,66236,1500011B03Rik
chr1,159231781,159232536,0,26374,Cop1
chr19,4169407,4170119,0,107239,Carns1
chr7,6729450,6729785,634,18616,Peg3
chr7,6730062,6730398,21,18616,Peg3
chr7,16286230,16286796,0,243846,Ccdc9
chr8,84832144,84832718,0,23863,Dand5
chr1,75450376,75450680,0,241118,Asic4
chr17,35916085,35917155,0,52040,Ppp1r10
chr11,88955227,88955513,0,74617,Scpep1
chr13,41079329,41079760,0,17152,Mak
chr1,74854859,74856469,0,12570,Cdk5r2
chr2,157367522,157367966,0,69161,Manbal
chr7,79811010,79811424,283,17293,Mesp2
chr4,133212347,133212751,0,14748,Gpr3
chr17,56511298,56512467,0,20834,Znrf4
chr3,97901108,97901529,0,20333,Sec22b
chr11,76179501,76179921,0,116972,Tlcd3a
chrX,74270701,74270912,0,110954,Rpl10
chr19,6057665,6058189,0,14109,Fau
chr15,98830780,98831575,0,19082,Prkag1
chr2,91236639,91237146,0,107986,Ddb2
chr7,25268212,25268554,0,71722,Cic
chr3,88081963,88082194,0,404710,Iqgap3
chr11,78183303,78183539,45,268449,Rpl23a
chr9,108597042,108597760,0,74443,P4htm
chr5,130002585,130002797,31,110006,Gusb
chr2,29845329,29846472,0,102466839,Mir219b
chr1,88205329,88205799,0,15504,Dnajb3
chr2,151701994,151702987,0,108832,Tmem74b
chr10,79612281,79612492,1508,237397,C2cd4c
chr19,5731400,5731816,0,17826,Fam89b
chr14,55014822,55015191,-263,68966,Ngdn
chr5,34000807,34001139,1044,269642,Nat8l
chr15,102470312,102471244,0,18521,Pcbp2
chr10,127164980,127166258,0,14421,B4galnt1
chr17,28079760,28080271,0,21463,Tcp11
chr17,24533196,24533842,0,328778,Rab26
chr9,73113405,73113781,0,225215,Rsl24d1
chr15,79658655,79659420,0,73739,Cby1
chr7,126798841,126799797,0,11674,Aldoa
chr10,116949738,116950599,0,216363,Rab3ip
chr11,43705280,43705531,37,70802,Pwwp2a
chr17,24649840,24650287,0,65962,Nherf2
chr9,20459617,20460087,0,22688,Zfp26
chr4,132260988,132261190,331,56809,Gmeb1
chr7,144553371,144554022,0,233977,Ppfia1
chr2,32213733,32214145,1535,227723,Prrc2b
chr14,73384790,73385296,0,16432,Itm2b
chr8,106010908,106011533,0,66369,Dus2
chr11,58171829,58172043,140,216767,Mrpl22
chr5,64821980,64822270,-78,16599,Klf3
chr10,11343296,11343812,0,13853,Epm2a
chr17,35135108,35135823,0,224727,Bag6
chrX,23364638,23364890,163,67455,Klhl13
chr6,137648668,137649362,0,13860,Eps8
chr10,128458564,128459458,0,102465894,Mir8105
chr11,51755967,51756822,0,77371,Sec24a
chr16,65105544,65105790,64,15557,Htr1f
chr11,115403659,115404213,0,68572,Mrpl58
chr11,96943705,96943914,0,103711,Pnpo
chr1,64532367,64533738,0,12912,Creb1
chr2,25210892,25211590,0,58202,Nelfb
chr10,79916807,79917184,0,109284,R3hdm4
chr7,28766281,28766968,0,18036,Nfkbib
chr10,80826254,80827237,0,18245,Oaz1
chr7,97399965,97400387,0,68197,Ndufc2
chr15,79742139,79742880,0,100504191,Gm16576
chr14,24486857,24487168,0,20088,Rps24
chr7,45694002,45694347,55,56546,Sec1
chr13,111748762,111749041,2332,26401,Map3k1
chr5,114749275,114749593,-1006,26431,Git2
chr5,124424855,124426162,0,243272,Sbno1
chr10,77902087,77902537,0,237387,Lrrc3
chr3,89164637,89165252,0,12748,Clk2
chrX,144317870,144319407,0,67574,Alg13
chr15,98145199,98145843,0,78541,Asb8
chr3,137867581,137868040,0,70604,Dnajb14
chr11,70615352,70615727,0,11448,Chrne
chr4,149773480,149774404,0,70556,Slc25a33
chr14,122406527,122407139,0,328479,Gm5089
chr7,131541922,131544729,0,15373,Hmx3
chr7,127233080,127233508,0,100043580,Gm4532
chrX,166170285,166170559,0,237221,Gemin8
chr4,124802118,124802725,0,17764,Mtf1
chr11,96004570,96007818,0,140486,Igf2bp1
chr5,21737170,21737408,29,73078,Pmpcb
chr10,128626155,128626554,0,27370,Rps26
chr17,79713371,79714228,0,13078,Cyp1b1
chr18,12973303,12973796,-502,16210,Impact
chr17,34931162,34931518,0,18010,Neu1
chr10,80115340,80116940,0,20869,Stk11
chrX,101532486,101533085,0,270627,Taf1
chr17,56040209,56040603,0,27221,Chaf1a
chr11,101551776,101551977,0,12189,Brca1
chr11,116030276,116030729,0,217331,Unk
chr15,64059993,64060807,0,223601,Cyrib
chr1,156204683,156205085,0,329274,Fam163a
chr2,38925257,38926340,0,14536,Nr6a1
chr11,115297267,115297688,0,328035,Fads6
chr7,19308620,19310450,0,14282,Fosb
chr5,123930494,123930954,0,208908,Ccdc62
chr5,122989112,122989387,0,109202,A930024E05Rik
