seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr2,178119043,178119439,0,74189,Phactr3
chr13,104863566,104863806,87,77803,Shisal2b
chr16,97763144,97763933,0,72388,Ripk4
chr13,94876988,94877530,1386,18420,Otp
chr17,25133340,25133660,0,26373,Clcn7
chr14,70659207,70659420,0,328440,Npm2
chr7,14622325,14623100,0,100417675,Nlrp5-ps
chr2,28911306,28911551,944,54422,Barhl1
chr2,158695912,158696204,0,228852,Ppp1r16b
chr4,11385344,11385695,699,207920,Esrp1
chr4,11387026,11388595,-243,207920,Esrp1
chr4,138913422,138914024,0,73162,Otud3
chr9,21184003,21184452,0,18577,Pde4a
chr7,101296765,101296967,0,73683,Atg16l2
chr17,6601615,6601899,0,100040531,Dynlt1f
chr17,26841124,26841502,63,18091,Nkx2-5
chr7,12803403,12803766,0,232875,Zscan18
chr11,97500137,97500979,0,100141474,4933428G20Rik
chr6,90325047,90325311,0,71797,Chst13
chr1,37875331,37875824,2769,623661,Lipt1
