seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr4,19569570,19570166,0,70568,Cpne3
chr7,19586349,19586906,0,53609,Clasrp
chr2,174463851,174464296,0,67126,Atp5f1e
chr8,109340687,109340906,0,384864,Gm1943
chr17,75005540,75006469,0,268977,Ltbp1
chr5,140388972,140389469,0,231834,Snx8
chr1,52630541,52630942,0,227094,Nemp2
chr1,156420694,156421188,0,77352,Axdnd1
chr7,45181527,45182563,345,114640,Pth2
chr4,152159694,152160507,145,15206,Hes2
chr2,20519515,20519995,0,208618,Etl4
chrX,38189630,38190218,0,56805,Zbtb33
chr5,29195493,29196293,0,56874,Rnf32
chr3,107458206,107460358,0,99738,Kcnc4
chr10,29535491,29535850,17,72780,Rspo3
chr14,31138756,31138962,733,70021,Nt5dc2
chr10,10557825,10558187,0,67844,Rab32
chr7,57590812,57592071,0,14402,Gabrb3
chr8,105758221,105758724,0,70575,Gfod2
chr18,62179553,62180449,0,11555,Adrb2
chr17,56162184,56162539,0,66443,Tnfaip8l1
chr8,54077220,54077965,0,22341,Vegfc
chr8,70744012,70744591,933,110385,Pde4c
chr3,82903749,82904502,0,78212,Rbm46os
chr10,33950923,33951152,43,72580,Zup1
chr18,37143448,37144497,0,353237,Pcdhac2
chr8,122376387,122377141,0,76014,Zc3h18
chr11,100622804,100623050,0,71966,Nkiras2
chr13,95524298,95525435,0,14063,F2rl1
chrX,36328331,36329513,0,74365,Lonrf3
chr16,5203359,5204020,0,27426,Nagpa
chr10,75921139,75921943,0,20587,Smarcb1
chr16,44331980,44332745,0,320007,Sidt1
chr11,110337365,110337948,0,217265,Abca5
chr5,101663309,101665763,0,18096,Nkx6-1
chr6,146888055,146888732,0,67533,Ppfibp1
chr10,110455608,110456050,154,260315,Nav3
chr6,91978786,91979172,0,232237,Fgd5
chr8,44951615,44951884,1401,14107,Fat1
chr1,166253979,166254247,0,100039795,Ildr2
chr2,118256769,118257007,0,71313,Fsip1
chr9,6168469,6168869,0,71785,Pdgfd
chr11,102945902,102946867,0,23829,C1ql1
chr19,45748965,45749670,0,18150,Npm3
chr6,115601820,115602215,0,67027,Mkrn2
chr6,47453877,47455201,0,26965,Cul1
chr15,48789757,48790134,1799,239420,Csmd3
chr2,152105395,152106004,0,76650,Srxn1
chr10,121310231,121311024,165,74694,Tbc1d30
chr16,10192719,10193313,0,75329,Atf7ip2
chr11,120932612,120932994,0,71276,Ccdc57
chr17,33524151,33524369,0,224697,Adamts10
chr11,95586294,95586774,961,18053,Ngfr
chr6,38662933,38663383,0,665180,Clec2l
chr11,103218288,103218500,0,328019,Spata32
chr11,33513021,33513849,0,66011,Ranbp17
chr5,114130344,114131638,0,22256,Ung
chr2,4401153,4401634,0,209630,Frmd4a
chr12,111712542,111713550,0,68020,Coa8
chr4,134767495,134768123,0,100017,Ldlrap1
chr15,89060095,89060423,348,406218,Panx2
chr10,7662740,7663629,0,18537,Pcmt1
chr1,191717734,191719135,0,226856,Lpgat1
chr11,95585240,95585487,2248,18053,Ngfr
chr14,111675225,111676142,0,75409,Slitrk5
chrX,51017949,51019069,0,72065,Rap2c
chr7,132599402,132599926,0,20231,Nkx1-2
chr4,26346409,26346989,0,242362,Manea
chr15,84922961,84924068,0,18141,Nup50
chr14,54426669,54427141,0,68836,Mrpl52
chr13,74317304,74317657,0,18570,Pdcd6
chr4,105109426,105109826,64,108079,Prkaa2
chr4,105109954,105110155,-64,108079,Prkaa2
chr5,8893613,8894015,0,18670,Abcb4
chr10,71159022,71160060,0,83675,Bicc1
chr16,36693838,36694122,0,106347,Ildr1
chr13,37825913,37827866,0,68750,Rreb1
chr5,108629403,108630051,0,231580,Gak
chr5,24525995,24527269,0,231044,Gbx1
chr10,73099128,73100203,0,11994,Pcdh15
chr9,63377634,63377960,0,23938,Map2k5
chr10,21158976,21161316,0,17863,Myb
chr4,115737562,115738075,0,230648,Efcab14
chr2,31140950,31142428,0,14269,Fnbp1
chr8,109778522,109779359,0,11765,Ap1g1
chr8,3587582,3588213,0,69697,Camsap3
chr1,78196631,78197287,0,18505,Pax3
chr4,93334723,93335771,0,69136,Tusc1
chr7,6331082,6331473,0,213011,Zfp583
chr12,26469171,26469850,0,22169,Cmpk2
chr3,93555092,93555367,0,20194,S100a10
chr9,21852370,21852764,0,319899,Dock6
chr1,37719313,37720128,0,72097,Cracdl
chr14,103650020,103650973,0,105439,Slain1
chr8,117157620,117158649,0,209239,Gan
chr13,98205787,98206478,0,110596,Arhgef28
chr16,17619309,17619682,0,77626,Smpd4
chr2,6129611,6130306,0,227545,Proser2
chr7,89632808,89633177,0,109264,Me3
chr6,100670591,100671381,0,72171,Shq1
chr10,112271836,112272249,715,268345,Kcnc2
chr5,14025265,14025475,0,20349,Sema3e
chr5,117318902,117319808,0,231668,Vsig10
chr4,117095858,117096337,0,19207,Ptch2
chr12,104751475,104752369,0,192119,Dicer1
chr17,6316722,6317055,363,100310872,Dynlt1a
chr17,32189104,32189426,37,71932,Ephx3
chr11,72206712,72207669,0,52700,Txndc17
chr5,138116834,138117154,0,22697,Zscan21
chr12,8973788,8974262,0,74682,Wdr35
chr2,117342646,117343063,0,19419,Rasgrp1
chr1,86018289,86018836,221,70060,Spata3
chr2,165233432,165235092,0,104010,Cdh22
chr4,136206183,136206663,0,230837,Asap3
chr10,61273127,61273655,0,237360,Adamts14
chrX,6047291,6048447,0,58242,Nudt11
chr1,92641726,92642045,0,66915,Cops9
chr11,120437167,120437794,0,217365,Nploc4
chr11,87578373,87578695,0,18952,Septin4
chr3,56182802,56184121,0,26422,Nbea
chr4,119108685,119109270,0,20525,Slc2a1
chr7,16906988,16907278,474,19222,Ptgir
chr8,110168125,110168328,0,12308,Calb2
chr9,100570748,100571170,0,245020,Slc35g2
chr18,25753120,25753598,104,108013,Celf4
chr7,3423522,3423834,-77,70230,3300002P13Rik
chr15,82070004,82070309,7,74369,Mei1
chr17,35424788,35425860,0,110557,H2-Q6
chr1,36243891,36244412,0,320011,Uggt1
chr2,26380324,26380720,0,227644,Snapc4
chr8,71272287,71273128,0,17925,Myo9b
chr10,108332143,108333308,0,114774,Pawr
chr15,74955437,74955850,0,17069,Ly6e
chr10,89732032,89732462,0,67019,Actr6
chr2,167188125,167190391,0,16500,Kcnb1
chr2,174438740,174439077,0,64138,Ctsz
chr9,122903301,122903536,55,666257,Zfp660
chr7,88278003,88278275,0,13032,Ctsc
chr1,93753866,93755348,0,66615,Atg4b
chr3,127498423,127499274,0,109676,Ank2
chr5,107288822,107289663,0,21814,Tgfbr3
chr15,6386350,6386893,0,13132,Dab2
chr8,125995100,125995926,0,16525,Kcnk1
chr4,33209289,33209766,26,272009,Srsf12
chr2,76406109,76407537,0,99031,Osbpl6
chr8,8689796,8690634,0,102465762,Mir7654
chr2,30967423,30967987,0,30931,Tor1a
chr6,34317156,34317652,0,11677,Akr1b1
chr17,24632353,24632960,0,18207,Nthl1
chr2,74578529,74579138,0,69605,Lnpk
chr3,122728915,122730767,0,242202,Pde5a
chr5,146963517,146963807,0,76366,Mtif3
chrX,95196398,95196632,0,236915,Arhgef9
chr2,3118208,3118863,0,269233,Fam171a1
chr3,19310693,19311848,0,18583,Pde7a
chr6,28134948,28135508,0,14823,Grm8
chr2,90917417,90918027,0,66461,Ptpmt1
chr15,55557210,55557849,0,105837,Mtbp
chr11,43836436,43836673,-104,11548,Adra1b
chr2,130284119,130284541,0,170718,Idh3b
chr5,106964136,106964814,0,12545,Cdc7
chr4,108847822,108848661,37,100087,Kti12
chr4,126058281,126058808,0,230751,Oscp1
chr4,132533295,132533691,0,11983,Atp5if1
chr15,34678370,34678857,0,223473,Nipal2
chr4,108217336,108218204,0,230590,Zyg11a
chr7,98834846,98835340,0,22411,Wnt11
chr1,36938841,36940122,0,56030,Tmem131
chr1,59912548,59913890,0,72750,Fam117b
chr3,102469923,102470379,0,18049,Ngf
chr12,3365111,3365428,0,16570,Kif3c
chr8,13889868,13890396,0,66423,Coprs
chr6,108828290,108829267,0,192193,Edem1
chr9,55148920,55150136,0,109161,Ube2q2
chr18,12305494,12305853,0,225187,Ankrd29
chr9,110100923,110101134,0,72831,Dhx30
chr15,34306631,34307128,0,17181,Matn2
chr1,80758071,80758785,0,210293,Dock10
chr12,8208073,8208367,0,68832,Ldah
chr6,113638383,113638613,0,108960,Irak2
chr11,24076383,24077912,-144,14025,Bcl11a
chr15,60822970,60825075,0,320469,9930014A18Rik
chr5,104508296,104508852,0,100042165,Thoc2l
chr4,28812868,28815750,0,13841,Epha7
chr7,126949701,126950007,-119,233879,Asphd1
chr13,69809840,69810221,0,28077,Med10
chr17,32924784,32924988,506,170716,Cyp4f13
chr16,10411849,10412188,0,26425,Nubp1
chr9,67759684,67760714,0,102633151,M5C1000I18Rik
chr7,132315604,132317326,0,100043682,Gm10584
chr19,36834155,36834907,0,74493,Tnks2
chrX,37110106,37110559,0,68134,Upf3b
chr10,88146618,88147197,0,69736,Nup37
chr15,85580411,85582062,0,105975,AU022754
chr12,116485731,116486504,0,19276,Ptprn2
chr9,21412192,21412474,290,60507,Qtrt1
chr7,122288861,122289880,0,18751,Prkcb
chr2,132577579,132578283,0,74182,Gpcpd1
chr9,7184469,7185187,0,76863,Dcun1d5
chr9,74861640,74863886,0,15379,Onecut1
chr6,85187497,85188423,59,13796,Emx1
chr7,63212047,63212650,0,11441,Chrna7
chr19,44554852,44555516,0,67264,Ndufb8
chr13,21782962,21783364,6,319153,H3c11
chr15,92396922,92397500,41,239618,Pdzrn4
chr14,67933026,67933976,0,68813,Dock5
chrX,12158454,12160573,0,71458,Bcor
chr12,69582645,69583101,0,207965,Vcpkmt
chr13,97071234,97072327,0,320557,Fam169a
chr10,22148532,22151691,0,319887,E030030I06Rik
chr10,81482358,81482796,0,319586,Celf5
chr17,35000826,35001618,0,22321,Vars1
chr16,18066321,18066909,0,13353,Dgcr6
chr16,20629746,20630039,0,107522,Ece2
chr1,90998517,90999142,0,16978,Lrrfip1
chr5,33983124,33984139,0,381633,Gm1673
chr1,175492098,175492716,0,24012,Rgs7
chr13,55321562,55322338,0,19336,Rab24
chr12,61522900,61523369,0,238205,Lrfn5
chr7,49778242,49778846,0,71974,Prmt3
chr2,31974180,31974744,0,227720,Nup214
chr10,13473745,13474522,0,215789,Phactr2
chr8,13907675,13908105,0,66822,Fbxo25
chr11,64079259,64079688,0,66456,2810001G20Rik
chr3,7503335,7503745,0,67306,Zc2hc1a
chr2,28192939,28193410,0,56177,Olfm1
chr1,133163776,133164521,0,240753,Plekha6
chrX,99042589,99043122,8,236920,Stard8
chr6,148944508,148946749,0,109163,3010003L21Rik
chrX,8192653,8192922,0,13595,Ebp
chr5,137645108,137645485,52,16369,Irs3
chr15,73422560,73423461,0,14083,Ptk2
chr14,63436314,63436646,0,219148,Fam167a
chr10,123264440,123265789,0,268354,Tafa2
chr8,29219126,29220012,0,210801,Unc5d
chr10,42018033,42018510,0,213402,Armc2
chr7,81762460,81763531,0,67148,Ramac
chr3,121262507,121263239,75,99887,Tlcd4
chr2,179976501,179977237,0,228980,Taf4
chr7,139187769,139188689,0,57740,Stk32c
chr10,78009316,78009964,0,18641,Pfkl
chr19,24031103,24031392,-84,381217,Entrep1
chr7,38018894,38019712,0,19777,Uri1
chr8,4493286,4493562,0,67260,Cers4
chr11,90687348,90687819,0,71943,Tom1l1
chr7,102267202,102268333,0,20866,Stim1
chr13,3478175,3478490,0,76937,2810429I04Rik
chr19,42255730,42256114,0,71146,Golga7b
chr15,45114269,45114877,0,67498,Kcnv1
chr3,61002583,61003400,0,18441,P2ry1
chr14,26579433,26580003,0,211922,Dennd6a
chr5,138441448,138441854,0,72154,Zfp157
chrX,155624648,155624961,-834,211612,Ptchd1
chr8,124896710,124898512,0,102058,Exoc8
chr11,115933449,115933777,0,170472,Recql5
chr11,60811138,60811369,0,20425,Shmt1
chr2,152293709,152294303,0,67231,Tbc1d20
chr3,19894634,19895495,0,70808,4632415L05Rik
chr2,5942522,5942803,0,209692,Dhtkd1
chr2,60283976,60284269,149,66205,Cd302
chr7,73740237,73741012,0,100038347,Fam174b
chr15,34238040,34238769,0,114128,Laptm4b
chr8,35587583,35588773,0,52065,Mfhas1
chr5,122778881,122779715,0,207565,Camkk2
chr11,59472154,59472406,68,237775,Zfp867
chr13,9763792,9765350,0,66505,Zmynd11
chr2,30285788,30286877,0,227697,Dolk
chr3,35932342,35933154,0,114893,Dcun1d1
chr2,25255154,25255878,0,227615,Tmem203
