seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr13,96748199,96748403,0,625662,Ankrd31
chrX,159414230,159415517,0,78283,Map7d2
chrX,168122986,168123301,29,333605,Frmpd4
chr17,68003884,68004335,0,268970,Arhgap28
chr9,98601375,98601757,0,64655,Mrps22
chr2,131171499,131171740,2913,70997,Spef1
chr6,77243659,77244825,737,74342,Lrrtm1
chr10,62110704,62111095,0,69894,Fam241b
chr10,88885817,88886555,0,216225,Slc5a8
chr12,110277822,110279918,0,100526515,Mir1247
chr4,87230147,87230588,0,76376,Slc24a2
chr3,27371767,27372546,416,208188,Ghsr
chrX,52744262,52744655,-1695,723829,Mir106a
chr19,24999191,24999943,0,76088,Dock8
chr2,16356320,16356831,16,67448,Plxdc2
chr1,6359082,6359442,0,620393,Alkal1
chr9,123678266,123678959,0,102680,Slc6a20a
chr15,73058048,73058500,-2238,76510,Trappc9
chr6,65381245,65381614,0,243407,Qrfprl
chr2,74711842,74712395,0,15434,Hoxd3
chr5,119670093,119671401,0,21386,Tbx3
chr8,92855270,92855643,0,270084,Lpcat2
chr2,31845689,31846926,0,98970,Fibcd1
chr14,122912883,122913319,0,105245866,4930594M22Rik
chr13,100551632,100552839,0,18260,Ocln
chr8,110079697,110080128,0,234725,Zfp612
chr4,138394887,138396561,0,625638,Fam43b
chr5,98185131,98186715,0,102637492,A730035I17Rik
chr8,87470092,87471082,0,12404,Cbln1
chr10,107271870,107272607,0,108030,Lin7a
chr18,36947609,36948159,1504,192163,Pcdha3
chr5,108774782,108775210,0,671564,Rnf212
chr1,60042646,60043499,0,70375,Ica1l
chr15,98791671,98792931,1814,22408,Wnt1
chr6,85502724,85503112,0,330369,Fbxo41
chr11,104132524,104133862,0,12921,Crhr1
chr1,75360355,75360970,26,13346,Des
chr4,129810838,129811070,-149,19244,Ptp4a2
chr2,25290231,25290874,316,227618,Lrrc26
chr14,54781103,54781990,0,50934,Slc7a8
chr13,31557823,31560098,1689,15220,Foxq1
chr1,87153912,87155085,0,13599,Ecel1
chr17,28769973,28770224,554,26415,Mapk13
chr3,58636585,58636808,399,545527,Erich6
chr3,96670062,96670418,0,213121,Ankrd35
chr2,143062930,143063274,0,20639,Snrpb2
chr6,85190026,85190668,2588,13796,Emx1
chr7,4829972,4830224,903,232813,Shisa7
chr8,3495872,3496387,2702,140482,Zfp358
chr5,100719409,100719687,18,15442,Hpse
chr4,127125892,127126264,0,100039968,Tmem35b
chr7,120102212,120102696,0,233806,Ldaf1
chr4,66403653,66404185,298,56079,Astn2
chr13,77708636,77708971,0,68675,Fam172a
chr1,14755151,14755803,0,17681,Msc
chr9,53974755,53975354,0,270162,Elmod1
chrX,44789364,44790107,54,245404,Dcaf12l1
chr19,47014510,47015745,0,226180,Ina
chr6,52310426,52310794,-2704,14028,Evx1
chr17,59013119,59013320,0,67993,Nudt12
chr7,57386780,57387224,0,14407,Gabrg3
chr8,14095589,14097363,0,244310,Dlgap2
chr18,76858630,76860510,2225,664805,Skor2
chr7,81991677,81992746,0,12173,Bnc1
chr3,87796869,87797074,0,23920,Insrr
chr11,87871383,87871613,155,13861,Epx
chr7,72306504,72306833,0,244049,Mctp2
chr8,105268112,105269996,0,26386,Hsf4
chr13,94875360,94875562,-40,18420,Otp
chr6,50196936,50197226,2520,56524,Pals2
chr14,18326947,18327379,0,22194,Ube2e1
chr17,73709600,73710584,0,71685,Galnt14
chr11,70520033,70520530,394,216871,Gltpd2
chr9,98954990,98957445,0,26927,Foxl2
chr3,87794866,87795289,0,18211,Ntrk1
chr9,98954655,98954857,0,768252,Foxl2os
chr6,70956191,70957293,0,232077,Foxi3
chr11,115447896,115448233,0,100628623,Mir3968
chr7,16895119,16895341,472,14709,Gng8
chr14,27622255,27622859,0,238988,Erc2
chr5,137553400,137553723,0,83766,Actl6b
chr3,31309478,31310055,323,241919,Slc7a14
chr1,17145467,17145795,0,14545,Gdap1
chr2,35282321,35282631,0,227753,Gsn
chr18,37766284,37766983,704,93724,Pcdhga12
chr10,81257266,81257857,0,17179,Matk
chr8,64205418,64205856,137,21892,Tll1
chr9,21066913,21067224,0,100009600,Zglp1
chr4,120854718,120855294,0,242662,Rims3
chrX,100625777,100626269,0,72621,Pdzd11
chr11,33680415,33680640,0,70357,Kcnip1
chr19,47837197,47837514,0,100048534,Cfap43
chr13,49383202,49383461,113,76895,Bicd2
chr11,98327044,98328778,870,18013,Neurod2
chr6,126642985,126643351,1445,16485,Kcna1
