gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Slco5a1,chr1,12992650,-,12992150,12995150,12991485,12992784,684,98,0,0.0,1.0,1,9.42278,11.9662,endo_only
Slco5a1,chr1,12991135,-,12990635,12993635,12991485,12992784,684,98,0,0.0,1.0,1,9.42278,11.9662,endo_only
Slco5a1,chr1,12991177,-,12990677,12993677,12991485,12992784,684,98,0,0.0,1.0,1,9.42278,11.9662,endo_only
Slco5a1,chr1,12991135,-,12990635,12993635,12991485,12992784,684,98,0,0.0,1.0,1,9.42278,11.9662,endo_only
Slco5a1,chr1,12990914,-,12990414,12993414,12991485,12992784,684,98,0,0.0,1.0,1,9.42278,11.9662,endo_only
Slco5a1,chr1,12990914,-,12990414,12993414,12991485,12992784,684,98,0,0.0,1.0,1,9.42278,11.9662,endo_only
Slco5a1,chr1,12991177,-,12990677,12993677,12991485,12992784,684,98,0,0.0,1.0,1,9.42278,11.9662,endo_only
Terf1,chr1,15805646,+,15803146,15806146,15805591,15806108,705,60,0,0.0,1.0,1,6.45084,5.36409,endo_only
Terf1,chr1,15805657,+,15803157,15806157,15805591,15806108,705,60,0,0.0,1.0,1,6.45084,5.36409,endo_only
Terf1,chr1,15805664,+,15803164,15806164,15805591,15806108,705,60,0,0.0,1.0,1,6.45084,5.36409,endo_only
Terf1,chr1,15807641,+,15805141,15808141,15805591,15806108,705,60,0,0.0,1.0,1,6.45084,5.36409,endo_only
Hs6st1,chr1,36068400,+,36065900,36068900,36068460,36069216,860,81,0,0.0,1.0,1,6.45084,5.36409,endo_only
Tmem131,chr1,36939527,-,36939027,36942027,36938841,36940122,866,154,0,0.0,1.0,1,9.42278,11.9662,endo_only
Tmem131,chr1,36939822,-,36939322,36942322,36938841,36940122,866,154,0,0.0,1.0,1,9.42278,11.9662,endo_only
Pms1,chr1,53297018,-,53296518,53299518,53296788,53297379,991,63,0,0.0,1.0,1,6.45084,5.36409,endo_only
Pms1,chr1,53297017,-,53296517,53299517,53296788,53297379,991,63,0,0.0,1.0,1,6.45084,5.36409,endo_only
Pms1,chr1,53296967,-,53296467,53299467,53296788,53297379,991,63,0,0.0,1.0,1,6.45084,5.36409,endo_only
Pms1,chr1,53296975,-,53296475,53299475,53296788,53297379,991,63,0,0.0,1.0,1,6.45084,5.36409,endo_only
Pms1,chr1,53297015,-,53296515,53299515,53296788,53297379,991,63,0,0.0,1.0,1,6.45084,5.36409,endo_only
Pms1,chr1,53297015,-,53296515,53299515,53296788,53297379,991,63,0,0.0,1.0,1,6.45084,5.36409,endo_only
Pms1,chr1,53297015,-,53296515,53299515,53296788,53297379,991,63,0,0.0,1.0,1,6.45084,5.36409,endo_only
Ormdl1,chr1,53297095,+,53294595,53297595,53296788,53297379,991,63,0,0.0,1.0,1,6.45084,5.36409,endo_only
Ormdl1,chr1,53297095,+,53294595,53297595,53296788,53297379,991,63,0,0.0,1.0,1,6.45084,5.36409,endo_only
Gm28778,chr1,53297111,+,53294611,53297611,53296788,53297379,991,63,0,0.0,1.0,1,6.45084,5.36409,endo_only
Pgap1,chr1,54557682,-,54557182,54560182,54557255,54557805,1001,49,0,0.0,1.0,1,7.08427,6.70544,endo_only
Pgap1,chr1,54557684,-,54557184,54560184,54557255,54557805,1001,49,0,0.0,1.0,1,7.08427,6.70544,endo_only
Pgap1,chr1,54557627,-,54557127,54560127,54557255,54557805,1001,49,0,0.0,1.0,1,7.08427,6.70544,endo_only
Orc2,chr1,58505109,-,58504609,58507609,58504543,58505162,1031,65,0,0.0,1.0,1,4.71139,3.44848,endo_only
Orc2,chr1,58504925,-,58504425,58507425,58504543,58505162,1031,65,0,0.0,1.0,1,4.71139,3.44848,endo_only
Orc2,chr1,58504955,-,58504455,58507455,58504543,58505162,1031,65,0,0.0,1.0,1,4.71139,3.44848,endo_only
Gm15834,chr1,58505148,+,58502648,58505648,58504543,58505162,1031,65,0,0.0,1.0,1,4.71139,3.44848,endo_only
Gm15834,chr1,58505152,+,58502652,58505652,58504543,58505162,1031,65,0,0.0,1.0,1,4.71139,3.44848,endo_only
Gm15834,chr1,58505155,+,58502655,58505655,58504543,58505162,1031,65,0,0.0,1.0,1,4.71139,3.44848,endo_only
