gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Tcea1,chr1,4857814,+,4855314,4858314,4857465,4858372,622,83,1,9.62058,12.5532,1,8.35113,9.46804,common
Tcea1,chr1,4858038,+,4855538,4858538,4857465,4858372,622,83,1,9.62058,12.5532,1,8.35113,9.46804,common
Pcmtd1,chr1,7088920,+,7086420,7089420,7088491,7089271,639,85,1,27.2583,54.6862,1,14.1342,22.0677,common
Pcmtd1,chr1,7088930,+,7086430,7089430,7088491,7089271,639,85,1,27.2583,54.6862,1,14.1342,22.0677,common
Pcmtd1,chr1,7089104,+,7086604,7089604,7088491,7089271,639,85,1,27.2583,54.6862,1,14.1342,22.0677,common
Pcmtd1,chr1,7089166,+,7086666,7089666,7088491,7089271,639,85,1,27.2583,54.6862,1,14.1342,22.0677,common
Gm26901,chr1,7397801,-,7397301,7400301,7397746,7398594,641,64,1,19.2412,34.2749,1,14.1342,22.0677,common
Gm26901,chr1,7397795,-,7397295,7400295,7397746,7398594,641,64,1,19.2412,34.2749,1,14.1342,22.0677,common
Gm26901,chr1,7397869,-,7397369,7400369,7397746,7398594,641,64,1,19.2412,34.2749,1,14.1342,22.0677,common
Mybl1,chr1,9700209,-,9699709,9702709,9699785,9700881,659,87,1,10.4223,14.2024,1,6.28185,6.0421,common
Mybl1,chr1,9700024,-,9699524,9702524,9699785,9700881,659,87,1,10.4223,14.2024,1,6.28185,6.0421,common
Mybl1,chr1,9699654,-,9699154,9702154,9699785,9700881,659,87,1,10.4223,14.2024,1,6.28185,6.0421,common
Vcpip1,chr1,9748382,-,9747882,9750882,9747560,9748645,659,89,1,9.39068,11.8234,1,10.208,13.5659,common
1700034P13Rik,chr1,9747648,+,9745148,9748148,9747560,9748645,659,89,1,9.39068,11.8234,1,10.208,13.5659,common
1700034P13Rik,chr1,9747956,+,9745456,9748456,9747560,9748645,659,89,1,9.39068,11.8234,1,10.208,13.5659,common
1700034P13Rik,chr1,9748481,+,9745981,9748981,9747560,9748645,659,89,1,9.39068,11.8234,1,10.208,13.5659,common
1700034P13Rik,chr1,9748587,+,9746087,9749087,9747560,9748645,659,89,1,9.39068,11.8234,1,10.208,13.5659,common
1700034P13Rik,chr1,9748589,+,9746089,9749089,9747560,9748645,659,89,1,9.39068,11.8234,1,10.208,13.5659,common
1700034P13Rik,chr1,9748626,+,9746126,9749126,9747560,9748645,659,89,1,9.39068,11.8234,1,10.208,13.5659,common
Ncoa2,chr1,13372439,-,13371939,13374939,13372746,13374794,687,188,1,18.5436,32.7422,1,18.0603,31.2212,common
Ncoa2,chr1,13374083,-,13373583,13376583,13372746,13374794,687,188,1,18.5436,32.7422,1,18.0603,31.2212,common
Ncoa2,chr1,13374083,-,13373583,13376583,13372746,13374794,687,188,1,18.5436,32.7422,1,18.0603,31.2212,common
Ncoa2,chr1,13374083,-,13373583,13376583,13372746,13374794,687,188,1,18.5436,32.7422,1,18.0603,31.2212,common
Ncoa2,chr1,13374029,-,13373529,13376529,13372746,13374794,687,188,1,18.5436,32.7422,1,18.0603,31.2212,common
Ncoa2,chr1,13372429,-,13371929,13374929,13372746,13374794,687,188,1,18.5436,32.7422,1,18.0603,31.2212,common
Ncoa2,chr1,13374029,-,13373529,13376529,13372746,13374794,687,188,1,18.5436,32.7422,1,18.0603,31.2212,common
Gm29570,chr1,13376070,+,13373570,13376570,13372746,13374794,687,188,1,18.5436,32.7422,1,18.0603,31.2212,common
Tceb1,chr1,16656884,-,16656384,16659384,16656764,16657043,712,25,1,11.1261,15.5553,1,9.42278,11.9662,common
Tceb1,chr1,16657042,-,16656542,16659542,16656764,16657043,712,25,1,11.1261,15.5553,1,9.42278,11.9662,common
Tceb1,chr1,16657018,-,16656518,16659518,16656764,16657043,712,25,1,11.1261,15.5553,1,9.42278,11.9662,common
Tceb1,chr1,16657038,-,16656538,16659538,16656764,16657043,712,25,1,11.1261,15.5553,1,9.42278,11.9662,common
Tceb1,chr1,16656914,-,16656414,16659414,16656764,16657043,712,25,1,11.1261,15.5553,1,9.42278,11.9662,common
