gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Gm26901,chr1,7397801,-,7397301,7400301,7397746,7398594,641,64,0,0.0,1.0,1,6.79817,6.3495,endo_only
Gm26901,chr1,7397795,-,7397295,7400295,7397746,7398594,641,64,0,0.0,1.0,1,6.79817,6.3495,endo_only
Gm26901,chr1,7397869,-,7397369,7400369,7397746,7398594,641,64,0,0.0,1.0,1,6.79817,6.3495,endo_only
Mybl1,chr1,9700209,-,9699709,9702709,9699785,9700881,659,87,0,0.0,1.0,1,4.98813,1.30416,endo_only
Mybl1,chr1,9700024,-,9699524,9702524,9699785,9700881,659,87,0,0.0,1.0,1,4.98813,1.30416,endo_only
Mybl1,chr1,9699654,-,9699154,9702154,9699785,9700881,659,87,0,0.0,1.0,1,4.98813,1.30416,endo_only
Vcpip1,chr1,9748382,-,9747882,9750882,9747560,9748645,659,89,0,0.0,1.0,1,6.61297,4.07683,endo_only
1700034P13Rik,chr1,9747648,+,9745148,9748148,9747560,9748645,659,89,0,0.0,1.0,1,6.61297,4.07683,endo_only
1700034P13Rik,chr1,9747956,+,9745456,9748456,9747560,9748645,659,89,0,0.0,1.0,1,6.61297,4.07683,endo_only
1700034P13Rik,chr1,9748481,+,9745981,9748981,9747560,9748645,659,89,0,0.0,1.0,1,6.61297,4.07683,endo_only
1700034P13Rik,chr1,9748587,+,9746087,9749087,9747560,9748645,659,89,0,0.0,1.0,1,6.61297,4.07683,endo_only
1700034P13Rik,chr1,9748589,+,9746089,9749089,9747560,9748645,659,89,0,0.0,1.0,1,6.61297,4.07683,endo_only
1700034P13Rik,chr1,9748626,+,9746126,9749126,9747560,9748645,659,89,0,0.0,1.0,1,6.61297,4.07683,endo_only
Lactb2,chr1,13660546,-,13660046,13663046,13660231,13660732,689,49,0,0.0,1.0,1,4.8508,2.54427,endo_only
Rpl7,chr1,16102082,-,16101582,16104582,16104765,16106291,707,169,0,0.0,1.0,1,4.71404,2.00321,endo_only
Rpl7,chr1,16104662,-,16104162,16107162,16104765,16106291,707,169,0,0.0,1.0,1,4.71404,2.00321,endo_only
Rpl7,chr1,16104402,-,16103902,16106902,16104765,16106291,707,169,0,0.0,1.0,1,4.71404,2.00321,endo_only
Rpl7,chr1,16102848,-,16102348,16105348,16104765,16106291,707,169,0,0.0,1.0,1,4.71404,2.00321,endo_only
Rpl7,chr1,16104227,-,16103727,16106727,16104765,16106291,707,169,0,0.0,1.0,1,4.71404,2.00321,endo_only
Rpl7,chr1,16104384,-,16103884,16106884,16104765,16106291,707,169,0,0.0,1.0,1,4.71404,2.00321,endo_only
Rdh10,chr1,16105774,+,16103274,16106274,16104765,16106291,707,169,0,0.0,1.0,1,4.71404,2.00321,endo_only
Efhc1,chr1,20951626,+,20949126,20952126,20951662,20951890,744,20,0,0.0,1.0,1,7.04457,2.54037,endo_only
Efhc1,chr1,20951688,+,20949188,20952188,20951662,20951890,744,20,0,0.0,1.0,1,7.04457,2.54037,endo_only
B3gat2,chr1,23761753,+,23759253,23762253,23761822,23763204,766,131,0,0.0,1.0,1,4.78919,2.29198,endo_only
B3gat2,chr1,23761926,+,23759426,23762426,23761822,23763204,766,131,0,0.0,1.0,1,4.78919,2.29198,endo_only
B3gat2,chr1,23762011,+,23759511,23762511,23761822,23763204,766,131,0,0.0,1.0,1,4.78919,2.29198,endo_only
Ptpn18,chr1,34459762,+,34457262,34460262,34459407,34459964,847,43,0,0.0,1.0,1,5.80287,2.41776,endo_only
Ptpn18,chr1,34459765,+,34457265,34460265,34459407,34459964,847,43,0,0.0,1.0,1,5.80287,2.41776,endo_only
Ptpn18,chr1,34459777,+,34457277,34460277,34459407,34459964,847,43,0,0.0,1.0,1,5.80287,2.41776,endo_only
Ptpn18,chr1,34459792,+,34457292,34460292,34459407,34459964,847,43,0,0.0,1.0,1,5.80287,2.41776,endo_only
Hs6st1,chr1,36068400,+,36065900,36068900,36068460,36069216,860,81,0,0.0,1.0,1,5.0127,3.08846,endo_only
Cnnm3,chr1,36511867,+,36509367,36512367,36511763,36513006,863,128,0,0.0,1.0,1,4.60957,2.13647,endo_only
Cnnm3,chr1,36511867,+,36509367,36512367,36511763,36513006,863,128,0,0.0,1.0,1,4.60957,2.13647,endo_only
Cnnm3,chr1,36513097,+,36510597,36513597,36511763,36513006,863,128,0,0.0,1.0,1,4.60957,2.13647,endo_only
Ankrd39,chr1,36547219,-,36546719,36549719,36546910,36547290,863,38,0,0.0,1.0,1,5.57684,4.15122,endo_only
Ankrd39,chr1,36547445,-,36546945,36549945,36546910,36547290,863,38,0,0.0,1.0,1,5.57684,4.15122,endo_only
Ankrd39,chr1,36547231,-,36546731,36549731,36546910,36547290,863,38,0,0.0,1.0,1,5.57684,4.15122,endo_only
Ankrd39,chr1,36547219,-,36546719,36549719,36546910,36547290,863,38,0,0.0,1.0,1,5.57684,4.15122,endo_only
Ankrd39,chr1,36547219,-,36546719,36549719,36546910,36547290,863,38,0,0.0,1.0,1,5.57684,4.15122,endo_only
Tmem131,chr1,36939527,-,36939027,36942027,36938841,36940122,866,154,0,0.0,1.0,1,6.44864,4.54662,endo_only
Tmem131,chr1,36939822,-,36939322,36942322,36938841,36940122,866,154,0,0.0,1.0,1,6.44864,4.54662,endo_only
Pdcl3,chr1,38987841,+,38985341,38988341,38987499,38988052,882,47,0,0.0,1.0,1,5.93677,4.05431,endo_only
Pdcl3,chr1,38987865,+,38985365,38988365,38987499,38988052,882,47,0,0.0,1.0,1,5.93677,4.05431,endo_only
Tbc1d8,chr1,39478755,-,39478255,39481255,39478123,39478997,886,81,0,0.0,1.0,1,5.10515,2.97412,endo_only
Tbc1d8,chr1,39478661,-,39478161,39481161,39478123,39478997,886,81,0,0.0,1.0,1,5.10515,2.97412,endo_only
Tbc1d8,chr1,39478700,-,39478200,39481200,39478123,39478997,886,81,0,0.0,1.0,1,5.10515,2.97412,endo_only
Nabp1,chr1,51478399,-,51477899,51480899,51478159,51478621,977,48,0,0.0,1.0,1,6.06221,2.9242,endo_only
Nabp1,chr1,51478067,-,51477567,51480567,51478159,51478621,977,48,0,0.0,1.0,1,6.06221,2.9242,endo_only
Nabp1,chr1,51478399,-,51477899,51480899,51478159,51478621,977,48,0,0.0,1.0,1,6.06221,2.9242,endo_only
Nabp1,chr1,51478399,-,51477899,51480899,51478159,51478621,977,48,0,0.0,1.0,1,6.06221,2.9242,endo_only
Nabp1,chr1,51478399,-,51477899,51480899,51478159,51478621,977,48,0,0.0,1.0,1,6.06221,2.9242,endo_only
Nabp1,chr1,51478399,-,51477899,51480899,51478159,51478621,977,48,0,0.0,1.0,1,6.06221,2.9242,endo_only
Nabp1,chr1,51478425,-,51477925,51480925,51478159,51478621,977,48,0,0.0,1.0,1,6.06221,2.9242,endo_only
Nabp1,chr1,51478399,-,51477899,51480899,51478159,51478621,977,48,0,0.0,1.0,1,6.06221,2.9242,endo_only
Nabp1,chr1,51478399,-,51477899,51480899,51478159,51478621,977,48,0,0.0,1.0,1,6.06221,2.9242,endo_only
Pms1,chr1,53297018,-,53296518,53299518,53296788,53297379,991,63,0,0.0,1.0,1,5.09689,1.93079,endo_only
Pms1,chr1,53297017,-,53296517,53299517,53296788,53297379,991,63,0,0.0,1.0,1,5.09689,1.93079,endo_only
Pms1,chr1,53296967,-,53296467,53299467,53296788,53297379,991,63,0,0.0,1.0,1,5.09689,1.93079,endo_only
Pms1,chr1,53296975,-,53296475,53299475,53296788,53297379,991,63,0,0.0,1.0,1,5.09689,1.93079,endo_only
Pms1,chr1,53297015,-,53296515,53299515,53296788,53297379,991,63,0,0.0,1.0,1,5.09689,1.93079,endo_only
