chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr15,79834017,79834501,35.236816128854336,22.300080895205497,1.5801205517792642,0.08225108225108226,both,False,6,5,"29.903767540391843,35.927125453325004,27.376191950070083,47.625695551543046,50.85797012566709,19.730146152128945","30.97702180113165,16.765236325427455,24.63200940289631,25.570115001062483,13.556021945509602",3821,484,CpG:,1194,3,3,5.81253;5.86237;10.9975,7.12459;6.65298;8.20689,79832248,79836069
chr15,79883409,79883635,42.83760045379637,33.05357702684243,1.2960049806109772,0.32900432900432897,both,False,6,5,"25.77699163263226,62.25366125753746,64.82899953884981,19.98698258418412,71.03830590271477,13.140661806859766","17.613964353359204,11.41096494048411,55.425662922434874,68.45758580411253,12.35970711382142",3877,226,CpG:,1194,3,3,6.39207;6.33328;11.0079,5.32073;8.18985;4.47,79882487,79886364
chr15,79927777,79928048,26.39562941034622,17.776212986300038,1.4848848531849324,0.42857142857142855,both,False,6,5,"39.500462515999764,27.77685220632612,22.875358922162977,10.23948843754522,42.576614536925916,15.404999843117336","15.994438314970084,6.711190136996183,15.620146590658315,32.76464686120686,17.790643027668747",3091,271,CpG:,1194,2,3,3.57464;12.0561,4.53783;2.67606;5.4094,79925809,79928900
chr15,79932385,79932801,15.724744115053035,11.795967680753304,1.3330609696998454,0.5476190476190477,both,False,5,5,"23.32649730669812,26.88105416998433,15.761679082410183,17.049314409283035,11.329919721942542,0.0","19.31775008037822,0.5268068787053968,17.749428077550885,20.03821359977896,1.347639767353054",3948,416,CpG:,1194,2,1,5.70099;4.85117,6.70287,79931039,79934987
chr15,79933429,79933638,13.036543826720719,14.186530737970937,0.9189381158444733,0.6904761904761905,both,False,5,5,"4.869255145957777,33.83461832670019,18.392499759624446,13.542140565696906,7.580749162344986,0.0","31.32307499694664,0.8727795036210265,12.931595424919433,23.572521514468367,2.2326822498992267",2383,209,CpG:,1194,0,1,,6.70287,79932604,79934987
chr15,80001637,80001856,13.694094369763166,11.563868118139476,1.1842139870379655,0.9142857142857143,both,False,6,4,"11.67576033850868,17.504213000758643,20.654141467931726,14.391233710828208,9.17154347323694,8.767674227314817","5.68783619390887,20.312276101740046,0.0,16.325886308324918,15.49334198672354",2393,219,CpG:,1195,1,0,4.90154,,80001795,80004188
chr15,80012334,80014805,11.105059015880713,8.928648391302529,1.2437558888194369,0.6623376623376623,both,False,6,5,"16.95547789660367,16.90039531682993,14.803067497623676,9.204907373700824,4.987468983786447,3.77903702673974","12.188399848752207,14.86809196571251,0.14619439360383268,10.692510929107666,6.748044819336433",3850,2471,CpG:,1195,2,2,6.50329;6.19589,"3.20706,3.98091;4.95259",80011854,80015704
chr15,80083159,80083585,53.087075010286895,46.710822945027736,1.1365048111604272,0.7922077922077921,both,False,6,5,"36.519709192054,72.20282329812503,71.8062165399955,22.575992373871408,83.446912733596,31.97079592407945","56.44679218644979,13.494874267133298,71.9433085096849,44.76400302520709,46.905136736663614",4588,426,CpG:,1195,3,3,12.7687;7.22047;10.993,12.153;6.53934;13.899,80080481,80085069
chr15,80091111,80091883,18.286494647078076,19.7153267378635,0.9275268368724858,0.7922077922077921,both,False,6,5,"10.886529908771385,11.046887976819168,16.97802423706818,39.06637415080123,16.252781065245447,15.488370543763057","7.877472130985676,25.981122423555647,23.742385248236676,27.1611339808277,13.814519905711805",2799,772,CpG:,1196,3,3,4.42172;2.96901;5.39017,4.28705;6.90723;6.15755,80090187,80092986
chr15,80133017,80133591,49.18884407914586,53.87930198988727,0.9129450876772351,0.6623376623376623,both,False,6,5,"39.58278674243101,50.778356393609634,56.92984663421134,23.408557597947087,97.38610661498889,27.04741049168715","69.72453846860287,34.37857823747146,74.44375733628848,66.23883124445963,24.610804662613887",2948,574,CpG:,1196,3,3,5.67697;9.17503;5.23232,5.39701;5.99544;8.19117,80131997,80134945
chr15,80173238,80174282,16.909760321079457,20.86243247048649,0.8105363717774152,0.7922077922077921,both,False,6,5,"23.709933148607796,15.322081800390173,25.240581161593212,6.253346919777953,25.271918152232228,5.660700743875386","17.37089955082646,7.385732537728769,30.511961548181226,44.14158761295271,4.9019811027432665",2025,1044,CpG:,1196,1,1,5.18291,4.64073,80172002,80174027
chr15,80211358,80211956,14.714733716362874,6.080966683436582,2.419801732583581,0.2857142857142857,both,False,5,4,"21.910997153886782,9.343557394667648,33.0494374054969,0.0,22.838776127185696,1.1456342169402212","15.796212692925613,0.0,1.216668329467441,8.24477612946288,5.14717626532698",1836,598,CpG:,1196,1,0,5.08483,,80210682,80212518
chr15,80212122,80212389,14.714733716362874,6.080966683436582,2.419801732583581,0.2857142857142857,both,False,5,4,"21.910997153886782,9.343557394667648,33.0494374054969,0.0,22.838776127185696,1.1456342169402212","15.796212692925613,0.0,1.216668329467441,8.24477612946288,5.14717626532698",1836,267,CpG:,1196,1,0,5.08483,,80210682,80212518
chr15,80233876,80234421,50.73025356218821,43.013744574863225,1.1793963548998807,0.7922077922077921,both,False,6,5,"10.748113196476423,97.12696548297191,67.51485883777104,16.938484643773652,91.5220936217534,20.531005590382826","25.009960950270195,39.96462047221391,65.73461900640622,74.40016183744999,9.959360607975823",3439,545,CpG:,1197,3,3,8.99223;6.15142;6.77796,8.85248;7.99485;8.0643,80230857,80234296
chr15,80255094,80256136,110.16189150974826,62.353966275559955,1.7667182713431806,0.17748917748917747,both,False,6,5,"45.99624676735323,122.43857742665288,151.94382128417266,59.5101503358371,241.717997360375,39.364555884098664","41.56476470298389,22.8051882900417,105.71537238454928,117.82168410262655,23.862821897598373",2622,1042,CpG:,1197,3,3,10.2531;7.99342;10.5099,6.11038;5.23085;6.59435,80253677,80256299
chr15,80263905,80264458,29.678915511475115,23.132003783241263,1.2830239779303934,0.5367965367965368,both,False,6,5,"10.5907921295471,21.5149240177056,24.529349245757242,27.11096272482252,61.609493337727415,32.71797161329081","15.403533130456504,15.374476021457374,51.13371051437985,31.592028969377218,2.1562702805353706",2439,553,CpG:,1197,3,2,8.08243;3.59565;16.3966,12.2004;7.97226,80262298,80264737
chr15,80287124,80288381,7.871064608543461,4.3848971631374685,1.7950397274337855,0.47619047619047616,both,False,6,4,"3.175123504557739,8.51650185013485,10.196392766446891,16.24586087115898,3.4539103754132023,5.638598283549098","0.5041076129502825,0.48557383453022046,16.93500488761842,3.9997994805884174,0.0",2286,1257,CpG:,1197,2,0,2.9796;4.52895,,80286202,80288488
chr15,80372166,80372656,14.523949783673755,10.964721115485165,1.3246073138296233,0.42857142857142855,both,False,6,5,"23.649330847385713,19.53199845554614,15.18840581701589,6.655589031834666,20.271449166816236,1.8469253834438706","5.057407125022396,11.657870006943165,9.578897949041,11.76852823041507,16.76090226600419",2747,490,CpG:,1198,1,1,5.10438,5.37985,80371661,80374408
chr15,80671431,80672139,16.25199831952006,18.066371716723257,0.899571788643997,0.7922077922077921,both,False,6,5,"10.55046179770017,18.918709378205854,16.9770500360116,24.95586247548068,12.947479592919759,13.162426636802277","24.68973366498908,31.295834875802182,7.835377591761452,13.329253842864645,13.181658608198909",6103,708,CpG:,1200,0,2,,5.82981;6.34814,80670278,80676381
chr15,80710963,80712149,190.74029900674296,182.25269483049186,1.0465705277178217,0.9307359307359306,both,False,6,5,"128.7754162987178,269.05548510211753,214.9606459179118,118.16902255408053,285.10309967076245,128.3781244968676","150.8479090466663,176.1485589221159,259.17611113827587,227.0662815602285,98.02461348517275",3790,1186,CpG:,1200,3,3,24.619;36.1253;26.5728,30.2754;25.9335;29.6681,80709406,80713196
chr15,80948113,80948758,47.4605672419497,44.13261782331612,1.0754079314296956,0.9307359307359306,both,False,6,5,"8.390273861528627,92.70012025563928,66.68548182449102,26.875947493130912,64.52283553384201,25.588744483066364","41.53211314330473,40.045094870174985,12.945827575360552,95.25328158085968,30.88677194688062",1913,645,CpG:,1202,3,3,6.82866;2.5838;5.55813,10.859;11.894;13.0063,80947981,80949894
chr15,80977727,80978251,15.457581456492207,12.050589722049438,1.282724066873579,0.9307359307359306,both,False,6,5,"25.964332270327724,7.882431682469462,14.101428325545534,28.68191568618112,9.720619731512786,6.3947610429166275","16.466764643254972,12.523689747309813,11.064858142054078,7.343888571264626,12.853747506363693",3157,524,CpG:,1202,3,3,3.25947;8.09999;9.70281,6.20791;4.72082;4.58468,80975963,80979120
