chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr18,32240120,32240537,25.37780960319368,20.89548151954549,1.2145118349847763,0.32900432900432897,both,False,6,5,"29.182529168281274,27.958126604443134,26.818021237498197,13.171108342440702,36.70560290401437,18.43146936248438","12.645283817496418,14.836831055669032,25.286332119236935,39.277317658949514,12.431642946375545",3663,417,CpG:,830,3,3,6.67755;11.2819;4.8057,4.04741;4.3868;4.04353,32237714,32241377
chr18,32377246,32377767,50.24558408248243,29.387492563075018,1.709760843822903,0.12554112554112554,both,False,6,5,"64.9733930795931,45.144020314144,41.92481254684139,47.75642028718229,78.15108337579846,23.523774891335346","10.76777157646347,16.14397994455347,14.019146690513882,77.58944084640284,28.417123757441434",2364,521,CpG:,832,3,3,7.51436;8.82795;8.71227,8.87637;6.44688;5.58965,32375895,32378259
chr18,32559636,32559955,14.704644548448416,6.881558183612526,2.136819039540417,0.17748917748917747,both,False,6,5,"4.678008828506395,18.477445318633322,16.417760197175095,4.970070940975085,19.45223877309361,24.232343232306988","7.079748314178407,4.714130208649988,12.16175882593667,8.968809507421946,1.4833440618756217",5140,319,CpG:,833,1,0,4.97657,,32555946,32561086
chr18,32837201,32837621,42.97567642260191,25.653263226848743,1.6752518399929526,0.24675324675324672,both,False,6,5,"25.502555668560635,54.6088060386466,46.71797731823483,12.326055422606046,87.09922174440513,31.59944234315816","22.512986884683215,20.073179291687143,40.31456486191245,35.445821092075036,9.919764003885888",2308,420,CpG:,835,3,3,9.64638;5.48379;6.83555,7.05558;8.73821;6.88261,32836647,32838955
chr18,32939145,32939664,28.207276689022255,28.76558836696919,0.9805909870215611,0.9307359307359306,both,False,6,5,"14.992204622260934,43.69097463494225,23.789189070584165,24.397532473720297,49.47441899469967,12.899340337926223","22.729414091381233,18.667085019112925,38.14372423666256,56.22513234212047,8.062586145568766",2956,519,CpG:,836,2,2,4.40297;5.66142,6.34538;3.97018,32937241,32940197
chr18,33213715,33214111,113.97511731799999,57.646673046413994,1.9771326131212008,0.05194805194805195,both,False,6,5,"61.879274174553906,129.51921904210434,98.79727344432523,91.25660438289036,231.79474812533581,70.60358473879023","34.66099482543992,59.02011911692679,61.51778755310442,100.15290287912646,32.88156085747236",2609,396,CpG:,838,3,3,15.4403;18.0838;17.5557,10.3641;7.62511;8.57113,33212603,33215212
chr18,33463801,33464445,23.125657905714945,21.985314066690467,1.0518684352456984,0.42857142857142855,both,False,6,5,"24.125896206057934,30.855277980292463,29.61240481745038,11.789724909344224,25.721429750704555,16.649213770440102","16.143762293643167,16.607517356694167,23.339222617058105,44.63680859971523,9.199259466341658",9302,644,CpG:,840,3,3,5.13663;6.98882;5.10114,4.8149;10.2867;6.37872,33458275,33467577
chr18,33794657,33795151,41.703897857835564,37.24922694625476,1.1195909627334883,1.0,both,False,6,5,"35.08356594559378,48.1768523638065,49.89493342059163,24.157101213932037,71.41726531661473,21.49366888647469","46.897411657067444,24.323893181979656,50.02406089351727,50.817912828463776,14.18285617024566",3328,494,CpG:,842,3,3,9.85083;8.65153;6.70544,5.77622;3.96158;6.69486,33793928,33797256
chr18,34005895,34007537,28.309061687327283,28.821406209683737,0.9822234724208456,0.7922077922077921,both,False,6,5,"13.918900821760891,20.808222514628458,44.07988557834918,15.995822371296457,47.718296320207656,27.333242517721043","11.164305670437821,13.756799235289645,46.467449632552814,42.07421345276443,30.64426305737396",4216,1642,CpG:,844,3,3,"8.87175;4.9516,11.6842;4.73234","11.0354;4.26141;4.84413,5.13583",34004319,34008535
chr18,34220798,34221561,32.02455063892453,36.87226462922267,0.8685268171335443,0.9307359307359306,both,False,6,5,"17.05408676397658,47.28283482637681,42.099160297400296,16.090107855073843,41.306001978391684,28.315112112327977","35.95683050805503,16.975309081459372,32.24158551867613,41.012384601508536,58.175213436414275",2935,763,CpG:,846,3,3,8.57754;6.9351;6.01278,10.6627;5.80822;6.31447,34219614,34222549
