chr,start,end,exo_signal,endo_signal,enrichment,significant
chr9,102353238,102354708,0.26196092255598163,0.1449696114692697,1.8070057572825284,False
chr9,102505893,102506472,0.05971183162029353,0.027305602661336813,2.1867977924121083,False
chr9,102625775,102626648,0.18290555094591085,0.06073676069412457,3.0114472496654634,False
chr9,102689979,102690345,0.20583872408384166,0.19129686171343532,1.076017255276201,False
chr9,102717597,102718950,0.3097169811634782,0.11343550720746791,2.7303354019215624,False
chr9,102834708,102835546,0.048598926503108854,0.049246463449753204,0.9868510974944416,False
chr9,103008326,103008896,0.0416275464088222,0.012590697063489562,3.306214596293762,False
chr9,103111653,103112627,0.1588770197291681,0.07978367840222741,1.9913473897279288,False
chr9,103201715,103202140,0.5688354648298195,0.2406276019862145,2.363965979523862,False
chr9,103304907,103305617,0.040191872237787106,0.03173239057307367,1.266588224584998,False
chr9,103364567,103366089,0.1763308281444511,0.11647212389892103,1.5139315936015536,False
chr9,103761233,103762090,0.5976845659215041,0.25474056246128574,2.346248120624046,False
chr9,104002424,104003233,0.15349561512305626,0.10429369109777302,1.4717631863192715,False
chr9,104062728,104063177,0.2551367629766251,0.35649921852776895,0.7156727131976913,False
chr9,104262283,104263188,0.30739549975104746,0.1437430176596634,2.1385073498238345,False
chr9,105053227,105053475,0.02516972291101259,0.0,inf,False
chr9,105131384,105131847,0.05514759382714005,0.021529698689571088,2.5614661227866304,False
chr9,105395087,105395645,0.7976857740555431,0.5026722724968907,1.5868903412819078,False
chr9,105494545,105495594,0.056477753161896654,0.016598619813656335,3.4025571882446632,False
chr9,105642886,105643330,0.1618246022077233,0.07703058524188772,2.100783756212802,False
chr9,105644568,105644931,0.032193236575408436,0.0051216455623748994,6.285721294716161,False
chr9,106159853,106160125,0.14407893704720312,0.05729937729775656,2.5144939411556964,False
chr9,106170625,106171273,0.08157319094354883,0.013415459351803036,6.080536551481213,False
chr9,106198973,106199339,0.08872772988806743,0.08484856495019757,1.045718686463899,False
chr9,106203006,106203335,0.18987730929122115,0.14536824048691036,1.3061815198094704,False
chr9,106226088,106226477,0.12024003235251646,0.02272610438350468,5.29083341004939,False
chr9,106247596,106248183,0.36223099710937845,0.21240382486735027,1.70538829672958,False
chr9,106367642,106368000,0.20764443192565116,0.16043318104435392,1.2942736070803524,False
chr9,106368405,106369453,0.2232500684898614,0.1351069627261645,1.6523949912362832,False
chr9,106429476,106429869,0.08362008691097478,0.05502744753700872,1.5196068626431576,False
chr9,106447391,106447745,0.47612631591137583,0.20660680188205424,2.3045045544201512,False
chr9,106453424,106454151,0.07614856646357558,0.04818638234202235,1.5802922477782273,False
chr9,106464738,106465734,0.17645399908028328,0.18571246310205475,0.950146242922406,False
chr9,106477062,106477464,0.11140862762379862,0.07033791303519163,1.583905788732435,False
chr9,106647485,106647831,0.02308118894824954,0.01079156746766796,2.1388170919008624,False
chr9,106650797,106651012,0.04171451492421716,0.005581847217869567,7.47324555761281,False
chr9,106655825,106656079,0.030537363059855882,0.031003201764895332,0.9849744968738385,False
chr9,106685322,106686039,0.10291079693497925,0.06607317443947562,1.557527662444123,False
chr9,106788897,106789269,0.07554705835996044,0.04691257069280687,1.6103798458340317,False
chr9,106821767,106822620,0.8247761168716462,0.4939565312499126,1.669734206742088,False
chr9,106885069,106885275,0.024472241013307885,0.0,inf,False
chr9,106885631,106887477,0.4104373006082375,0.3287676851310989,1.2484113225561453,False
chr9,106891554,106892561,0.5376068651765608,0.5142065352693214,1.0455076478072827,False
chr9,107193526,107193906,0.0,0.0,0.0,False
chr9,107231268,107232140,0.07192653664026692,0.05224691278844633,1.3766657741387633,False
chr9,107296546,107297001,0.3619863431496641,0.20166230394895832,1.7950124344571832,False
chr9,107338121,107338442,0.07311666188340492,0.057372992240292096,1.2744090734744058,False
chr9,107399590,107400052,0.029422622820887104,0.04161545630888015,0.7070118996774939,False
chr9,107400282,107400496,0.012090791879509573,0.007362868114702835,1.6421307147096111,False
chr9,107443982,107444251,0.0693534987444197,0.0,inf,False
chr9,107526629,107527023,0.09322366084227497,0.06453540886657838,1.4445350619069786,False
chr9,107527153,107527372,0.0473258863329955,0.0,inf,False
chr9,107533881,107534563,0.05589307581723923,0.04353430926862822,1.2838856698598642,False
chr9,107534955,107535276,0.0078932184938848,0.00751950209156597,1.0496996207685079,False
chr9,107551414,107551915,0.08683039858605753,0.055777520713788775,1.5567274678917766,False
chr9,107554098,107555125,0.14046180977265718,0.03443249634415054,4.079338551836341,False
chr9,107563217,107563531,0.19189554125585864,0.10083257642498986,1.9031105626722853,False
chr9,107568998,107569591,0.050106773550996776,0.07557091174995141,0.6630431258628952,False
chr9,107570819,107571092,0.08640716796275139,0.0459703311981051,1.8796290065953039,False
chr9,107580721,107580925,0.2712573766915784,0.19925470089194047,1.3613599853721208,False
chr9,107587474,107588171,0.06731106117807055,0.03961126029389674,1.6992910773011118,False
chr9,107598789,107599151,0.03364037927223424,0.03057269567604338,1.100340631676607,False
chr9,107612701,107612978,0.15139438871366237,0.1802860544115852,0.839745421284974,False
chr9,107635122,107635353,0.01933870802599464,0.010059730624247257,1.9223882575326616,False
chr9,107675931,107676718,0.07068028441215259,0.07693970590105345,0.918645107677554,False
chr9,107709242,107710020,0.09257008565221318,0.07420932973231673,1.2474184308917253,False
chr9,107770367,107771105,0.05397722289995355,0.04805797422475448,1.1231689177641218,False
chr9,107872344,107872863,0.04942123126537492,0.01886995784672186,2.6190430135995513,False
chr9,107887977,107888293,0.07598387392873633,0.08852406622827758,0.858341433761032,False
chr9,107901213,107901890,0.11401896910283205,0.031131610430431528,3.6624822014147114,False
chr9,107935884,107936240,0.037094402829027255,0.01846542318655718,2.0088574442221265,False
chr9,107950850,107951281,0.20082266190305784,0.06801845129760593,2.952473307932053,False
chr9,107985777,107986152,0.025562962324219552,0.0041176168004877795,6.208193613643534,False
chr9,108002298,108003188,0.6676673554219609,0.4202379610552862,1.5887840159545297,False
chr9,108049055,108049582,0.48587618807816896,0.22721917044893086,2.138359131926208,False
chr9,108079157,108079397,0.18083145254638952,0.10727182121864345,1.685731168652534,False
chr9,108094190,108094645,0.044623352581071224,0.04470093662993015,0.9982643753194428,False
chr9,108106162,108106582,0.032242502296120135,0.03918283005105354,0.8228732394803935,False
chr9,108110489,108110745,0.017434712894201735,0.030766694804944067,0.5666748737469212,False
chr9,108115255,108115488,0.042658191901451405,0.003841226020500048,11.105358464664933,False
chr9,108190030,108190582,0.0807130928033588,0.10562488550067584,0.7641484525239306,False
chr9,108263276,108263928,0.4684988008475923,0.4065434961408528,1.152395267160477,False
chr9,108305855,108306930,0.1422121132466465,0.13414681079452578,1.060122953384814,False
chr9,108339271,108339614,0.14381177535721978,0.07495161158052141,1.9187282611358008,False
chr9,108339817,108340089,0.004569526991635121,0.0,inf,False
chr9,108347630,108348310,0.18264875487030294,0.15874645393591064,1.1505690384998595,False
chr9,108452293,108452689,0.2442177366168136,0.13586380875010823,1.7975186980515077,False
chr9,108460504,108460934,0.1773422306859153,0.0906084625534167,1.9572369477229143,False
chr9,108490681,108491320,0.07766590787618569,0.06834641817040685,1.1363566658686155,False
chr9,108516675,108517931,0.14257383341072968,0.09454077576650306,1.508067098612124,False
chr9,108560318,108560774,0.7096761264001664,0.5954711912212944,1.1917891862151062,False
chr9,108566554,108567818,0.509602162705192,0.3259310455319947,1.5635275304118503,False
chr9,108569794,108570460,0.25747491797292704,0.26718399831187944,0.9636614452950166,False
chr9,108578298,108578872,0.05536182745274016,0.035426952814163463,1.562703621255477,False
chr9,108579051,108579289,0.03125742949394547,0.04191089484329421,0.7458067791398325,False
chr9,108597042,108597760,0.18592424985717546,0.0676672881937043,2.7476237753898003,False
chr9,108648690,108649537,0.21642250022573226,0.2040678725270264,1.0605417577285206,False
chr9,108662075,108662435,0.012511048766253764,0.00859705256457901,1.4552718704781376,False
chr9,108691975,108693007,0.2524398732874806,0.15196450244297433,1.6611765855135168,False
chr9,108783638,108783956,0.4796986329246479,0.2375671231133877,2.019213040247551,False
chr9,108808254,108808715,0.033413416589548786,0.034812651494449766,0.9598067126508861,False
chr9,108825097,108825321,0.11262234491844812,0.007451421357119663,15.114209695152999,False
chr9,108825791,108826198,0.008843232190507429,0.004540758622703894,1.9475230738518166,False
chr9,108827073,108828002,0.0528579539327711,0.09304421434347213,0.5680950105897644,False
chr9,108831849,108832944,0.3387402055531743,0.15693586260369896,2.158462698921631,False
chr9,108854053,108854666,0.3009913802235617,0.1882087954092628,1.5992418397293895,False
chr9,108936653,108937192,0.02630550440476233,0.010911694071825625,2.4107626397521593,False
chr9,109073765,109074323,0.1847703533389248,0.06169987168924053,2.9946634941081376,False
chr9,109082125,109082423,0.1989432573235357,0.15434584427945328,1.2889446959345137,False
chr9,109095082,109095976,0.1635823141839108,0.14930445597701986,1.0956291499370154,False
chr9,109875383,109876383,0.3047593869887819,0.1564873748141761,1.947501434864469,False
chr9,109931457,109932587,0.7306027245579348,0.22257634284890523,3.282481485707134,False
chr9,110100923,110101134,0.20345570558574386,0.11888896971980285,1.7113085096560903,False
chr9,110116968,110117820,0.21196113967444608,0.1782211734177716,1.1893151392151593,False
chr9,110131623,110132524,0.15949905468389733,0.09921585917204027,1.6075963662958963,False
chr9,110245005,110245839,0.036485252190639285,0.02636896651038183,1.3836436166838215,False
chr9,110304950,110305498,0.6770325871324009,0.37351324079054665,1.8126066580650548,False
chr9,110333263,110333737,0.10550450977250564,0.0441213011213699,2.3912374995986947,False
chr9,110380486,110381316,0.12160764489686055,0.07217211567480039,1.6849671616225192,False
chr9,110407708,110408371,0.3881953079267267,0.20335833636489503,1.908922520049389,False
chr9,110476471,110476762,0.1257045460829428,0.11177659594085942,1.1246052451754085,False
chr9,110531900,110533309,0.1280643425237842,0.12632502363503587,1.0137686013324911,False
chr9,110630002,110630342,0.04881709290396585,0.027502421968238794,1.7750106867076045,False
chr9,110638398,110638630,0.06507982539273381,0.02389864824018024,2.723159265690878,False
chr9,110653672,110654307,0.5186150324953226,0.34939452455711284,1.484325013829885,False
chr9,110656521,110656867,0.12403369244334901,0.07782783943354352,1.593693122488133,False
chr9,110726968,110727405,0.04213647138260007,0.026920028631808528,1.5652461577552668,False
chr9,110742722,110744070,0.04696103314886061,0.0252691315315871,1.8584347899000029,False
chr9,110781253,110781945,0.5080343524606522,0.41722025086199777,1.217664654126994,False
chr9,110834515,110834728,0.0,0.0,0.0,False
chr9,110857871,110858267,0.0,0.0,0.0,False
chr9,110873730,110874092,0.07495867689213262,0.039680452864165626,1.8890579991294865,False
chr9,110879961,110880440,0.135284980535777,0.07608346392697252,1.7781127928879277,False
chr9,110953767,110954036,0.14518871536365444,0.07994922409471625,1.816011562434285,False
chr9,111117912,111118651,0.2478267714146014,0.10946756447922404,2.263928795653773,False
chr9,111271111,111272378,0.11459851072325504,0.056431418726307025,2.0307572148603783,False
chr9,111311364,111312804,0.0942015297463978,0.03675644190435753,2.562857688769654,False
chr9,111689987,111690485,0.028661955510023217,0.017512840144218493,1.6366252003667936,False
chr9,112235147,112235630,0.08447043755975665,0.07696167964149461,1.0975648914270009,False
chr9,113707882,113708376,0.26243196832942217,0.12845293166545454,2.0430204661494638,False
chr9,113741167,113742135,0.18411383728734407,0.21308874060592536,0.8640242406229905,False
chr9,113988685,113989106,0.0,0.010456675362072978,0.0,False
chr9,114026623,114026853,0.23346262601855391,0.09957611876054392,2.3445644289468053,False
chr9,114057238,114057741,0.04439010193884455,0.005209720249798393,8.520630630898534,False
chr9,114367955,114368395,0.19268431521714335,0.08995150036162744,2.1420911762728183,False
chr9,114384736,114385011,0.02193103989736332,0.0,inf,False
chr9,114389996,114390730,0.13411866564852956,0.054987428437816274,2.439078703238515,False
chr9,114401059,114401687,0.2829223194004114,0.20599585593063052,1.3734369466912286,False
chr9,114562280,114564596,0.03254355672302874,0.016643170572778976,1.9553700168317638,False
chr9,114639827,114640284,0.09251381566378503,0.05903272405993221,1.5671615555104923,False
chr9,114688467,114689377,0.6561647907649535,0.36304352032111464,1.8073998130708158,False
chr9,114731112,114731542,0.19989736022791837,0.13215954211953856,1.5125457989791673,False
chr9,114752944,114753212,0.15831188592943002,0.12765365669860085,1.2401672621350393,False
chr9,114781225,114782048,0.0871731023530758,0.07552083396818869,1.1542921042131942,False
chr9,114843665,114844200,0.0834453826904767,0.030699080316431426,2.718172069989121,False
chr9,114933374,114934034,0.8798281086620324,0.5413219685868814,1.625332352497756,False
chr9,114978046,114979085,0.20977926211812517,0.15162879297474743,1.3835054543569587,False
chr9,115309501,115310991,0.08912111869461999,0.046997571180315625,1.8962920094889353,False
chr9,116174665,116175439,0.12012815654157105,0.11451856467874963,1.0489841265349211,False
chr9,117872168,117873077,0.14754780057262132,0.11627134220796131,1.26899541856771,False
chr9,118040102,118041216,0.09279764209896872,0.05219536898330657,1.7778903359922182,False
chr9,118149867,118150356,0.9322763545018325,0.47781934348329536,1.9511063484905256,False
chr9,118476863,118477213,0.029716991874941753,0.0,inf,False
chr9,118478480,118479486,0.020833781728550927,0.011523694364062398,1.8079082167887768,False
chr9,118506139,118507181,0.13847741979569214,0.07625669891935583,1.8159377701641262,False
chr9,118559594,118559833,0.005603924858072051,0.0055387598633957185,1.0117652680895215,False
chr9,118606598,118607327,0.2225022972464308,0.12137800124283774,1.8331352878457472,False
chr9,118925209,118925491,0.5795606586218848,0.3868375776593319,1.4982015504509085,False
chr9,118925842,118927072,0.680213942586844,0.43621575854885125,1.55935206203851,False
chr9,119093277,119093775,0.051017698655317446,0.04075741637770711,1.2517402521918035,False
chr9,119102656,119102968,0.1281158901045836,0.11675439952737068,1.0973110274491151,False
chr9,119156533,119157059,0.08620171823858765,0.028281420360617048,3.047998195968503,False
chr9,119162622,119162858,0.0,0.0,0.0,False
chr9,119321884,119323111,0.1229899738624513,0.05449199384050372,2.2570283301146756,False
chr9,119339620,119340000,0.1929085048598965,0.04733341843396362,4.075524465426671,False
chr9,119341510,119341967,0.21031233083515347,0.21180664127449367,0.9929449311393233,False
chr9,119357454,119357911,0.26251340674927043,0.2065801100616515,1.2707583836165364,False
chr9,119401916,119403600,0.17317664483796993,0.08751262947213727,1.9788760306088944,False
chr9,119427445,119427702,0.04018345419680005,0.0078977471070345,5.087964156386923,False
chr9,119444836,119445177,0.11473333872008128,0.05398649103117944,2.125223116535172,False
chr9,119485633,119485943,0.07603159282420292,0.0,inf,False
chr9,119486563,119486773,0.0,0.0,0.0,False
chr9,119578474,119579349,0.05329876373146416,0.040029221486437117,1.3314963856972108,False
chr9,119609880,119610090,0.005659219992594195,0.0,inf,False
chr9,119894747,119895533,0.5181063966111799,0.2584592684634171,2.0045959260482618,False
chr9,119937449,119937779,0.05595980124559843,0.034770880657038206,1.6093869406862789,False
chr9,119974190,119974410,0.047057712257794926,0.007042250421343797,6.682198081904535,False
chr9,119982977,119984084,0.12200905263976604,0.09292830244527611,1.3129374951362647,False
chr9,120011040,120011521,0.5416541458060617,0.2692511632367919,2.0117058708106903,False
chr9,120110302,120110896,0.4024914300663614,0.3196236423378039,1.2592667648814795,False
chr9,120127500,120128163,0.0424330949413077,0.029050728926085356,1.4606550854290612,False
chr9,120303647,120304555,0.10556893459548107,0.06009345234332063,1.7567460426862134,False
chr9,120492381,120493084,0.11298404848796467,0.06682762128894275,1.6906788885909205,False
chr9,120571381,120571798,0.3765818070313634,0.24556929719850357,1.533505252193466,False
chr9,120577084,120577580,0.546137526520524,0.3534226507127391,1.5452816207991804,False
chr9,120933178,120934555,0.13604332230690871,0.07820355361913026,1.7396053761120853,False
chr9,121041311,121042430,0.0,0.0,0.0,False
chr9,121277064,121277957,0.5448745164059562,0.268189544311098,2.031676953721602,False
chr9,121297667,121298089,0.04408509055253979,0.05271452457459025,0.8362987413489817,False
chr9,121454340,121454592,0.027109479468330533,0.013715040184684908,1.9766241369531468,False
chr9,121494280,121494700,0.01502189392443029,0.0,inf,False
chr9,121641630,121643111,0.13637827254917814,0.12068191592556829,1.1300638666798324,False
chr9,121669388,121669638,0.1355783879847811,0.10875353206490612,1.246657330668262,False
chr9,121704737,121705299,0.05360877176837652,0.03520163209373185,1.5229058591837938,False
chr9,121710259,121710778,0.04994847563134311,0.025622848325732583,1.9493724895986961,False
chr9,121718812,121720052,0.14092073217732382,0.14253636972825504,0.9886650855917586,False
chr9,121759208,121760621,0.3267267899395415,0.3302413113006283,0.9893577173999064,False
chr9,121762634,121763050,0.06910100875524701,0.005198023066527936,13.293709525880118,False
chr9,121777769,121778530,0.13853354131787943,0.025304309110717592,5.474701589825418,False
chr9,121788890,121789132,0.037119641395783026,0.05095616186820734,0.7284622709965678,False
chr9,121838954,121839539,0.19658134236551236,0.09376589743754131,2.09651214074347,False
chr9,121857013,121857963,0.09952228592789301,0.08637733451713045,1.1521805631563642,False
chr9,121995664,121996058,0.08027465387414467,0.07963675983170598,1.0080100451573712,False
chr9,122117183,122117893,0.09657650455111998,0.04834359804693126,1.9977103164180068,False
chr9,122166543,122166962,0.03130955163857032,0.013023978098050138,2.4039929584385415,False
chr9,122293954,122294592,0.11082769169861233,0.03999180310335443,2.7712601857983326,False
chr9,122351443,122352187,0.5928205583834559,0.37087557340978217,1.598435165015426,False
chr9,122568822,122569788,0.04682142442068294,0.0,inf,False
chr9,122571416,122571675,0.028785674968207525,0.0,inf,False
chr9,122572205,122572723,0.036911090768454065,0.00433758467669698,8.50959543608528,False
chr9,122747129,122747451,0.008639877212553547,0.0,inf,False
chr9,122805526,122805858,0.0843372571681247,0.05205893062170862,1.620034375676476,False
chr9,122865758,122866007,0.16261227230382802,0.08287939379199885,1.9620350109212135,False
chr9,122886825,122887174,0.05048978941146174,0.03004251406195928,1.680611326579802,False
chr9,122903301,122903536,0.07677284880424097,0.061434034600573326,1.2496794212425777,False
chr9,122922930,122923275,0.053831907001957564,0.08658441664709424,0.6217274318699721,False
chr9,122950701,122951318,0.20226554029839883,0.1407079984697593,1.4374843114684015,False
chr9,123021110,123021592,0.04849347964749759,0.04891790284706305,0.9913237654342546,False
chr9,123112851,123113510,0.05850517150464072,0.05330096584423723,1.0976381117672778,False
chr9,123156818,123157109,0.00847286640579576,0.0,inf,False
chr9,123215689,123216077,0.004396653067381077,0.0,inf,False
chr9,123259607,123260965,0.3959480033577396,0.2862399723992472,1.3832729232012075,False
chr9,123366754,123367131,0.15540767839625017,0.10116874978447521,1.536123345670702,False
chr9,123529580,123530197,1.93631266417834,1.1275855922997309,1.7172201182787337,False
chr9,123678266,123678959,0.03723200584031438,0.0,inf,False
chr9,123717377,123717806,1.05132819192082,0.6113569982297544,1.7196632981466577,False
chr9,123851491,123852159,0.05707285230850706,0.06334489172633348,0.9009858688381176,False
chr9,123923115,123923338,0.020293940018731537,0.0,inf,False
chr9,123924689,123925609,0.4149429624220435,0.23644181955254512,1.7549474251522141,False
chr9,124422552,124422772,0.21607699263519595,0.24581756126848883,0.8790136535411748,False
chr9,124423168,124426073,0.32608002515039874,0.2714151792586298,1.2014067379764313,False
chr9,124441650,124442281,0.0745560605640411,0.06282051519755083,1.1868107150918081,False
chrUn_GL456370,1485,1737,0.0,0.04286712150251327,0.0,False
chrUn_GL456378,27402,28190,0.0,0.003841226020500048,0.0,False
chrX,5467930,5468230,0.006363329099242106,0.006014284944569721,1.058035852622436,False
chrX,5468555,5468767,0.0,0.0,0.0,False
chrX,6047291,6048447,0.0,0.0,0.0,False
chrX,6081940,6083368,0.033234602868067044,0.021509783746142132,1.545092375651048,False
chrX,6172298,6173448,0.0,0.0,0.0,False
chrX,6400082,6400901,0.33788644328273837,0.13149208650911892,2.5696332931739287,False
chrX,7318572,7319439,0.4994645393524315,0.1798356577353882,2.7773387416156816,False
chrX,7573383,7574510,0.06843113263068099,0.07542069071463389,0.9073257216590735,False
chrX,7610126,7610349,0.0,0.0,0.0,False
chrX,7638486,7638762,0.1675191051931775,0.0963227798247729,1.739143175663353,False
chrX,7648627,7648856,0.22440584033161226,0.1183418175633358,1.8962514261834087,False
chrX,7671176,7671473,0.01810203398264595,0.0,inf,False
chrX,7697149,7697417,0.03888430612284418,0.039774619280475695,0.9776160482806042,False
chrX,7714169,7714593,0.05793683488397694,0.04539612530316134,1.2762506600963646,False
chrX,7728374,7728692,0.2953860217527757,0.12547530666644238,2.3541366791636213,False
chrX,7750510,7751053,0.03622329452079937,0.016404221441369042,2.2081690771041127,False
chrX,7762498,7763008,0.04308097109330833,0.04268546634472562,1.0092655599774554,False
chrX,7841567,7842696,0.4003272684210791,0.34941324539963386,1.145712916415671,False
chrX,7878013,7878789,0.23378872056280042,0.14977332541804544,1.5609503221635244,False
