chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,peak_width_exo,peak_width_endo,significant
chr12,86947870,86948080,1988.1756650848868,800.3206344760367,2.4842239215617985,0.011024030971738473,both,1548.4,1287.4,True
chr12,86989957,86990553,41.900903474027196,34.51570358433049,1.2139663724847103,0.5613582450978213,both,433.0,413.75,False
chr12,87102113,87102587,19.64601627997268,6.396617437927164,3.0713133106079593,0.6179014419809953,both,267.6,263.0,False
chr12,87147049,87148157,893.9774411124519,828.7047851949928,1.0787646663607722,1.0,both,1333.6666666666667,1267.2,False
chr12,87199698,87200536,85.8234220884941,88.39583887991118,0.9708988927079271,0.944946688568607,both,459.0,418.3,False
chr12,87266607,87266905,1003.3703980781103,884.7618589748012,1.1340570209940382,0.8169238688633682,both,1404.5,1244.0,False
chr12,87299398,87300330,52.421326884968174,16.111182054779768,3.2537232033459724,0.10763055257429115,both,484.1,352.8333333333333,False
chr12,87387720,87388413,1718.5334269425828,1019.0775562974184,1.686361765424876,0.8774228430396267,both,717.6666666666666,751.4,False
chr12,87443393,87444025,86.87957125141338,75.53066161190375,1.1502556630289205,0.5613582450978213,both,489.0,494.25,False
chr12,87471872,87472369,227.81818374800034,203.16228783603736,1.1213605939103304,0.6198391186854187,both,621.5,857.0,False
chr12,88354390,88354691,0.9243903892995081,0.0,inf,1.0,exo_only,225.0,0.0,False
chr12,88360491,88360828,240.6259603441426,128.26191703513277,1.8760514882857375,0.37314449962345986,both,777.6666666666666,712.5,False
chr12,89260160,89260526,1.4010392007608434,8.128663863814442,0.17235787138372263,0.1939308522824107,both,211.0,508.0,False
chr12,91588236,91588626,354.37186853488384,353.67776285812835,1.0019625369464744,1.0,both,679.8333333333334,963.2,False
chr12,91647402,91648082,36.80918784586356,7.689831160368703,4.786735505399403,0.10441900560441834,both,786.0,331.5,False
chr12,91778468,91779212,279.8366147787648,284.6449259728183,0.9831076869625538,0.518654191904848,both,956.25,1109.2,False
chr12,91848814,91849048,2081.4611510003533,1331.9316615231191,1.5627386983354057,0.8699961176213895,both,969.8,1078.3333333333333,False
chr12,95695187,95695876,660.0870165559498,211.13722865525378,3.1263411988500813,0.0028717658624028176,both,1563.1666666666667,800.3,True
chr12,98258804,98259454,491.8458314112745,243.81007142222788,2.017331886833751,0.3042421772380973,both,1131.3333333333333,967.4,False
chr12,98574531,98575379,234.50746674928675,28.513285020627347,8.224498390123662,0.036935656716680414,both,1082.5833333333333,432.25,True
chr12,98628037,98628349,191.30015193296626,154.0039858206041,1.2421766288296439,0.9093820403719205,both,723.6,734.0,False
chr12,98689216,98689420,16.00073423453882,13.929696643789992,1.1486778674158795,0.0127806714228524,both,752.0,388.0,False
chr12,98737306,98737722,80.3481983517943,61.01960038294385,1.316760481018377,0.7863512101793072,both,600.3,709.5,False
chr12,98746804,98747423,266.0387473823649,391.7539695874776,0.6790964943188894,0.0215752742910692,both,1016.6,902.6,False
chr12,98900593,98901570,184.9650760040926,118.27478562269417,1.5638588988370326,0.8820155353915196,both,577.3333333333334,685.75,False
chr12,99392016,99393399,538.3992570615636,289.020825640366,1.86283896971322,0.006440401624077502,both,719.75,707.7,False
chr12,99563399,99563791,64.44262204248328,25.44088725025131,2.5330335930735552,0.00898355246348342,both,387.3333333333333,273.5,True
chr12,99627694,99628084,368.49970882633187,267.8981729753255,1.3755215451218181,0.12009406436976575,both,980.1666666666666,1167.4,False
chr12,99883259,99883599,516.1476976140947,307.25979593809143,1.6798413083568253,0.3052553208558727,both,1039.5,1051.0,False
chr12,99884434,99884855,579.8064870069664,251.94057181800645,2.301362114180639,0.004011518527932,both,1389.8333333333333,1066.2,True
chr12,99964804,99965084,58.07847824660348,42.34293297079496,1.371621523871805,0.711565057449479,both,590.5,571.0,False
chr12,99965203,99966256,118.92753751856263,51.22459696965772,2.321688105989549,0.6989061344215826,both,558.3333333333334,526.0,False
chr12,100110044,100110573,103.7977973262813,147.89971705784905,0.7018120074271822,0.005973373171628854,both,561.1666666666666,929.5,False
chr12,100130872,100131077,20.668526739894002,99.79147447214561,0.20711715954916693,0.448587350680282,both,617.3333333333334,808.5,False
chr12,100187007,100187620,1126.0633311077322,877.626396835037,1.2830782382670205,0.7467782101669553,both,1079.75,1033.8,False
chr12,100199246,100200860,328.0020506026031,178.7412972458423,1.8350658502353057,0.04297896764719651,both,831.3055555572113,594.8,False
chr12,100520311,100520687,41.07929539192161,23.391339952330107,1.7561753826688982,0.6179014419809953,both,475.2,522.5,False
chr12,100724639,100725581,3547.368723834253,2541.5704347104415,1.3957389004009253,0.6198391186854187,both,1289.0,1292.8,False
chr12,100898889,100899508,9.64758360488376,31.88363510907943,0.30258731703200425,0.04373581745028453,both,291.0,547.6666666666666,False
chr12,100908048,100908251,50.249241654644294,27.469554027235326,1.829270384398069,0.5484401269400269,both,490.0,407.3333333333333,False
chr12,101028441,101029415,376.2847307461297,235.97550027197357,1.594592363666748,0.225740383906314,both,1068.9166666666667,1039.3,False
chr12,101082443,101084074,222.99211311706654,205.56928870416164,1.084754023924159,1.0,both,675.2,554.2666666686534,False
chr12,101718013,101718608,1.470678642157349,11.094481754085361,0.13255947188482198,1.0,both,223.0,435.0,False
chr12,101818760,101819304,67.96511379826792,22.351766858217296,3.040704308942877,0.00898355246348342,both,676.8333333333334,351.2,True
chr12,101912587,101913308,238.99350545769448,158.1650296788142,1.5110388557003955,0.039882749115586126,both,889.5,589.6,False
chr12,101957878,101958412,634.1654007406016,506.1934185529468,1.2528124181335423,0.36959268147376256,both,637.5,884.4,False
chr12,101975356,101976335,463.581969092583,373.0482047287743,1.2426865032888486,0.691982529783195,both,918.0,1050.4,False
chr12,102128707,102129471,66.89968702555107,57.99725029702064,1.1534975655386848,0.48014296624971864,both,453.3,578.0,False
chr12,102282946,102283476,21.555609055627155,19.436475180758315,1.1090287130336645,0.8081974613229053,both,290.6666666666667,357.6666666666667,False
chr12,102439601,102439896,1055.7105058029838,373.3389063880405,2.8277537854726043,0.00898355246348342,both,874.5,914.8,True
chr12,102468963,102469586,702.1854709203852,494.95471872000564,1.418686284548,0.8169238688633682,both,617.8333333333334,645.4,False
chr12,102704447,102705421,150.09537464203422,197.75947403733187,0.758979438900106,0.09394102275474828,both,1046.5,764.4,False
chr12,102743358,102744050,196.21619697293815,83.29308664659642,2.3557320886121356,0.03319700600982767,both,995.5,802.5,True
chr12,102757312,102758334,694.5275187537289,290.0112014197349,2.3948299767516055,1.0,both,1197.25,747.0,False
chr12,102877438,102878655,908.7652996154702,686.881413524836,1.3230308488797264,0.2821968772472203,both,720.1666666666666,810.5,False
chr12,102948857,102949644,365.1198172064447,265.18862810875726,1.3768305971879924,0.037203016807988765,both,1496.8,1362.5,False
chr12,103241818,103242793,111.0012393460653,44.26774983471317,2.5074967614238695,0.16639941417693793,both,541.0277777786056,547.875,False
chr12,103325060,103325688,227.65516285926662,64.66876450089624,3.5203264607925444,0.03319700600982767,both,654.9,546.25,True
chr12,103388600,103388989,1596.6004736535463,644.5493629589035,2.47708021356829,0.12009406436976575,both,1106.5,996.6,False
chr12,103425495,103426077,827.7828520282345,367.55788924291613,2.252115588467642,0.011800620250389351,both,756.6666666666666,704.0,True
chr12,103532173,103532834,523.4631965523113,215.94369227900953,2.424072641473463,0.2068739086983059,both,662.9166666666666,466.8,False
chr12,104447003,104447341,1.4729722006960984,0.0,inf,1.0,exo_only,242.0,0.0,False
chr12,104471917,104473411,18.50974457551268,15.221989630460262,1.2159872017304092,0.1447035974176355,both,206.5,301.5,False
chr12,104474425,104474666,38.57658554801164,3.2916838602163154,11.719407812594905,1.0,both,784.5,248.0,False
chr12,104609856,104610086,92.66580240969954,39.209450621381464,2.3633537563305613,0.04838244035041827,both,652.0,635.5,True
chr12,104751475,104752369,490.7308190368385,355.3405591769797,1.3810154972836264,0.6481273583807409,both,626.75,588.2,False
chr12,105009553,105010194,49.39469822675601,40.51841636534827,1.219067837730174,0.8699961176213895,both,677.0,654.25,False
chr12,105023197,105023957,2.3448581108598625,7.609736751907678,0.30813918895052866,0.448587350680282,both,182.0,180.0,False
chr12,105032097,105033104,5124.412006550945,2602.3781466722735,1.9691265902703878,0.018869237238393354,both,1685.0,996.0,False
chr12,105336652,105337581,178.4641778049844,14.270236363208031,12.50604217496399,0.058650193699157104,both,768.5,435.0,False
chr12,105684842,105685824,252.15184662668693,53.73715621131451,4.692318395769437,0.0005022259820075565,both,888.6666666666666,509.04166666418314,True
chr12,105766563,105766768,2.221077116507038,2.732871572702888,0.8127264883912306,0.1939308522824107,both,446.0,216.0,False
chr12,105784340,105785306,427.44873000608624,183.61471400562195,2.3279655572319684,0.8169238688633682,both,1017.1,1007.8,False
chr12,105862675,105862932,175.2593636955646,89.43732091889107,1.9595775219441536,0.5031708956284264,both,924.0,895.5,False
chr12,105935499,105935762,52.04322045871277,3.023899866010871,17.21062957265453,0.2324066549548407,both,567.0,218.0,False
chr12,105962822,105963249,605.4107211564841,249.87876015591783,2.4228178528608177,0.018869237238393354,both,831.3333333333334,597.0,True
chr12,106010171,106010924,1514.3905676305951,552.86064387382,2.739190398903175,0.00023712777184514531,both,900.8333333333334,683.3,True
chr12,106174174,106174389,93.590264356374,3.2419377886302394,28.868618233392166,0.6084078002329985,both,1319.0,242.0,False
chr12,107915284,107917294,96.98412682712488,3.5137311606057593,27.6014647661334,0.0005907998904462421,both,802.0833333320916,189.66666666666666,True
chr12,107980220,107980746,30.305295788926884,4.6027927401203135,6.584110452067569,0.06029808713337021,both,726.0,399.0,False
chr12,108003777,108004350,64.52629294815605,39.19448634682169,1.64631046257833,0.18421871313215732,both,390.0,374.4,False
chr12,108006023,108006417,280.32762318156017,38.58234923904541,7.265696068550125,0.004434859395406238,both,900.4,337.8,True
chr12,108178345,108180230,2167.1804559315788,1663.3548783682174,1.3028972254301041,0.7139654043888343,both,888.75,769.5,False
chr12,108274316,108276582,771.7371440899732,592.2361434844508,1.3030902496923258,0.8486935657370229,both,767.111111111939,675.7,False
chr12,108306261,108306741,36.278106405209606,9.07140393088879,3.999172198878722,0.7088252863549089,both,370.1,230.5,False
chr12,108318311,108318894,53.34103162020411,2.7116627040550165,19.67096849487881,0.16759814957011365,both,420.0,347.0,False
chr12,108327675,108328409,35.087999057205224,5.954028668851796,5.893152520538965,0.04838244035041827,both,416.5,250.5,True
chr12,108333754,108334091,2760.757319653992,2506.614742050666,1.101388766825576,0.8169238688633682,both,1309.5,1441.8,False
chr12,108334378,108334793,2536.14999617916,2506.614742050666,1.0117829252469532,0.3042421772380973,both,984.5,1441.8,False
chr12,108352800,108353060,7.428484479981511,5.687726372992482,1.3060551779098972,0.30052231149547204,both,390.0,294.0,False
chr12,108422930,108423569,214.85741883096046,213.6352567110286,1.005720788500678,0.6990386719717612,both,903.8333333333334,653.9,False
chr12,108463314,108463666,7.243398983706125,5.768654325506118,1.2556479509752247,0.0901835622153236,both,348.5,337.0,False
chr12,108554660,108555423,162.99402925381622,318.73989087432943,0.511370035318486,0.04619627592000082,both,470.6666666666667,872.4,False
chr12,108701848,108702598,5.636736486517743,23.464323296835524,0.24022582774752052,0.30052231149547204,both,291.5,877.5,False
chr12,108757847,108758133,1420.6318628859747,547.5633789526275,2.594461056916081,0.06891844428950203,both,774.3333333333334,624.6,False
chr12,108792175,108794771,921.474702773195,888.4269155890695,1.0371980931737228,0.2625200704963082,both,751.0833333333334,626.2666666656733,False
chr12,108826870,108827224,39.9567966035223,16.757288586011107,2.384442829067109,0.6179014419809953,both,525.2,457.5,False
chr12,108835408,108836377,815.996679960775,568.9243081601021,1.434279865101394,0.225740383906314,both,949.0833333333334,816.4,False
chr12,108893867,108894413,529.5905762928654,275.8157977296952,1.9200879016069792,0.10763055257429115,both,567.6666666666666,559.75,False
chr12,109033231,109034363,40.028032711497836,11.006149116161208,3.636879010908682,0.27920334708105154,both,529.1,263.6666666666667,False
chr12,109052327,109053871,1.8989911937976174,5.705604713671752,0.3328290845749024,1.0,both,520.0,292.5,False
chr12,109399647,109399930,15.934192549556231,37.68609976533924,0.4228135213984459,0.0127806714228524,both,320.0,764.5,False
chr12,109452985,109453847,41.0472535225908,1.6946473025407722,24.221708824632096,0.2324066549548407,both,331.5,198.0,False
chr12,109459744,109460028,4.613415771550555,0.0,inf,1.0,exo_only,575.0,0.0,False
chr12,109528252,109528472,18.69884621071249,29.87828044339285,0.6258340819224578,0.448587350680282,both,695.0,491.0,False
chr12,110187462,110188905,15.776668383349673,21.624677569674805,0.729567797370258,0.056209667831191114,both,335.375,344.0,False
chr12,110189306,110189683,1.6506077497363398,0.0,inf,1.0,exo_only,162.0,0.0,False
chr12,110277822,110279918,22.803797701856627,1.3865292673505345,16.44667605569663,0.06029808713337021,both,347.6666666666667,207.0,False
chr12,110319822,110320173,2.241558982889258,1.4976528793560997,1.4967146351382792,0.1939308522824107,both,161.0,242.0,False
chr12,110373455,110373727,141.27868500861734,170.06990404807414,0.8307095003045436,0.4710033068433538,both,784.0,548.2,False
chr12,110446519,110447628,825.9583493661142,679.7216713855104,1.2151419972862163,0.8820155353915196,both,848.75,942.7,False
chr12,110591276,110591938,939.292014127294,421.0197536996893,2.230992740538452,0.12009406436976575,both,1051.6666666666667,1265.4,False
chr12,110601250,110602006,279.6296948686488,141.5946058933257,1.9748612110218078,0.03981950511881667,both,662.25,544.8,False
chr12,110695726,110696810,725.5046594934234,402.74969616662645,1.8013785395713027,0.07520189677657696,both,824.5833333333334,603.2,False
chr12,110737530,110738875,363.28377745752897,153.23369795807224,2.3707825517395693,0.3029951024585009,both,674.0833333333334,683.125,False
chr12,110840474,110841076,229.80034271634102,69.73506243992799,3.295334293481108,0.0016789567050661607,both,799.5,492.2,True
chr12,110843832,110844079,69.84388981767684,55.55441033588069,1.2572159329097776,1.0,both,502.1666666666667,416.3333333333333,False
chr12,110844899,110845103,895.1001533943275,433.0904712407977,2.0667740641577246,0.011024030971738473,both,1233.4,997.8,True
chr12,110850074,110850726,186.67517146677676,138.54379088803614,1.347409149628639,0.5166493111824066,both,570.9166666666666,917.25,False
chr12,110888690,110889614,715.2418560721127,436.6882072422817,1.6378776532320802,0.3147966758973957,both,1027.75,1003.4,False
chr12,110976985,110977510,75.91117860629039,3.169012689604709,23.954204681887617,0.7446618702498163,both,652.0,450.0,False
chr12,110978635,110979282,483.01976966496653,551.9756844424578,0.8750743615687663,0.2068739086983059,both,1185.5,1144.2,False
chr12,111038403,111040347,961.3696655095947,408.308404496207,2.354518434896741,0.5923064313421009,both,760.1944444452723,505.3,False
chr12,111166356,111166931,293.51109880589183,50.379491757364306,5.826003569458149,0.7467782101669553,both,858.75,410.0,False
chr12,111271061,111271997,127.05634480419063,48.386442811114094,2.6258666151628427,0.3052553208558727,both,1358.6,628.4,False
chr12,111274093,111275908,172.3964134184508,25.048752707218235,6.882435043113815,0.7410162025277504,both,1487.75,392.125,False
