chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr12,86947870,86948080,210,1248,CpG:,108.25701628790961,320.980715070452,0.3372695342900844,0.2,both,False,3,2,3,2,"92.09150314331055,125.15024757385254,107.52929814656575","444.58386085146947,197.37756928943452",1,1,22.9338;37.5289;23.4609,15.8933;23.3683,86947870,86948080,210,13.505982035155224,123.60314578101747,0.12475849139640109,0.38507966359875495,3,2
chr12,86989957,86990553,596,1248,CpG:,20.211433079952098,26.944528576511665,0.7501126999702268,0.8,both,False,3,2,3,2,"27.72516997228533,7.643658237969316,25.265471029601642","35.192743448603075,18.696313704420255",1,1,3.20586;7.97498;3.79408,7.69436;3.8332,86989957,86990553,596,8.943312327515693,8.24821487209141,0.44248778857678556,0.306118359008204,3,2
chr12,87102113,87102587,474,1249,CpG:,42.84793611820237,2.1008018723017052,20.395991018066262,0.4,both,False,3,2,3,2,"16.652601174664397,1.5927156214975606,110.29849155844515","3.1541526730050515,1.0474510715983587",1,1,3.22817;7.79773,8.83728,87102113,87102587,474,48.089382820719514,1.0533508007033463,1.1223267017589327,0.5014041612354723,2,1
chr12,87147049,87148157,1108,1249,CpG:,292.4615094260045,225.9769468755068,1.2942094911439121,0.8,both,False,3,2,3,2,"252.40968093803212,182.9874415690288,441.98740577095253","153.45168237823873,298.50221137277487",1,1,17.3365;43.5432;17.5457,19.8333;32.7734,87147049,87148157,1108,109.46340967974005,72.52526449726807,0.3742831318028033,0.32094098756552825,3,2
chr12,87199698,87200536,838,1250,CpG:,36.260399696650545,42.72169956913427,0.8487583607944308,0.8,both,False,3,2,3,2,"13.282353429634986,21.97608281547528,73.52276284484135","52.14161798692262,33.30178115134592",1,1,4.98288;6.4766;5.23528,13.4858;7.38821,87199698,87200536,838,26.58643781077478,9.419918417788349,0.7332086251997555,0.22049493612829218,3,2
chr12,87266607,87266905,298,1250,CpG:,265.377597117584,351.99514703942623,0.7539240223896031,0.2,both,False,3,2,3,2,"246.0691012440112,261.0010294818238,289.0626606269171","308.64632692273034,395.3439671561222",1,1,18.058;23.4138;22.857,30.5086;23.7941,87266607,87266905,298,17.82278121404647,43.34882011669592,0.06716008211555823,0.1231517550207603,3,2
chr12,87299398,87300330,932,1251,CpG:,12.347407731546012,8.684956218807484,1.4217006304312048,0.8,both,False,3,2,3,2,"22.00069872606466,1.5441156712724415,13.497408797300936","0.40009314359001846,16.969819294024948",0,0,3.75547;3.65053,,87299398,87300330,932,8.390861076505841,8.284863075217464,0.6795645903122068,0.9539326240098241,2,0
chr12,87387720,87388413,693,1251,CpG:,300.78618217741655,163.87342334653735,1.835478725194839,0.4,both,False,3,2,3,2,"337.7421839784234,216.6691072830046,347.9472552708217","64.27225262090069,263.474594072174",1,1,56.0085;86.0702;58.174,31.651;45.0576,87387720,87388413,693,59.62548440957561,99.60117072563665,0.19823212615001692,0.6077933120065087,3,2
chr12,87443393,87444025,632,1252,CpG:,70.75485531665102,159.53151540477063,0.4435164747048793,0.2,both,False,3,2,3,2,"73.29753763162637,51.402304232875004,87.56472408545169","176.05736756626564,143.00566324327565",1,1,5.31177;11.0684;5.47115,18.0974;10.7402,87443393,87444025,632,14.872325023673431,16.525852161494996,0.21019511603995136,0.10358989018291997,3,2
chr12,87471872,87472369,497,1252,CpG:,276.25437419579225,180.06331280299597,1.5342068847641228,0.8,both,False,3,2,3,2,"183.14658121419865,185.87408986465792,459.7424515085201","266.93227731869734,93.19434828729457",1,1,15.4644;33.2773;18.877,15.0147;8.21013,87471872,87472369,497,129.75044177908293,86.86896451570139,0.4696774201559746,0.4824356675629042,3,2
