seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr16,94125181,94125923,0,20465,Sim2
chr18,6516014,6516482,0,13831,Epc1
chr13,43615827,43616295,0,328234,Rnf182
chr12,72084672,72086287,0,104771,Jkamp
chrX,94366646,94367151,0,631145,Fam90a1b
chr5,31201998,31202356,0,101023,Zfp513
chr5,31200413,31200621,-127,101023,Zfp513
chr8,70696589,70696815,-2134,16478,Jund
chr11,64978825,64979382,0,68626,Elac2
chr17,24478694,24479220,0,56716,Mlst8
chr4,98922812,98924544,0,230484,Usp1
chr16,17530598,17531307,0,69009,Thap7
chr16,22439207,22440193,0,104156,Etv5
chr6,145210860,145211224,0,320662,Dnai7
chr12,84617242,84617489,0,19300,Abcd4
chr16,4541728,4541980,0,106393,Srl
chr7,27473570,27473959,0,170742,Sertad3
chrX,72918211,72918481,0,26370,Cetn2
chr10,117224057,117224549,0,64050,Yeats4
chr8,71908671,71908878,14,382019,Zfp882
chr1,36683084,36683438,0,381337,Fam178b
chr15,39112321,39113188,0,223499,Dcaf13
chr5,143731505,143732774,0,76800,Usp42
chr4,43030893,43031551,0,66592,Stoml2
chr7,45366577,45367777,0,76787,Ppfia3
chr18,53744268,53744834,0,225523,Cep120
chr5,65696736,65698656,0,71521,Pds5a
chr19,8953723,8954028,0,70044,Tut1
chr9,45055132,45055428,0,319742,Mpzl3
chr7,28825224,28825477,0,51798,Ech1
chr6,113076301,113077811,0,14910,Gt(ROSA)26Sor
chr12,91848814,91849048,81,20338,Sel1l
chr4,135352376,135353707,0,51796,Srrm1
chr2,131210066,131210421,0,69596,Ap5s1
chr8,83331925,83332719,0,244548,Elmod2
chr11,119040750,119043113,0,30951,Cbx8
chr7,19714911,19715998,0,53333,Tomm40
chr15,102671865,102672453,0,67942,Atp5mc2
chr15,102670744,102671157,0,67942,Atp5mc2
chr1,191325846,191326480,0,66950,Pacc1
chr11,51619750,51620108,0,52530,Nhp2
chr10,128695892,128696208,49,19344,Rab5b
chr17,57031133,57031927,0,16549,Khsrp
chr13,14062996,14064859,0,14593,Ggps1
chr15,99875242,99875576,0,65970,Lima1
chr7,5038259,5038649,0,654801,Zfp784
chr5,34659863,34661044,0,14772,Grk4
chr5,100518114,100518927,0,26891,Cops4
chr6,72355133,72355938,0,232086,Tmem150a
chr3,95434343,95434705,0,11863,Arnt
chr1,72211749,72212422,0,381269,Mreg
chr11,116198479,116199140,0,11430,Acox1
chr13,51651539,51652038,0,75420,Secisbp2
chr7,118533069,118533458,0,12850,Coq7
chr18,52768100,52768989,0,67847,Sncaip
chr7,80261132,80261518,0,83485,Ngrn
chr7,4740062,4740398,0,232811,Kmt5c
chr5,109555411,109557155,0,57914,Crlf2
chr5,109558579,109559201,0,57914,Crlf2
chr13,42049428,42049761,-2260,110521,Hivep1
chr6,90604871,90605087,146,71699,Slc41a3
chr2,23068057,23068610,0,74159,Acbd5
chr2,23069031,23069241,0,74159,Acbd5
chr7,5015255,5015841,0,66056,Zfp524
chr7,5014335,5014938,0,23877,Fiz1
chr13,34993732,34994156,0,23986,Eci2
chr15,80083159,80083585,0,27367,Rpl3
chr18,34954057,34955064,0,15526,Hspa9
chr7,5017884,5018195,2077,66056,Zfp524
chr2,5950870,5951101,-368,326622,Upf2
chr2,5951291,5951958,0,326622,Upf2
chr16,91043898,91044723,0,67367,Paxbp1
chr4,32656954,32657532,0,100019,Mdn1
chr7,29180262,29180697,0,57296,Psmd8
chr11,68901414,68901898,0,100034726,Gm15772
chr17,25579040,25579410,0,76483,Lmf1
chr18,80150693,80150942,540,240442,Adnp2
chr18,80151141,80151533,0,240442,Adnp2
chr17,31636472,31637457,0,12411,Cbs
chr10,127512785,127513196,-1771,407790,Ndufa4l2
chr12,55302603,55303128,0,59032,Ppp2r3c
chr19,7422096,7423728,0,102466781,Mir6991
chr5,21055181,21056026,0,19248,Ptpn12
chr10,127511688,127512121,-2846,407790,Ndufa4l2
chr13,92354704,92355478,0,13361,Dhfr
chr2,5012546,5012804,0,70024,Mcm10
chr9,56417670,56418224,0,244895,Peak1
chr15,102516579,102517134,0,26404,Map3k12
chrX,12761454,12762429,0,26896,Med14
chr11,69995572,69997527,0,78246,Phf23
chr16,17405778,17406357,0,224020,Pi4ka
chr16,17405341,17405594,299,224020,Pi4ka
chr6,125008833,125009436,0,269800,Zfp384
chr15,99392836,99393490,0,110213,Tmbim6
chr7,25248940,25250918,0,13875,Erf
chr1,156035532,156036386,0,208263,Tor1aip1
chr11,101173668,101174298,1145,12777,Ccr10
chr8,61515757,61515960,0,72333,Palld
chr3,36552485,36552854,0,50911,Exosc9
chr7,27507785,27508283,0,19153,Prx
chr3,34648829,34651366,0,20674,Sox2
chr17,53479000,53479942,0,271457,Rab5a
chr14,67008243,67009161,0,12177,Bnip3l
chr11,101984403,101984969,0,72349,Dusp3
chr7,44669185,44669406,0,71960,Myh14
chr7,4658436,4659457,0,243819,Ppp6r1
chr13,23751125,23751454,0,319172,H2ac4
chr13,23752385,23752774,118,319150,H3c2
chr15,102518060,102518669,0,21357,Tarbp2
chr9,21149705,21150057,0,12539,Cdc37
chr1,131910244,131911218,0,98415,Nucks1
chr7,101970067,101970613,0,101706,Numa1
chr4,155563727,155564293,0,192185,Nadk
chr7,25680648,25681139,0,232987,B9d2
chr17,8165031,8165882,0,75296,Cep43
chr7,25297356,25297775,-44,18476,Pafah1b3
chr13,28951746,28953465,248,20677,Sox4
chr9,37348287,37348622,0,245902,Ccdc15
chr2,30981656,30982648,0,227707,BC005624
chr16,27388783,27389263,0,67501,Ccdc50
chr10,127676862,127677409,0,210035,Nemp1
chr3,89101566,89102191,0,110196,Fdps
chr12,31350903,31351526,0,13382,Dld
chr11,86484203,86485180,0,76892,Rnft1
chr1,93801690,93802178,0,21915,Dtymk
chr5,124483109,124483613,0,76167,Snrnp35
chr9,20651979,20652529,0,23988,Pin1
chr14,61439308,61440356,0,16648,Kpna3
chr4,133967153,133968425,0,15331,Hmgn2
chr6,21949379,21950307,0,71777,Ing3
chr3,54692486,54693059,0,56790,Supt20
chr17,88529888,88530150,0,73825,Ppp1r21
chr2,26902574,26902927,0,20935,Surf6
chr11,69579019,69579349,0,216853,Wrap53
chr11,69581407,69581695,1002,22059,Trp53
chr6,71831186,71831868,0,76614,Immt
chr14,48446239,48446704,0,218989,Tmem260
chr8,79029491,79030831,904,622675,Zfp827
chr1,180850520,180851311,0,208768,Sde2
chr12,91588236,91588626,1013,83602,Gtf2a1
chr4,75278061,75278398,0,66928,Dmac1
chr10,93539787,93539997,36,71761,Amdhd1
chr10,40257439,40257793,0,67371,Gtf3c6
chr11,69095156,69095360,0,18626,Per1
chr7,28378371,28378617,1636,22695,Zfp36
chr7,28378932,28379348,905,22695,Zfp36
chr12,84450694,84451029,0,104776,Aldh6a1
chr6,39592525,39592828,0,68198,Ndufb2
chr7,19227952,19228775,0,102637572,Gm38499
chr19,4191902,4192796,0,19045,Ppp1ca
chr2,129198171,129199236,0,20515,Slc20a1
chr4,45011741,45012423,0,230119,Zbtb5
chr11,20332037,20333104,0,55963,Slc1a4
chr1,65186379,65187053,0,15926,Idh1
chr10,14705275,14705582,0,66201,Vta1
chr3,95929201,95930411,0,66471,Anp32e
chr11,115628181,115628442,0,67283,Slc25a19
chr11,115627761,115628034,0,67283,Slc25a19
chr9,106429476,106429869,0,19944,Rpl29
