seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr11,74610776,74611087,0,380711,Rap1gap2
chr3,93520766,93520982,278,20195,S100a11
chr7,34132382,34133469,0,101543,Wtip
chr19,46317590,46318210,0,73728,Psd
chr18,34859826,34860053,3,13653,Egr1
chr18,34860474,34861222,0,13653,Egr1
chr13,45001613,45002231,0,94245,Dtnbp1
chr10,57632017,57632220,0,18768,Pkib
chr5,127616676,127617504,0,100561,Slc15a4
chr11,106216095,106217365,0,67163,Ccdc47
chr4,148151586,148151984,0,50762,Fbxo6
chr1,36307616,36308213,0,214855,Arid5a
chr8,119840183,119840679,0,72042,Cotl1
chr13,111755265,111755501,-561,26401,Map3k1
chr8,40634563,40634928,0,54384,Mtmr7
chr5,114813704,114814150,0,66236,1500011B03Rik
chr11,97575034,97575455,0,56013,Srcin1
chr1,159231781,159232536,0,26374,Cop1
chr5,147306136,147307352,0,12591,Cdx2
chr17,36110763,36110967,691,667803,H2-T-ps
chr19,4169407,4170119,0,107239,Carns1
chr7,6729450,6729785,634,18616,Peg3
chr7,6730062,6730398,21,18616,Peg3
chr7,16286230,16286796,0,243846,Ccdc9
chr3,17794652,17794938,0,70441,Mir124-2hg
chr8,84832144,84832718,0,23863,Dand5
chr1,75450376,75450680,0,241118,Asic4
chr17,35916085,35917155,0,52040,Ppp1r10
chr11,88955227,88955513,0,74617,Scpep1
chr13,41079329,41079760,0,17152,Mak
chr19,4269014,4269348,0,245857,Ssh3
chr1,74854859,74856469,0,12570,Cdk5r2
chr2,157367522,157367966,0,69161,Manbal
chr7,79811010,79811424,283,17293,Mesp2
chr4,133212347,133212751,0,14748,Gpr3
chr17,56511298,56512467,0,20834,Znrf4
chr3,97901108,97901529,0,20333,Sec22b
chr11,76179501,76179921,0,116972,Tlcd3a
chr10,79739313,79739593,0,216151,Polrmt
chrX,74270701,74270912,0,110954,Rpl10
chr19,6057665,6058189,0,14109,Fau
chr4,124885550,124886143,0,230735,Epha10
chr2,36090914,36091737,2536,16874,Lhx6
chr15,98830780,98831575,0,19082,Prkag1
chr2,91236639,91237146,0,107986,Ddb2
chr9,91361457,91361732,-681,22774,Zic4
chr13,55152630,55153267,0,14186,Fgfr4
chr7,25268212,25268554,0,71722,Cic
chr3,88081963,88082194,0,404710,Iqgap3
chr11,78183303,78183539,45,268449,Rpl23a
chr9,108597042,108597760,0,74443,P4htm
chr16,8424540,8425107,29,74720,Tmem114
chr4,126286602,126287116,0,329941,Col8a2
chr8,71525485,71525831,0,619297,Ccdc194
chr8,3630823,3631224,0,20911,Stxbp2
chr15,84446017,84446399,146,72301,Shisal1
chr5,130002585,130002797,31,110006,Gusb
chr2,29845329,29846472,0,102466839,Mir219b
chr1,88205329,88205799,0,15504,Dnajb3
chr2,151701994,151702987,0,108832,Tmem74b
chr10,79612281,79612492,1508,237397,C2cd4c
chr19,5731400,5731816,0,17826,Fam89b
chr4,110397655,110397895,0,78933,Agbl4
chr14,55014822,55015191,-263,68966,Ngdn
chr5,110101341,110101919,137,403178,Plcxd1
chr5,34000807,34001139,1044,269642,Nat8l
chr15,102470312,102471244,0,18521,Pcbp2
chr10,127164980,127166258,0,14421,B4galnt1
chr17,28080586,28080888,0,21463,Tcp11
chr17,28079760,28080271,0,21463,Tcp11
chr17,24533196,24533842,0,328778,Rab26
chr9,73113405,73113781,0,225215,Rsl24d1
chr15,79658655,79659420,0,73739,Cby1
chr7,126798841,126799797,0,11674,Aldoa
chr10,116949738,116950599,0,216363,Rab3ip
chr11,43705280,43705531,37,70802,Pwwp2a
chr17,24649840,24650287,0,65962,Nherf2
chr2,105130739,105131061,0,22431,Wt1
chr9,20459617,20460087,0,22688,Zfp26
chr4,132260988,132261190,331,56809,Gmeb1
chr7,144553371,144554022,0,233977,Ppfia1
chr2,32213733,32214145,1535,227723,Prrc2b
chr14,73384790,73385296,0,16432,Itm2b
chr8,106010908,106011533,0,66369,Dus2
chr11,58171829,58172043,140,216767,Mrpl22
chr5,64821980,64822270,-78,16599,Klf3
chr13,117602283,117602936,0,15165,Hcn1
chr10,11343296,11343812,0,13853,Epm2a
chr17,35135108,35135823,0,224727,Bag6
chrX,23364638,23364890,163,67455,Klhl13
chr6,137648668,137649362,0,13860,Eps8
chr1,180936981,180937192,110,13590,Lefty1
chr10,128458564,128459458,0,102465894,Mir8105
chr11,51755967,51756822,0,77371,Sec24a
chr16,65105544,65105790,64,15557,Htr1f
chr11,115403659,115404213,0,68572,Mrpl58
chr4,123282607,123283763,0,230721,Pabpc4
chr11,96943705,96943914,0,103711,Pnpo
chr1,64532367,64533738,0,12912,Creb1
chr10,81285716,81286098,0,27375,Tjp3
chr14,60086635,60086903,0,50769,Atp8a2
chr2,25210892,25211590,0,58202,Nelfb
chr10,79916807,79917184,0,109284,R3hdm4
chr7,19293108,19293324,2039,20167,Rtn2
chr7,28766281,28766968,0,18036,Nfkbib
chr5,24324955,24325266,523,16511,Kcnh2
chr10,80826254,80827237,0,18245,Oaz1
chr7,97399965,97400387,0,68197,Ndufc2
chr15,79742139,79742880,0,100504191,Gm16576
chr15,89410048,89410386,0,75459,Syce3
chr14,24486857,24487168,0,20088,Rps24
chr15,75746051,75748164,64,378435,Mafa
chr7,109083076,109083440,0,320360,Ric3
chr7,45694002,45694347,55,56546,Sec1
chr13,111748762,111749041,2332,26401,Map3k1
chr5,114749275,114749593,-1006,26431,Git2
chr5,124424855,124426162,0,243272,Sbno1
chr10,77902087,77902537,0,237387,Lrrc3
chr3,89164637,89165252,0,12748,Clk2
chrX,144317870,144319407,0,67574,Alg13
chr15,98145199,98145843,0,78541,Asb8
chr16,10834966,10835408,0,223970,Rmi2
chr12,31073895,31074372,34,104943,Fam110c
chr3,137867581,137868040,0,70604,Dnajb14
chr13,91741439,91741695,0,74156,Acot12
chr15,99670258,99671104,0,11419,Asic1
chr11,70615352,70615727,0,11448,Chrne
chr13,48870067,48870547,572,18676,Phf2
chr4,66402788,66403061,1422,56079,Astn2
chr4,149773480,149774404,0,70556,Slc25a33
chr13,94876988,94877530,1386,18420,Otp
chr13,48663074,48663631,76,12022,Barx1
chr9,108190030,108190582,0,12217,Bsn
chr14,122406527,122407139,0,328479,Gm5089
chr12,117533752,117534427,0,217944,Rapgef5
chr7,131541922,131544729,0,15373,Hmx3
chr7,127233080,127233508,0,100043580,Gm4532
chr4,152086473,152087152,0,269608,Plekhg5
chrX,166170285,166170559,0,237221,Gemin8
chr4,124802118,124802725,0,17764,Mtf1
chr11,96004570,96007818,0,140486,Igf2bp1
chr5,29477532,29478784,0,15285,Mnx1
chr5,21737170,21737408,29,73078,Pmpcb
chr8,93813327,93813675,2014,14681,Gnao1
chr10,45335481,45336223,0,23828,Bves
chr7,35537403,35537789,0,71981,Tdrd12
chr10,128626155,128626554,0,27370,Rps26
chr17,79713371,79714228,0,13078,Cyp1b1
chr15,98634571,98635349,0,12297,Cacnb3
chr18,12973303,12973796,-502,16210,Impact
chr17,34931162,34931518,0,18010,Neu1
chr10,80115340,80116940,0,20869,Stk11
chr17,25837031,25837307,0,214951,Rhbdl1
chrX,101532486,101533085,0,270627,Taf1
chr17,56040209,56040603,0,27221,Chaf1a
chr11,101551776,101551977,0,12189,Brca1
chr9,22188053,22188346,0,619310,Zfp872
chr11,116030276,116030729,0,217331,Unk
chr15,64059993,64060807,0,223601,Cyrib
chr10,128459651,128459860,0,68094,Smarcc2
chr1,156204683,156205085,0,329274,Fam163a
chr2,38925257,38926340,0,14536,Nr6a1
chr1,55362481,55363657,0,75388,Boll
chr11,115297267,115297688,0,328035,Fads6
chr17,25133340,25133660,0,26373,Clcn7
chr17,35262981,35264128,0,14964,H2-D1
chr7,19308620,19310450,0,14282,Fosb
chr5,123930494,123930954,0,208908,Ccdc62
chr5,122989112,122989387,0,109202,A930024E05Rik
chr2,93045388,93046447,0,100042784,Prdm11
chr8,84663998,84664384,-1144,15936,Ier2
chr8,84661923,84662867,0,15936,Ier2
chrX,162888108,162888495,0,67043,Syap1
chr8,70839006,70839676,0,70807,Arrdc2
chr1,165763705,165764219,0,433375,Creg1
chr6,115808192,115808780,0,19951,Rpl32
chr3,88536236,88537018,0,100316808,Mir1905
chr1,172325700,172326579,1529,16524,Kcnj9
chr11,94210243,94212093,0,22057,Tob1
chr17,56425027,56425905,0,19280,Ptprs
chr16,17576597,17576806,0,224022,Slc7a4
chr17,26123457,26123754,0,68611,Mrpl28
chr13,34077688,34078152,0,22151,Tubb2a
chr15,102296139,102296500,0,105988,Espl1
chr11,5716858,5717201,-1178,64660,Mrps24
chr8,108704636,108705080,1536,11906,Zfhx3
chr16,30587453,30587656,0,224092,Lsg1
chr15,103239377,103240720,0,12419,Cbx5
chr5,122987533,122987811,722,30841,Kdm2b
chr17,24455043,24455443,0,13560,E4f1
chr17,24454655,24454858,428,13560,E4f1
chr18,37753253,37753712,1653,93704,Pcdhgb7
chr5,125532374,125532819,0,208151,Tmem132b
chr12,85472056,85472374,-1516,14281,Fos
chr19,5457066,5457505,0,240514,Ccdc85b
chr12,116262812,116263097,0,217935,Dync2i1
chr6,87913903,87914618,0,232210,Hmces
chr11,69008297,69008533,0,237823,Pfas
chr5,92392340,92392638,0,109979,Art3
chr3,144719647,144720452,0,54673,Sh3glb1
chr4,62470753,62471016,0,71354,Wdr31
chr17,27555110,27557950,0,111241,Hmga1b
chr19,4989709,4990055,0,225872,Npas4
chrX,73823442,73823695,1274,245469,Pdzd4
chr11,105126420,105126995,0,52686,Mettl2
chr15,82274943,82275216,0,24050,Septin3
chr3,55787504,55787800,145,26422,Nbea
chr18,25487218,25487562,-321,108013,Celf4
chr5,110342423,110343045,0,231602,P2rx2
chr7,80246217,80246618,0,269954,Ttll13
chr10,81059875,81060305,0,52551,Sgta
chr5,122988148,122988642,0,30841,Kdm2b
chr10,117746137,117746486,0,215436,Slc35e3
chr1,133025085,133025419,0,17248,Mdm4
chr8,70522812,70523264,0,22186,Uba52
chr10,62949130,62949337,2020,327762,Dna2
chr15,79229174,79229693,0,18693,Pick1
chr5,125433816,125434258,0,208144,Dhx37
chr7,29289213,29289701,0,68458,Ppp1r14a
chr14,20674177,20674605,0,218811,Sec24c
chr17,84676038,84676326,0,67470,Abcg8
chr2,91965453,91965716,0,104418,Dgkz
chr4,117882948,117883469,0,53418,B4galt2
chr13,105444636,105445143,997,15550,Htr1a
chr15,74563907,74564167,6,107831,Adgrb1
chr10,80691139,80691432,2304,208228,Mob3a
chr4,107683544,107683992,0,56296,Dmrtb1
chr2,93642597,93643648,209,11695,Alx4
chrX,75416284,75416724,0,105886298,Cmc4
chr10,80900135,80901004,0,30055,Timm13
chr8,70487170,70487507,0,67937,Tmem59l
chr2,166793660,166794219,0,76367,Trp53rkb
chr11,101417026,101417491,0,69684,Aarsd1
chr8,122677783,122678923,0,12398,Cbfa2t3
chr11,120530551,120530999,0,14527,Gcgr
chr15,102144569,102144883,207,16012,Igfbp6
chr13,112651959,112652503,0,13206,Ddx4
chr14,65805803,65806238,0,52033,Pbk
chr12,98628037,98628349,0,104871,Spata7
chr8,125669765,125670321,0,74393,Map10
chr3,8462763,8463058,0,620966,Gm6194
chr1,66677401,66677639,-2060,329178,Unc80
chr17,45595310,45595950,0,63959,Slc29a1
chr8,94772027,94772306,0,20312,Cx3cl1
chr12,55080008,55080835,0,24067,Srp54a
chr9,123717377,123717806,0,93730,Lztfl1
chr1,54194342,54195242,0,329152,Hecw2
chr4,139380374,139380991,0,69116,Ubr4
chr12,85473438,85474752,0,14281,Fos
chr17,6960837,6961684,0,380608,Tagap1
chr1,178336419,178338012,0,51810,Hnrnpu
chr4,133251356,133251577,507,53608,Map3k6
chr1,75503722,75503961,-42,98733,Obsl1
chrX,73824350,73825094,0,245469,Pdzd4
chr14,25841984,25842552,0,11744,Anxa11
chr4,133250810,133251146,0,53608,Map3k6
chr4,148890978,148891502,1597,69743,Casz1
chr18,24653652,24654041,0,68591,Mocos
chrX,157568851,157569111,0,100073351,Yy2
chr4,108021181,108021399,127,242608,Podn
chr13,73763572,73763966,0,20499,Slc12a7
chr8,88361599,88362355,0,26992,Brd7
chr5,123973591,123974311,0,29816,Hip1r
chr17,84511792,84512458,0,213556,Plekhh2
chr2,25607755,25608608,0,227624,Rabl6
chr17,56123812,56124909,-1811,76905,Lrg1
chr5,147189815,147190269,1119,14842,Gsx1
chr12,69158619,69159291,0,20090,Rps29
chr11,101079716,101080050,1305,15485,Hsd17b1
chr9,21073089,21073581,0,100009600,Zglp1
chr6,55117390,55118156,0,12922,Crhr2
chr8,3451857,3452227,1099,102098,Arhgef18
chrX,12936819,12937040,0,245350,AA414768
chr1,75482645,75483019,2941,319998,Tmem198
chrX,20703880,20704574,0,236733,Usp11
chr14,75130970,75131209,0,18826,Lcp1
chr17,83630954,83631945,0,225030,Kcng3
chr4,46389088,46389594,0,74753,Trmo
chr14,70659207,70659420,0,328440,Npm2
chr3,98339180,98339487,503,236539,Phgdh
chr16,57606479,57606948,0,66497,Cmss1
chr11,116623688,116624381,0,217344,Rhbdf2
chr4,152338344,152339114,0,269610,Chd5
chr10,78412629,78413121,0,18114,Rrp1
chr4,99655945,99658098,0,15221,Foxd3
chr9,75231948,75232337,0,208943,Myo5c
chr7,142658948,142661318,0,111975,Igf2os
chr15,89841521,89842041,0,54526,Syt10
chr7,27396380,27396604,0,80297,Sptbn4
chr2,172979754,172980130,0,26972,Spo11
chr17,36111233,36111453,205,667803,H2-T-ps
chr5,122951781,122951984,6,30841,Kdm2b
chr2,153291227,153291687,0,16569,Kif3b
chr11,75515372,75515591,1797,380713,Scarf1
chr15,89457315,89457978,2273,60597,Mapk8ip2
chr11,88999234,89000002,0,217069,Trim25
chr8,105293309,105293568,-166,277978,Exoc3l
chr12,54695588,54696034,0,66266,Eapp
chr4,148900324,148901765,0,69743,Casz1
chr5,143112265,143113080,0,108086,Rnf216
chr10,80560936,80561887,0,66932,Rexo1
chr7,141338837,141339055,0,98845,Eps8l2
chr17,6947995,6948787,0,100037282,Rsph3b
chr18,37742254,37742517,160,93703,Pcdhgb6
chr16,9992252,9992477,56,14811,Grin2a
chr2,32352843,32353458,0,13429,Dnm1
chr5,31094856,31095652,-55,22784,Slc30a3
chr7,16061523,16061849,0,666528,Zfp541
chr10,127049020,127049263,349,13115,Cyp27b1
chr2,32708011,32708226,1495,107951,Cdk9
chr11,103749374,103749942,0,22412,Wnt9b
chr13,73626854,73627172,0,21752,Tert
chr14,101653891,101654556,0,50933,Uchl3
chr10,79959868,79960557,0,216156,Wdr18
chrX,73659698,73659904,0,93843,Pnck
chr11,102665168,102666458,0,268491,Meioc
chr11,97534456,97535279,1666,56013,Srcin1
chr18,37763392,37763874,1513,93705,Pcdhgb8
chr11,57831407,57831734,413,15110,Hand1
chr5,41761658,41762189,2312,12020,Nkx3-2
chr8,84249341,84249831,0,101966,D8Ertd738e
chr4,152279912,152280168,900,100129,Gpr153
chr12,85374259,85374759,88,68581,Tmed10
chr2,9874641,9874956,443,14462,Gata3
chr2,25877801,25878096,0,227632,Kcnt1
chr5,139372055,139372320,-2310,723898,Mir339
chr3,146220813,146221423,0,65086,Lpar3
chr10,19849468,19849700,1759,76157,Slc35d3
chr7,19857825,19858108,-1589,330483,Ceacam16
chr11,116238045,116238278,0,14027,Evpl
chr17,23666650,23666884,524,212733,Bicdl2
chr17,23745686,23745933,0,73016,Kremen2
chr15,97907977,97908715,0,22337,Vdr
chr11,85886267,85886603,0,21387,Tbx4
chr4,103619606,103620122,0,13131,Dab1
chr10,81502810,81503100,-2678,13611,S1pr4
chr6,83115395,83115903,0,57377,Mogs
chr14,57825893,57826716,0,219114,Ska3
chr7,14622325,14623100,0,100417675,Nlrp5-ps
chr11,100713863,100714278,0,75482,Hspb9
chr4,64017529,64017827,2898,21923,Tnc
chr5,134456731,134456947,-15,57080,Gtf2ird1
