chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr9,70421360,70421597,61.827268068917135,10.302819045351816,6.001004947942953,0.2,both,endo_only,False,3,2,"44.74028507498234,43.928635934865255,96.81288319690381","9.861722594709377,0.0,21.046734541346073",966,237,CpG:,1122,1,2,10.3562,6.92217;3.89107,70421337,70422303
chr8,109340687,109340906,27.21015744608289,5.955271208727801,4.569087870625404,0.8,both,endo_only,False,3,2,"2.1730924359074346,30.2704248624574,49.186955039883834","6.145289321004609,11.720524305178795,0.0",972,219,CpG:,1419,1,2,8.56165,4.05046;2.47276,109340499,109341471
chr6,91978786,91979172,18.7099440272558,4.271491219695014,4.380190211087848,0.3333333333333333,both,endo_only,False,2,2,"41.276998671853214,14.85283340991417,0.0","7.6630098186077165,0.0,5.151463840477326",1569,386,CpG:,1286,1,2,7.12388,2.53021;3.98389,91978393,91979962
chr17,6316722,6317055,39.68567752764944,9.807756551484925,4.046356301700913,0.1,both,endo_only,False,3,3,"34.11591483296931,43.90720083451875,41.03391691546027","12.332644686548873,13.989066709853645,3.101558258052249",1303,333,CpG:,633,0,2,,8.74633;4.63397,6316663,6317966
chrX,6047291,6048447,4.9252485123649,1.2323679173345743,3.996573136224991,0.8,both,endo_only,False,2,3,"14.462088896420772,0.31365664067392596,0.0","1.1854913860619187,0.225376479531736,2.286235886410068",1497,1156,CpG:,631,1,2,5.99032,3.79532;2.61013,6047453,6048950
chr13,56134753,56135783,22.677502219187005,6.892493287634356,3.2901740013112706,0.1,both,endo_only,False,3,3,"21.119118429566555,32.245499406943985,14.66788882105048","2.077399101932492,12.398596448532599,6.20148431243798",1356,1030,CpG:,1013,1,2,5.58955,5.69931;5.91549,56134729,56136085
chr14,70554072,70555129,14.944768629209486,4.546543268747526,3.287061784265488,0.4,both,endo_only,False,3,3,"7.862854204628543,31.579876909289364,5.3915747737105555","4.933477506893518,8.440896102845182,0.2652561965038785",4285,1057,CpG:,1123,1,2,8.73035,3.21314;5.5554,70551704,70555989
chr2,34913253,34913496,21.69383388869432,7.318187700581674,2.964372434307748,0.1,both,endo_only,False,3,3,"20.36770891804492,24.10621101970264,20.6075817283354","9.400173188973504,6.05910604658999,6.495283866181525",4997,243,CpG:,851,1,2,5.63809,5.33832;3.824,34910969,34915966
chr4,155847388,155848044,15.807007005039296,5.471903024803311,2.888758615309613,0.2,both,endo_only,False,3,3,"25.841587170765756,14.310901031359556,7.268532812992576","11.781389282806767,0.8817160760407726,3.7526037155623904",2551,656,CpG:,1774,1,2,7.97253,4.41936;3.85786,155846321,155848872
chr4,8535470,8536325,16.506141732656566,5.729258254157627,2.8810259549180444,0.4,both,endo_only,False,3,3,"9.84389614731457,35.682512761799565,3.992016288855557","7.9156059214997185,8.31201338870331,0.9601554522698529",2330,855,CpG:,650,1,3,4.99984,12.3962;5.11612;4.23796,8533887,8536217
