chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr12,86947870,86948080,210,1248,CpG:,61.29745901198614,40.18922584586674,1.5252211935376276,0.2,both,False,2,3,3,3,"116.04605356852214,67.84632346743629,0.0","46.522409177961805,31.089033490135556,42.956234869502836",1,1,12.2031;11.4908;8.40774,8.18348;8.64207;8.35919,86947870,86948080,210,47.60138202789895,6.597450289470891,0.7765637074546752,0.1641596758985445,3,3
chr12,86989957,86990553,596,1248,CpG:,9.191319681120666,6.24020578383866,1.4729193234179898,0.5,endo_only,False,1,3,3,3,"0.0,27.573959043361995,0.0","1.6563997768715724,1.568383350468322,15.495834224176086",0,1,,5.89522;2.95955,86989957,86990553,596,12.998488949147596,6.544816274070976,1.414213562373095,1.0488141738884986,0,2
chr12,87147049,87148157,1108,1249,CpG:,85.65192766166622,83.30720219611403,1.0281455312835073,1.0,both,False,3,3,3,3,"80.88209024405221,117.11474508585052,58.95894765509595","94.32218376695035,76.82690207923793,78.77252074215386",1,1,6.9757;6.99313;13.8191,9.92058;7.33964;10.1065,87147049,87148157,1108,23.98037677553035,7.829164376431209,0.2799747469812386,0.09397944199350881,3,3
chr12,87199698,87200536,838,1250,CpG:,25.50512831307823,7.88661009087483,3.233978606675235,0.8,both,False,3,2,3,3,"40.90867676427654,8.993073028710121,26.61363514624803","9.727017954027454,13.932812318597033,0.0",1,0,5.93152;4.73803,4.6411;3.32216,87199698,87200536,838,13.053046413278738,5.835017315220114,0.5117812485807235,0.7398638005410585,2,2
chr12,87266607,87266905,298,1250,CpG:,170.02510581747262,185.61621454444773,0.9160035195996218,1.0,both,False,3,3,3,3,"147.3655471417728,279.0383904348284,83.67137987581675","308.4168013574293,137.33646770131668,111.09537457459724",1,1,12.8655;12.6601;19.9249,15.9117;28.3463;29.0082,87266607,87266905,298,81.35174205561245,87.49147323532259,0.47846899823692,0.4713568448211826,3,3
chr12,87299398,87300330,932,1251,CpG:,32.26133368983972,17.053332301509567,1.89179059666737,0.8,both,False,3,2,3,3,"46.3557854921521,22.5294651903308,27.898750387036237","4.835973174786875,46.32402372974183,0.0",1,0,6.87727;7.32745;4.32127,6.73988,87299398,87300330,932,10.204491971240582,20.791451635257967,0.3163071951502846,1.219201694288072,3,1
chr12,87387720,87388413,693,1251,CpG:,57.427674304068574,70.93969737869894,0.809528041788805,0.4,both,False,3,3,3,3,"63.601346749419946,36.49684418297089,72.18483197981489","73.55377306463399,83.30237628887227,55.962942782590574",1,1,22.5583;12.2574;19.772,52.8138;43.5747;21.0264,87387720,87388413,693,15.209510004024667,11.313301901742246,0.2648463513164962,0.1594777299563064,3,3
chr12,87443393,87444025,632,1252,CpG:,49.34543742031991,26.39246309759245,1.8696791291458226,0.8,both,False,3,2,3,3,"102.03859235666975,21.9983063204379,23.999413583852068","53.04274124887925,0.0,26.13464804389809",1,0,3.69944;7.8408,3.80578,87443393,87444025,632,37.2686422293555,21.65537579525113,0.7552601451660996,0.8205136335769493,2,1
chr12,87471872,87472369,497,1252,CpG:,42.64544225754472,31.544167940285604,1.3519279487185805,1.0,both,False,3,3,3,3,"91.70464883268,2.1936088577362614,34.038069082217916","29.679259486361527,18.996073099688985,45.957171234806296",1,1,7.68724;8.54121;13.6194,4.5453;5.0169;5.12074,87471872,87472369,497,37.04611292325188,11.08553459300286,0.8687004041257839,0.3514289745726763,3,3
chr12,88360491,88360828,337,1259,CpG:,76.56676694924705,38.69654840908937,1.9786459024666503,0.4,both,False,3,3,3,3,"58.25924957965885,98.58957554395545,72.85147572412689","4.7113954278057335,75.064782841623,36.313466957839374",1,0,6.21253;8.64622;8.93294,4.57362,88360491,88360828,337,16.67305890275677,28.771039699115665,0.21775842923874078,0.7435040302550003,3,1
