chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr9,102353238,102354708,95.14500286603636,32.42370105285027,2.9344275877374724,0.1,both,both,False,3,3,"65.57338676060573,121.5382390600989,98.32338277740445","38.75892407373294,23.680019951116954,34.83215913370092",4573,1470,CpG:,1365,2,2,12.7781;14.1927,16.561;20.8806,102351431,102356004
chr9,102505893,102506472,18.353108058146624,21.376383843561726,0.8585693535660537,0.7,both,nsc_only,False,3,3,"13.578885003875833,30.312023150416074,11.168416020147964","10.982921535106746,0.602225853488189,52.544004142090245",1535,579,CpG:,1367,1,2,5.36098,3.08782;5.29252,102504600,102506135
chr9,102625775,102626648,107.17126674644196,42.58598931608076,2.5165851132633743,0.1,both,both,False,3,3,"74.95499166870393,156.16360965775303,90.39519891286892","49.42646750481909,41.98509024544425,36.346410197978955",4262,873,CpG:,1367,2,3,19.0418;17.4485,8.33855;6.97834;13.4128,102624062,102628324
chr9,102689979,102690345,14.438225640720328,35.69702136935408,0.4044658373966057,0.1,both,nsc_only,False,3,3,"12.619640592559858,17.32049516027704,13.374541169324083","46.450977548917066,29.164447180515005,31.475639378630163",4867,366,CpG:,1368,1,3,4.5933,7.30804;9.37259;7.55284,102687694,102692561
chr9,102717597,102718950,61.46246426679992,33.66312187273162,1.8258099916926243,0.2,both,both,False,3,3,"59.327842179782046,80.07645196140953,44.98309865920821","22.506132816985833,52.796599680658026,25.686633120551004",3291,1353,CpG:,1368,2,3,17.1484;12.703,5.71815;6.98417;7.98737,102716236,102719527
chr9,102834708,102835546,16.308536789196527,20.264216279752883,0.804794844471301,0.7,both,both,False,3,3,"15.49504038165904,19.516788909340136,13.913781076590412","18.54503940180971,27.476437758938143,14.771171678510802",4135,838,CpG:,1369,2,2,11.6802;9.04672,12.6656;6.2698,102833379,102837514
chr9,103008326,103008896,18.18520162606426,13.930270514197604,1.3054449737734861,1.0,both,nsc_only,False,3,3,"14.979384417431591,34.32859744674948,5.247623014011714","34.58119708403138,0.3057561344462347,6.903858324115196",979,570,CpG:,1370,0,2,,5.29136;4.87448,103007874,103008853
chr9,103111653,103112627,26.256486874395506,9.72428587256375,2.700094096212861,0.2,both,both,False,3,3,"20.137015417761628,38.66791383959281,19.964531365832073","3.2358521911782177,20.125766744998046,5.811238681514982",2605,974,CpG:,1371,2,3,3.39264;4.48488,3.67181;6.27104;3.62326,103111180,103113785
chr9,103201715,103202140,25.906989122004905,26.01235097771,0.9959495450528336,0.7,both,both,False,3,3,"17.97556731243569,35.39247818089295,24.352921872686075","14.406934571909403,48.631054380333744,14.999063980886854",3373,425,CpG:,1372,2,3,9.38164;8.80129,5.828;6.82495;4.1146,103200543,103203916
chr9,103304907,103305617,30.184826768917077,22.256878624349678,1.3562021556739763,0.7,both,both,False,3,3,"47.09792687662967,27.718124254100818,15.738429176020743","20.42867720163413,22.166318283468332,24.17564038794658",985,710,CpG:,1373,2,2,8.93015;11.4484,8.53373;4.80359,103304678,103305663
