chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr1,3671654,3672156,51.04193268329583,13.800819636107207,3.69847110745179,0.1,both,neu_only,False,3,3,"46.80457341624963,64.44004480749791,41.88117982613994","11.392776214324677,14.437202170702175,15.57248052329477",1554,502,CpG:,613,2,0,14.2013;12.1862,,3670786,3672340
chr1,4785376,4785814,53.03644082816894,25.444772706893744,2.0843747137815773,0.1,both,both,False,3,3,"55.69475568014806,46.275020205128094,57.139546599230684","7.887889002847865,25.311575742503305,43.13485337533006",2211,438,CpG:,621,2,3,23.228;16.7278,12.2007;6.57158;5.01142,4784061,4786272
chr1,4807559,4808103,25.618991108683797,16.982275714755,1.5085723220489708,0.4,both,neu_only,False,3,3,"12.560640977196192,36.06808397312357,28.228248375731628","25.20731086263065,12.454278311516127,13.285237970118226",3465,544,CpG:,621,2,1,8.19533;7.28905,3.25084,4805683,4809148
chr1,4857465,4858372,194.74829201414593,62.40042321861432,3.1209450508350343,0.1,both,both,False,3,3,"150.00289571249357,266.8684021016603,167.37357822828395","62.691283724384924,53.65682884749546,70.85315708396256",2325,907,CpG:,622,2,3,17.1437;26.362,17.8706;16.6995;10.3864,4856462,4858787
chr1,5018557,5019711,105.75017386560124,48.39049255502988,2.185350226500416,0.1,both,both,False,3,3,"95.42025330523548,126.10976591456017,95.72050237700806","50.87461018660872,44.81855126447712,49.47831621400381",8467,1154,CpG:,623,2,2,10.3926;16.3863,5.56539;6.07982,5017947,5026414
chr1,5083039,5083536,91.13299346271725,28.38553270919337,3.2105437088803175,0.1,both,both,False,3,3,"49.89877119766815,157.79953569705998,65.70067349342364","23.843929168901273,39.809434262769564,21.503234695909278",896,497,CpG:,623,2,2,11.9752;11.1478,9.40735;8.7388,5082725,5083621
chr1,5916428,5917474,19.840479539788287,12.324975160675862,1.6097784604947065,0.7,both,nsc_only,False,3,3,"25.889180609508838,21.621696964826956,12.010561045029071","30.203635187934683,5.842448743038919,0.9288415510539878",874,1046,CpG:,630,1,2,4.28416,5.96407;7.65304,5916795,5917669
chr1,6214430,6215332,41.134489339958755,55.59490455533426,0.7398967525705007,0.4,both,both,False,3,3,"22.77880698596079,28.398952170745613,72.22570886316987","75.16493987007854,47.15867323666504,44.4611005592592",1552,902,CpG:,632,2,2,7.92818;14.597,8.29497;7.27982,6214155,6215707
chr1,6359082,6359442,12.546937619537866,11.31127978840462,1.1092412047308686,0.8,both,neu_only,False,3,2,"9.315885757398204,1.1067023702028418,27.21822473101255","5.684575505617286,0.0,28.249263859596574",1190,360,CpG:,633,2,0,4.15872;4.66264,,6358987,6360177
chr1,6382891,6383203,17.558805835430437,1.9872242157275861,8.835845344709428,0.2,both,neu_only,False,3,2,"12.805043198023087,20.54152947548108,19.329844832787145","0.9024962549943191,0.0,5.059176392188439",975,312,CpG:,633,2,0,4.332;4.19751,,6382627,6383602
chr1,6441200,6441612,16.336405863911796,9.658334936859672,1.691430869886921,1.0,both,nsc_only,False,3,2,"19.838478245098496,2.7841527922814633,26.386586554355425","5.738862982428485,23.23614182815053,0.0",1071,412,CpG:,634,0,2,,2.10084;4.74667,6440818,6441889
chr1,7088491,7089271,96.12152370420655,51.60639199663664,1.8625894968683552,0.1,both,both,False,3,3,"68.41457040310577,125.33809185904614,94.61190885046776","47.206304420124404,60.085842392661355,47.52702917712417",5984,780,CpG:,639,2,3,45.7782;48.4432,30.6814;21.6811;9.7098,7087858,7093842
chr1,7397746,7398594,200.0641880255811,68.95323119434013,2.9014476125377415,0.1,both,both,False,3,3,"150.46650511704047,244.18969092585823,205.53636803384467","61.335261863418474,82.50934696687764,63.015084752724285",3696,848,CpG:,641,2,3,27.5437;52.1116,22.8459;16.4478;12.4801,7395499,7399195
chr1,9299215,9300020,46.541877733220225,16.791350910325573,2.7717768499853124,0.1,both,both,False,3,3,"26.59656587777802,71.47476840647431,41.55429891540834","19.710580880848347,12.98868617269595,17.674785677432414",1594,805,CpG:,655,2,2,14.6642;5.88755,3.78959;3.75149,9298900,9300494
chr1,9545269,9546268,115.61189570790418,46.76281509851818,2.472304019001792,0.1,both,both,False,3,3,"114.6796852968621,87.49642461230741,144.65957721454302","40.20360708366199,32.47090755889495,67.6139306529976",1841,999,CpG:,657,2,3,22.1275;14.5568,8.61646;9.22749;9.15815,9544817,9546658
