chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr15,79834017,79834501,40.425507871301,34.18438400873922,1.1825723658196163,0.7,both,both,False,3,3,"30.091785424486154,52.857262138298196,38.32747605111864","21.152886769720734,51.05998392324523,30.3402813332517",3564,484,CpG:,1194,2,3,10.1375;8.30158,7.12459;6.65298;8.20689,79832255,79835819
chr15,79883409,79883635,66.04032223303402,19.634878674558717,3.3634189101765988,0.1,both,both,False,3,3,"64.82899953884981,71.03830590271477,62.25366125753746","13.140661806859766,19.98698258418412,25.77699163263226",3877,226,CpG:,1194,2,3,35.456;37.8678,5.32073;8.18985;4.47,79882487,79886364
chr15,79927777,79928048,34.885855339334,28.186445534442914,1.2376819665574585,0.7,both,both,False,3,3,"29.18565231882116,44.319988128959494,31.15192557022136","16.97699642523215,14.180223458983992,53.4021167191126",2232,271,CpG:,1194,2,3,8.29909;7.11448,4.53783;2.67606;5.4094,79925809,79928041
chr15,79932385,79932801,20.27169484561492,9.399120515369583,2.1567650731221435,0.8,both,both,False,3,2,"15.754849721933722,13.179571356026448,31.880663458884587","0.0,18.031272314261223,10.166089231847527",3109,416,CpG:,1194,1,1,9.03373,6.70287,79931878,79934987
chr15,79933429,79933638,19.93595574955654,6.137131903884895,3.248415719554078,0.4,both,nsc_only,False,3,2,"18.392499759624446,7.580749162344986,33.83461832670019","0.0,13.542140565696906,4.869255145957777",2383,209,CpG:,1194,0,1,,6.70287,79932604,79934987
chr15,80001637,80001856,16.260899440757125,9.234520564708875,1.7608818267079966,0.7,both,neu_only,False,3,3,"27.881518256819092,9.213337125406637,11.687842940045641","1.8977543258047722,15.845225557104333,9.96058181121752",1540,219,CpG:,1195,1,0,6.7798,,80000706,80002246
chr15,80012334,80014805,12.23031059941335,9.979807432348078,1.2255056705573895,1.0,both,nsc_only,False,3,3,"14.803067497623676,4.987468983786447,16.90039531682993","3.77903702673974,9.204907373700824,16.95547789660367",3850,2471,CpG:,1195,0,2,,"3.20706,3.98091;4.95259",80011854,80015704
chr15,80083159,80083585,96.14594970628373,33.03994242565119,2.9099914421049045,0.1,both,both,False,3,3,"93.01544084432027,99.27615438591418,96.14625388861677","28.868337999983652,23.59902144152951,46.65246783544042",3181,426,CpG:,1195,2,3,16.1471;14.0204,12.153;6.53934;13.899,80081888,80085069
chr15,80091111,80091883,14.46756122065358,20.64256142671908,0.7008607566465674,0.7,both,both,False,3,3,"18.549380257361406,13.657827371916888,11.195476032682452","12.960112329459148,32.65396345919915,16.31360849149894",3354,772,CpG:,1196,2,3,7.76965;5.38096,4.28705;6.90723;6.15755,80089649,80093003
chr15,80133017,80133591,67.93531764096275,29.437327364508235,2.30779502499505,0.1,both,both,False,3,3,"56.44745940557782,97.28710345678998,50.071390060520464","25.359768548847175,23.36984345970296,39.58237008497457",2951,574,CpG:,1196,2,3,9.82226;12.7169,5.39701;5.99544;8.19117,80131908,80134859
chr15,80173238,80174282,13.814060266585498,12.0420521138157,1.1471516761446992,0.7,both,both,False,3,3,"18.92653854943512,12.175692180109763,10.33995007021161","19.18712690807485,8.81204258436325,8.126986849008997",6897,1044,CpG:,1196,2,1,"10.2423;5.50629,6.32322",4.64073,80168776,80175673
chr15,80211358,80211956,26.524365526503804,8.307103849664067,3.1929738698976817,0.4,both,neu_only,False,3,2,"29.720059531075613,34.5714630202356,15.281574028200216","16.474317853984164,0.0,8.446993695008038",1113,598,CpG:,1196,1,0,4.27596,,80211714,80212827
chr15,80212122,80212389,26.524365526503804,8.307103849664067,3.1929738698976817,0.4,both,neu_only,False,3,2,"29.720059531075613,34.5714630202356,15.281574028200216","16.474317853984164,0.0,8.446993695008038",1113,267,CpG:,1196,1,0,4.27596,,80211714,80212827
chr15,80233876,80234421,83.16235478244879,15.568443774707278,5.341725607639446,0.1,both,both,False,3,3,"65.71380871287742,89.07336588547393,94.69988974899498","19.87225674791065,16.39500385306434,10.438070723146845",3553,545,CpG:,1197,2,3,17.6737;18.881,8.85248;7.99485;8.0643,80230857,80234410
chr15,80255094,80256136,164.999710813637,46.306644181996745,3.5631973279071287,0.1,both,both,False,3,3,"145.67514704911002,231.34519064369965,117.9787947481013","37.600679609510635,56.97507341867805,44.34417951780156",2745,1042,CpG:,1197,2,3,14.6708;23.1048,6.11038;5.23085;6.59435,80253677,80256422
chr15,80263905,80264458,95.33071319870236,60.70240370987246,1.570460268004149,1.0,both,both,False,3,3,"57.64692914821958,185.0051549386658,43.340055509221635","91.46399211499515,73.71694183541625,16.92627717920598",745,553,CpG:,1197,2,2,16.2721;10.1617,12.2004;7.97226,80264024,80264769
chr15,80287124,80288381,8.635817564245187,13.406295511614873,0.6441613611130185,0.8,both,neu_only,False,2,3,"11.074962945177813,0.0,14.832489747557748","4.155768584073121,32.14765985264387,3.9154580981276275",1011,1257,CpG:,1197,1,0,3.53422,,80286146,80287157
chr15,80372166,80372656,17.776208321133225,11.125323104986647,1.5978150165513383,0.7,both,both,False,3,3,"17.440038123157247,17.712293683069856,18.176293157172577","2.5584992578518975,5.855987842192388,24.96148221491565",1983,490,CpG:,1198,1,1,5.45322,5.37985,80371791,80373774
chr15,80671431,80672139,16.281079669045738,16.222916969994372,1.0035852183154819,1.0,both,both,False,3,3,"16.9770500360116,12.947479592919759,18.918709378205854","13.162426636802277,24.95586247548068,10.55046179770017",6103,708,CpG:,1200,2,2,6.14241;4.53177,5.82981;6.34814,80670278,80676381
chr15,80710963,80712149,259.5817842461352,126.66931550965678,2.0492870211045364,0.1,both,both,False,3,3,"217.44139271983482,288.7792897218053,272.52467029676563","130.05963428044058,119.4861823976502,130.4621298508796",3741,1186,CpG:,1200,2,3,47.7572;58.6348,30.2754;25.9335;29.6681,80709455,80713196
