chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr6,29164556,29164852,71.78312869649153,26.69437259540796,2.6890734532131266,0.1,both,neu_only,False,3,3,"65.95013652796293,89.19467509576003,60.20457446575165","29.717855665805565,5.811748995398083,44.553513125020224",1096,296,CpG:,807,2,1,11.7258;6.71174,5.65702,29164301,29165397
chr6,29170251,29171278,19.16734229078745,16.592058374445326,1.1552118404012193,1.0,both,nsc_only,False,3,3,"22.441484679819744,11.73708914414154,23.32345304840106","8.559492720265311,17.637385808489203,23.57929659458146",4782,1027,CpG:,807,1,3,4.29538,6.23631;4.34289;4.91135,29169252,29174034
chr6,29178973,29179665,52.565949467476536,12.626478207594175,4.163152115992315,0.1,both,neu_only,False,3,3,"52.55859979591699,64.59114910953834,40.548099496974274","4.298842390842951,20.641047892742613,12.939544339196962",1967,692,CpG:,807,2,1,7.51697;6.27063,5.02018,29178471,29180438
chr6,29211959,29212553,9.691609361857205,25.52880548596113,0.3796342671491951,0.2,both,nsc_only,False,3,3,"17.827652729492335,2.886574256800959,8.36060109927832","13.583127762202718,21.02268867501908,41.98060002066159",2066,594,CpG:,807,1,2,7.41501,3.43386;6.10082,29210580,29212646
chr6,29215984,29216355,12.44701841765906,17.367386443599145,0.7166892069846516,0.4,both,both,False,3,3,"14.01200135284208,10.500379855359965,12.828674044775132","17.898930892422424,10.891795552192043,23.311432886182967",4020,371,CpG:,807,2,3,6.64688;5.14274,4.66303;4.04923;6.17226,29214154,29218174
chr6,29272506,29272924,87.65786706620456,35.30112600212734,2.4831464883279377,0.1,both,both,False,3,3,"71.97732374226185,91.704491130492,99.29178632585985","6.783737682594414,34.53178506591724,64.58785525787037",1257,418,CpG:,808,2,3,11.8108;7.18199,3.51796;6.13849;2.59612,29272211,29273468
chr6,29347829,29348444,286.91693630133705,91.1364839270514,3.1482116045972837,0.1,both,both,False,3,3,"214.13098308651945,400.65556024069986,245.96426557679183","56.319099392349514,92.06423683140412,125.02611555740054",1462,615,CpG:,808,2,3,26.2375;31.6799,20.6189;15.967;12.8861,29347355,29348817
chr6,29396379,29396656,19.362300561498667,24.806259581305,0.780540915410354,0.2,both,both,False,3,3,"20.90153854822853,19.529256371127985,17.656106765139487","30.027528408904253,20.514853927749186,23.876396407261563",5295,277,CpG:,809,2,2,15.9951;10.6579,3.92095;4.41251,29395407,29400702
chr6,29433165,29433739,57.43854562626959,34.82469288732697,1.649362589129164,0.2,both,neu_only,False,3,3,"45.287026915204144,83.59112684331397,43.43748312029064","35.29389585307526,25.21728557964794,43.962897229257706",7183,574,CpG:,809,2,1,8.90808;5.78231,5.2381,29430329,29437512
chr6,29473991,29474402,27.09805011513316,35.82535293581675,0.7563931097533337,0.7,both,neu_only,False,3,3,"43.18683400038283,6.486710110495769,31.620606234520874","61.60352735223397,32.762380682344215,13.11015077287208",1482,411,CpG:,809,2,1,11.0568;7.35479,6.41524,29473213,29474695
