chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr2,127208233,127208604,90.49540171749936,25.653382600235933,3.5276206310768186,0.1,both,both,False,3,3,"80.22727955482321,121.73546606308275,69.52345953459215","43.94828540213053,23.82222186809351,9.189640530483754",1982,371,CpG:,1555,2,3,7.39977;14.7033,6.13481;14.5528;3.33054,127207457,127209439
chr2,127247484,127248719,77.63264473705642,49.866910298900585,1.5567967670691638,0.1,both,both,False,3,3,"60.484862215025885,115.28669137421953,57.12638062192386","47.18860368308781,56.74966340941762,45.66246380419631",2703,1235,CpG:,1555,2,3,13.7998;22.0589,8.92937;5.8473;9.18301,127246230,127248933
chr2,127269730,127270849,47.14445555220738,30.604474199806305,1.540443245141776,0.7,both,both,False,3,3,"24.380556534637105,69.69978355787654,47.3530265641085","32.120869567050015,28.311752348660146,31.380800683708753",2992,1119,CpG:,1555,2,3,12.5007;11.3663,13.4562;5.03571;5.60414,127269053,127272045
chr2,127335968,127336736,18.131219633730797,20.84012440453939,0.8700149424147132,1.0,both,both,False,3,3,"10.127124982978142,27.252361288887208,17.014172629327053","20.197217335625677,2.8944066686622323,39.42874920933026",2406,768,CpG:,1556,2,2,5.949;4.58673,6.07666;3.68738,127335378,127337784
chr2,127362915,127363630,52.493851511800955,16.486219396430975,3.18410487265292,0.1,both,nsc_only,False,3,3,"62.25921548772554,53.03804880681025,42.18429024086707","40.96840071235474,0.30553157386476226,8.184725903073419",754,715,CpG:,1556,0,2,,5.69683;6.38582,127362243,127362997
chr2,127444312,127444599,30.3000900998758,31.435789684410427,0.9638724016181518,0.7,both,nsc_only,False,3,3,"24.39979021047793,39.126272532292184,27.374207556857275","29.091569316180454,35.94267136534356,29.273128371707276",2249,287,CpG:,1557,1,3,7.50045,2.72068;7.1056;7.19263,127442944,127445193
chr2,127482109,127482724,27.500558729380305,21.710217077735308,1.2667104447142181,0.7,both,both,False,3,3,"28.02824095143213,26.459460526012222,28.01397471069657","28.939202068829086,18.551306226780298,17.640142937596544",5422,615,CpG:,1557,2,2,7.25711;7.52307,5.53245;4.00055,127480260,127485682
chr2,127541035,127541535,9.461413087415457,2.43956040532054,3.8783270407162957,0.4,both,nsc_only,False,3,2,"11.026228763183797,3.206212014871017,14.151798484191556","2.3677705809300047,0.0,4.950910635031615",1799,500,CpG:,1558,1,2,3.91272,3.97748;3.37158,127540803,127542602
chr2,127584568,127584792,57.17917187763603,47.23233771121747,1.2105937298135516,0.7,both,both,False,3,3,"42.42142391364632,66.43082053667739,62.68527118258438","44.04665638230761,45.20981801419092,52.44053873715388",1492,224,CpG:,1558,2,3,11.8141;7.84112,14.0015;10.5511;7.64796,127583691,127585183
chr2,127587174,127587659,64.12233567612765,39.1340400143899,1.6385309478027146,0.4,both,neu_only,False,3,3,"31.99663475623954,84.30193806139529,76.06843421074811","9.506766980271564,49.8541541072357,58.04119895566245",1929,485,CpG:,1558,2,1,11.67;8.22253,2.42399,127586794,127588723
chr2,127788653,127788974,16.46712795860814,20.32456733138437,0.8102080447823492,0.1,both,neu_only,False,3,3,"18.387076791257673,17.081799610610386,13.932507473956354","20.366025468832152,18.41819151933996,22.18948500598099",1954,321,CpG:,1559,2,1,11.1424;7.41485,8.17253,127787577,127789531
chr2,127792199,127792560,149.0302467484539,40.7013392517599,3.6615563391322543,0.1,both,both,False,3,3,"145.67295774223726,176.27712188329642,125.14066061982795","9.813322735017227,79.41165256315782,32.87904245710465",1034,361,CpG:,1559,2,2,11.5079;15.3939,7.18565;5.15158,127792002,127793036
chr2,127831452,127831991,31.33243399275833,65.43244190657758,0.47885166867979356,0.1,both,both,False,3,3,"30.0503119256549,23.325637518603084,40.62135253401701","86.40099722047448,51.15552606308707,58.74080243617117",1497,539,CpG:,1560,2,2,7.73349;7.25595,4.95197;10.0162,127831580,127833077
chr2,128125625,128128313,63.507314286883606,44.9356845535591,1.4132935754253142,0.4,both,both,False,3,3,"45.11494897708311,97.65545190630847,47.75154197725924","41.42821619042265,40.911979057024645,52.466858413230014",6770,2688,CpG:,1562,2,3,14.2216;11.313,"5.9738;5.77466;11.2281,6.46474",128122333,128129103
chr2,128686924,128687499,41.36040725502075,27.32129150496263,1.5138525661390518,0.7,both,both,False,3,3,"35.122081726092986,49.25908066200985,39.70005937695943","9.631542035330021,64.97995819210664,7.3523742874512275",2439,575,CpG:,1566,2,2,11.8514;14.4451,5.96629;5.41986,128686738,128689177
chr2,128818186,128818534,175.81452721180713,64.62763525708245,2.7204233376702405,0.1,both,both,False,3,3,"158.47818880367365,189.28690521196387,179.67848761978394","55.907390775989,75.5902826234766,62.38523237178173",3741,348,CpG:,1567,2,3,12.4571;20.2765,11.786;8.39144;13.2449,128816444,128820185
chr2,128863830,128864202,34.69950142042627,27.400755736572222,1.266370232778372,0.4,both,both,False,3,3,"37.54231036920688,28.01777247774409,38.53842141432786","30.8630516624317,16.745219456205522,34.59399609107945",2854,372,CpG:,1568,2,3,8.39625;8.05994,11.2046;5.78956;5.20247,128861676,128864530
chr2,128943561,128944174,123.92445963705818,41.36631280030393,2.9957821050018185,0.1,both,both,False,3,3,"111.429123454951,171.03545127642457,89.3088041797989","31.40250308046818,53.155481425091544,39.540953895352075",1619,613,CpG:,1568,2,3,17.3468;18.6785,5.3422;6.09131;6.65699,128943185,128944804
chr2,128967018,128967731,169.55331838509076,42.86769205164851,3.9552705142326516,0.1,both,both,False,3,3,"152.67750094476912,215.2766168344399,140.7058373760633","35.607534704701926,45.632460474238236,47.36308097600539",1797,713,CpG:,1568,2,3,20.6214;23.6989,18.0614;14.065;16.5018,128966745,128968542
