chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr12,86947870,86948080,145.98832506990763,51.47789112828792,2.835942224324817,0.1,both,both,False,3,3,"111.37476101296612,197.2199370541921,129.37027714256462","34.81750934534876,77.6832369593223,41.93292708019271",3586,210,CpG:,1248,2,3,15.8933;23.3683,8.18348;8.64207;8.35919,86946237,86949823
chr12,86989957,86990553,17.73980710610856,4.691630873018808,3.781160024359283,0.1,both,both,False,3,3,"16.914811419048448,21.67674921933752,14.627860679939715","7.896463565408748,5.9978392663663325,0.18058978728134267",2740,596,CpG:,1248,2,2,7.69436;3.8332,5.89522;2.95955,86989601,86992341
chr12,87147049,87148157,116.84493933998954,37.669039865665745,3.10188260058336,0.1,both,both,False,3,3,"76.08711464146151,171.4020281322474,103.04567524625968","25.763397271914293,49.41551938651007,37.82820293857287",3002,1108,CpG:,1249,2,3,19.8333;32.7734,9.92058;7.33964;10.1065,87146557,87149559
chr12,87199698,87200536,22.114086549965013,9.025158404789984,2.450271292549087,0.2,both,both,False,3,3,"13.522997091735865,36.38652422241174,16.432738335747437","9.185536243111835,3.3332181998386243,14.55672077141949",2474,838,CpG:,1250,2,2,13.4858;7.38821,4.6411;3.32216,87199089,87201563
chr12,87266607,87266905,160.71242017353515,117.11327502246748,1.3722818369028058,0.2,both,both,False,3,3,"155.22794235135302,191.5564592220165,135.35285894723586","99.675546384937,137.9456532548975,113.71862542756791",2430,298,CpG:,1250,2,3,30.5086;23.7941,15.9117;28.3463;29.0082,87265796,87268226
chr12,87387720,87388413,274.20166935516386,75.56976187849894,3.6284575012426967,0.1,both,both,False,3,3,"210.17977495420104,316.47575114643615,295.94948196485433","102.53747752077811,66.07259539346728,58.0992127212514",2567,693,CpG:,1251,2,3,31.651;45.0576,52.8138;43.5747;21.0264,87387145,87389712
chr12,87443393,87444025,25.31422051523353,15.932106541705936,1.5888809460925812,0.7,both,neu_only,False,3,3,"19.160086896633782,27.259800026111346,29.522774622955467","7.250300853247852,7.182330054945061,33.3636887169249",2092,632,CpG:,1252,2,1,18.0974;10.7402,3.80578,87443060,87445152
chr12,87471872,87472369,48.13537851177003,15.830897106919238,3.0405970164970255,0.1,both,both,False,3,3,"35.4711101090104,75.53858304792836,33.39644237837134","11.429927031665255,12.06563402550661,23.99713026358585",3410,497,CpG:,1252,2,3,15.0147;8.21013,4.5453;5.0169;5.12074,87469335,87472745
chr12,88360491,88360828,113.41657466330587,31.249213980035993,3.6294216787585016,0.1,both,neu_only,False,3,3,"77.32378618421953,164.27392795090358,98.65200985479444","35.525819914045734,24.004994082614065,34.21682794344818",1607,337,CpG:,1259,2,1,8.79104;10.4642,4.57362,88360455,88362062
chr12,91588236,91588626,72.12533840801039,23.65675001107098,3.04882701022993,0.1,both,both,False,3,3,"50.724039044321664,109.20544606240142,56.44653011730811","18.206798325569977,28.85605686796663,23.907394839676332",5325,390,CpG:,1283,2,3,15.8451;10.8352,10.4009;6.98991;7.76886,91586990,91592315
chr12,91778468,91779212,34.68929943489936,41.04965129519676,0.8450571037849077,0.2,both,both,False,3,3,"31.452276057211876,37.067068628581254,35.548553618904954","42.30635105242262,44.45589499957078,36.38670783359688",5720,744,CpG:,1285,2,2,14.6731;8.40888,7.56621;10.2299,91774169,91779889
chr12,91848814,91849048,203.56373528205836,46.90234216602463,4.340161405191337,0.1,both,both,False,3,3,"155.28172278486053,291.239596931756,164.16988612955862","36.31774221615343,54.508627307030466,49.88065697489001",2914,234,CpG:,1285,2,2,36.2394;25.5997,19.1311;33.3385,91847264,91850178
chr12,95695187,95695876,49.816080841530265,33.99192146995558,1.4655270631158988,0.2,both,both,False,3,3,"46.555590464641185,60.756446782741534,42.13620527720808","42.95930894795856,28.078055526890942,30.93839993501723",4988,689,CpG:,1315,2,3,13.5962;8.38585,6.75705;4.76373;4.24851,95693886,95698874
chr12,98258804,98259454,41.509784979999324,35.462317659980165,1.1705322076803748,0.7,both,both,False,3,3,"24.44083770259219,67.87699943236625,32.21151780503954","53.87027549177253,22.796032439951436,29.72064504821653",4041,650,CpG:,1334,2,2,10.7215;10.9502,6.25069;8.53014,98256574,98260615
chr12,98574531,98575379,26.389019498760472,18.506220928083717,1.4259539860304156,0.4,both,both,False,3,3,"31.717068968290818,15.007100320228995,32.4428892077616","26.169722604456094,12.948982174417855,16.399958005377204",4357,848,CpG:,1337,2,3,11.2356;6.66018,2.96691;6.09551;5.21079,98571968,98576325
chr12,98628037,98628349,127.91449820619948,15.726012766953056,8.133943428750195,0.1,both,both,False,3,3,"86.429284058023,156.57252508934508,140.74168547123037","31.275260478892225,11.438905764640646,4.463872057326297",1175,312,CpG:,1337,2,3,10.7174;12.6234,7.445;8.89699;10.1441,98627609,98628784
chr12,98689216,98689420,16.792644611025075,5.076865020794067,3.3076799446597374,0.2,both,nsc_only,False,3,3,"26.21079302543727,6.942664088818851,17.224476718819105","0.49348277116190564,8.121894081723491,6.615218209496803",3427,204,CpG:,1337,1,2,4.6852,5.25867;4.3483,98688703,98692130
chr12,98737306,98737722,14.255972303901387,15.257741918076823,0.9343435208463858,0.7,both,both,False,3,3,"17.678922586636137,8.190586975980752,16.89840734908727","19.133867767958865,19.57947964552077,7.059878340750825",4432,416,CpG:,1338,2,2,6.7636;5.66635,7.35451;5.78024,98734791,98739223
chr12,98746804,98747423,27.121919647255798,20.734020640100727,1.3080878097902788,0.7,both,both,False,3,3,"28.769582408499552,22.092374673537766,30.503801859730075","13.973788766240645,10.64607481550502,37.582198338556516",1891,619,CpG:,1338,2,3,14.5902;8.10322,6.16917;6.02571;5.10983,98745709,98747600
chr12,98900593,98901570,15.776123433067204,20.92467902502632,0.7539481687723216,0.4,both,both,False,3,3,"10.992892371303768,14.97571820546066,21.35975972243718","20.521092265391424,22.84781982688556,19.405124982801976",2632,977,CpG:,1339,2,2,9.38125;4.29426,6.04305;5.36991,98899449,98902081
chr12,99392016,99393399,65.52353413000716,40.25939770306382,1.6275338894357254,0.4,both,both,False,3,3,"38.77730984110012,111.53959677744938,46.253695771472","43.484294183792606,45.05852646511516,32.235372460283685",4464,1383,CpG:,1343,2,3,11.0863;10.185,7.58291;4.52512;9.23034,99390323,99394787
chr12,99563399,99563791,48.90781347042403,19.93404025448344,2.4534822266862832,0.1,both,both,False,3,3,"35.81225868067531,70.13190729921786,40.77927443137892","21.922825628914214,6.840054897002485,31.039240237533612",2881,392,CpG:,1344,2,2,7.48002;4.31661,4.34295;4.51936,99562067,99564948
chr12,99627694,99628084,23.480522882019656,14.44417797169514,1.625604650401855,0.1,both,both,False,3,3,"19.647697202900996,31.1667524068461,19.627119036311868","16.611526436284127,8.275764588887974,18.445242889913317",6445,390,CpG:,1345,2,3,9.80821;11.0185,10.1742;8.0743;4.40057,99626572,99633017
chr12,99883259,99883599,51.7364972786547,35.73209232873905,1.447900022273351,0.1,both,nsc_only,False,3,3,"49.98997656187553,50.758322189711166,54.46119308437741","21.967074588863873,37.50299656348721,47.72620583386608",2810,340,CpG:,1347,1,2,11.4473,7.93516;8.41869,99882916,99885726
chr12,99884434,99884855,51.7364972786547,35.73209232873905,1.447900022273351,0.1,both,both,False,3,3,"49.98997656187553,50.758322189711166,54.46119308437741","21.967074588863873,37.50299656348721,47.72620583386608",2810,421,CpG:,1347,2,3,12.0932;11.4473,7.93516;8.41869;6.27695,99882916,99885726
chr12,99964804,99965084,36.515933637128526,20.89704231638908,1.7474211462207694,0.2,both,both,False,3,3,"35.68608493374981,44.092246317279695,29.76946966035608","31.613823943688534,17.03079403693047,14.046508968548231",2573,280,CpG:,1347,2,3,4.53651;5.40348,7.72884;3.31448;4.84833,99963976,99966549
chr12,99965203,99966256,36.515933637128526,20.89704231638908,1.7474211462207694,0.2,both,both,False,3,3,"35.68608493374981,44.092246317279695,29.76946966035608","31.613823943688534,17.03079403693047,14.046508968548231",2573,1053,CpG:,1347,2,3,4.53651;5.40348,7.72884;3.31448;4.84833,99963976,99966549
chr12,100110044,100110573,20.774180763229737,15.30125211496479,1.357678483247287,0.7,both,both,False,3,3,"26.760919183309397,9.65019911100016,25.911423995379646","23.97700822608188,11.751505462177327,10.175242656635156",3415,529,CpG:,1348,2,3,11.0402;6.13305,7.57355;7.1334;5.18092,100109212,100112627
chr12,100130872,100131077,24.08472121301993,13.803810904014151,1.7447878256587888,0.2,both,both,False,3,3,"24.370001868292338,34.70579129190198,13.178370478865455","16.708183726471702,12.470402481518564,12.23284650405219",5486,205,CpG:,1348,2,2,9.63739;5.68058,4.16703;3.55523,100129982,100135468
chr12,100187007,100187620,94.56316915461802,32.149200951567295,2.9413847422546286,0.1,both,both,False,3,3,"80.89821452252615,111.54873436535013,91.24255857597782","37.3076876143963,39.189987750944404,19.94992748936117",3591,613,CpG:,1349,2,3,21.5112;20.352,13.8307;11.7508;9.84454,100185681,100189272
chr12,100199246,100200860,45.67903788839728,26.6618377985239,1.7132741648786958,0.2,both,both,False,3,3,"32.76318540957991,51.16493836147357,53.108989894138375","39.88960964519728,9.528338630117759,30.567565120256656",2131,1614,CpG:,1349,2,3,7.39119;9.36187,3.91996;6.941;5.96403,100198877,100201008
chr12,100520311,100520687,27.248804721329137,11.98488108457795,2.2735982550876273,0.1,both,neu_only,False,3,3,"19.929871238788717,37.93633859567901,23.88020432951969","11.786459968706225,12.992379627111674,11.175803657915953",1807,376,CpG:,1351,2,1,7.2175;10.7812,3.9219,100519697,100521504
chr12,100724639,100725581,393.1557757905959,99.57894921423421,3.948181607588169,0.1,both,both,False,3,3,"263.3578797235728,544.7430154226429,371.366432225572","107.53340558705105,97.20676801194939,93.99667404370216",3426,942,CpG:,1353,2,3,48.6866;74.1697,37.0185;16.3521;26.6635,100722578,100726004
chr12,100898889,100899508,9.532433583869697,1.6607518126999121,5.7398303051511705,0.5,neu_only,neu_only,False,3,1,"10.217117188880163,7.364860741988473,11.015322820740456","0.0,0.0,4.982255438099736",1288,619,CpG:,1354,2,1,5.61074;4.6192,7.98618,100897976,100899264
chr12,100908048,100908251,15.13513782511351,15.12987687094261,1.0003477195628079,1.0,both,neu_only,False,3,3,"15.001855968470743,17.19088476900722,13.212672737862567","7.5451557478340465,15.027829506414399,22.816645358579386",4031,203,CpG:,1354,2,1,6.18049;7.4353,5.66808,100906995,100911026
chr12,101028441,101029415,43.20459416167674,32.962197623970184,1.3107316039589016,0.4,both,both,False,3,3,"38.77224560167725,48.62343798234213,42.21809890101083","34.42803543331038,21.03537556772429,43.42318187087589",6098,974,CpG:,1355,2,3,18.9859;11.2324,5.83269;7.10872;5.93338,101026558,101032656
chr12,101082443,101084074,43.164565954724814,20.397668146610798,2.116151985828678,0.1,both,both,False,3,3,"36.69440381912479,55.19276787584968,37.60652616919997","17.00208075847259,27.433980545995823,16.756943135363986",2653,1631,CpG:,1356,2,3,10.0994;11.0121,"5.20825,6.82987;5.37352;3.59302",101081839,101084492
