gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Tcea1,chr1,4857814,+,4855314,4858314,4857465,4858372,622,83,1,60.5444,480.144,1,43.4212,340.727,common
Tcea1,chr1,4858038,+,4855538,4858538,4857465,4858372,622,83,1,60.5444,480.144,1,43.4212,340.727,common
Rgs20,chr1,5019539,-,5019039,5022039,5018557,5019711,623,77,2,13.730450000000001,59.4477,3,20.0433,73.8399,common
Rgs20,chr1,5018735,-,5018235,5021235,5018557,5019711,623,77,2,13.730450000000001,59.4477,3,20.0433,73.8399,common
Rgs20,chr1,5019379,-,5018879,5021879,5018557,5019711,623,77,2,13.730450000000001,59.4477,3,20.0433,73.8399,common
Rgs20,chr1,5019379,-,5018879,5021879,5018557,5019711,623,77,2,13.730450000000001,59.4477,3,20.0433,73.8399,common
Pcmtd1,chr1,7088920,+,7086420,7089420,7088491,7089271,639,85,1,103.016,948.468,1,104.962,1069.34,common
Pcmtd1,chr1,7088930,+,7086430,7089430,7088491,7089271,639,85,1,103.016,948.468,1,104.962,1069.34,common
Pcmtd1,chr1,7089104,+,7086604,7089604,7088491,7089271,639,85,1,103.016,948.468,1,104.962,1069.34,common
Pcmtd1,chr1,7089166,+,7086666,7089666,7088491,7089271,639,85,1,103.016,948.468,1,104.962,1069.34,common
Gm26901,chr1,7397801,-,7397301,7400301,7397746,7398594,641,64,1,109.522,1024.5,1,60.0715,522.966,common
Gm26901,chr1,7397795,-,7397295,7400295,7397746,7398594,641,64,1,109.522,1024.5,1,60.0715,522.966,common
Gm26901,chr1,7397869,-,7397369,7400369,7397746,7398594,641,64,1,109.522,1024.5,1,60.0715,522.966,common
Rrs1,chr1,9545408,+,9542908,9545908,9545269,9546268,657,97,2,28.487650000000002,76.8826,1,53.7859,444.006,common
Adhfe1,chr1,9547948,+,9545448,9548448,9545269,9546268,657,97,3,33.55356666666667,76.8826,2,44.211,246.465,common
Adhfe1,chr1,9548055,+,9545555,9548555,9545269,9546268,657,97,3,33.55356666666667,76.8826,2,44.211,246.465,common
Adhfe1,chr1,9548092,+,9545592,9548592,9545269,9546268,657,97,3,33.55356666666667,76.8826,2,44.211,246.465,common
Adhfe1,chr1,9548107,+,9545607,9548607,9545269,9546268,657,97,3,33.55356666666667,76.8826,2,44.211,246.465,common
Adhfe1,chr1,9548119,+,9545619,9548619,9545269,9546268,657,97,3,33.55356666666667,76.8826,2,44.211,246.465,common
Mybl1,chr1,9700209,-,9699709,9702709,9699785,9700881,659,87,1,27.1094,162.92,1,19.6493,111.306,common
Mybl1,chr1,9700024,-,9699524,9702524,9699785,9700881,659,87,1,27.1094,162.92,1,19.6493,111.306,common
Mybl1,chr1,9699654,-,9699154,9702154,9699785,9700881,659,87,1,27.1094,162.92,1,19.6493,111.306,common
Vcpip1,chr1,9748382,-,9747882,9750882,9747560,9748645,659,89,2,26.141535,9.21068,1,64.1524,569.671,common
1700034P13Rik,chr1,9747648,+,9745148,9748148,9747560,9748645,659,89,2,26.141535,9.21068,1,64.1524,569.671,common
1700034P13Rik,chr1,9747956,+,9745456,9748456,9747560,9748645,659,89,2,26.141535,9.21068,1,64.1524,569.671,common
1700034P13Rik,chr1,9748481,+,9745981,9748981,9747560,9748645,659,89,2,26.141535,9.21068,1,64.1524,569.671,common
1700034P13Rik,chr1,9748587,+,9746087,9749087,9747560,9748645,659,89,2,26.141535,9.21068,1,64.1524,569.671,common
1700034P13Rik,chr1,9748589,+,9746089,9749089,9747560,9748645,659,89,2,26.141535,9.21068,1,64.1524,569.671,common
1700034P13Rik,chr1,9748626,+,9746126,9749126,9747560,9748645,659,89,2,26.141535,9.21068,1,64.1524,569.671,common
Cops5,chr1,10038127,-,10037627,10040627,10039745,10040279,661,60,1,12.089,64.062,2,19.5394,46.8672,common
Cops5,chr1,10035128,-,10034628,10037628,10037950,10038215,661,31,1,12.089,64.062,1,28.1419,185.212,common
Cops5,chr1,10037941,-,10037441,10040441,10039745,10040279,661,60,1,12.089,64.062,2,19.5394,46.8672,common
Cops5,chr1,10038149,-,10037649,10040649,10039745,10040279,661,60,1,12.089,64.062,2,19.5394,46.8672,common
Cops5,chr1,10037938,-,10037438,10040438,10039745,10040279,661,60,1,12.089,64.062,2,19.5394,46.8672,common
Cops5,chr1,10038168,-,10037668,10040668,10039745,10040279,661,60,1,12.089,64.062,2,19.5394,46.8672,common
Cops5,chr1,10037945,-,10037445,10040445,10039745,10040279,661,60,1,12.089,64.062,2,19.5394,46.8672,common
Cspp1,chr1,10037987,+,10035487,10038487,10037950,10038215,661,31,1,12.089,64.062,1,28.1419,185.212,common
Cspp1,chr1,10038006,+,10035506,10038506,10037950,10038215,661,31,1,12.089,64.062,1,28.1419,185.212,common
Cspp1,chr1,10038217,+,10035717,10038717,10037950,10038215,661,31,1,12.089,64.062,1,28.1419,185.212,common
