seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr1,4857465,4858372,0,21399,Tcea1
chr1,7088491,7089271,0,319263,Pcmtd1
chr1,9699785,9700881,0,17864,Mybl1
chr1,9747560,9748645,0,70675,Vcpip1
chr1,13372746,13374794,0,17978,Ncoa2
chr1,16104765,16106291,0,98711,Rdh10
chr1,16656764,16657043,0,67923,Eloc
chr1,20890434,20890811,0,74229,Paqr8
chr1,20951662,20951890,0,71877,Efhc1
chr1,21078869,21079694,0,170829,Tram2
chr1,23382681,23383400,0,70155,Ogfrl1
chr1,24099641,24100556,0,68187,Fam135a
chr1,24678516,24679083,0,68421,Lmbrd1
chr1,25829845,25830680,-138,210933,Adgrb3
chr1,30873108,30874026,0,213109,Phf3
chr1,30948826,30950216,0,19243,Ptp4a1
chr1,34011484,34011861,0,13518,Dst
chr1,34439241,34440138,0,27993,Imp4
chr1,36546910,36547290,0,109346,Ankrd39
chr1,36556807,36558424,0,20353,Sema4c
chr1,37864612,37865324,0,211484,Tsga10
chr1,37996946,37997459,0,98258,Txndc9
chr1,37997823,37998675,0,226982,Eif5b
chr1,38987499,38988052,0,68833,Pdcl3
chr1,39367434,39368617,0,114641,Rpl31
chr1,39478123,39478997,0,54610,Tbc1d8
chr1,42694074,42694484,324,66297,Pantr1
chr1,42694733,42695261,0,66297,Pantr1
chr1,42851139,42851682,0,69527,Mrps9
chr1,43092247,43092816,0,73122,Tgfbrap1
chr1,43827314,43828135,0,67883,Uxs1
chr1,43933652,43934550,0,22019,Tpp2
chr1,44147610,44148213,0,22592,Ercc5
chr1,45795375,45795757,0,73674,Wdr75
chr1,46852696,46854053,0,227059,Slc39a10
chr1,50927047,50928062,0,56363,Tmeff2
chr1,51478159,51478621,0,109019,Nabp1
chr1,52119293,52119737,0,20846,Stat1
chr1,52232207,52233503,0,14660,Gls
chr1,54250569,54250800,0,78016,Ccdc150
chr1,54557255,54557805,0,241062,Pgap1
chr1,55052507,55053297,0,67876,Coq10b
chr1,55087410,55088640,0,15510,Hspd1
chr1,55405582,55406648,0,227120,Plcl1
chr1,58445081,58445545,0,65102,Nif3l1
chr1,58585919,58586427,0,213056,Hycc2
chr1,58973210,58974117,0,227154,Stradb
chr1,59119822,59120480,0,381259,Tmem237
chr1,59481951,59483937,0,14369,Fzd7
chr1,59912548,59913890,0,72750,Fam117b
chr1,60098156,60098777,0,241066,Carf
chr1,60180214,60180489,-110,269198,Nbeal1
chr1,60343255,60343657,0,77951,Cyp20a1
