gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal
0610009B22Rik,chr11,51688626,51689166,0.7850794914843519,649.8208691954222,827.713468819322
0610010F05Rik,chr11,23633135,23633766,1.887839331479912,471.37473542399056,249.6900703167738
0610010K14Rik,chr11,70237525,70238413,0.929514739467143,127.65278361762024,137.33271587581163
0610011F06Rik,chr17,25875044,25875794,1.5962230947960938,173.4040828113024,108.63398943206842
0610012G03Rik,chr16,31948044,31948757,0.979468928963148,25.70353674432849,26.24231967372144
0610030E20Rik,chr6,72347217,72347722,0.8219331286288821,3.959791094871039,4.817656031794963
0610037L13Rik,chr4,107889687,107890217,1.2987753639596795,195.1667492194593,150.26982697334117
0610038B21Rik,chr8,77517280,77518435,5.077569468876538,257.2714424101802,50.66822699071886
0610040F04Rik,chr6,108659365,108660445,1.0875275993156448,1156.1601071007217,1063.10875036943
0610040J01Rik,chr5,63812229,63812661,2.96874838731207,117.94750299662957,39.72970680193623
1110001J03Rik,chr6,38534663,38535073,0.1014016828533442,135.6315015850567,1337.5665745234085
1110004E09Rik,chr16,90934297,90935370,2.2491266802662824,353.141254211848,157.01261174405627
1110006O24Rik,chr5,115631431,115631827,0.7563480993585278,34.2290147682774,45.25563665368848
1110008F13Rik,chr2,156862764,156863637,1.8259129076882807,242.65988396178,132.89784137021215
1110008P14Rik,chr2,32381502,32382189,0.9528263567475564,125.0337755485284,131.22409415218883
1110017D15Rik,chr4,41507017,41507326,1.2554407407296289,93.0615134904193,74.12656804202038
1110020A21Rik,chr17,84958313,84958724,0.0085362995865935,15.149575649162976,1774.723988478061
1110034G24Rik,chr2,132686949,132687166,2.290401011452928,181.7215103721552,79.34047769952706
1110037F02Rik,chr4,11485725,11486328,1.3136177447703872,347.30175473753343,264.3857059027775
1110038F14Rik,chr15,76948411,76948997,3.460474551654421,95.7147279388816,27.659422576340365
1110046J04Rik,chr13,33935548,33935844,4.176624562922124,48.36358551344959,11.579586526113948
1110059G10Rik,chr9,122950701,122951318,2.688198880389732,116.41234809881504,43.3049611574638
1110065P20Rik,chr4,124850233,124851474,0.7432680779278342,145.35613447272465,195.5635372878716
1190002N15Rik,chr9,94537088,94539070,0.7227094891613186,487.1454827761983,674.0543608214072
1190005I06Rik,chr8,120633711,120634631,2.5358347640290826,231.08723817878897,91.12866558056965
1190007I07Rik,chr10,82622660,82623248,1.9784200677924275,69.87940423077252,35.32081248485605
1300002E11Rik,chr16,21794116,21794707,1.612350570000955,165.74266666328293,102.79567592002324
1500009L16Rik,chr10,83722674,83723229,2.9115686801378144,104.5026718635288,35.89222283383757
1500011B03Rik,chr5,114813704,114814150,0.6482167221984969,25.90587353778152,39.96483375177203
1500011K16Rik,chr2,127792199,127792560,2.850597688121409,106.38697937021432,37.32093792594251
1600002H07Rik,chr17,24220509,24220795,1.6909337250888266,243.69704950383485,144.11981137287518
1600012H06Rik,chr17,14942933,14943937,1.3907547572676753,128.55975697653926,92.43884035249478
1600014C10Rik,chr7,38183665,38184097,4.690356167260523,591.277363878598,126.06235918837328
1600014C23Rik,chr17,45733938,45734175,1.8799008061011369,251.1507828491887,133.5978909281222
1600017P15Rik,chr3,30595182,30595631,3.1571509653324994,146.6293425885827,46.44356389626754
