gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Cops5,chr1,10038168,-,10037668,10040668,10039745,10040279,661,60,1,4.91526,14.042205,0,0.0,1.0,exo_only
Cspp1,chr1,10037987,+,10035487,10038487,10037950,10038215,661,31,1,4.91526,14.042205,0,0.0,1.0,exo_only
Ncoa2,chr1,13374083,-,13373583,13376583,13372746,13374794,687,188,1,13.41325,62.13315,0,0.0,1.0,exo_only
Gm29570,chr1,13376070,+,13373570,13376570,13372746,13374794,687,188,1,13.41325,62.13315,0,0.0,1.0,exo_only
Lactb2,chr1,13660546,-,13660046,13663046,13660231,13660732,689,49,1,8.15508,29.157966666666667,0,0.0,1.0,exo_only
Jph1,chr1,17097889,-,17097389,17100389,17096764,17098139,715,116,1,3.56833,6.4979700000000005,0,0.0,1.0,exo_only
Efhc1,chr1,20951626,+,20949126,20952126,20951662,20951890,744,20,1,9.04464,32.654650000000004,0,0.0,1.0,exo_only
Phf3,chr1,30873921,-,30873421,30876421,30873108,30874026,820,137,1,6.108106666666667,20.597956666666665,0,0.0,1.0,exo_only
Ccdc115,chr1,34439672,-,34439172,34442172,34439241,34440138,847,64,1,37.23393333333333,336.37600000000003,0,0.0,1.0,exo_only
Imp4,chr1,34439851,+,34437351,34440351,34439241,34440138,847,64,1,37.23393333333333,336.37600000000003,0,0.0,1.0,exo_only
Fam168b,chr1,34843065,-,34842565,34845565,34842534,34843165,850,71,1,4.93704,14.991834999999998,0,0.0,1.0,exo_only
Cnnm4,chr1,36471620,+,36469120,36472120,36471266,36472155,863,72,1,4.761595,12.86945,0,0.0,1.0,exo_only
Gm37909,chr1,36473952,+,36471452,36474452,36471266,36472155,863,72,1,4.761595,12.86945,0,0.0,1.0,exo_only
Mgat4a,chr1,37541016,-,37540516,37543516,37540315,37540920,871,56,1,6.092025,20.6543,0,0.0,1.0,exo_only
Tbc1d8,chr1,39478755,-,39478255,39481255,39478123,39478997,886,81,1,5.071845,12.458165,0,0.0,1.0,exo_only
Cnot11,chr1,39534992,+,39532492,39535492,39535587,39536365,886,98,1,5.010605,14.14315,0,0.0,1.0,exo_only
Uxs1,chr1,43827800,-,43827300,43830300,43827314,43828135,919,95,1,7.650543333333334,29.39623333333333,0,0.0,1.0,exo_only
Gls,chr1,52233232,-,52232732,52235732,52232207,52233503,983,120,1,5.718325,19.2527,0,0.0,1.0,exo_only
Hspd1,chr1,55088243,-,55087743,55090743,55087410,55088640,1005,125,1,9.17138,46.28765,0,0.0,1.0,exo_only
Hspe1,chr1,55088132,+,55085632,55088632,55087410,55088640,1005,125,1,9.17138,46.28765,0,0.0,1.0,exo_only
4930558J18Rik,chr1,57377544,-,57377044,57380044,57377474,57378019,1022,67,1,7.895345,25.64357,0,0.0,1.0,exo_only
Cflar,chr1,58711508,+,58709008,58712008,58711442,58711764,1032,40,1,6.019369999999999,18.983656666666665,0,0.0,1.0,exo_only
Abi2,chr1,60409619,+,60407119,60410119,60409278,60410251,1045,103,1,6.87955,24.96672,0,0.0,1.0,exo_only
Ino80d,chr1,63114667,-,63114167,63117167,63113485,63114349,1066,77,1,11.17419,73.09105,0,0.0,1.0,exo_only
Ino80dos,chr1,63113078,+,63110578,63113578,63113485,63114349,1066,77,1,11.17419,73.09105,0,0.0,1.0,exo_only
Gm20342,chr1,63117118,+,63114618,63117618,63113485,63114349,1066,77,1,11.17419,73.09105,0,0.0,1.0,exo_only
Creb1,chr1,64532645,+,64530145,64533145,64532367,64533738,1077,131,1,9.55258,47.3328,0,0.0,1.0,exo_only
Idh1,chr1,65186500,-,65186000,65189000,65186379,65187053,1082,59,1,11.29286,62.72815,0,0.0,1.0,exo_only
Pikfyve,chr1,65186683,+,65184183,65187183,65186379,65187053,1082,59,1,11.29286,62.72815,0,0.0,1.0,exo_only
Acadl,chr1,66863277,-,66862777,66865777,66862839,66863146,1095,31,1,7.742825,25.77905,0,0.0,1.0,exo_only
March4,chr1,72536930,-,72536430,72539430,72536961,72537217,1138,22,1,4.3567800000000005,10.2711,0,0.0,1.0,exo_only
Rpl37a,chr1,72711260,+,72708760,72711760,72710861,72711718,1139,72,1,9.192815,41.5445,0,0.0,1.0,exo_only
Tns1,chr1,74124449,-,74123949,74126949,74124244,74124923,1150,65,1,5.127644999999999,14.48145,0,0.0,1.0,exo_only
Rufy4,chr1,74125541,+,74123041,74126041,74124244,74124923,1150,65,1,5.127644999999999,14.48145,0,0.0,1.0,exo_only
Wnt6,chr1,74771892,+,74769392,74772392,74771686,74772209,1155,55,1,4.11917,9.333,0,0.0,1.0,exo_only
Cryba2,chr1,74893143,-,74892643,74895643,74892725,74893136,1156,33,1,4.76901,12.8501,0,0.0,1.0,exo_only
Irs1,chr1,82291416,-,82290916,82293916,82290195,82291822,1212,127,1,6.349515,21.5083,0,0.0,1.0,exo_only
Trip12,chr1,84840516,-,84840016,84843016,84838454,84840300,1232,159,1,6.55472,19.6651,0,0.0,1.0,exo_only
Fbxo36,chr1,84839841,+,84837341,84840341,84838454,84840300,1232,159,1,6.55472,19.6651,0,0.0,1.0,exo_only
Slc16a14,chr1,84935134,-,84934634,84937634,84934572,84935054,19,47,1,5.451965,16.3801,0,0.0,1.0,exo_only
Itm2c,chr1,85894281,+,85891781,85894781,85894474,85894906,1240,43,1,5.459633333333334,15.306476666666669,0,0.0,1.0,exo_only
Armc9,chr1,86154780,+,86152280,86155280,86154608,86155041,1242,38,1,6.931253333333333,21.50176666666667,0,0.0,1.0,exo_only
Pde6d,chr1,86582629,-,86582129,86585129,86582144,86582638,1245,42,1,11.301833333333336,60.13433333333333,0,0.0,1.0,exo_only
Cops7b,chr1,86582904,+,86580404,86583404,86582144,86582638,1245,42,1,11.301833333333336,60.13433333333333,0,0.0,1.0,exo_only
Nppc,chr1,86670571,-,86670071,86673071,86669612,86670874,1246,93,1,4.90196,15.45723,0,0.0,1.0,exo_only
Gigyf2,chr1,87326998,+,87324498,87327498,87326822,87327563,1251,75,1,4.70092,13.09975,0,0.0,1.0,exo_only
